Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
9012.92,2,100,H,Ecto,697596
9012.92,2,1000,H,Ecto,4.18066e+06
9012.92,2,1000,H,Endo,27330.5
9012.92,2,10000,H,Endo,9.50867e+06
9012.92,2,100,O,Ecto,1.0116e+06
9012.92,2,1000,O,Ecto,923074
9012.92,2,1000,O,Endo,6.15631e+06
9012.92,2,10000,O,Endo,484.59
9012.92,2,100,C,Ecto,493391
9012.92,2,1000,C,Ecto,57522.1
64142.2,2,100,H,Ecto,39681.7
64142.2,2,1000,H,Ecto,1.14287e+07
64142.2,2,1000,H,Endo,1.11232e+07
64142.2,2,10000,H,Endo,9.46907e+07
64142.2,2,1000,O,Ecto,1.81252e+06
64142.2,2,1000,O,Endo,1.53695e+07
64142.2,2,10000,O,Endo,1.032e+08
64142.2,2,1000,C,Ecto,7.91009e+06
64142.2,2,10000,C,Ecto,190103
18248.7,2,100,H,Ecto,159924
18248.7,2,1000,H,Ecto,2.19802e+06
18248.7,2,1000,H,Endo,534188
18248.7,2,10000,H,Endo,2.9989e+06
18248.7,2,100,O,Ecto,130369
18248.7,2,1000,O,Ecto,457684
18248.7,2,1000,O,Endo,5.03369e+06
18248.7,2,10000,O,Endo,34791.4
18248.7,2,100,C,Ecto,63783.3
18248.7,2,1000,C,Ecto,169785
41822.3,2,100,H,Ecto,442.975
41822.3,2,1000,H,Ecto,92144.6
41822.3,2,1000,H,Endo,126861
41822.3,2,10000,H,Endo,526119
41822.3,2,100,O,Ecto,0.0015671
41822.3,2,1000,O,Ecto,15006.2
41822.3,2,1000,O,Endo,50554.3
41822.3,2,10000,O,Endo,412970
41822.3,2,100,C,Ecto,7.72471
41822.3,2,1000,C,Ecto,58830.1
41822.3,2,10000,C,Ecto,1182.86
33859.4,2,100,H,Ecto,1.1564e+07
33859.4,2,1000,H,Ecto,2.26736e+07
33859.4,2,1000,H,Endo,14470.5
33859.4,2,10000,H,Endo,1.06043e+08
33859.4,2,100,O,Ecto,1.41546e+07
33859.4,2,1000,O,Ecto,4.72744e+06
33859.4,2,1000,O,Endo,2.95839e+07
33859.4,2,100,C,Ecto,6.8398e+06
33859.4,2,1000,C,Ecto,230682
33859.4,2,10000,C,Ecto,39934.6
4099.27,2,100,H,Ecto,634914
4099.27,2,1000,H,Ecto,434219
4099.27,2,1000,H,Endo,7890.61
4099.27,2,10000,H,Endo,3.48852e+06
4099.27,2,10,O,Ecto,1290.49
4099.27,2,100,O,Ecto,374405
4099.27,2,1000,O,Ecto,115300
4099.27,2,1000,O,Endo,471597
4099.27,2,100,C,Ecto,215163
4099.27,2,1000,C,Ecto,45060.4
4099.27,2,10000,C,Ecto,14139.6
18248.7,2,100,H,Ecto,5.23511e+06
18248.7,2,1000,H,Ecto,1.3321e+07
18248.7,2,1000,H,Endo,46874.6
18248.7,2,10000,H,Endo,6.07264e+07
18248.7,2,100,O,Ecto,6.79283e+06
18248.7,2,1000,O,Ecto,2.90136e+06
18248.7,2,1000,O,Endo,1.78957e+07
18248.7,2,100,C,Ecto,3.38069e+06
18248.7,2,1000,C,Ecto,83321.8
9465.66,2,100,H,Ecto,2.57447e+07
9465.66,2,1000,H,Ecto,6.49121e+06
9465.66,2,1000,H,Endo,92.3851
9465.66,2,10000,H,Endo,7.398e+06
9465.66,2,10,O,Ecto,5.91603e+06
9465.66,2,100,O,Ecto,1.8081e+07
9465.66,2,1000,O,Ecto,1.20277e+07
9465.66,2,1000,O,Endo,151858
9465.66,2,100,C,Ecto,1.11837e+06
9465.66,2,1000,C,Ecto,1.12544e+07
9465.66,2,10000,C,Ecto,1.05288e+07
4032.74,2,100,H,Ecto,9.20836e+06
4032.74,2,1000,H,Ecto,2.30648e+06
4032.74,2,1000,H,Endo,61.3404
4032.74,2,10000,H,Endo,1.51408e+07
4032.74,2,10,O,Ecto,462281
4032.74,2,100,O,Ecto,4.07625e+06
4032.74,2,1000,O,Ecto,2.56203e+06
4032.74,2,1000,O,Endo,510258
4032.74,2,100,C,Ecto,762819
4032.74,2,1000,C,Ecto,4.43456e+06
4032.74,2,10000,C,Ecto,2.69421e+06
4099.27,2,10,H,Ecto,610894
4099.27,2,100,H,Ecto,1.24609e+07
4099.27,2,1000,H,Ecto,2.28619e+06
4099.27,2,1000,H,Endo,1.66663
4099.27,2,10000,H,Endo,15380.1
4099.27,2,10,O,Ecto,3.21946e+06
4099.27,2,100,O,Ecto,7.60936e+06
4099.27,2,1000,O,Ecto,2.61403e+06
4099.27,2,100,C,Ecto,31959.9
4099.27,2,1000,C,Ecto,7.3166e+06
4099.27,2,10000,C,Ecto,1.79096e+06
8750.24,2,100,H,Ecto,0.0321521
8750.24,2,1000,H,Ecto,56.3345
8750.24,2,1000,H,Endo,0.522014
8750.24,2,10000,H,Endo,455.392
8750.24,2,100,O,Ecto,55.8228
8750.24,2,1000,O,Ecto,292.42
8750.24,2,10000,O,Ecto,1.078e-06
8750.24,2,1000,O,Endo,0.00280502
8750.24,2,1000,C,Ecto,1.4025
8750.24,2,10000,C,Ecto,2.7312
17972.9,2,100,H,Ecto,47.5893
17972.9,2,1000,H,Ecto,53780.9
17972.9,2,1000,H,Endo,317616
17972.9,2,10000,H,Endo,2.82945e+07
17972.9,2,100,O,Ecto,132047
17972.9,2,1000,O,Ecto,2.51324e+06
17972.9,2,10000,O,Ecto,44.8688
17972.9,2,1000,O,Endo,244.293
17972.9,2,10000,O,Endo,2.61987
17972.9,2,1000,C,Ecto,13532.6
17972.9,2,10000,C,Ecto,87921.4
50287.8,2,100,H,Ecto,0.226437
50287.8,2,1000,H,Ecto,226.654
50287.8,2,1000,H,Endo,48.6223
50287.8,2,10000,H,Endo,7608.5
50287.8,2,100,O,Ecto,1066.71
50287.8,2,1000,O,Ecto,3297.61
50287.8,2,10000,O,Ecto,3.85479e-05
50287.8,2,1000,O,Endo,0.0671153
50287.8,2,1000,C,Ecto,10.3399
50287.8,2,10000,C,Ecto,43.7253
9011.22,2,100,H,Ecto,29.3574
9011.22,2,1000,H,Ecto,33623.3
9011.22,2,1000,H,Endo,1.72933
9011.22,2,10000,H,Endo,176569
9011.22,2,10,O,Ecto,26.4185
9011.22,2,100,O,Ecto,605568
9011.22,2,1000,O,Ecto,1.37588e+06
9011.22,2,1000,C,Ecto,46680.4
9011.22,2,10000,C,Ecto,123775
10775.9,2,100,H,Ecto,19.2251
10775.9,2,1000,H,Ecto,28083.9
10775.9,2,1000,H,Endo,1339.08
10775.9,2,10000,H,Endo,1.05101e+06
10775.9,2,100,O,Ecto,82055.3
10775.9,2,1000,O,Ecto,365544
10775.9,2,10000,O,Ecto,0.00207634
10775.9,2,1000,O,Endo,1.75392
10775.9,2,1000,C,Ecto,1404.59
10775.9,2,10000,C,Ecto,3864.17
19833.1,2,100,H,Ecto,89039.1
19833.1,2,1000,H,Ecto,13465.4
19833.1,2,1000,H,Endo,2.35332e+07
19833.1,2,10000,H,Endo,2052.85
19833.1,2,100,O,Ecto,3938.37
19833.1,2,1000,O,Ecto,11292.6
19833.1,2,10000,O,Ecto,0.0689487
19833.1,2,1000,O,Endo,3550.89
19833.1,2,10000,O,Endo,5.74096e+06
19833.1,2,100,C,Ecto,722.003
19833.1,2,1000,C,Ecto,404830
19833.1,2,10000,C,Ecto,650322
11778.5,2,100,H,Ecto,2.02874e+06
11778.5,2,1000,H,Ecto,9545.21
11778.5,2,1000,H,Endo,3.08379e+07
11778.5,2,10000,H,Endo,17504.9
11778.5,2,100,O,Ecto,829842
11778.5,2,1000,O,Ecto,32264
11778.5,2,10000,O,Ecto,0.165928
11778.5,2,1000,O,Endo,0.684287
11778.5,2,10000,O,Endo,604045
11778.5,2,100,C,Ecto,1.80505e+06
11778.5,2,1000,C,Ecto,1.06928e+06
11778.5,2,10000,C,Ecto,154247
4297.25,2,10,H,Ecto,4205.78
4297.25,2,100,H,Ecto,5873.19
4297.25,2,1000,H,Ecto,10824.4
4297.25,2,1000,H,Endo,1692.96
4297.25,2,10000,H,Endo,2.98171
4297.25,2,10,O,Ecto,2.12285
4297.25,2,100,O,Ecto,5948.41
4297.25,2,1000,O,Ecto,76.6443
4297.25,2,10000,O,Ecto,2.67258e-05
4297.25,2,100,C,Ecto,20327.5
4297.25,2,1000,C,Ecto,2010.36
4297.25,2,10000,C,Ecto,4.87551
19987.6,2,10,H,Ecto,5.44454e+06
19987.6,2,100,H,Ecto,7.31873e+06
19987.6,2,1000,H,Ecto,1.48019e+07
19987.6,2,1000,H,Endo,3.89298e+06
19987.6,2,10000,H,Endo,1425.81
19987.6,2,10,O,Ecto,2789.93
19987.6,2,100,O,Ecto,9.88982e+06
19987.6,2,1000,O,Ecto,98510.4
19987.6,2,10000,O,Ecto,0.05549
19987.6,2,100,C,Ecto,2.80533e+07
19987.6,2,1000,C,Ecto,3.19567e+06
19987.6,2,10000,C,Ecto,15136
8305.04,2,100,H,Ecto,137014
8305.04,2,1000,H,Ecto,1133.04
8305.04,2,1000,H,Endo,6.07338e+06
