Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
9012.92,2,100,H,Ecto,2.76252e+06
9012.92,2,1000,H,Ecto,2.60812e+07
9012.92,2,1000,H,Endo,6.52766e+06
9012.92,2,10000,H,Endo,1.94027e+06
9012.92,2,100,O,Ecto,60833.4
9012.92,2,1000,O,Ecto,404730
9012.92,2,1000,O,Endo,3.94646e+06
9012.92,2,10000,O,Endo,86257.7
9012.92,2,100,C,Ecto,230792
9012.92,2,1000,C,Ecto,185564
64142.2,2,100,H,Ecto,205494
64142.2,2,1000,H,Ecto,2.94732e+06
64142.2,2,1000,H,Endo,1.2283e+07
64142.2,2,10000,H,Endo,1.55715e+08
64142.2,2,100,O,Ecto,0.221687
64142.2,2,1000,O,Ecto,1.88031e+06
64142.2,2,1000,O,Endo,3.79196e+06
64142.2,2,10000,O,Endo,5.81411e+07
64142.2,2,100,C,Ecto,18777.6
64142.2,2,1000,C,Ecto,7.50931e+06
64142.2,2,10000,C,Ecto,58918.5
18248.7,2,100,H,Ecto,234668
18248.7,2,1000,H,Ecto,4.17555e+06
18248.7,2,1000,H,Endo,9.70061e+06
18248.7,2,10000,H,Endo,4.30357e+06
18248.7,2,100,O,Ecto,0.683803
18248.7,2,1000,O,Ecto,83003.6
18248.7,2,1000,O,Endo,419298
18248.7,2,10000,O,Endo,1.52864e+06
18248.7,2,100,C,Ecto,66129.3
18248.7,2,1000,C,Ecto,294495
41822.3,2,100,H,Ecto,5638.91
41822.3,2,1000,H,Ecto,114648
41822.3,2,1000,H,Endo,154879
41822.3,2,10000,H,Endo,785634
41822.3,2,100,O,Ecto,0.00243772
41822.3,2,1000,O,Ecto,10380.2
41822.3,2,1000,O,Endo,53156.4
41822.3,2,10000,O,Endo,623218
41822.3,2,100,C,Ecto,92.9063
41822.3,2,1000,C,Ecto,44538.2
41822.3,2,10000,C,Ecto,211.039
33859.4,2,100,H,Ecto,1.06504e+07
33859.4,2,1000,H,Ecto,1.14047e+07
33859.4,2,1000,H,Endo,135447
33859.4,2,10000,H,Endo,2.89142e+08
33859.4,2,100,O,Ecto,8.10148e+06
33859.4,2,1000,O,Ecto,1.50331e+06
33859.4,2,1000,O,Endo,7.82243e+06
33859.4,2,100,C,Ecto,3.98074e+06
33859.4,2,1000,C,Ecto,25215
4099.27,2,100,H,Ecto,2.11416e+06
4099.27,2,1000,H,Ecto,2.1353e+06
4099.27,2,1000,H,Endo,362084
4099.27,2,10000,H,Endo,1.5058e+07
4099.27,2,100,O,Ecto,652548
4099.27,2,1000,O,Ecto,458526
4099.27,2,1000,O,Endo,2.24471e+06
4099.27,2,100,C,Ecto,639393
4099.27,2,1000,C,Ecto,15746.6
18248.7,2,100,H,Ecto,4.11886e+06
18248.7,2,1000,H,Ecto,6.19548e+06
18248.7,2,1000,H,Endo,460101
18248.7,2,10000,H,Endo,1.20896e+08
18248.7,2,100,O,Ecto,5.64807e+06
18248.7,2,1000,O,Ecto,1.50038e+06
18248.7,2,1000,O,Endo,5.90064e+06
18248.7,2,100,C,Ecto,3.13339e+06
18248.7,2,1000,C,Ecto,41025
9465.66,2,10,H,Ecto,265925
9465.66,2,100,H,Ecto,6.14241e+07
9465.66,2,1000,H,Ecto,2.76097e+06
9465.66,2,1000,H,Endo,2.88139
9465.66,2,10000,H,Endo,1.32149e+08
9465.66,2,10,O,Ecto,1.32117e+07
9465.66,2,100,O,Ecto,1.73566e+07
9465.66,2,1000,O,Ecto,9.42205e+06
9465.66,2,1000,O,Endo,541.632
9465.66,2,100,C,Ecto,241044
9465.66,2,1000,C,Ecto,2213.83
4032.74,2,10,H,Ecto,62946.9
4032.74,2,100,H,Ecto,6.96242e+06
4032.74,2,1000,H,Ecto,1.0378e+06
4032.74,2,1000,H,Endo,9.70054
4032.74,2,10000,H,Endo,8.07256e+07
4032.74,2,10,O,Ecto,2.10001e+06
4032.74,2,100,O,Ecto,3.20932e+06
4032.74,2,1000,O,Ecto,3.21538e+06
4032.74,2,1000,O,Endo,1824.99
4032.74,2,100,C,Ecto,84322
4099.27,2,10,H,Ecto,3.18644e+06
4099.27,2,100,H,Ecto,1.31974e+07
4099.27,2,1000,H,Ecto,4.65155e+06
4099.27,2,1000,H,Endo,37.822
4099.27,2,10000,H,Endo,4.19718e+06
4099.27,2,10,O,Ecto,7.94039e+06
4099.27,2,100,O,Ecto,3.43517e+06
4099.27,2,1000,O,Ecto,3.97862e+06
4099.27,2,100,C,Ecto,51512.7
4099.27,2,1000,C,Ecto,19681.1
188.302,4,1,H,Ecto,387371
188.302,4,10,H,Ecto,1.65546e+06
