GridcellIndex,Cohort_FunctionalGroupIndex,Cohort_AdultMass,Cohort_Consumed_Autotroph,Cohort_Consumed_Herbivore,Cohort_Consumed_Omnivore,Cohort_Consumed_Carnivore
0,0,50920.1,1.26713e+09,0,0,0
0,0,3282.34,2.17872e+06,0,0,0
0,0,17175,1.44279e+08,0,0,0
0,0,14596.3,2.10064e+07,0,0,0
0,0,61652.4,3.79229e+08,0,0,0
0,0,3282.34,1.49209e+08,0,0,0
0,0,16477.8,1.54441e+07,0,0,0
0,0,57921.5,2.54528e+08,0,0,0
0,0,51882.8,1.02911e+09,0,0,0
0,0,18380.8,400301,0,0,0
0,0,13626.3,1.01447e+08,0,0,0
0,0,13749.7,1.48967e+09,0,0,0
0,0,17356.4,6.34007e+07,0,0,0
0,0,2320.1,6.61044e+08,0,0,0
0,2,9012.92,1.77423e+08,1.69546e+08,1.56737e+07,2.60028e+06
0,2,64142.2,8.45191e+08,2.29001e+08,1.94442e+07,3.31869e+07
0,2,18248.7,7.34411e+07,6.8011e+07,4.41522e+06,2.06331e+06
0,2,15242.3,6.1011e+07,4.35692e+07,4.72965e+06,1.05499e+06
0,2,41822.3,3.23756e+06,1.74968e+06,129255,116692
0,2,49524.5,1.37538e+06,1.46268e+06,89998.1,35048.2
0,2,33859.4,1.11721e+08,3.05383e+08,3.76994e+07,19807.8
0,2,4099.27,2.56415e+07,2.72941e+07,3.44926e+06,1.01712e+06
0,2,57314.6,9.52043e+07,3.27837e+07,3.75186e+07,131418
0,2,8308.21,2.82351e+07,829938,2.4559e+06,1.45273e+06
0,3,15.8395,0,0,0,0
0,3,6.76712,0,0,0,0
0,3,6.24799,0,0,0,0
0,3,501,0,0,0,0
0,4,188.302,0,0,0,0
0,5,798.281,0,0,0,0
0,5,92.3929,0,0,0,0
0,6,1133.2,0,0,0,0
0,6,4460.69,0,0,0,0
0,6,5014.46,0,0,0,0
0,6,384.099,0,0,0,0
0,6,3467.2,0,0,0,0
0,6,956.768,0,0,0,0
0,6,1157.67,0,0,0,0
0,6,133.309,0,0,0,0
0,6,4537.68,0,0,0,0
0,6,284.622,0,0,0,0
0,6,19.5817,0,0,0,0
0,6,1133.2,0,0,0,0
0,6,4508.46,0,0,0,0
0,6,965.623,0,0,0,0
0,6,1133.2,0,0,0,0
0,6,383.047,0,0,0,0
0,6,4568.81,0,0,0,0
0,6,384.099,0,0,0,0
0,6,1133.2,0,0,0,0
0,6,4722.87,0,0,0,0
0,6,395.234,0,0,0,0
0,6,19.5817,0,0,0,0
0,6,4924.27,0,0,0,0
0,6,1284.95,0,0,0,0
0,6,133.309,0,0,0,0
0,6,291.41,0,0,0,0
0,6,384.099,0,0,0,0
