Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
9012.92,2,100,H,Ecto,551938
9012.92,2,1000,H,Ecto,3.14146e+06
9012.92,2,1000,H,Endo,29108.4
9012.92,2,10000,H,Endo,9.48172e+06
9012.92,2,100,O,Ecto,921287
9012.92,2,1000,O,Ecto,829783
9012.92,2,1000,O,Endo,5.50938e+06
9012.92,2,10000,O,Endo,378.717
9012.92,2,100,C,Ecto,436095
9012.92,2,1000,C,Ecto,839.248
64142.2,2,100,H,Ecto,20195.4
64142.2,2,1000,H,Ecto,9.78046e+06
64142.2,2,1000,H,Endo,6.89663e+06
64142.2,2,10000,H,Endo,1.08041e+08
64142.2,2,1000,O,Ecto,1.73444e+06
64142.2,2,1000,O,Endo,1.06139e+07
64142.2,2,10000,O,Endo,6.53258e+07
64142.2,2,1000,C,Ecto,6.30494e+06
64142.2,2,10000,C,Ecto,270222
18248.7,2,100,H,Ecto,121147
18248.7,2,1000,H,Ecto,1.86826e+06
18248.7,2,1000,H,Endo,110139
18248.7,2,10000,H,Endo,6.59962e+06
18248.7,2,100,O,Ecto,122870
18248.7,2,1000,O,Ecto,388638
18248.7,2,1000,O,Endo,4.90933e+06
18248.7,2,10000,O,Endo,29287.5
18248.7,2,100,C,Ecto,43958.2
18248.7,2,1000,C,Ecto,12306.9
41822.3,2,100,H,Ecto,231.353
41822.3,2,1000,H,Ecto,76106.3
41822.3,2,1000,H,Endo,159867
41822.3,2,10000,H,Endo,722823
41822.3,2,1000,O,Ecto,9210.56
41822.3,2,1000,O,Endo,130102
41822.3,2,10000,O,Endo,594771
41822.3,2,100,C,Ecto,3.35533
41822.3,2,1000,C,Ecto,36707.4
41822.3,2,10000,C,Ecto,813.566
33859.4,2,100,H,Ecto,4.38212e+06
33859.4,2,1000,H,Ecto,1.91201e+07
33859.4,2,1000,H,Endo,338346
33859.4,2,10000,H,Endo,8.73093e+07
33859.4,2,100,O,Ecto,1.00644e+07
33859.4,2,1000,O,Ecto,5.2605e+06
33859.4,2,1000,O,Endo,2.89957e+07
33859.4,2,100,C,Ecto,4.58292e+06
33859.4,2,1000,C,Ecto,17740.4
4099.27,2,100,H,Ecto,302209
4099.27,2,1000,H,Ecto,217431
4099.27,2,1000,H,Endo,1067.46
4099.27,2,10000,H,Endo,1.14729e+06
4099.27,2,10,O,Ecto,504.612
4099.27,2,100,O,Ecto,180864
4099.27,2,1000,O,Ecto,61415.9
4099.27,2,1000,O,Endo,207299
4099.27,2,100,C,Ecto,84487
4099.27,2,1000,C,Ecto,17590.5
4099.27,2,10000,C,Ecto,6208.86
18248.7,2,100,H,Ecto,1.88318e+06
18248.7,2,1000,H,Ecto,1.28309e+07
18248.7,2,1000,H,Endo,23694.1
18248.7,2,10000,H,Endo,1.10137e+08
18248.7,2,100,O,Ecto,6.08822e+06
18248.7,2,1000,O,Ecto,3.39724e+06
18248.7,2,1000,O,Endo,1.99954e+07
18248.7,2,100,C,Ecto,2.37531e+06
18248.7,2,1000,C,Ecto,6337.43
9465.66,2,100,H,Ecto,2.48783e+07
9465.66,2,1000,H,Ecto,8.62617e+06
9465.66,2,1000,H,Endo,1677.66
9465.66,2,10000,H,Endo,2.02757e+06
9465.66,2,10,O,Ecto,3.80763e+06
9465.66,2,100,O,Ecto,1.60835e+07
9465.66,2,1000,O,Ecto,9.69802e+06
9465.66,2,1000,O,Endo,166973
9465.66,2,100,C,Ecto,1.52424e+06
9465.66,2,1000,C,Ecto,1.60295e+07
9465.66,2,10000,C,Ecto,1.40535e+07
4032.74,2,100,H,Ecto,7.1316e+06
4032.74,2,1000,H,Ecto,2.90369e+06
4032.74,2,1000,H,Endo,2965.09
4032.74,2,10000,H,Endo,5.22438e+06
4032.74,2,10,O,Ecto,185335
4032.74,2,100,O,Ecto,2.82446e+06
4032.74,2,1000,O,Ecto,2.1341e+06
4032.74,2,1000,O,Endo,739902
4032.74,2,100,C,Ecto,1.04084e+06
4032.74,2,1000,C,Ecto,712221
4032.74,2,10000,C,Ecto,475330
4099.27,2,10,H,Ecto,313525
4099.27,2,100,H,Ecto,8.09788e+06
4099.27,2,1000,H,Ecto,3.096e+06
4099.27,2,1000,H,Endo,3.24066
4099.27,2,10,O,Ecto,2.4976e+06
4099.27,2,100,O,Ecto,5.22793e+06
4099.27,2,1000,O,Ecto,2.34569e+06
4099.27,2,100,C,Ecto,52209.5
4099.27,2,1000,C,Ecto,4.95293e+06
4099.27,2,10000,C,Ecto,1.41549e+06
8397.32,2,10,H,Ecto,85768.1
8397.32,2,100,H,Ecto,995746
8397.32,2,1000,H,Ecto,374042
8397.32,2,1000,H,Endo,224.631
8397.32,2,10,O,Ecto,112548
8397.32,2,100,O,Ecto,34731.4
8397.32,2,1000,O,Ecto,113879
8397.32,2,100,C,Ecto,232.054
8397.32,2,1000,C,Ecto,44.4177
8397.32,2,10000,C,Ecto,14.5427
17972.9,2,100,H,Ecto,49.4176
17972.9,2,1000,H,Ecto,45321.3
17972.9,2,1000,H,Endo,19247.7
17972.9,2,10000,H,Endo,7.4309e+06
17972.9,2,100,O,Ecto,122679
17972.9,2,1000,O,Ecto,2.19891e+06
17972.9,2,10000,O,Ecto,50.2652
17972.9,2,1000,O,Endo,183.019
17972.9,2,10000,O,Endo,1.60517
17972.9,2,1000,C,Ecto,14406.6
17972.9,2,10000,C,Ecto,51839.8
50287.8,2,100,H,Ecto,0.1775
50287.8,2,1000,H,Ecto,167.325
50287.8,2,1000,H,Endo,24.3059
50287.8,2,10000,H,Endo,22377.6
50287.8,2,100,O,Ecto,349.745
50287.8,2,1000,O,Ecto,3169.3
50287.8,2,10000,O,Ecto,0.000101189
50287.8,2,1000,O,Endo,0.0622575
50287.8,2,1000,C,Ecto,3.76512
50287.8,2,10000,C,Ecto,55.583
10775.9,2,100,H,Ecto,18.7811
10775.9,2,1000,H,Ecto,25630.2
10775.9,2,1000,H,Endo,656.747
10775.9,2,10000,H,Endo,892418
10775.9,2,100,O,Ecto,78093.2
10775.9,2,1000,O,Ecto,340754
10775.9,2,10000,O,Ecto,0.0019396
10775.9,2,1000,O,Endo,1.76698
10775.9,2,1000,C,Ecto,1406.92
10775.9,2,10000,C,Ecto,3578.53
19833.1,2,100,H,Ecto,29881.5
19833.1,2,1000,H,Ecto,6931.13
19833.1,2,1000,H,Endo,3.18279e+07
19833.1,2,10000,H,Endo,19.6632
19833.1,2,100,O,Ecto,2421.33
19833.1,2,1000,O,Ecto,7147.06
19833.1,2,10000,O,Ecto,0.0452607
19833.1,2,1000,O,Endo,20.9393
19833.1,2,10000,O,Endo,4.0485e+06
19833.1,2,100,C,Ecto,52.2418
19833.1,2,1000,C,Ecto,228690
19833.1,2,10000,C,Ecto,413211
11778.5,2,100,H,Ecto,2.14423e+06
11778.5,2,1000,H,Ecto,12806.4
11778.5,2,1000,H,Endo,3.80143e+07
