Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
9012.92,2,100,H,Ecto,2.1751e+06
9012.92,2,1000,H,Ecto,5.5332e+06
9012.92,2,1000,H,Endo,3.27404e+07
9012.92,2,10000,H,Endo,1.06106e+07
9012.92,2,100,O,Ecto,931.558
9012.92,2,1000,O,Ecto,186753
9012.92,2,10000,O,Ecto,74.4249
9012.92,2,1000,O,Endo,2.9158e+06
9012.92,2,10000,O,Endo,5.56126e+06
9012.92,2,100,C,Ecto,26715.7
9012.92,2,1000,C,Ecto,360801
64142.2,2,100,H,Ecto,821299
64142.2,2,1000,H,Ecto,117745
64142.2,2,1000,H,Endo,3.43314e+06
64142.2,2,10000,H,Endo,1.62496e+07
64142.2,2,100,O,Ecto,0.00256159
64142.2,2,1000,O,Ecto,3.08188e+06
64142.2,2,10000,O,Ecto,1.02476e+06
64142.2,2,1000,O,Endo,4.16248e+06
64142.2,2,10000,O,Endo,1.87264e+07
64142.2,2,100,C,Ecto,2027.51
64142.2,2,1000,C,Ecto,8.63053e+06
64142.2,2,10000,C,Ecto,108427
18248.7,2,100,H,Ecto,1.35352e+06
18248.7,2,1000,H,Ecto,4.24038e+06
18248.7,2,1000,H,Endo,1.45357e+07
18248.7,2,10000,H,Endo,4.78564e+06
18248.7,2,100,O,Ecto,3.43235
18248.7,2,1000,O,Ecto,204014
18248.7,2,10000,O,Ecto,912.56
18248.7,2,1000,O,Endo,189751
18248.7,2,10000,O,Endo,3.87327e+06
18248.7,2,100,C,Ecto,7284.28
18248.7,2,1000,C,Ecto,472330
41822.3,2,100,H,Ecto,4431.88
41822.3,2,1000,H,Ecto,1427.23
41822.3,2,1000,H,Endo,22983.8
41822.3,2,10000,H,Endo,70098.6
41822.3,2,100,O,Ecto,3.1906e-05
41822.3,2,1000,O,Ecto,18089.4
41822.3,2,10000,O,Ecto,4734.26
41822.3,2,1000,O,Endo,47780.3
41822.3,2,10000,O,Endo,200103
41822.3,2,100,C,Ecto,25.2181
41822.3,2,1000,C,Ecto,54093.5
41822.3,2,10000,C,Ecto,121.965
33859.4,2,100,H,Ecto,1.04524e+07
33859.4,2,1000,H,Ecto,1.07062e+07
33859.4,2,1000,H,Endo,828339
33859.4,2,10000,H,Endo,3.07453e+08
33859.4,2,10,O,Ecto,7438.83
33859.4,2,100,O,Ecto,8.25116e+06
33859.4,2,1000,O,Ecto,818495
33859.4,2,1000,O,Endo,2.58742e+06
33859.4,2,100,C,Ecto,2.97562e+06
33859.4,2,1000,C,Ecto,4645.13
4099.27,2,100,H,Ecto,233163
4099.27,2,1000,H,Ecto,1.66214e+06
4099.27,2,1000,H,Endo,1.36522e+06
4099.27,2,10000,H,Endo,1.61823e+06
4099.27,2,100,O,Ecto,6184.52
4099.27,2,1000,O,Ecto,32352.5
4099.27,2,1000,O,Endo,1.18531e+06
4099.27,2,10000,O,Endo,16077.6
4099.27,2,100,C,Ecto,28924
4099.27,2,1000,C,Ecto,8263.01
18248.7,2,100,H,Ecto,4.01621e+06
18248.7,2,1000,H,Ecto,4.741e+06
18248.7,2,1000,H,Endo,57532.1
18248.7,2,10000,H,Endo,2.65263e+08
18248.7,2,10,O,Ecto,2137.33
18248.7,2,100,O,Ecto,2.62067e+06
18248.7,2,1000,O,Ecto,263832
18248.7,2,1000,O,Endo,1.15961e+06
18248.7,2,100,C,Ecto,509675
18248.7,2,1000,C,Ecto,1738.77
9465.66,2,10,H,Ecto,7.89668e+06
9465.66,2,100,H,Ecto,1.21087e+07
9465.66,2,1000,H,Ecto,5.63997e+06
9465.66,2,1000,H,Endo,88744.2
9465.66,2,10000,H,Endo,6.63273e+07
9465.66,2,10,O,Ecto,5.43708e+06
9465.66,2,100,O,Ecto,1.41197e+07
9465.66,2,1000,O,Ecto,9.67278e+06
9465.66,2,100,C,Ecto,604571
4032.74,2,10,H,Ecto,867190
4032.74,2,100,H,Ecto,5.86117e+06
4032.74,2,1000,H,Ecto,1.37817e+06
4032.74,2,1000,H,Endo,2706.67
4032.74,2,10000,H,Endo,1.74272e+06
4032.74,2,10,O,Ecto,3.20879e+06
4032.74,2,100,O,Ecto,3.83963e+06
4032.74,2,1000,O,Ecto,3.36259e+06
4032.74,2,100,C,Ecto,72313
188.302,4,1,H,Ecto,713522
