Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
9012.92,2,100,H,Ecto,3.91393e+06
9012.92,2,1000,H,Ecto,6.41745e+06
9012.92,2,1000,H,Endo,4.30843e+07
9012.92,2,10000,H,Endo,8.65601e+06
9012.92,2,100,O,Ecto,854116
9012.92,2,1000,O,Ecto,2.06266e+06
9012.92,2,10000,O,Ecto,801.412
9012.92,2,1000,O,Endo,256026
9012.92,2,10000,O,Endo,1.47496e+07
9012.92,2,100,C,Ecto,104823
9012.92,2,1000,C,Ecto,1.52653e+06
64142.2,2,100,H,Ecto,0.509845
64142.2,2,1000,H,Ecto,22022.6
64142.2,2,1000,H,Endo,6.82861e+07
64142.2,2,10000,H,Endo,4.97872e+07
64142.2,2,100,O,Ecto,179657
64142.2,2,1000,O,Ecto,1.15759e+07
64142.2,2,10000,O,Ecto,2.41692e+06
64142.2,2,1000,O,Endo,2.0241e+06
64142.2,2,10000,O,Endo,1.42882e+06
64142.2,2,100,C,Ecto,1507.38
64142.2,2,1000,C,Ecto,2.12074e+07
64142.2,2,10000,C,Ecto,202473
18248.7,2,100,H,Ecto,298786
18248.7,2,1000,H,Ecto,791506
18248.7,2,1000,H,Endo,1.79655e+07
18248.7,2,10000,H,Endo,1.16594e+06
18248.7,2,100,O,Ecto,196797
18248.7,2,1000,O,Ecto,1.54494e+06
18248.7,2,10000,O,Ecto,12946.2
18248.7,2,1000,O,Endo,79813.9
18248.7,2,10000,O,Endo,1.85706e+06
18248.7,2,100,C,Ecto,666.905
18248.7,2,1000,C,Ecto,1.19092e+06
18248.7,2,10000,C,Ecto,0.00168232
15242.3,2,100,H,Ecto,378900
15242.3,2,1000,H,Ecto,801036
15242.3,2,1000,H,Endo,1.7001e+07
15242.3,2,10000,H,Endo,805491
15242.3,2,100,O,Ecto,263807
15242.3,2,1000,O,Ecto,1.11127e+06
15242.3,2,10000,O,Ecto,3923.63
15242.3,2,1000,O,Endo,83523.5
15242.3,2,10000,O,Endo,2.75447e+06
15242.3,2,100,C,Ecto,7010.75
15242.3,2,1000,C,Ecto,834817
15242.3,2,10000,C,Ecto,0.000347866
41822.3,2,100,H,Ecto,0.825594
41822.3,2,1000,H,Ecto,2026.74
41822.3,2,1000,H,Endo,524717
41822.3,2,10000,H,Endo,148240
41822.3,2,100,O,Ecto,1623.92
41822.3,2,1000,O,Ecto,36401.2
41822.3,2,10000,O,Ecto,5702.97
41822.3,2,1000,O,Endo,5672.35
