GridcellIndex,Cohort_FunctionalGroupIndex,Cohort_AdultMass,Cohort_Consumed_Autotroph,Cohort_Consumed_Herbivore,Cohort_Consumed_Omnivore,Cohort_Consumed_Carnivore
0,0,50920.1,8.9266e+08,0,0,0
0,0,3282.34,309573,0,0,0
0,0,17175,1.76329e+08,0,0,0
0,0,16477.8,1.53486e+08,0,0,0
0,0,57921.5,4.37218e+08,0,0,0
0,0,18380.8,818546,0,0,0
0,0,45418.2,2.6241e+08,0,0,0
0,0,52756.5,4.76842e+08,0,0,0
0,0,3185.69,2.39462e+06,0,0,0
0,0,13328,9.62893e+08,0,0,0
0,0,8507.63,200700,0,0,0
0,0,17335,1.70462e+08,0,0,0
0,0,8694.81,371109,0,0,0
0,0,3241.99,0,0,0,0
0,0,18031.2,0,0,0,0
0,2,9012.92,8.75331e+07,3.73117e+07,4.49829e+06,416356
0,2,64142.2,1.02986e+09,1.71151e+08,6.38133e+07,7.58701e+06
0,2,18248.7,6.7314e+07,1.84144e+07,2.03094e+06,360624
0,2,41822.3,6.76904e+06,1.0608e+06,686754,44842.2
0,2,33859.4,2.5749e+08,3.11333e+08,1.74272e+07,4.00596e+06
0,2,4099.27,4.25903e+07,1.96695e+07,3.35578e+06,655139
0,2,18248.7,1.48678e+08,1.3167e+08,1.30491e+07,3.17441e+06
0,2,9465.66,1.95524e+08,1.96601e+08,3.9991e+07,243258
0,2,4032.74,3.38839e+07,8.87887e+07,8.52653e+06,84322
0,2,4099.27,7.50849e+07,2.52326e+07,1.53542e+07,71193.8
0,3,501,3.8847e+07,0,0,0
0,3,6.895,1.46451e+07,0,0,0
0,3,16.0864,1.42612e+07,0,0,0
0,3,6.4714,4.51338e+07,0,0,0
0,4,188.302,0,3.8778e+06,2.51749e+06,2.53881e+06
0,5,92.3929,2.85021e+07,4.06278e+06,123572,278079
0,5,798.281,3.11103e+07,1.02221e+07,2.69881e+06,5.14794e+06
0,6,1133.2,313370,0,0,0
0,6,4460.69,61930,0,0,0
0,6,384.099,4.4215e+07,0,0,0
0,6,956.768,3.01317e+07,0,0,0
0,6,133.309,6.41205e+06,0,0,0
0,6,4537.68,6.94849e+07,0,0,0
0,6,284.622,116437,0,0,0
0,6,19.5817,1.56155e+07,0,0,0
0,6,4508.46,5.57265e+07,0,0,0
0,6,1133.2,3.16254e+07,0,0,0
0,6,1133.2,2.14437e+07,0,0,0
0,6,4722.87,3.98707e+06,0,0,0
0,6,395.234,2.08198e+07,0,0,0
0,6,1284.95,1.20197e+07,0,0,0
0,6,384.099,2.67e+07,0,0,0
0,6,4951.78,5.85419e+06,0,0,0
0,6,1116.68,2.29575e+07,0,0,0
0,6,133.309,1.90299e+07,0,0,0
0,6,3467.2,362476,0,0,0
0,6,390.127,1.55221e+07,0,0,0
0,6,4477.92,628538,0,0,0
0,6,956.768,5.91806e+07,0,0,0
0,6,134.948,1.78399e+07,0,0,0
0,6,280.65,470334,0,0,0
0,6,20.2688,2.35109e+07,0,0,0
0,6,389.408,1.02678e+07,0,0,0
0,6,1134.32,1.71154e+06,0,0,0
0,6,8774.07,64953.6,0,0,0
0,6,19.0366,1.89842e+07,0,0,0
0,6,1189.94,0,0,0,0
0,6,852.882,0,0,0,0
0,6,4719.47,0,0,0,0
0,6,128.778,0,0,0,0
0,6,282.803,0,0,0,0
0,6,360.143,0,0,0,0
0,6,19.5817,0,0,0,0
0,7,240.773,0,7.59248e+06,4.27906e+06,34700.3
0,7,821.365,0,3.58674e+07,1.31354e+06,34866.1
0,7,4269.93,0,4.55696e+07,9.64922e+06,2.04203e+06
0,7,2092.18,0,8.92262e+07,728273,103127
0,7,6028.96,0,5.92539e+07,1.43148e+07,3.46084e+06
0,7,535.236,0,3.04864e+07,2.56439e+07,571856
0,7,20495.3,0,2.04071e+08,2.03874e+07,2.38929e+06
0,7,33203.8,0,5.58025e+06,1.77486e+06,107173
0,7,237.129,0,2.80401e+07,627.504,0
0,7,1579.46,0,3.13951e+06,53265.5,12401.8
0,7,1504.61,0,2.40121e+06,2749.94,4875.19
0,7,74881.1,0,42337.1,5183.13,1788.51
0,7,2036.36,0,0,0,0
0,7,840.865,0,0,0,0
0,7,4902.69,0,0,0,0
0,7,5198.5,0,42132.4,2767.79,8122.77
0,8,831.42,30593.7,74679,4370.49,113.989
0,8,1363.75,5.5993e+06,2.30828e+07,517816,28688.4
0,8,176.722,853178,220819,79924.7,6455.36
0,8,35.1648,1.56597e+07,4.72438e+06,185572,641991
0,8,1366.27,2.39711e+07,1.89558e+07,7.32785e+06,38664
0,8,6004.41,2.36236e+07,6.90964e+06,1.77415e+06,247997
0,8,108.685,2.83595e+06,411523,272983,132594
0,8,1363.75,1.93338e+07,2.0938e+06,2.27743e+06,3.71151e+06
0,8,317.483,2.6216e+07,6.11213e+06,2.25377e+06,5.07568e+06
0,8,811.594,3.9601e+07,7.90313e+06,9.21715e+06,80376.6
0,8,1374.37,2.96582e+07,5.9085e+06,783770,2.48848e+06
0,8,176.722,8.54266e+06,1.87527e+06,274.973,306.462
0,8,33.2678,3.61342e+06,748775,0,0
