GridcellIndex,FunctionalGroupIndex,JuvenileMass,AdultMass,IndividualBodyMass,CohortAbundance,LogOptimalPreyBodySizeRatio,BirthTimeStep,ProportionTimeActive,TrophicIndex,IndividualReproductivePotentialMass,MaturityTimeStep,IsAdult,AgeMonths,TimeStepsJuviline,TimeStepsAdult
0,0,96.9363,50920.1,50920.1,39044.3,-2.34468,1123,0.5,2,7526.18,1175,1,72,52,20
0,0,87.0817,3282.34,3282.34,206462,-2.34468,1143,0.5,2,0,1168,1,52,25,27
0,0,203.315,17175,17175,62359.7,-2.24328,1167,0.5,2,5114.22,1192,1,28,25,3
0,0,203.413,16477.8,7295.6,36217.2,-2.24328,1179,0.5,2,0,4294967295,0,16,16,0
0,0,652.921,57921.5,12033.2,70153.4,-2.50065,1181,0.5,2,0,4294967295,0,14,14,0
0,0,217.98,18380.8,3717.46,323.303,-2.24328,1182,0.5,2,0,4294967295,0,13,13,0
0,0,62.4936,45418.2,1712.52,165948,-2.34468,1184,0.5,2,0,4294967295,0,11,11,0
0,0,97.0875,52756.5,243.875,5.53975e+06,-2.34468,1191,0.5,2,0,4294967295,0,4,4,0
0,0,88.23,3185.69,286.167,6975.75,-2.34468,1191,0.5,2,0,4294967295,0,4,4,0
0,0,2733.02,13328,6868.96,241132,-2.20265,1191,0.5,2,0,4294967295,0,4,4,0
0,0,392.33,8507.63,8507.63,30.9409,-2.30151,1169,0.5,2,2078.33,1187,1,26,18,8
0,0,269.905,17335,734.041,233095,-2.24328,1192,0.5,2,0,4294967295,0,3,3,0
0,0,386.147,8694.81,552.75,626.161,-2.30151,1194,0.5,2,0,4294967295,0,1,1,0
0,0,88.87,3241.99,88.87,2511.5,-2.34468,1195,0.5,2,0,4294967295,0,0,0,0
0,0,206.87,18031.2,206.87,1.07067e+06,-2.24328,1195,0.5,2,0,4294967295,0,0,0,0
0,2,236.501,9012.92,9012.92,19553.2,-2.30151,1155,0.5,2.34596,0,1187,1,40,32,8
0,2,424.515,64142.2,42918.1,86509.3,-2.34468,1143,0.5,2.22166,0,4294967295,0,52,52,0
0,2,839.193,18248.7,18248.7,8538.07,-2.46243,1158,0.5,2.25173,0,1187,1,37,29,8
0,2,3150.53,41822.3,34731.3,652.668,-2.20265,1170,0.5,2.2547,0,4294967295,0,25,25,0
0,2,57.372,33859.4,3570.14,171122,-2.34468,1179,0.5,2.58531,0,4294967295,0,16,16,0
0,2,291.168,4099.27,4099.27,12952.8,-2.30151,1179,0.5,2.39253,877.795,1185,1,16,6,10
0,2,839.193,18248.7,4947.7,77088.9,-2.46243,1191,0.5,2.53138,0,4294967295,0,4,4,0
0,2,248.707,9465.66,759.751,600702,-2.30151,1191,0.5,2.59458,0,4294967295,0,4,4,0
0,2,309.711,4032.74,1118.38,88392.7,-2.30151,1191,0.5,2.77502,0,4294967295,0,4,4,0
0,2,291.168,4099.27,377.166,582447,-2.30151,1194,0.5,2.41822,0,4294967295,0,1,1,0
0,3,4.44406,501,140.729,746609,-2.34468,1182,0.135617,2,0,4294967295,0,13,13,0
0,3,0.187083,6.895,3.60801,5.95313e+06,-2.35147,1191,0.135617,2,0,4294967295,0,4,4,0
0,3,0.586225,16.0864,9.11514,3.05941e+06,-2.24328,1191,0.135617,2,0,4294967295,0,4,4,0
0,3,0.147599,6.4714,0.333587,3.81182e+07,-2.35147,1194,0.135617,2,0,4294967295,0,1,1,0
0,4,30.0283,188.302,107.544,291015,-2.30426,1191,0.135617,3.42506,0,4294967295,0,4,4,0
