GridcellIndex,FunctionalGroupIndex,JuvenileMass,AdultMass,IndividualBodyMass,CohortAbundance,LogOptimalPreyBodySizeRatio,BirthTimeStep,ProportionTimeActive,TrophicIndex,IndividualReproductivePotentialMass,MaturityTimeStep,IsAdult,AgeMonths,TimeStepsJuviline,TimeStepsAdult
0,0,96.9363,50920.1,50920.1,24841.8,-2.34468,1123,0.5,2,31003.5,1175,1,75,52,23
0,0,87.0817,3282.34,3282.34,65050.6,-2.34468,1143,0.5,2,2684.92,1168,1,55,25,30
0,0,203.315,17175,17175,40567,-2.24328,1167,0.5,2,15085.5,1192,1,31,25,6
0,0,203.413,16477.8,13534.5,31375.2,-2.24328,1179,0.5,2,0,4294967295,0,19,19,0
0,0,652.921,57921.5,20891.2,63944.8,-2.50065,1181,0.5,2,0,4294967295,0,17,17,0
0,0,217.98,18380.8,7511.22,295.351,-2.24328,1182,0.5,2,0,4294967295,0,16,16,0
0,0,62.4936,45418.2,3733.47,122070,-2.34468,1184,0.5,2,0,4294967295,0,14,14,0
0,0,97.0875,52756.5,580.776,872348,-2.34468,1191,0.5,2,0,4294967295,0,7,7,0
0,0,88.23,3185.69,737.641,2864.37,-2.34468,1191,0.5,2,0,4294967295,0,7,7,0
0,0,2733.02,13328,12359.2,198173,-2.20265,1191,0.5,2,0,4294967295,0,7,7,0
0,0,392.33,8507.63,8507.63,16.4564,-2.30151,1169,0.5,2,8105.55,1187,1,29,18,11
0,0,269.905,17335,1738.41,185231,-2.24328,1192,0.5,2,0,4294967295,0,6,6,0
0,0,386.147,8694.81,1380.73,548.419,-2.30151,1194,0.5,2,0,4294967295,0,4,4,0
0,0,88.87,3241.99,236.58,2292.51,-2.34468,1195,0.5,2,0,4294967295,0,3,3,0
0,0,206.87,18031.2,526.792,349903,-2.24328,1195,0.5,2,0,4294967295,0,3,3,0
0,2,236.501,9012.92,9012.92,11723.7,-2.30151,1155,0.5,2.3533,4067.03,1187,1,43,32,11
0,2,424.515,64142.2,53380.9,79063.6,-2.34468,1143,0.5,2.23613,0,4294967295,0,55,55,0
0,2,839.193,18248.7,18248.7,5351.73,-2.46243,1158,0.5,2.27867,6024.62,1187,1,40,29,11
0,2,3150.53,41822.3,41822.3,545.155,-2.20265,1170,0.5,2.17882,2773.84,1198,1,28,28,0
0,2,57.372,33859.4,7238.14,119913,-2.34468,1179,0.5,2.39626,0,4294967295,0,19,19,0
0,2,291.168,4099.27,4099.27,2440.27,-2.30151,1179,0.5,2.43194,3899.81,1185,1,19,6,13
