GridcellIndex,FunctionalGroupIndex,JuvenileMass,AdultMass,IndividualBodyMass,CohortAbundance,LogOptimalPreyBodySizeRatio,BirthTimeStep,ProportionTimeActive,TrophicIndex,IndividualReproductivePotentialMass,MaturityTimeStep,IsAdult,AgeMonths,TimeStepsJuviline,TimeStepsAdult
0,0,96.9363,50920.1,50920.1,47534.5,-2.34468,1123,0.5,2,47900.2,1175,1,67,52,15
0,0,87.0817,3282.34,3282.34,355.683,-2.34468,1143,0.5,2,5606.31,1168,1,47,25,22
0,0,203.315,17175,13113.6,26780.8,-2.24328,1167,0.5,2,0,4294967295,0,23,23,0
0,0,2556.29,14596.3,14596.3,1543.75,-2.20265,1170,0.5,2,17440.5,1181,1,20,11,9
0,0,651.262,61652.4,50273.9,24988.5,-2.50065,1167,0.5,2,0,4294967295,0,23,23,0
0,0,87.0817,3282.34,508.197,265370,-2.34468,1179,0.5,2,0,4294967295,0,11,11,0
0,0,203.413,16477.8,2342.78,10707.6,-2.24328,1179,0.5,2,0,4294967295,0,11,11,0
0,0,652.921,57921.5,4407,90545.5,-2.50065,1181,0.5,2,0,4294967295,0,9,9,0
0,0,217.98,18380.8,1042.24,444.605,-2.24328,1182,0.5,2,0,4294967295,0,8,8,0
0,0,2534.26,13626.3,9348.6,24685.8,-2.20265,1183,0.5,2,0,4294967295,0,7,7,0
0,0,2582.78,13749.7,13749.7,193339,-2.20265,1180,0.5,2,2470.83,1189,1,10,9,1
0,0,279.537,17356.4,4703.9,23526.8,-2.24328,1180,0.5,2,0,4294967295,0,10,10,0
0,0,170.357,2320.1,1300.34,397384,-2.34468,1182,0.5,2,0,4294967295,0,8,8,0
0,0,62.4936,45418.2,467.989,389416,-2.34468,1184,0.5,2,0,4294967295,0,6,6,0
0,0,28.589,8327.47,1373.5,1172.96,-2.34468,1180,0.5,2,0,4294967295,0,10,10,0
0,0,1981.04,92405.9,92405.9,698.858,-2.18799,1147,0.5,2,79057.7,1168,1,43,21,22
0,2,236.501,9012.92,9012.92,39735.2,-2.30151,1155,0.5,2.39847,4408.81,1187,1,35,32,3
0,2,424.515,64142.2,30979.5,100510,-2.34468,1143,0.5,2.183,0,4294967295,0,47,47,0
0,2,839.193,18248.7,18248.7,9569.3,-2.46243,1158,0.5,2.31585,9093.35,1187,1,32,29,3
0,2,1005.64,15242.3,15242.3,9556.34,-2.46243,1167,0.5,2.33762,2933.97,1188,1,23,21,2
0,2,3150.53,41822.3,23392.9,514.719,-2.20265,1170,0.5,2.21162,0,4294967295,0,20,20,0
0,2,4311.83,49524.5,18187.6,311.261,-2.20265,1179,0.5,2.26914,0,4294967295,0,11,11,0
0,2,57.372,33859.4,678.815,380844,-2.34468,1179,0.5,2.35888,0,4294967295,0,11,11,0
0,2,291.168,4099.27,4099.27,8234.89,-2.30151,1179,0.5,2.45998,4272.34,1185,1,11,6,5
0,2,202.946,8308.21,999.045,39911.6,-2.30151,1183,0.5,2.35744,0,4294967295,0,7,7,0
0,3,0.589961,15.8395,15.2405,401453,-2.24328,1171,0,2,23.1389,1183,1,19,12,7
0,3,0.179059,6.76712,6.43506,847060,-2.35147,1171,0,2,10.3775,1183,1,19,12,7
0,3,0.145231,6.24799,1.93548,7.76061e+06,-2.35147,1181,0,2,0,4294967295,0,9,9,0
0,3,4.44406,501,21.1978,1.43523e+06,-2.34468,1182,0,2,0,4294967295,0,8,8,0
0,4,30.0283,188.302,184.978,55709.7,-2.30426,1181,0,3,115.651,1184,1,9,3,6
0,5,12.2835,798.281,789.258,50805.3,-2.24328,1157,0,2,1306.57,1183,1,33,26,7
0,5,0.903763,92.3929,6.34726,8.71888e+06,-2.35147,1181,0,2,0,4294967295,0,9,9,0
0,6,1,1133.2,1121.7,7667.66,-2.34468,1099,0,2,895.954,1134,1,91,35,56
0,6,4.43049,4460.69,4431.08,178.057,-2.34468,1121,0,2,1651.61,1159,1,69,38,31
0,6,50.3663,5014.46,4982.35,590.07,-2.20756,1134,0,2,2713.32,1169,1,56,35,21
0,6,2.57092,384.099,378.657,47056.2,-2.34468,1145,0,2,257.701,1169,1,45,24,21
0,6,250.344,3467.2,3442.31,193.453,-2.30151,1158,0,2,3022.89,1181,1,32,23,9
0,6,18.1539,956.768,946.543,72.3077,-2.34468,1167,0,2,264.63,1184,1,23,17,6
0,6,1,1157.67,286.665,244213,-2.34468,1167,0,2,0,4294967295,0,23,23,0
0,6,5.00726,133.309,130.69,185191,-2.50065,1167,0,2,172.311,1181,1,23,14,9
0,6,4.42119,4537.68,487.021,385331,-2.34468,1168,0,2,0,4294967295,0,22,22,0
0,6,39.1229,284.622,280.198,288.654,-2.30426,1169,0,2,318.547,1181,1,21,12,9
0,6,1,19.5817,18.8878,80134.3,-2.24328,1169,0,2,23.6867,1181,1,21,12,9
0,6,1,1133.2,145.399,95882.4,-2.34468,1169,0,2,0,4294967295,0,21,21,0
0,6,4.43662,4508.46,165.535,542691,-2.34468,1171,0,2,0,4294967295,0,19,19,0
0,6,19.0682,965.623,419.353,368357,-2.34468,1171,0,2,0,4294967295,0,19,19,0
