Month,Year,Biomass_FG_0,Biomass_FG_1,Biomass_FG_2,Biomass_FG_3,Biomass_FG_4,Biomass_FG_5,Biomass_FG_6,Biomass_FG_7,Biomass_FG_8
48, 4,8.80031e+09,1.26767e+09,3.84103e+09,1.69613e+09,1.36469e+08,2.10049e+09,1.45124e+08,6.67036e+08,1.66517e+08
49, 5,8.82332e+09,1.1308e+09,3.87269e+09,1.56122e+09,1.09607e+08,1.93355e+09,1.23029e+08,5.59341e+08,1.2885e+08
50, 5,8.4778e+09,9.99362e+08,3.79439e+09,1.43066e+09,8.56286e+07,1.76786e+09,1.04681e+08,4.7562e+08,1.05373e+08
51, 5,8.26176e+09,9.2652e+08,3.51467e+09,1.29809e+09,7.02496e+07,1.59614e+09,9.1294e+07,4.11919e+08,9.03571e+07
52, 5,8.76953e+09,9.44759e+08,3.5252e+09,1.15821e+09,6.10697e+07,1.40743e+09,8.18141e+07,3.62253e+08,7.94701e+07
53, 5,8.29196e+09,1.06423e+09,3.46393e+09,1.34928e+09,9.02645e+07,1.59958e+09,9.88782e+07,4.44703e+08,9.73743e+07
54, 5,8.32512e+09,1.18222e+09,3.4557e+09,1.35012e+09,1.39732e+08,1.95397e+09,1.57568e+08,6.87125e+08,1.39461e+08
55, 5,8.21006e+09,1.34597e+09,3.5448e+09,1.26586e+09,1.69378e+08,1.92304e+09,1.97436e+08,8.33744e+08,1.76688e+08
56, 5,8.35704e+09,1.47711e+09,3.404e+09,1.52655e+09,1.68331e+08,2.17139e+09,2.50137e+08,1.02039e+09,2.27295e+08
57, 5,8.34438e+09,1.56612e+09,3.36161e+09,1.95712e+09,1.86263e+08,2.57436e+09,3.34945e+08,1.30406e+09,2.92855e+08
58, 5,8.83245e+09,1.46262e+09,3.43685e+09,1.75159e+09,1.39425e+08,2.32738e+09,2.6179e+08,1.03981e+09,2.42218e+08
59, 5,9.34992e+09,1.48383e+09,3.55565e+09,1.62175e+09,1.03857e+08,2.13486e+09,2.1462e+08,8.57736e+08,2.02333e+08
60, 5,9.59074e+09,1.48229e+09,3.55936e+09,1.50141e+09,8.04142e+07,1.96484e+09,1.80481e+08,7.18501e+08,1.70635e+08
61, 6,9.68878e+09,1.23214e+09,3.60488e+09,1.38622e+09,6.22806e+07,1.80887e+09,1.53789e+08,6.07831e+08,1.33777e+08
62, 6,9.43132e+09,1.0408e+09,3.55972e+09,1.27167e+09,4.87599e+07,1.65742e+09,1.31512e+08,5.12916e+08,1.08977e+08
63, 6,9.25116e+09,8.62696e+08,3.48071e+09,1.15159e+09,3.92955e+07,1.50227e+09,1.13859e+08,4.50894e+08,9.28793e+07
64, 6,9.64662e+09,8.06199e+08,3.58835e+09,1.02185e+09,3.18787e+07,1.33526e+09,1.01541e+08,4.11617e+08,8.24353e+07
65, 6,9.21795e+09,9.49032e+08,3.61406e+09,1.40444e+09,4.53742e+07,1.56549e+09,1.24808e+08,5.21864e+08,1.03701e+08
66, 6,9.1843e+09,1.20878e+09,3.64085e+09,1.92091e+09,7.36665e+07,1.79785e+09,1.93097e+08,7.83162e+08,1.59787e+08
67, 6,8.94993e+09,1.41281e+09,3.77029e+09,2.1766e+09,1.05123e+08,1.94845e+09,2.36915e+08,1.0148e+09,2.04882e+08
68, 6,8.84444e+09,1.65452e+09,3.71049e+09,2.58899e+09,1.49337e+08,2.26836e+09,2.91302e+08,1.30182e+09,2.7695e+08
69, 6,8.62105e+09,1.85983e+09,3.64214e+09,2.56579e+09,2.53098e+08,2.73675e+09,3.60167e+08,1.69276e+09,3.75971e+08
70, 6,9.17698e+09,1.69316e+09,3.79928e+09,2.16664e+09,1.87075e+08,2.24307e+09,2.97184e+08,1.35673e+09,2.90964e+08
71, 6,9.50391e+09,1.60642e+09,3.85678e+09,1.90531e+09,1.39e+08,1.99857e+09,2.524e+08,1.08452e+09,2.26078e+08
72, 6,9.46161e+09,1.49475e+09,3.88733e+09,1.64459e+09,1.08471e+08,1.78588e+09,2.1167e+08,9.02794e+08,1.79111e+08
73, 7,9.24668e+09,1.4791e+09,3.76962e+09,1.42163e+09,8.59471e+07,1.60265e+09,1.80169e+08,7.5014e+08,1.45337e+08
74, 7,9.01977e+09,1.30511e+09,3.622e+09,1.2146e+09,6.84765e+07,1.4305e+09,1.50561e+08,6.23152e+08,1.18537e+08
75, 7,8.93781e+09,1.08296e+09,3.46004e+09,1.01355e+09,5.61221e+07,1.26622e+09,1.31176e+08,5.4167e+08,9.99101e+07
76, 7,9.49192e+09,1.0067e+09,3.53191e+09,7.84899e+08,4.65575e+07,1.10576e+09,1.18536e+08,4.79996e+08,8.92373e+07
77, 7,8.84028e+09,8.58252e+08,3.46863e+09,1.06945e+09,5.35578e+07,1.29536e+09,1.39191e+08,5.72364e+08,1.07189e+08
78, 7,8.57838e+09,1.01828e+09,3.50588e+09,1.42167e+09,1.00018e+08,1.69546e+09,2.17187e+08,8.70739e+08,1.69322e+08
79, 7,8.49395e+09,1.16408e+09,3.52572e+09,1.91287e+09,1.4629e+08,1.84929e+09,2.87803e+08,1.12574e+09,2.19466e+08
80, 7,8.56623e+09,1.5296e+09,3.51947e+09,2.61628e+09,2.15759e+08,2.18757e+09,3.67384e+08,1.40056e+09,2.6738e+08
81, 7,8.52031e+09,1.74904e+09,3.37873e+09,3.08677e+09,3.05725e+08,2.59526e+09,4.9854e+08,1.75819e+09,3.25808e+08
82, 7,9.1632e+09,1.86671e+09,3.36574e+09,2.65596e+09,2.43467e+08,2.36502e+09,3.96744e+08,1.39455e+09,2.5644e+08
83, 7,9.50361e+09,1.87093e+09,3.43733e+09,2.29671e+09,1.90198e+08,2.18734e+09,3.37376e+08,1.14907e+09,2.13831e+08
84, 7,9.73507e+09,1.86308e+09,3.30813e+09,2.00237e+09,1.54051e+08,2.02777e+09,2.90117e+08,9.33309e+08,1.77441e+08
85, 8,9.66937e+09,1.64895e+09,3.2279e+09,1.72804e+09,1.28605e+08,1.88322e+09,2.507e+08,7.75011e+08,1.47084e+08
86, 8,9.31133e+09,1.47869e+09,3.08329e+09,1.47858e+09,1.05748e+08,1.74409e+09,2.19883e+08,6.60037e+08,1.26155e+08
87, 8,9.25465e+09,1.29641e+09,2.9629e+09,1.25638e+09,8.87066e+07,1.60254e+09,1.95726e+08,5.68866e+08,1.09558e+08
88, 8,9.77662e+09,1.13235e+09,3.02139e+09,1.06207e+09,7.91411e+07,1.4528e+09,1.78026e+08,5.10921e+08,9.90498e+07
89, 8,9.47607e+09,1.12483e+09,3.11666e+09,1.31817e+09,1.25945e+08,1.63665e+09,1.8953e+08,6.18143e+08,1.26243e+08
90, 8,9.69194e+09,1.20213e+09,3.057e+09,1.46995e+09,3.12714e+08,1.79456e+09,2.75379e+08,9.52225e+08,1.9267e+08
91, 8,9.70879e+09,1.33273e+09,3.15427e+09,1.87621e+09,3.46576e+08,1.97654e+09,3.94869e+08,1.20884e+09,2.40693e+08
92, 8,9.76967e+09,1.59635e+09,3.21826e+09,2.40235e+09,6.11488e+08,1.90081e+09,5.85231e+08,1.43317e+09,2.86816e+08
93, 8,9.5631e+09,1.87197e+09,3.2023e+09,2.69182e+09,5.46808e+08,2.03191e+09,8.0635e+08,1.84749e+09,3.56554e+08
94, 8,9.69228e+09,2.04906e+09,3.25438e+09,2.27616e+09,4.42006e+08,1.80747e+09,6.72063e+08,1.4457e+09,2.78803e+08
95, 8,9.72314e+09,2.05566e+09,3.32411e+09,2.02004e+09,3.52266e+08,1.62713e+09,5.77072e+08,1.18527e+09,2.2601e+08
96, 8,9.72595e+09,1.90105e+09,3.3447e+09,1.78301e+09,2.74628e+08,1.46068e+09,4.98912e+08,9.81778e+08,1.84843e+08
97, 9,9.54558e+09,1.64459e+09,3.36477e+09,1.5674e+09,2.08917e+08,1.30422e+09,4.36966e+08,8.05156e+08,1.51272e+08
98, 9,9.08015e+09,1.29993e+09,3.31031e+09,1.37251e+09,1.60696e+08,1.15359e+09,3.89275e+08,6.78039e+08,1.27631e+08
99, 9,8.82785e+09,1.0788e+09,3.28384e+09,1.19207e+09,1.28783e+08,9.98331e+08,3.49281e+08,5.79441e+08,1.0992e+08
100, 9,9.12404e+09,1.01986e+09,3.43142e+09,1.02513e+09,1.17033e+08,8.30883e+08,3.19501e+08,5.12702e+08,9.89051e+07
101, 9,8.69392e+09,8.9819e+08,3.53862e+09,1.27975e+09,1.33966e+08,1.04964e+09,4.21301e+08,6.0867e+08,1.29081e+08
102, 9,8.79621e+09,1.01174e+09,3.52736e+09,1.81686e+09,1.46568e+08,1.32693e+09,6.10969e+08,8.57795e+08,2.04822e+08
103, 9,8.67669e+09,1.16478e+09,3.46122e+09,2.2057e+09,2.18629e+08,1.65631e+09,5.20709e+08,1.07543e+09,2.55331e+08
104, 9,8.81505e+09,1.42836e+09,3.33351e+09,2.6082e+09,3.47824e+08,2.07626e+09,5.11557e+08,1.32519e+09,3.33751e+08
105, 9,8.86515e+09,1.49289e+09,3.18292e+09,3.19316e+09,3.80413e+08,2.36501e+09,5.55139e+08,1.57309e+09,4.77297e+08
106, 9,9.35985e+09,1.60181e+09,3.32255e+09,2.56995e+09,2.82835e+08,2.11458e+09,4.23757e+08,1.27269e+09,3.74016e+08
107, 9,9.96564e+09,1.6017e+09,3.40422e+09,2.15128e+09,2.0716e+08,1.95186e+09,3.41798e+08,1.05062e+09,3.02941e+08
108, 9,1.02574e+10,1.51346e+09,3.47937e+09,1.77336e+09,1.56925e+08,1.80924e+09,2.83496e+08,8.8137e+08,2.46514e+08
109, 10,1.01129e+10,1.48451e+09,3.46061e+09,1.44409e+09,1.17322e+08,1.67029e+09,2.38595e+08,7.33903e+08,1.99017e+08
110, 10,9.95402e+09,1.27316e+09,3.41246e+09,1.16149e+09,8.76568e+07,1.52842e+09,1.99536e+08,6.27451e+08,1.60811e+08
111, 10,9.92305e+09,1.0302e+09,3.33751e+09,9.04001e+08,6.74189e+07,1.37276e+09,1.72484e+08,5.44246e+08,1.31453e+08
112, 10,1.05731e+10,9.32975e+08,3.43003e+09,6.52612e+08,5.97216e+07,1.15956e+09,1.54631e+08,4.81256e+08,1.15919e+08
113, 10,1.01838e+10,9.81236e+08,3.67308e+09,1.11629e+09,6.25088e+07,1.21875e+09,1.76877e+08,6.05214e+08,1.3549e+08
114, 10,1.00359e+10,1.09956e+09,3.57758e+09,1.86598e+09,9.298e+07,1.51264e+09,2.41497e+08,9.22359e+08,1.92034e+08
115, 10,9.88973e+09,1.35994e+09,3.45997e+09,2.51733e+09,1.04387e+08,1.85666e+09,2.44871e+08,1.19396e+09,2.26488e+08
116, 10,9.86797e+09,1.5877e+09,3.45639e+09,3.0249e+09,1.28628e+08,2.0362e+09,2.98999e+08,1.45629e+09,2.81988e+08
117, 10,9.56342e+09,1.75456e+09,3.44382e+09,3.46043e+09,1.50965e+08,2.2324e+09,3.69028e+08,1.76822e+09,3.35302e+08
118, 10,9.97814e+09,1.75891e+09,3.62991e+09,3.00582e+09,1.05302e+08,1.99534e+09,2.89321e+08,1.37992e+09,2.68952e+08
119, 10,1.0232e+10,1.82644e+09,3.72969e+09,2.65498e+09,7.99764e+07,1.8492e+09,2.38732e+08,1.12033e+09,2.23116e+08
120, 10,1.02939e+10,1.51504e+09,3.83118e+09,2.3386e+09,6.39665e+07,1.72012e+09,2.02144e+08,9.37601e+08,1.87667e+08
121, 11,1.01429e+10,1.29725e+09,3.88268e+09,2.04696e+09,5.38813e+07,1.596e+09,1.70402e+08,8.04358e+08,1.5915e+08
122, 11,9.63501e+09,1.01678e+09,3.92978e+09,1.77223e+09,4.53725e+07,1.47272e+09,1.42816e+08,6.95338e+08,1.3519e+08
123, 11,9.22165e+09,8.98868e+08,3.94186e+09,1.50566e+09,3.78688e+07,1.34379e+09,1.24135e+08,6.16415e+08,1.16408e+08
124, 11,9.73586e+09,7.78645e+08,3.99875e+09,1.24309e+09,3.18622e+07,1.20195e+09,1.11245e+08,5.6055e+08,1.02182e+08
125, 11,9.31414e+09,7.56501e+08,4.00973e+09,1.55356e+09,4.05227e+07,1.31744e+09,1.36167e+08,7.17329e+08,1.22732e+08
126, 11,9.26434e+09,8.86221e+08,3.93239e+09,1.85598e+09,6.83133e+07,1.4454e+09,2.04758e+08,1.04652e+09,1.72149e+08
127, 11,9.00206e+09,1.106e+09,3.95811e+09,2.04939e+09,8.65899e+07,1.75157e+09,2.56422e+08,1.23581e+09,1.95535e+08
128, 11,9.08748e+09,1.23514e+09,3.89883e+09,2.0971e+09,1.01425e+08,2.43269e+09,3.16315e+08,1.48788e+09,2.26659e+08
129, 11,9.06915e+09,1.2544e+09,3.89609e+09,2.85657e+09,1.58e+08,2.66446e+09,3.91916e+08,1.86307e+09,2.85449e+08
130, 11,9.49251e+09,1.35938e+09,4.02322e+09,2.61135e+09,9.05829e+07,2.38187e+09,3.09121e+08,1.48445e+09,2.35065e+08
131, 11,9.82325e+09,1.32292e+09,4.12109e+09,2.39683e+09,6.17047e+07,2.20333e+09,2.54637e+08,1.22584e+09,1.97267e+08
132, 11,9.83319e+09,1.41297e+09,4.16598e+09,2.17198e+09,5.00197e+07,2.04022e+09,2.12506e+08,1.03309e+09,1.66489e+08
133, 12,9.69018e+09,1.32014e+09,4.1074e+09,1.95455e+09,4.07332e+07,1.87296e+09,1.7648e+08,8.77494e+08,1.37834e+08
134, 12,9.37373e+09,1.18467e+09,4.02936e+09,1.73163e+09,3.3759e+07,1.71798e+09,1.4662e+08,7.4192e+08,1.15617e+08
135, 12,9.25533e+09,1.03067e+09,3.92362e+09,1.49044e+09,2.85253e+07,1.55518e+09,1.24125e+08,6.44746e+08,9.92445e+07
136, 12,9.79758e+09,9.33508e+08,4.00587e+09,1.22929e+09,2.53828e+07,1.367e+09,1.09192e+08,5.78398e+08,8.78322e+07
137, 12,9.41893e+09,8.9956e+08,4.07411e+09,1.67468e+09,3.46943e+07,1.54695e+09,1.29254e+08,7.0907e+08,1.0129e+08
138, 12,9.3769e+09,9.71542e+08,4.10001e+09,2.25398e+09,6.54168e+07,2.01246e+09,1.90581e+08,1.05189e+09,1.45148e+08
139, 12,9.42964e+09,1.12281e+09,4.16035e+09,2.59143e+09,8.60929e+07,2.3792e+09,2.32896e+08,1.27851e+09,1.73341e+08
140, 12,9.55963e+09,1.2979e+09,4.23719e+09,2.95691e+09,9.50174e+07,2.83012e+09,2.87948e+08,1.54828e+09,2.09942e+08
141, 12,9.37453e+09,1.41318e+09,4.10138e+09,3.10654e+09,1.27925e+08,3.37497e+09,3.61508e+08,1.9098e+09,2.6366e+08
142, 12,9.63298e+09,1.64855e+09,4.25558e+09,2.74448e+09,1.05261e+08,2.92779e+09,2.94822e+08,1.49525e+09,2.19052e+08
143, 12,9.73737e+09,1.83483e+09,4.29157e+09,2.45048e+09,8.35653e+07,2.59329e+09,2.40436e+08,1.17097e+09,1.73046e+08
144, 12,9.64944e+09,1.82206e+09,4.22653e+09,2.21039e+09,5.73179e+07,2.27955e+09,1.96691e+08,9.54738e+08,1.41391e+08
145, 13,9.27822e+09,1.70464e+09,4.15033e+09,1.98842e+09,4.6619e+07,2.04717e+09,1.6287e+08,7.96972e+08,1.19939e+08
146, 13,8.91671e+09,1.58538e+09,3.97634e+09,1.77504e+09,3.83108e+07,1.83149e+09,1.37273e+08,6.79928e+08,1.02757e+08
147, 13,8.7364e+09,1.36699e+09,3.78295e+09,1.55738e+09,3.23037e+07,1.62301e+09,1.17426e+08,5.84928e+08,8.93345e+07
148, 13,9.19887e+09,1.16225e+09,3.79332e+09,1.33432e+09,2.76965e+07,1.41528e+09,1.05115e+08,5.21562e+08,8.00498e+07
149, 13,9.05265e+09,1.04003e+09,3.91322e+09,1.40584e+09,3.83674e+07,1.67924e+09,1.26492e+08,6.28058e+08,9.75427e+07
150, 13,9.37952e+09,1.0682e+09,3.98326e+09,1.47946e+09,6.09982e+07,2.20183e+09,1.97246e+08,9.27249e+08,1.65159e+08
151, 13,9.38684e+09,9.94112e+08,3.99113e+09,1.71589e+09,7.94303e+07,2.51551e+09,2.50474e+08,1.19027e+09,1.97378e+08
152, 13,9.49921e+09,1.10831e+09,4.07504e+09,1.89249e+09,1.20945e+08,3.17699e+09,2.96929e+08,1.44394e+09,2.45174e+08
153, 13,9.39855e+09,1.19466e+09,4.12623e+09,2.27317e+09,1.7047e+08,3.76571e+09,3.7678e+08,1.78683e+09,3.00861e+08
154, 13,9.9635e+09,1.2838e+09,4.24195e+09,2.03294e+09,1.11777e+08,3.30916e+09,3.04095e+08,1.40872e+09,2.33734e+08
155, 13,1.01844e+10,1.31752e+09,4.31703e+09,1.80315e+09,7.494e+07,3.02011e+09,2.49115e+08,1.17644e+09,1.93733e+08
156, 13,1.01633e+10,1.39101e+09,4.28674e+09,1.61536e+09,5.91742e+07,2.76624e+09,2.09509e+08,9.84557e+08,1.54025e+08
157, 14,9.88016e+09,1.44654e+09,4.12371e+09,1.43553e+09,4.70505e+07,2.51143e+09,1.76313e+08,8.27206e+08,1.24574e+08
158, 14,9.34363e+09,1.53845e+09,3.97988e+09,1.25902e+09,3.75408e+07,2.24498e+09,1.48436e+08,7.06867e+08,1.04605e+08
159, 14,9.05531e+09,1.33243e+09,3.84821e+09,1.07464e+09,3.01337e+07,1.94779e+09,1.2608e+08,6.05801e+08,9.07276e+07
160, 14,9.57425e+09,1.17497e+09,3.81609e+09,8.74248e+08,2.58827e+07,1.60395e+09,1.1102e+08,5.37957e+08,8.09286e+07
161, 14,9.37133e+09,1.02291e+09,3.85299e+09,1.10567e+09,3.58436e+07,2.2133e+09,1.3304e+08,6.46424e+08,1.02002e+08
162, 14,9.51405e+09,9.97536e+08,3.8599e+09,1.59546e+09,6.11497e+07,2.92601e+09,2.0282e+08,9.65933e+08,1.60791e+08
163, 14,9.56773e+09,9.83682e+08,3.8959e+09,1.57897e+09,9.37792e+07,3.47261e+09,2.49929e+08,1.21471e+09,2.10696e+08
164, 14,9.55813e+09,1.11669e+09,4.06287e+09,2.04455e+09,1.21656e+08,3.71492e+09,2.92491e+08,1.51223e+09,2.94473e+08
165, 14,9.58224e+09,1.18365e+09,4.05171e+09,2.81802e+09,1.40939e+08,3.86521e+09,3.57439e+08,1.91502e+09,4.07469e+08
166, 14,1.0138e+10,1.26264e+09,4.28299e+09,2.5652e+09,1.0929e+08,3.3019e+09,2.8767e+08,1.58735e+09,3.00986e+08
167, 14,1.06706e+10,1.28456e+09,4.30428e+09,2.264e+09,8.63947e+07,2.99417e+09,2.36159e+08,1.30976e+09,2.20351e+08
168, 14,1.09182e+10,1.36595e+09,4.31828e+09,2.07951e+09,6.75487e+07,2.7703e+09,1.99185e+08,1.09342e+09,1.58993e+08
169, 15,1.08941e+10,1.4876e+09,4.21127e+09,1.89912e+09,5.50703e+07,2.54889e+09,1.70137e+08,8.9245e+08,1.30441e+08
170, 15,1.0626e+10,1.45219e+09,4.03002e+09,1.72124e+09,4.59828e+07,2.3187e+09,1.46937e+08,7.43298e+08,1.09933e+08
171, 15,1.04368e+10,1.16433e+09,3.92893e+09,1.53875e+09,3.93544e+07,2.06287e+09,1.28549e+08,6.44181e+08,9.40177e+07
172, 15,1.10466e+10,1.11131e+09,4.00976e+09,1.34613e+09,3.46654e+07,1.76917e+09,1.13858e+08,5.72636e+08,8.28359e+07
173, 15,1.0369e+10,1.17107e+09,4.008e+09,1.46825e+09,4.76217e+07,2.27133e+09,1.36745e+08,6.94017e+08,1.02555e+08
174, 15,1.03332e+10,1.32183e+09,4.06342e+09,1.76719e+09,7.52152e+07,2.65903e+09,2.06594e+08,1.01965e+09,1.55642e+08
175, 15,1.03123e+10,1.3357e+09,3.98641e+09,2.08305e+09,7.53382e+07,3.03504e+09,2.49311e+08,1.21376e+09,1.89339e+08
176, 15,1.04353e+10,1.48024e+09,3.78628e+09,2.59717e+09,8.87792e+07,3.4437e+09,3.10564e+08,1.49059e+09,2.26743e+08
177, 15,1.06472e+10,1.4187e+09,3.65425e+09,2.4986e+09,1.30321e+08,4.16968e+09,3.82259e+08,1.85834e+09,2.81553e+08
178, 15,1.11984e+10,1.45632e+09,3.79172e+09,2.24851e+09,1.02269e+08,3.73509e+09,3.0701e+08,1.56623e+09,2.27365e+08
179, 15,1.14614e+10,1.46417e+09,3.98674e+09,2.06712e+09,8.33698e+07,3.443e+09,2.59434e+08,1.32371e+09,1.84144e+08
