GridcellIndex,IsMarine,GetRealm,GetLatitudeIndex,GetLongitudeIndex,GetCellArea,GetGridcellRealm,GetGridcellLandMask,AvailableWater,GetGridcellHanpp,TemperatureRange,Temp,GroundFrost,Precipitation,TerrestrialNPP,Get_Ecto_max,Get_Endo_C_max,Get_Endo_H_max,Get_Endo_O_max,TotalPrecip,Seasonality,BreedingSeason,AnnualTemperature,SDTemperature,ExpTDevWeight,AET,TotalAET,FractionMonthFrost,FractionYearFrost,FractionYearFire
58,0,2,4,2,2064.45,2,1,800,0.1,5.62131,4.12459,14.2795,62.1164,0.0925197,50000,200000,1e+06,500000,685.802,0.00706342,0,10.9755,5.11341,0.276702,34.0967,639.962,0.460629,0,0
59,0,2,4,3,2064.45,2,1,800,0.1,5.32951,3.53934,15.3656,61.5459,0.0629921,50000,200000,1e+06,500000,690.592,0.00446678,0,10.5474,5.21079,0.280511,32.9486,628.92,0.495664,0.23523,0
60,0,2,4,4,2064.45,2,1,800,0.00863634,5.29016,3.35574,15.7687,53.6131,0.0925197,50000,200000,1e+06,500000,628.805,0.00732772,0,10.623,5.33546,0.290965,31.403,624.39,0.508667,0.237119,0
61,0,2,4,5,2064.45,2,1,700,0.0431414,5.34262,3.49016,15.5025,49.5115,0.0629921,50000,200000,1e+06,500000,592.031,0.0055325,0,10.9847,5.45942,0.299108,29.3886,592.037,0.500079,0.231508,0
62,0,2,4,6,2064.45,2,1,700,0.0470615,5.18033,3.78525,14.5552,49.9393,0.0629921,50000,200000,1e+06,500000,619.402,0.00546168,0,11.3786,5.55776,0.299176,30.4625,619.405,0.469524,0,0
63,0,2,4,7,2064.45,2,1,700,0.1,5.2,3.86721,14.3746,48.3918,0.122047,50000,200000,1e+06,500000,610.343,0.00832326,0,11.6687,5.64957,0.30905,29.6676,610.347,0.463696,0,0
64,0,2,4,8,2064.45,2,1,800,0.0217527,5.38033,3.54426,15.4077,49.9508,0.0925197,50000,200000,1e+06,500000,629.731,0.00743201,0,11.3664,5.70753,0.304246,30.1851,629.742,0.497023,0.231721,0
65,0,2,4,9,2064.45,2,1,800,0.1,5.46721,3.01803,16.7933,52.4016,0.151575,50000,200000,1e+06,500000,656.064,0.0111207,0,11.0187,5.78317,0.313376,31.0234,651.945,0.541719,0.244798,0
66,0,2,4,10,2064.45,2,1,800,0.1,5.4459,2.69836,17.5379,56.8,0.151575,50000,200000,1e+06,500000,698.798,0.00972959,0,10.8811,5.87246,0.319886,31.345,654.31,0.565738,0.362625,0
67,0,2,4,11,2064.45,2,1,800,0.1,5.43279,2.09344,18.9579,68.1311,0.0925197,50000,200000,1e+06,500000,783.889,0.0069077,0,10.5015,5.97013,0.332668,30.3604,650.549,0.611544,0.375549,0
68,0,2,4,12,2064.45,2,1,800,0.157321,5.30984,1.61148,19.92,74.5262,0.0925197,50000,200000,1e+06,500000,871.313,0.0054913,0,10.0548,6.01586,0.331314,29.3001,640.482,0.642581,0.386511,0
69,0,2,4,13,2064.45,2,1,800,0.202938,5.39836,1.3377,20.5692,75.3672,0.0925197,50000,200000,1e+06,500000,894.297,0.00415231,0,9.84344,6.02797,0.334965,28.7589,635.293,0.663522,0.391046,0
70,0,2,5,0,2044.43,2,1,300,0.264018,5.30328,4.08525,13.9921,79.9934,0.21063,50000,200000,1e+06,500000,833.056,0.00704457,0,10.2639,4.65919,0.258972,34.1851,612.772,0.451359,0,0
71,0,2,5,1,2044.43,2,1,800,0.123227,5.4082,3.89508,14.5905,71.982,0.122047,50000,200000,1e+06,500000,790.415,0.0067362,0,10.2246,4.75571,0.263244,33.7298,624.554,0.470661,0,0
72,0,2,5,2,2044.43,2,1,800,0.142745,5.20492,3.81803,14.5315,68.7213,0.181102,50000,200000,1e+06,500000,757.559,0.00859492,0,10.3325,4.89225,0.266628,33.5417,626.678,0.468757,0,0
73,0,2,5,3,2044.43,2,1,800,0.1,4.92295,3.53607,14.8698,65.3852,0.0925197,50000,200000,1e+06,500000,730.259,0.00668849,0,10.2686,5.03266,0.272979,32.941,623.887,0.479672,0,0
74,0,2,5,4,2044.43,2,1,800,0.1,4.98852,3.75902,14.3956,54.7328,0.0925197,50000,200000,1e+06,500000,638.231,0.00754172,0,10.7299,5.16592,0.280531,32.5709,628.145,0.464373,0,0
75,0,2,5,5,2044.43,2,1,800,0,4.86393,3.8623,13.9808,50.7426,0.151575,50000,200000,1e+06,500000,599.08,0.00824499,0,11.1037,5.33137,0.288451,30.2646,599.098,0.450994,0,0
76,0,2,5,6,2044.43,2,1,800,0.0204604,4.61803,4.27049,12.667,51.5082,0.122047,50000,200000,1e+06,500000,612.52,0.00809505,0,11.7728,5.49338,0.296185,30.3354,612.536,0.408614,0,0
77,0,2,5,7,2044.43,2,1,700,0.1,4.91639,4.04918,13.5697,50.3393,0.151575,50000,200000,1e+06,500000,621.656,0.00976662,0,11.7266,5.58545,0.303036,30.5002,621.66,0.437731,0,0
78,0,2,5,8,2044.43,2,1,800,0.0841467,4.9918,3.23443,15.669,50.3082,0.0629921,50000,200000,1e+06,500000,647.5,0.00515963,0,11.0178,5.62742,0.309034,31.2992,647.5,0.505452,0.234749,0
79,0,2,5,9,2044.43,2,1,700,0.0940483,5.17049,2.81475,16.8993,52.2229,0.0925197,50000,200000,1e+06,500000,661.957,0.00729587,0,10.7053,5.68774,0.311854,31.0566,638.366,0.54514,0.29693,0
80,0,2,5,10,2044.43,2,1,700,0.0868302,5.34918,2.40656,18.0936,62.1803,0.0629921,50000,200000,1e+06,500000,731.805,0.00521003,0,10.4515,5.76604,0.318806,30.8623,640.307,0.583665,0.37179,0
81,0,2,5,11,2044.43,2,1,800,0.1,5.54754,2.29508,18.6074,72.4607,0.0629921,50000,200000,1e+06,500000,808.026,0.00467358,0,10.5149,5.85297,0.327022,30.7291,650.233,0.600238,0.372743,0
82,0,2,5,12,2044.43,2,1,800,0.1,5.33607,1.51639,20.1231,84.2377,0.0925197,50000,200000,1e+06,500000,915.229,0.00636253,0,9.89331,5.93768,0.333188,29.1535,634.602,0.649133,0.390113,0
83,0,2,5,13,2044.43,2,1,800,0.1,5.30656,1.26066,20.5826,78.3459,0.0925197,50000,200000,1e+06,500000,883.949,0.00560926,0,9.70861,5.98352,0.335089,28.6353,627.569,0.663956,0.392091,0
