GridcellIndex,FunctionalGroupIndex,TotalBiomass
0,0,3.28946e+10
0,1,1.31459e+11
1,0,4.98564e+10
1,1,2.59942e+11
2,0,5.46154e+10
2,1,3.02023e+11
3,0,7.73804e+10
3,1,2.36607e+11
4,0,8.36895e+10
4,1,2.33379e+11
5,0,1.98514e+11
5,1,1.08186e+12
6,0,1.14789e+11
6,1,3.6396e+11
7,0,1.14162e+11
7,1,3.22855e+11
8,0,1.25638e+11
8,1,5.11299e+11
9,0,1.3685e+11
9,1,4.75342e+11
10,0,1.93868e+11
10,1,9.59857e+11
11,0,1.03715e+11
11,1,3.80077e+11
12,0,1.43012e+11
12,1,7.71066e+11
13,0,1.35634e+11
13,1,4.45328e+11
14,0,4.4059e+10
14,1,2.14634e+11
15,0,3.87515e+10
15,1,1.99725e+11
16,0,2.68365e+10
16,1,2.17499e+11
17,0,5.53207e+10
17,1,2.18102e+11
18,0,7.00876e+10
18,1,3.04875e+11
19,0,4.4529e+10
19,1,2.2807e+11
20,0,3.97582e+10
20,1,1.08079e+11
21,0,7.47067e+10
21,1,2.34444e+11
22,0,1.49532e+11
22,1,7.11285e+11
23,0,1.16616e+11
23,1,3.87031e+11
24,0,1.5986e+11
24,1,6.4377e+11
25,0,1.2273e+11
25,1,6.55591e+11
26,0,8.64609e+10
26,1,2.72605e+11
27,0,1.03926e+11
27,1,2.88194e+11
28,0,1.46648e+10
28,1,1.35933e+11
29,0,1.23397e+10
29,1,1.23495e+11
30,0,5.3508e+10
30,1,2.0951e+11
31,0,4.69132e+10
31,1,3.03508e+11
32,0,4.49875e+10
32,1,2.63245e+11
33,0,6.59915e+10
33,1,2.93893e+11
34,0,1.10049e+11
34,1,5.13007e+11
35,0,4.59523e+10
35,1,1.9123e+11
36,0,1.2451e+11
36,1,6.71061e+11
37,0,1.22014e+11
37,1,4.11188e+11
38,0,1.20476e+11
38,1,3.70949e+11
39,0,1.50222e+11
39,1,8.60863e+11
40,0,3.4966e+10
40,1,1.23786e+11
41,0,1.04694e+11
41,1,4.10049e+11
42,0,2.66208e+09
42,1,3.40718e+10
43,0,4.59556e+10
43,1,2.83525e+11
44,0,5.65129e+10
44,1,3.05076e+11
45,0,3.75385e+10
45,1,1.97359e+11
46,0,3.17626e+10
46,1,1.82258e+11
47,0,6.79403e+10
47,1,3.48742e+11
48,0,7.72987e+10
48,1,2.6391e+11
49,0,3.76286e+10
49,1,1.59977e+11
50,0,4.76778e+10
50,1,3.13559e+11
51,0,4.25507e+10
51,1,2.12374e+11
52,0,7.18736e+10
52,1,2.88282e+11
53,0,8.36432e+10
53,1,3.12823e+11
54,0,8.73218e+10
54,1,3.18022e+11
55,0,1.36745e+11
55,1,6.12809e+11
56,0,7.60166e+10
56,1,3.55224e+11
57,0,7.8285e+10
57,1,3.7446e+11
58,0,3.87066e+10
58,1,1.64862e+11
59,0,4.47951e+10
59,1,2.46253e+11
60,0,4.1484e+09
60,1,5.01722e+10
61,0,2.00824e+10
61,1,1.85559e+11
62,0,2.22942e+10
62,1,1.67158e+11
63,0,3.72982e+10
63,1,1.56937e+11
64,0,1.06112e+10
64,1,1.17707e+11
65,0,4.14956e+10
65,1,2.1344e+11
66,0,3.80711e+10
66,1,1.62424e+11
67,0,7.24135e+10
67,1,2.91274e+11
68,0,1.01653e+11
68,1,4.04211e+11
69,0,1.36992e+11
69,1,6.107e+11
70,0,1.68465e+11
70,1,7.15742e+11
71,0,6.64156e+10
71,1,1.94627e+11
72,0,9.56374e+10
72,1,3.4661e+11
73,0,4.68789e+10
73,1,2.61547e+11
74,0,3.5614e+10
74,1,1.3941e+11
75,0,0.157329
75,1,3.24061e+08
76,0,9.98857e+09
76,1,1.16064e+11
77,0,4.46408e+10
77,1,2.8327e+11
78,0,3.90452e+10
78,1,2.49975e+11
79,0,3.90653e+10
79,1,1.98936e+11
80,0,3.88137e+10
80,1,2.03236e+11
81,0,4.17162e+10
81,1,1.74365e+11
82,0,5.62987e+10
82,1,1.88372e+11
83,0,7.87128e+10
83,1,3.69458e+11
