GridcellIndex,FunctionalGroupIndex,TotalBiomass
0,0,8.54975e+10
0,1,2.33197e+11
1,0,1.15852e+11
1,1,3.1662e+11
2,0,1.31239e+11
2,1,3.62624e+11
3,0,2.38603e+11
3,1,5.02027e+11
4,0,2.71496e+11
4,1,5.19224e+11
5,0,4.69063e+11
5,1,1.35161e+12
6,0,3.28087e+11
6,1,6.5495e+11
7,0,3.66842e+11
7,1,7.24707e+11
8,0,3.16837e+11
8,1,7.01482e+11
9,0,3.71537e+11
9,1,8.09389e+11
10,0,4.83893e+11
10,1,1.33286e+12
11,0,3.11158e+11
11,1,7.5743e+11
12,0,3.46204e+11
12,1,9.19729e+11
13,0,3.8738e+11
13,1,8.33017e+11
14,0,1.02096e+11
14,1,2.72731e+11
15,0,9.34922e+10
15,1,2.83508e+11
16,0,6.43025e+10
16,1,2.48276e+11
17,0,1.45393e+11
17,1,3.48312e+11
18,0,1.75301e+11
18,1,4.37982e+11
19,0,1.08578e+11
19,1,3.01702e+11
20,0,1.3187e+11
20,1,2.58163e+11
21,0,2.18642e+11
21,1,4.78682e+11
22,0,3.62186e+11
22,1,9.45402e+11
23,0,3.29094e+11
23,1,6.6216e+11
24,0,4.19455e+11
24,1,9.5482e+11
25,0,3.02908e+11
25,1,8.30341e+11
26,0,2.62316e+11
26,1,5.25734e+11
27,0,3.40859e+11
27,1,6.78271e+11
28,0,3.27985e+10
28,1,1.66559e+11
29,0,2.81878e+10
29,1,1.5086e+11
30,0,1.4408e+11
30,1,3.69342e+11
31,0,1.08914e+11
31,1,3.45121e+11
32,0,1.06567e+11
32,1,3.37065e+11
33,0,1.63671e+11
33,1,4.04065e+11
34,0,2.63031e+11
34,1,7.07273e+11
35,0,1.15784e+11
35,1,2.7392e+11
36,0,2.89854e+11
36,1,8.19253e+11
37,0,3.42359e+11
37,1,7.14655e+11
38,0,3.56783e+11
38,1,7.13765e+11
39,0,3.54496e+11
39,1,9.67727e+11
40,0,1.02761e+11
40,1,2.31635e+11
41,0,2.92173e+11
41,1,6.92373e+11
42,0,5.9076e+09
42,1,3.8141e+10
43,0,1.0655e+11
43,1,3.71245e+11
44,0,1.35131e+11
44,1,3.92963e+11
45,0,9.39291e+10
45,1,2.82741e+11
46,0,7.61408e+10
46,1,2.15643e+11
47,0,1.60808e+11
47,1,4.60329e+11
48,0,2.12417e+11
48,1,4.6891e+11
49,0,9.88847e+10
49,1,2.61388e+11
50,0,1.08143e+11
50,1,3.42608e+11
51,0,1.05234e+11
51,1,2.96382e+11
52,0,1.8658e+11
52,1,4.5407e+11
53,0,2.22484e+11
53,1,4.91508e+11
54,0,2.384e+11
54,1,5.25948e+11
55,0,3.44651e+11
55,1,8.27245e+11
56,0,1.73928e+11
56,1,4.5838e+11
57,0,1.83573e+11
57,1,5.10693e+11
58,0,9.76032e+10
58,1,2.46631e+11
59,0,1.08155e+11
59,1,3.52866e+11
60,0,9.68745e+09
60,1,6.13722e+10
61,0,4.75605e+10
61,1,2.15699e+11
62,0,5.17168e+10
62,1,1.95386e+11
63,0,9.48598e+10
63,1,2.43829e+11
64,0,2.41671e+10
64,1,1.28338e+11
65,0,9.72236e+10
65,1,2.51131e+11
66,0,9.86459e+10
66,1,2.50075e+11
67,0,1.90012e+11
67,1,4.98203e+11
68,0,2.55939e+11
68,1,5.67501e+11
69,0,3.33458e+11
69,1,8.29773e+11
70,0,3.77739e+11
70,1,9.82605e+11
71,0,1.89419e+11
71,1,3.89958e+11
72,0,2.43547e+11
72,1,6.15324e+11
73,0,1.06615e+11
73,1,3.30057e+11
74,0,9.47292e+10
74,1,2.46202e+11
75,0,0.386793
75,1,3.73513e+08
76,0,2.23208e+10
76,1,1.2568e+11
77,0,1.01058e+11
77,1,3.26142e+11
78,0,9.02553e+10
78,1,2.97895e+11
79,0,9.20391e+10
79,1,2.42978e+11
80,0,9.0711e+10
80,1,2.44331e+11
81,0,1.02759e+11
81,1,2.42431e+11
82,0,1.54513e+11
82,1,3.74681e+11
83,0,1.83621e+11
83,1,4.6551e+11
