GridcellIndex,FunctionalGroupIndex,TotalBiomass
0,0,4.47339e+10
0,1,2.39436e+11
1,0,6.04199e+10
1,1,2.52491e+11
2,0,6.54722e+10
2,1,3.26261e+11
3,0,1.40398e+11
3,1,6.23711e+11
4,0,1.573e+11
4,1,4.70844e+11
5,0,2.05661e+11
5,1,1.00467e+12
6,0,1.59756e+11
6,1,4.42988e+11
7,0,1.78005e+11
7,1,5.09391e+11
8,0,1.49413e+11
8,1,5.02988e+11
9,0,1.77259e+11
9,1,5.74749e+11
10,0,2.15272e+11
10,1,1.0881e+12
11,0,1.21911e+11
11,1,5.85126e+11
12,0,1.39488e+11
12,1,5.92854e+11
13,0,1.45747e+11
13,1,4.61468e+11
14,0,5.0611e+10
14,1,2.31868e+11
15,0,5.01401e+10
15,1,2.54768e+11
16,0,3.13673e+10
16,1,2.20795e+11
17,0,7.33369e+10
17,1,2.95083e+11
18,0,8.58941e+10
18,1,3.55344e+11
19,0,5.03775e+10
19,1,2.31174e+11
20,0,7.94698e+10
20,1,3.10182e+11
21,0,1.11237e+11
21,1,3.92287e+11
22,0,1.73363e+11
22,1,7.05753e+11
23,0,1.74773e+11
23,1,5.19032e+11
24,0,2.18972e+11
24,1,8.27803e+11
25,0,1.24279e+11
25,1,4.54585e+11
26,0,1.23558e+11
26,1,3.60461e+11
27,0,1.51884e+11
27,1,4.157e+11
28,0,1.65486e+10
28,1,1.63921e+11
29,0,1.24898e+10
29,1,1.40631e+11
30,0,7.34228e+10
30,1,3.80657e+11
31,0,4.97681e+10
31,1,2.43565e+11
32,0,4.97736e+10
32,1,2.87094e+11
33,0,7.64503e+10
33,1,2.96474e+11
34,0,1.30702e+11
34,1,6.13632e+11
35,0,6.16744e+10
35,1,2.49708e+11
36,0,1.31396e+11
36,1,5.26268e+11
37,0,1.83081e+11
37,1,6.39788e+11
38,0,1.93914e+11
38,1,6.25499e+11
39,0,1.48997e+11
39,1,5.49828e+11
40,0,5.42004e+10
40,1,2.42575e+11
41,0,1.23167e+11
41,1,4.67834e+11
42,0,2.67092e+09
42,1,3.38962e+10
43,0,4.74347e+10
43,1,3.1878e+11
44,0,5.73957e+10
44,1,2.50692e+11
45,0,4.83427e+10
45,1,3.1105e+11
46,0,4.08618e+10
46,1,1.88811e+11
47,0,7.70141e+10
47,1,4.14268e+11
48,0,1.02939e+11
48,1,3.68336e+11
49,0,4.51885e+10
49,1,2.0556e+11
50,0,4.59005e+10
50,1,2.17488e+11
51,0,4.89149e+10
51,1,2.61282e+11
52,0,9.09596e+10
52,1,3.60876e+11
53,0,9.93681e+10
53,1,3.29155e+11
54,0,1.07111e+11
54,1,3.6389e+11
55,0,1.41936e+11
55,1,4.91069e+11
56,0,7.67941e+10
56,1,3.15032e+11
57,0,7.78932e+10
57,1,2.96476e+11
58,0,4.78912e+10
58,1,2.29666e+11
59,0,4.94915e+10
59,1,3.19958e+11
60,0,4.83367e+09
60,1,5.54503e+10
61,0,2.10439e+10
61,1,1.83711e+11
62,0,2.39092e+10
62,1,1.63651e+11
63,0,4.68539e+10
63,1,2.06946e+11
64,0,1.11558e+10
64,1,1.16416e+11
65,0,4.7792e+10
65,1,2.03393e+11
66,0,4.83392e+10
66,1,2.39683e+11
67,0,8.9819e+10
67,1,4.55409e+11
68,0,1.25343e+11
68,1,5.20701e+11
69,0,1.33061e+11
69,1,4.30669e+11
70,0,1.38789e+11
70,1,4.70791e+11
71,0,9.21037e+10
71,1,3.20753e+11
72,0,1.04128e+11
72,1,4.24599e+11
73,0,5.02371e+10
73,1,3.18685e+11
74,0,4.98536e+10
74,1,2.38986e+11
75,0,0.400634
75,1,4.51502e+08
76,0,9.81842e+09
76,1,1.05892e+11
77,0,4.70893e+10
77,1,2.87531e+11
78,0,4.16302e+10
78,1,2.21585e+11
79,0,4.31146e+10
79,1,1.75514e+11
80,0,4.03065e+10
80,1,1.68978e+11
81,0,4.69219e+10
81,1,1.75429e+11
82,0,7.1207e+10
82,1,3.01469e+11
83,0,8.23274e+10
83,1,3.11071e+11
