GridcellIndex,FunctionalGroupIndex,TotalBiomass
0,0,2.11379e+10
0,1,2.54541e+11
1,0,1.96311e+10
1,1,1.2648e+11
2,0,2.6066e+10
2,1,2.29045e+11
3,0,6.03959e+10
3,1,5.74017e+11
4,0,6.47236e+10
4,1,4.03659e+11
5,0,8.46314e+10
5,1,7.3354e+11
6,0,5.87259e+10
6,1,2.7984e+11
7,0,7.35931e+10
7,1,4.32843e+11
8,0,5.19763e+10
8,1,3.16464e+11
9,0,5.68474e+10
9,1,3.34682e+11
10,0,8.3249e+10
10,1,8.5495e+11
11,0,5.08338e+10
11,1,4.71448e+11
12,0,5.31239e+10
12,1,4.92635e+11
13,0,5.48111e+10
13,1,2.94421e+11
14,0,1.66822e+10
14,1,1.04729e+11
15,0,1.8234e+10
15,1,1.49656e+11
16,0,1.33623e+10
16,1,2.02139e+11
17,0,2.83331e+10
17,1,2.06945e+11
18,0,3.19852e+10
18,1,2.05807e+11
19,0,2.14716e+10
19,1,2.04192e+11
20,0,3.16005e+10
20,1,2.47164e+11
21,0,3.14154e+10
21,1,1.53487e+11
22,0,6.41698e+10
22,1,5.16356e+11
23,0,5.30786e+10
23,1,2.50274e+11
24,0,6.96618e+10
24,1,5.45692e+11
25,0,2.96292e+10
25,1,1.53789e+11
26,0,4.34087e+10
26,1,2.82273e+11
27,0,5.13557e+10
27,1,2.81655e+11
28,0,7.55125e+09
28,1,1.52512e+11
29,0,6.20077e+09
29,1,1.25861e+11
30,0,3.19324e+10
30,1,2.95676e+11
31,0,1.69059e+10
31,1,1.1675e+11
32,0,2.10806e+10
32,1,2.24914e+11
33,0,2.63032e+10
33,1,1.68069e+11
34,0,5.13605e+10
34,1,4.44626e+11
35,0,2.32638e+10
35,1,2.0958e+11
36,0,4.88986e+10
36,1,3.79642e+11
37,0,5.8923e+10
37,1,3.94943e+11
38,0,6.45913e+10
38,1,4.5307e+11
39,0,4.75656e+10
39,1,3.5633e+11
40,0,1.87816e+10
40,1,2.07551e+11
41,0,4.21168e+10
41,1,3.23441e+11
42,0,1.32167e+09
42,1,3.12495e+10
43,0,2.30585e+10
43,1,2.66212e+11
44,0,2.44138e+10
44,1,1.80788e+11
45,0,2.05327e+10
45,1,2.54609e+11
46,0,1.33786e+10
46,1,1.1012e+11
47,0,3.41159e+10
47,1,4.18139e+11
48,0,4.1683e+10
48,1,3.00078e+11
49,0,1.54748e+10
49,1,1.09204e+11
50,0,1.68179e+10
50,1,1.30511e+11
51,0,1.95538e+10
51,1,2.05179e+11
52,0,3.10685e+10
52,1,2.5317e+11
53,0,3.26534e+10
53,1,1.81965e+11
54,0,3.99997e+10
54,1,3.47934e+11
55,0,3.83075e+10
55,1,2.2401e+11
56,0,3.19478e+10
56,1,1.95913e+11
57,0,2.04798e+10
57,1,8.02576e+10
58,0,2.17168e+10
58,1,2.09648e+11
59,0,2.23134e+10
59,1,2.55605e+11
60,0,1.97493e+09
60,1,4.72819e+10
61,0,9.0324e+09
61,1,1.50071e+11
62,0,1.0247e+10
62,1,1.42458e+11
63,0,1.80101e+10
63,1,1.58941e+11
64,0,4.85278e+09
64,1,1.04367e+11
65,0,1.72802e+10
65,1,1.42936e+11
66,0,1.96764e+10
66,1,2.18744e+11
67,0,3.42982e+10
67,1,3.70799e+11
68,0,4.81637e+10
68,1,4.63388e+11
69,0,4.0014e+10
69,1,2.33565e+11
70,0,6.19863e+10
70,1,2.58347e+11
71,0,3.92825e+10
71,1,2.03248e+11
72,0,4.65187e+10
72,1,2.93485e+11
73,0,2.35306e+10
73,1,2.5973e+11
74,0,1.96402e+10
74,1,1.71904e+11
75,0,1.02179
75,1,5.45855e+08
76,0,4.56395e+09
76,1,9.34576e+10
77,0,2.04643e+10
77,1,2.35613e+11
78,0,1.49096e+10
78,1,1.32803e+11
79,0,1.74749e+10
79,1,1.71256e+11
80,0,1.22983e+10
80,1,8.05745e+10
81,0,1.85867e+10
81,1,1.51352e+11
82,0,2.75262e+10
82,1,2.39587e+11
83,0,2.82518e+10
83,1,2.00347e+11
