GridcellIndex,FunctionalGroupIndex,TotalBiomass
0,0,1.37975e+10
0,1,2.29014e+11
1,0,1.32857e+10
1,1,1.12623e+11
2,0,1.7134e+10
2,1,2.09646e+11
3,0,3.92312e+10
3,1,4.97963e+11
4,0,4.08068e+10
4,1,2.92541e+11
5,0,5.13947e+10
5,1,6.4554e+11
6,0,3.3536e+10
6,1,1.83942e+11
7,0,4.29055e+10
7,1,2.8065e+11
8,0,3.09932e+10
8,1,2.39888e+11
9,0,3.39135e+10
9,1,2.48524e+11
10,0,5.06897e+10
10,1,7.41102e+11
11,0,3.10468e+10
11,1,3.9939e+11
12,0,3.31031e+10
12,1,4.19421e+11
13,0,2.79866e+10
13,1,1.78885e+11
14,0,1.14534e+10
14,1,1.02657e+11
15,0,1.1907e+10
15,1,1.37602e+11
16,0,8.47022e+09
16,1,1.89468e+11
17,0,1.83165e+10
17,1,1.75222e+11
18,0,2.09947e+10
18,1,1.82396e+11
19,0,1.33293e+10
19,1,1.71782e+11
20,0,1.96722e+10
20,1,2.0619e+11
21,0,2.02357e+10
21,1,1.26345e+11
22,0,4.14719e+10
22,1,4.42149e+11
23,0,3.34154e+10
23,1,1.74307e+11
24,0,4.45799e+10
24,1,4.72504e+11
25,0,1.90318e+10
25,1,1.27796e+11
26,0,2.67479e+10
26,1,1.85357e+11
27,0,2.77039e+10
27,1,1.76314e+11
28,0,5.00792e+09
28,1,1.44948e+11
29,0,3.83467e+09
29,1,1.20569e+11
30,0,2.00129e+10
30,1,2.6297e+11
31,0,1.07852e+10
31,1,1.11865e+11
32,0,1.32686e+10
32,1,2.0016e+11
33,0,1.70796e+10
33,1,1.47706e+11
34,0,3.20988e+10
34,1,3.90471e+11
35,0,1.41885e+10
35,1,1.71527e+11
36,0,2.98845e+10
36,1,3.09497e+11
37,0,3.68836e+10
37,1,3.19532e+11
38,0,3.77943e+10
38,1,3.27252e+11
39,0,2.93315e+10
39,1,2.86458e+11
40,0,1.1621e+10
40,1,1.68615e+11
41,0,2.58971e+10
41,1,2.59346e+11
42,0,8.37232e+08
42,1,2.97244e+10
43,0,1.44722e+10
43,1,2.50417e+11
44,0,1.51723e+10
44,1,1.52005e+11
45,0,1.29563e+10
45,1,2.38624e+11
46,0,8.4818e+09
46,1,9.61218e+10
47,0,2.0667e+10
47,1,3.59729e+11
48,0,2.51036e+10
48,1,2.35859e+11
49,0,9.44984e+09
49,1,9.7445e+10
50,0,1.03731e+10
50,1,1.15491e+11
51,0,1.18791e+10
51,1,1.78305e+11
52,0,1.86519e+10
52,1,2.07868e+11
53,0,1.92614e+10
53,1,1.25052e+11
54,0,2.40305e+10
54,1,2.74558e+11
55,0,2.37299e+10
55,1,1.75962e+11
56,0,1.96289e+10
56,1,1.69094e+11
57,0,1.30388e+10
57,1,7.17325e+10
58,0,1.31772e+10
58,1,1.76299e+11
59,0,1.33459e+10
59,1,2.35591e+11
60,0,1.22085e+09
60,1,4.58509e+10
61,0,5.37653e+09
61,1,1.41009e+11
62,0,6.07229e+09
62,1,1.27978e+11
63,0,1.10998e+10
63,1,1.3177e+11
64,0,2.93936e+09
64,1,1.00405e+11
65,0,1.06315e+10
65,1,1.24568e+11
66,0,1.21457e+10
66,1,1.89181e+11
67,0,2.04437e+10
67,1,3.27594e+11
68,0,2.79341e+10
68,1,3.81365e+11
69,0,2.30736e+10
69,1,1.67415e+11
70,0,3.39881e+10
70,1,1.73386e+11
71,0,2.32617e+10
71,1,1.59803e+11
72,0,2.71555e+10
72,1,2.46827e+11
73,0,1.39028e+10
73,1,2.41412e+11
74,0,1.17449e+10
74,1,1.46083e+11
75,0,0.575368
75,1,5.20626e+08
76,0,2.7716e+09
76,1,9.02232e+10
77,0,1.2666e+10
77,1,2.16753e+11
78,0,9.07088e+09
78,1,1.21431e+11
79,0,1.0222e+10
79,1,1.33515e+11
80,0,7.36624e+09
80,1,7.12652e+10
81,0,1.10012e+10
81,1,1.13275e+11
82,0,1.54467e+10
82,1,1.89879e+11
83,0,1.60531e+10
83,1,1.45866e+11
