GridcellIndex,FunctionalGroupIndex,TotalBiomass
0,0,6.21339e+10
0,1,2.55413e+11
1,0,8.36757e+10
1,1,3.02533e+11
2,0,9.20602e+10
2,1,3.65292e+11
3,0,1.90935e+11
3,1,6.71375e+11
4,0,2.12816e+11
4,1,5.55633e+11
5,0,2.92435e+11
5,1,1.1564e+12
6,0,2.36362e+11
6,1,6.03953e+11
7,0,2.59242e+11
7,1,6.65879e+11
8,0,2.2238e+11
8,1,6.52023e+11
9,0,2.52254e+11
9,1,7.11096e+11
10,0,3.03761e+11
10,1,1.20453e+12
11,0,1.89856e+11
11,1,7.07454e+11
12,0,2.0513e+11
12,1,7.13237e+11
13,0,2.32164e+11
13,1,6.54754e+11
14,0,7.30816e+10
14,1,2.75116e+11
15,0,6.89722e+10
15,1,2.94047e+11
16,0,4.53683e+10
16,1,2.47283e+11
17,0,1.03017e+11
17,1,3.5192e+11
18,0,1.19117e+11
18,1,4.1687e+11
19,0,7.15967e+10
19,1,2.70628e+11
20,0,1.09481e+11
20,1,3.35614e+11
21,0,1.60018e+11
21,1,4.87775e+11
22,0,2.39088e+11
22,1,8.38293e+11
23,0,2.41665e+11
23,1,6.44427e+11
24,0,3.0039e+11
24,1,9.37136e+11
25,0,1.89139e+11
25,1,6.38071e+11
26,0,1.73616e+11
26,1,4.331e+11
27,0,2.21421e+11
27,1,5.45047e+11
28,0,2.33896e+10
28,1,1.79308e+11
29,0,1.83007e+10
29,1,1.52462e+11
30,0,1.02854e+11
30,1,4.13248e+11
31,0,7.25758e+10
31,1,2.99336e+11
32,0,7.05449e+10
32,1,3.22621e+11
33,0,1.08302e+11
33,1,3.58062e+11
34,0,1.74322e+11
34,1,6.61818e+11
35,0,8.80393e+10
35,1,2.96456e+11
36,0,1.82426e+11
36,1,6.4075e+11
37,0,2.46947e+11
37,1,7.11371e+11
38,0,2.66493e+11
38,1,7.31084e+11
39,0,2.14293e+11
39,1,6.90914e+11
40,0,7.96017e+10
40,1,2.91515e+11
41,0,1.82846e+11
41,1,5.79212e+11
42,0,3.85128e+09
42,1,3.62989e+10
43,0,6.86071e+10
43,1,3.52294e+11
44,0,8.42569e+10
44,1,3.19149e+11
45,0,6.76194e+10
45,1,3.24732e+11
46,0,6.0017e+10
46,1,2.3365e+11
47,0,1.06134e+11
47,1,4.4148e+11
48,0,1.47293e+11
48,1,4.4829e+11
49,0,6.64553e+10
49,1,2.52833e+11
50,0,6.74966e+10
50,1,2.72406e+11
51,0,7.32055e+10
51,1,3.01901e+11
52,0,1.32544e+11
52,1,4.44765e+11
53,0,1.43965e+11
53,1,4.17731e+11
54,0,1.59532e+11
54,1,4.57131e+11
55,0,2.12365e+11
55,1,6.5826e+11
56,0,1.1274e+11
56,1,3.84166e+11
57,0,1.17156e+11
57,1,4.0458e+11
58,0,7.05484e+10
58,1,2.64632e+11
59,0,7.32262e+10
59,1,3.63764e+11
60,0,7.06274e+09
60,1,6.05461e+10
61,0,3.28667e+10
61,1,2.12723e+11
62,0,3.56579e+10
62,1,1.87296e+11
63,0,6.68765e+10
63,1,2.4393e+11
64,0,1.61167e+10
64,1,1.24114e+11
65,0,6.90611e+10
65,1,2.44901e+11
66,0,6.71917e+10
66,1,2.60106e+11
67,0,1.32181e+11
67,1,5.27342e+11
68,0,1.82155e+11
68,1,6.15912e+11
69,0,1.98454e+11
69,1,5.85527e+11
70,0,2.15531e+11
70,1,6.68967e+11
71,0,1.35499e+11
71,1,4.0068e+11
72,0,1.52918e+11
72,1,5.19072e+11
73,0,7.38762e+10
73,1,3.56165e+11
74,0,7.14213e+10
74,1,2.71941e+11
75,0,0.396454
75,1,4.30551e+08
76,0,1.40079e+10
76,1,1.14888e+11
77,0,6.66433e+10
77,1,3.17121e+11
78,0,6.20459e+10
78,1,2.71405e+11
79,0,6.21747e+10
79,1,2.09618e+11
80,0,6.12815e+10
80,1,2.19518e+11
81,0,6.82716e+10
81,1,2.15248e+11
82,0,1.00976e+11
82,1,3.49765e+11
83,0,1.12052e+11
83,1,3.71963e+11
