GridcellIndex,FunctionalGroupIndex,TotalBiomass
0,0,6.22881e+10
0,1,1.73857e+11
1,0,9.08199e+10
1,1,2.89313e+11
2,0,1.01731e+11
2,1,3.35338e+11
3,0,1.55408e+11
3,1,3.33591e+11
4,0,1.71351e+11
4,1,3.40256e+11
5,0,3.73838e+11
5,1,1.23213e+12
6,0,2.32049e+11
6,1,5.04377e+11
7,0,2.42734e+11
7,1,4.80942e+11
8,0,2.4648e+11
8,1,6.26137e+11
9,0,2.76358e+11
9,1,6.30421e+11
10,0,3.85985e+11
10,1,1.17522e+12
11,0,2.19278e+11
11,1,5.21687e+11
12,0,2.85771e+11
12,1,8.67523e+11
13,0,2.76504e+11
13,1,5.95566e+11
14,0,8.01396e+10
14,1,2.46916e+11
15,0,7.10583e+10
15,1,2.36298e+11
16,0,4.93173e+10
16,1,2.31091e+11
17,0,1.05464e+11
17,1,2.78354e+11
18,0,1.33074e+11
18,1,3.66398e+11
19,0,8.51446e+10
19,1,2.65591e+11
20,0,8.37531e+10
20,1,1.65038e+11
21,0,1.54093e+11
21,1,3.43688e+11
22,0,2.90674e+11
22,1,8.48686e+11
23,0,2.32194e+11
23,1,4.88429e+11
24,0,3.19977e+11
24,1,7.9839e+11
25,0,2.45088e+11
25,1,7.58449e+11
26,0,1.86207e+11
26,1,3.85119e+11
27,0,2.32592e+11
27,1,4.64209e+11
28,0,2.60611e+10
28,1,1.48382e+11
29,0,2.19648e+10
29,1,1.29185e+11
30,0,1.02451e+11
30,1,2.79653e+11
31,0,8.59348e+10
31,1,3.29273e+11
32,0,8.38346e+10
32,1,2.99166e+11
33,0,1.25506e+11
33,1,3.49017e+11
34,0,2.08214e+11
34,1,6.13051e+11
35,0,8.85041e+10
35,1,2.32169e+11
36,0,2.36303e+11
36,1,7.66526e+11
37,0,2.47265e+11
37,1,5.49073e+11
38,0,2.49561e+11
38,1,5.2347e+11
39,0,2.94308e+11
39,1,9.51147e+11
40,0,7.30935e+10
40,1,1.66167e+11
41,0,2.2337e+11
41,1,5.56954e+11
42,0,4.7163e+09
42,1,3.57965e+10
43,0,8.28525e+10
43,1,3.26713e+11
44,0,1.04716e+11
44,1,3.51493e+11
45,0,7.03962e+10
45,1,2.31263e+11
46,0,5.94031e+10
46,1,2.00445e+11
47,0,1.27333e+11
47,1,4.07175e+11
48,0,1.53523e+11
48,1,3.54511e+11
49,0,7.30086e+10
49,1,2.01927e+11
50,0,9.01724e+10
50,1,3.39719e+11
51,0,8.26742e+10
51,1,2.55044e+11
52,0,1.43436e+11
52,1,3.76722e+11
53,0,1.68401e+11
53,1,3.99347e+11
54,0,1.79945e+11
54,1,4.29089e+11
55,0,2.7408e+11
55,1,7.29241e+11
56,0,1.34823e+11
56,1,4.02464e+11
57,0,1.41627e+11
57,1,4.50823e+11
58,0,7.15345e+10
58,1,1.98266e+11
59,0,8.30384e+10
59,1,2.94836e+11
60,0,7.65734e+09
60,1,5.29583e+10
61,0,3.76366e+10
61,1,1.99201e+11
62,0,4.1225e+10
62,1,1.80929e+11
63,0,7.19911e+10
63,1,1.9658e+11
64,0,1.99784e+10
64,1,1.24011e+11
65,0,7.90479e+10
65,1,2.41036e+11
66,0,7.52004e+10
66,1,2.0226e+11
67,0,1.43629e+11
67,1,3.89169e+11
68,0,1.98125e+11
68,1,4.92096e+11
69,0,2.68158e+11
69,1,7.51243e+11
70,0,2.91047e+11
70,1,8.4446e+11
71,0,1.27189e+11
71,1,2.7429e+11
72,0,1.75545e+11
72,1,4.5481e+11
73,0,8.38175e+10
73,1,2.98869e+11
74,0,6.7962e+10
74,1,1.80746e+11
75,0,0.288845
75,1,3.39767e+08
76,0,1.83208e+10
76,1,1.21827e+11
77,0,8.27009e+10
77,1,3.07403e+11
78,0,7.28228e+10
78,1,2.78111e+11
79,0,7.41785e+10
79,1,2.27359e+11
80,0,7.30254e+10
80,1,2.27519e+11
81,0,7.91968e+10
81,1,2.09053e+11
82,0,1.12673e+11
82,1,2.73552e+11
83,0,1.48603e+11
83,1,4.29239e+11
