"var","x","y"
8.82458972930908,-0.75,46.25
8.09836101531982,-0.25,46.25
7.4590163230896,0.25,46.25
7.27868843078613,0.75,46.25
6.89836072921753,1.25,46.25
6.34590148925781,1.75,46.25
6.11147546768188,2.25,46.25
6.16885232925415,2.75,46.25
6.48688507080078,3.25,46.25
6.20163917541504,3.75,46.25
5.69999980926514,4.25,46.25
5.88852453231812,4.75,46.25
6.18524599075317,5.25,46.25
3.97049188613892,5.75,46.25
7.99016380310059,-0.75,46.75
7.70491790771484,-0.25,46.75
7.33934450149536,0.25,46.75
7.45245885848999,0.75,46.75
7.3803277015686,1.25,46.75
7.10655736923218,1.75,46.75
7.04754114151001,2.25,46.75
6.89508199691772,2.75,46.75
6.89344263076782,3.25,46.75
6.49180316925049,3.75,46.75
5.57377052307129,4.25,46.75
6.07704925537109,4.75,46.75
6.26721334457397,5.25,46.75
4.96393442153931,5.75,46.75
7.94918012619019,-0.75,47.25
7.86721324920654,-0.25,47.25
7.59180307388306,0.25,47.25
7.51147556304932,0.75,47.25
7.32950830459595,1.25,47.25
7.25573778152466,1.75,47.25
7.18688535690308,2.25,47.25
6.99180316925049,2.75,47.25
6.5819673538208,3.25,47.25
6.17540979385376,3.75,47.25
5.16721296310425,4.25,47.25
5.6622953414917,4.75,47.25
5.96557378768921,5.25,47.25
5.78524589538574,5.75,47.25
7.86229515075684,-0.75,47.75
7.68032789230347,-0.25,47.75
7.40491819381714,0.25,47.75
7.21475410461426,0.75,47.75
7.14098358154297,1.25,47.75
7.16393423080444,1.75,47.75
7.19672155380249,2.25,47.75
7.19016408920288,2.75,47.75
6.97868871688843,3.25,47.75
6.57540988922119,3.75,47.75
5.77049160003662,4.25,47.75
5.44918012619019,4.75,47.75
5.18196725845337,5.25,47.75
5.61311483383179,5.75,47.75
7.48688507080078,-0.75,48.25
7.10491800308228,-0.25,48.25
7.31147527694702,0.25,48.25
6.82786893844604,0.75,48.25
6.74918031692505,1.25,48.25
6.97377061843872,1.75,48.25
7.29016399383545,2.25,48.25
7.49016380310059,2.75,48.25
7.078688621521,3.25,48.25
6.66721296310425,3.75,48.25
6.45081949234009,4.25,48.25
5.92295074462891,4.75,48.25
5.47377061843872,5.25,48.25
5.34098339080811,5.75,48.25
7.31803274154663,-0.75,48.75
7.12622928619385,-0.25,48.75
7.0409836769104,0.25,48.75
6.85245895385742,0.75,48.75
7.06885242462158,1.25,48.75
7.29180335998535,1.75,48.75
7.69999980926514,2.25,48.75
7.59508180618286,2.75,48.75
6.86721324920654,3.25,48.75
6.54590177536011,3.75,48.75
6.13606548309326,4.25,48.75
6.11311483383179,4.75,48.75
5.48196744918823,5.25,48.75
5.26393461227417,5.75,48.75
