"var","x","y"
6.4622950553894,-0.75,46.25
5.95409822463989,-0.25,46.25
5.54754114151001,0.25,46.25
5.35081958770752,0.75,46.25
4.74754095077515,1.25,46.25
4.0426230430603,1.75,46.25
3.63278698921204,2.25,46.25
3.64262294769287,2.75,46.25
3.95409846305847,3.25,46.25
3.67213106155396,3.75,46.25
3.27540993690491,4.25,46.25
3.56557369232178,4.75,46.25
3.74918031692505,5.25,46.25
1.05245900154114,5.75,46.25
5.65245914459229,-0.75,46.75
5.46721315383911,-0.25,46.75
5.26393461227417,0.25,46.75
5.36885261535645,0.75,46.75
5.16557359695435,1.25,46.75
4.86885261535645,1.75,46.75
4.65245914459229,2.25,46.75
4.4622950553894,2.75,46.75
4.46557378768921,3.25,46.75
4.04754114151001,3.75,46.75
3.24262285232544,4.25,46.75
3.7278687953949,4.75,46.75
3.91147541999817,5.25,46.75
2.2278687953949,5.75,46.75
5.67049169540405,-0.75,47.25
5.59180307388306,-0.25,47.25
5.39836072921753,0.25,47.25
5.29180335998535,0.75,47.25
5.09508180618286,1.25,47.25
4.99180316925049,1.75,47.25
4.78196716308594,2.25,47.25
4.46557378768921,2.75,47.25
4.0409836769104,3.25,47.25
3.63934421539307,3.75,47.25
2.71147537231445,4.25,47.25
3.29836058616638,4.75,47.25
3.59836077690125,5.25,47.25
3.35573768615723,5.75,47.25
5.50491809844971,-0.75,47.75
5.32295083999634,-0.25,47.75
5.02950811386108,0.25,47.75
4.93114757537842,0.75,47.75
4.83278703689575,1.25,47.75
4.72786903381348,1.75,47.75
4.71803283691406,2.25,47.75
4.69508218765259,2.75,47.75
4.48524570465088,3.25,47.75
4.06393432617188,3.75,47.75
3.24098348617554,4.25,47.75
3.01803278923035,4.75,47.75
2.7327868938446,5.25,47.75
3.07868838310242,5.75,47.75
4.93934440612793,-0.75,48.25
4.55245923995972,-0.25,48.25
4.85737705230713,0.25,48.25
4.26065587997437,0.75,48.25
4.25901651382446,1.25,48.25
4.56557369232178,1.75,48.25
4.75409841537476,2.25,48.25
5.0426230430603,2.75,48.25
4.61475419998169,3.25,48.25
4.19344282150269,3.75,48.25
3.96721315383911,4.25,48.25
3.53606557846069,4.75,48.25
2.97377038002014,5.25,48.25
2.73606562614441,5.75,48.25
4.47704935073853,-0.75,48.75
4.37377071380615,-0.25,48.75
4.27704906463623,0.25,48.75
4.0803279876709,0.75,48.75
4.49344253540039,1.25,48.75
4.69672107696533,1.75,48.75
5.19344282150269,2.25,48.75
5.078688621521,2.75,48.75
4.33770513534546,3.25,48.75
3.91475415229797,3.75,48.75
3.58360648155212,4.25,48.75
3.55901646614075,4.75,48.75
2.81147527694702,5.25,48.75
2.57049179077148,5.75,48.75
