Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
11551.2,1,1000,H,Endo,3.54976e+09
11551.2,1,10000,H,Endo,2.05846e+08
11551.2,1,1000,O,Ecto,317981
11551.2,1,10000,O,Ecto,27658.3
11551.2,1,1000,O,Endo,875.129
11551.2,1,10000,O,Endo,1.01153e+07
11551.2,1,1000,C,Ecto,5.62438e+06
11551.2,1,10000,C,Ecto,796242
11551.2,1,10000,C,Endo,1.99124e+09
30291.5,1,100,H,Ecto,0.00229467
30291.5,1,1000,H,Ecto,3.9555e+06
30291.5,1,100,H,Endo,387215
30291.5,1,1000,H,Endo,2.22427e+08
30291.5,1,10000,H,Endo,217012
30291.5,1,100,O,Ecto,2059.18
30291.5,1,1000,O,Ecto,258352
30291.5,1,10000,O,Ecto,70.4077
30291.5,1,1000,O,Endo,1.42781e+08
30291.5,1,10000,O,Endo,3.76439e+06
30291.5,1,100,C,Ecto,28.0937
30291.5,1,1000,C,Ecto,1.18204e+07
30291.5,1,10000,C,Ecto,1.40876e+06
30291.5,1,10000,C,Endo,6.47438e+08
12784.4,1,100,H,Ecto,1.34817e+08
12784.4,1,1000,H,Ecto,1.16106e+08
12784.4,1,100,H,Endo,1.4436e+08
12784.4,1,1000,H,Endo,1.40066e+07
12784.4,1,10000,H,Endo,16938.4
12784.4,1,100,O,Ecto,3.11741e+07
12784.4,1,1000,O,Ecto,5.64974e+08
12784.4,1,100,O,Endo,1.48376e+07
12784.4,1,1000,O,Endo,1.96351e+09
12784.4,1,10000,O,Endo,1.6868e+08
12784.4,1,100,C,Ecto,1.06606e+07
12784.4,1,1000,C,Ecto,1.88462e+07
12784.4,1,10000,C,Ecto,5.00078e+06
12784.4,1,10000,C,Endo,3.54479e+07
26928,1,10,H,Ecto,23682.9
26928,1,100,H,Ecto,4.77259e+08
26928,1,1000,H,Ecto,8.02845e+06
26928,1,10,H,Endo,18771.1
26928,1,100,H,Endo,2.99159e+09
26928,1,1000,H,Endo,1.7834e+07
26928,1,10000,H,Endo,197088
26928,1,10,O,Ecto,2912.33
26928,1,100,O,Ecto,3.01797e+08
26928,1,1000,O,Ecto,3.98112e+08
26928,1,100,O,Endo,9.71149e+07
26928,1,1000,O,Endo,1.21788e+08
26928,1,10000,O,Endo,2.66077e+06
26928,1,100,C,Ecto,2.61911e+08
26928,1,1000,C,Ecto,2.58575e+08
26928,1,10000,C,Ecto,263706
26928,1,10000,C,Endo,7.79527e+06
12568.9,1,10,H,Ecto,18684.6
12568.9,1,100,H,Ecto,5.92728e+07
12568.9,1,1000,H,Ecto,52470.9
12568.9,1,10,H,Endo,56980.6
12568.9,1,100,H,Endo,1.43589e+07
12568.9,1,1000,H,Endo,129558
12568.9,1,10000,H,Endo,18094.6
12568.9,1,10,O,Ecto,236810
12568.9,1,100,O,Ecto,1.26798e+08
12568.9,1,1000,O,Ecto,2.81456e+07
12568.9,1,100,O,Endo,1.2719e+07
12568.9,1,1000,O,Endo,8.05993e+06
12568.9,1,10000,O,Endo,178211
12568.9,1,100,C,Ecto,4.90509e+07
12568.9,1,1000,C,Ecto,7.84902e+07
12568.9,1,10000,C,Ecto,993.373
12568.9,1,10000,C,Endo,1.37605e+06
31800,2,100,H,Ecto,0.00444089
31800,2,1000,H,Ecto,396.664
31800,2,100,H,Endo,40.3745
31800,2,1000,H,Endo,10944.2
31800,2,10000,H,Endo,34.7622
31800,2,100,O,Ecto,0.227772
31800,2,1000,O,Ecto,17.909
31800,2,10000,O,Ecto,0.00253975
31800,2,1000,O,Endo,796.986
31800,2,10000,O,Endo,315.593
31800,2,100,C,Ecto,1.23784e-06
31800,2,1000,C,Ecto,1021.11
31800,2,10000,C,Ecto,106.356
31800,2,10000,C,Endo,48523.2
16839.5,2,100,H,Ecto,17.049
16839.5,2,1000,H,Ecto,507.662
16839.5,2,100,H,Endo,444.362
16839.5,2,1000,H,Endo,170.476
16839.5,2,10000,H,Endo,0.0809122
16839.5,2,100,O,Ecto,0.434006
16839.5,2,1000,O,Ecto,84.4671
16839.5,2,1000,O,Endo,7077.54
16839.5,2,10000,O,Endo,75.2801
16839.5,2,100,C,Ecto,0.0033991
16839.5,2,1000,C,Ecto,45.8599
16839.5,2,10000,C,Ecto,35.7488
16839.5,2,10000,C,Endo,2635.44
255.861,2,10,H,Ecto,4412.95
255.861,2,100,H,Ecto,438799
255.861,2,10,H,Endo,780.852
255.861,2,100,H,Endo,5.8926e+08
255.861,2,1000,H,Endo,13166.8
255.861,2,10,O,Ecto,2984.98
255.861,2,100,O,Ecto,403841
255.861,2,1000,O,Ecto,264651
255.861,2,100,O,Endo,9.6819e+08
255.861,2,1000,O,Endo,0.557864
255.861,2,100,C,Ecto,218288
255.861,2,1000,C,Ecto,20688.8
255.861,2,10000,C,Endo,7.15904
2040.29,2,10,H,Ecto,8958.25
2040.29,2,100,H,Ecto,2.95017e+06
2040.29,2,10,H,Endo,823.885
2040.29,2,100,H,Endo,1.70477e+09
2040.29,2,1000,H,Endo,99363.2
2040.29,2,10000,H,Endo,65.9282
2040.29,2,10,O,Ecto,24355.7
2040.29,2,100,O,Ecto,1.12348e+06
2040.29,2,1000,O,Ecto,665476
2040.29,2,100,O,Endo,1.19019e+08
2040.29,2,1000,O,Endo,16107
2040.29,2,100,C,Ecto,44242.2
2040.29,2,1000,C,Ecto,339533
1225.45,2,10,H,Ecto,2849.44
1225.45,2,100,H,Ecto,612510
1225.45,2,10,H,Endo,2138.7
