Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
12563.6,1,1000,H,Endo,47.051
12563.6,1,10000,H,Endo,348.12
12563.6,1,1000,O,Ecto,7.15121
12563.6,1,10000,O,Ecto,0.911446
12563.6,1,1000,O,Endo,11.0566
12563.6,1,10000,O,Endo,2639.12
12563.6,1,1000,C,Ecto,47.0434
12563.6,1,10000,C,Ecto,13.0899
12563.6,1,10000,C,Endo,354563
11551.2,1,1000,H,Endo,1.25752e+08
11551.2,1,10000,H,Endo,6.23558e+08
11551.2,1,1000,O,Ecto,1.41378e+07
11551.2,1,10000,O,Ecto,1.68867e+06
11551.2,1,1000,O,Endo,3.20991e+07
11551.2,1,10000,O,Endo,4.94384e+09
11551.2,1,1000,C,Ecto,1.58578e+08
11551.2,1,10000,C,Ecto,2.6941e+07
11551.2,1,10000,C,Endo,1.6374e+09
12563.6,1,1000,H,Endo,3484.65
12563.6,1,10000,H,Endo,22361.9
12563.6,1,1000,O,Ecto,458.861
12563.6,1,10000,O,Ecto,61.4766
12563.6,1,1000,O,Endo,610.648
12563.6,1,10000,O,Endo,24066.2
12563.6,1,1000,C,Ecto,2014.17
12563.6,1,10000,C,Ecto,791.357
12563.6,1,10000,C,Endo,2.24856e+07
30291.5,1,100,H,Ecto,2.40932
30291.5,1,100,H,Endo,1.63255e+08
30291.5,1,1000,H,Endo,1.40798e+08
30291.5,1,10000,H,Endo,2.866e+06
30291.5,1,100,O,Ecto,19642.3
30291.5,1,1000,O,Ecto,2.58051e+06
30291.5,1,10000,O,Ecto,326.525
30291.5,1,1000,O,Endo,1.06326e+08
30291.5,1,10000,O,Endo,1.18938e+09
30291.5,1,100,C,Ecto,6.78267
30291.5,1,1000,C,Ecto,1.38481e+07
30291.5,1,10000,C,Ecto,336129
30291.5,1,10000,C,Endo,5.22865e+08
13270.7,1,1000,H,Endo,37808
13270.7,1,10000,H,Endo,684618
13270.7,1,1000,O,Ecto,5485.31
13270.7,1,10000,O,Ecto,916.71
13270.7,1,1000,O,Endo,6555
13270.7,1,10000,O,Endo,178916
13270.7,1,1000,C,Ecto,37050.9
13270.7,1,10000,C,Ecto,14807.7
13270.7,1,10000,C,Endo,3.48946e+08
2008.3,2,10,H,Ecto,2.7587
2008.3,2,100,H,Ecto,2816.31
2008.3,2,1000,H,Ecto,31.3649
2008.3,2,10,H,Endo,11.5387
2008.3,2,100,H,Endo,104.736
2008.3,2,1000,H,Endo,0.062032
2008.3,2,10,O,Ecto,2.65586
2008.3,2,100,O,Ecto,379.852
2008.3,2,1000,O,Ecto,1412.3
2008.3,2,100,O,Endo,48019.9
2008.3,2,1000,O,Endo,455.238
2008.3,2,100,C,Ecto,168.79
2008.3,2,1000,C,Ecto,1942.69
2008.3,2,10000,C,Ecto,0.00162778
31800,2,100,H,Ecto,0.0114634
31800,2,100,H,Endo,148918
31800,2,1000,H,Endo,37094.4
31800,2,10000,H,Endo,4051
31800,2,100,O,Ecto,27.93
31800,2,1000,O,Ecto,1882.28
31800,2,10000,O,Ecto,0.144223
31800,2,1000,O,Endo,94651
31800,2,10000,O,Endo,4.69614e+06
31800,2,100,C,Ecto,0.00684998
31800,2,1000,C,Ecto,10173.6
31800,2,10000,C,Ecto,246.327
31800,2,10000,C,Endo,208970
9788.87,2,100,H,Ecto,109.366
9788.87,2,1000,H,Ecto,506.192
9788.87,2,100,H,Endo,58072.2
9788.87,2,1000,H,Endo,605.484
9788.87,2,10000,H,Endo,0.0775091
9788.87,2,100,O,Ecto,16.9643
9788.87,2,1000,O,Ecto,554.02
9788.87,2,100,O,Endo,16806.1
9788.87,2,1000,O,Endo,11491.6
9788.87,2,10000,O,Endo,330.752
9788.87,2,100,C,Ecto,1.02356
9788.87,2,1000,C,Ecto,130.446
9788.87,2,10000,C,Ecto,37.6207
16839.5,2,100,H,Ecto,8.17383
16839.5,2,1000,H,Ecto,89.7035
16839.5,2,100,H,Endo,44671.9
16839.5,2,1000,H,Endo,2309.15
16839.5,2,10000,H,Endo,10.6274
16839.5,2,100,O,Ecto,12.4748
16839.5,2,1000,O,Ecto,11.5305
16839.5,2,1000,O,Endo,13003.7
16839.5,2,10000,O,Endo,66127.7
16839.5,2,100,C,Ecto,0.00563234
16839.5,2,1000,C,Ecto,176.043
16839.5,2,10000,C,Ecto,10.0459
16839.5,2,10000,C,Endo,81.2709
255.861,2,10,H,Ecto,721594
255.861,2,100,H,Ecto,1.56832e+07
255.861,2,10,H,Endo,13070.6
255.861,2,100,H,Endo,33915.6
255.861,2,10,O,Ecto,554364
255.861,2,100,O,Ecto,3.3658e+07
255.861,2,1000,O,Ecto,790486
255.861,2,100,C,Ecto,1.63351e+07
255.861,2,1000,C,Ecto,2.12367e+07
12969.4,2,100,H,Ecto,1754.71
12969.4,2,1000,H,Ecto,9615.36
12969.4,2,100,H,Endo,1.68535e+06
12969.4,2,1000,H,Endo,43243.2
12969.4,2,10000,H,Endo,23.4121
12969.4,2,100,O,Ecto,944.067
12969.4,2,1000,O,Ecto,9037.53
12969.4,2,100,O,Endo,254953
12969.4,2,1000,O,Endo,356905
12969.4,2,10000,O,Endo,398624
12969.4,2,100,C,Ecto,13.0921
12969.4,2,1000,C,Ecto,3180.85
12969.4,2,10000,C,Ecto,274.046
247.642,2,10,H,Ecto,240569
247.642,2,100,H,Ecto,3.28609e+06
247.642,2,10,H,Endo,2965.31
247.642,2,100,H,Endo,8453.09
247.642,2,10,O,Ecto,233474
247.642,2,100,O,Ecto,8.60916e+06
247.642,2,1000,O,Ecto,183225
247.642,2,100,O,Endo,17.6206
247.642,2,100,C,Ecto,4.75332e+06
247.642,2,1000,C,Ecto,5.91452e+06
2040.29,2,10,H,Ecto,393188
2040.29,2,100,H,Ecto,5.84466e+06
2040.29,2,10,H,Endo,4367.05
2040.29,2,100,H,Endo,13726.7
2040.29,2,10,O,Ecto,284283
2040.29,2,100,O,Ecto,1.16164e+07
2040.29,2,1000,O,Ecto,295351
2040.29,2,100,O,Endo,60.2466
2040.29,2,100,C,Ecto,5.59481e+06
2040.29,2,1000,C,Ecto,9.48815e+06
247.122,2,10,H,Ecto,45.2779
247.122,2,100,H,Ecto,594.564
247.122,2,10,H,Endo,0.588918
247.122,2,100,H,Endo,1.47428
247.122,2,10,O,Ecto,43.9251
247.122,2,100,O,Ecto,1640.01
247.122,2,1000,O,Ecto,35.0825
247.122,2,100,C,Ecto,841.805
247.122,2,1000,C,Ecto,980.067
1225.45,2,10,H,Ecto,110192
1225.45,2,100,H,Ecto,7.39556e+07
1225.45,2,1000,H,Ecto,61137.6
1225.45,2,10,H,Endo,70951.2
1225.45,2,100,H,Endo,898808
1225.45,2,10,O,Ecto,220777
1225.45,2,100,O,Ecto,1.63557e+07
1225.45,2,1000,O,Ecto,1.35962e+07
1225.45,2,100,O,Endo,2.58006e+08
1225.45,2,1000,O,Endo,1.03503e+06
1225.45,2,100,C,Ecto,5.77289e+06
1225.45,2,1000,C,Ecto,7.15023e+07
31800,2,10,H,Ecto,38774.1
31800,2,100,H,Ecto,3.8985e+07
31800,2,1000,H,Ecto,174652
31800,2,10,H,Endo,28869.2
31800,2,100,H,Endo,729147
31800,2,1000,H,Endo,190.901
31800,2,10,O,Ecto,51557
31800,2,100,O,Ecto,4.48601e+06
31800,2,1000,O,Ecto,1.33635e+07
31800,2,100,O,Endo,7.41722e+08
31800,2,1000,O,Endo,4.97212e+07
31800,2,100,C,Ecto,2.30777e+06
31800,2,1000,C,Ecto,3.07579e+07
31800,2,10000,C,Ecto,23.5354
247.122,2,10,H,Ecto,2333.78
247.122,2,100,H,Ecto,62703.6
247.122,2,10,H,Endo,36.8393
247.122,2,100,H,Endo,73.0567
247.122,2,10,O,Ecto,4944.39
247.122,2,100,O,Ecto,148533
247.122,2,1000,O,Ecto,1979.45
247.122,2,100,C,Ecto,102361
247.122,2,1000,C,Ecto,67768
9788.87,2,100,H,Ecto,20494.5
9788.87,2,1000,H,Ecto,55504.3
9788.87,2,100,H,Endo,3.04345e+06
9788.87,2,1000,H,Endo,38752.9
9788.87,2,10000,H,Endo,1.89973
9788.87,2,100,O,Ecto,1901.82
9788.87,2,1000,O,Ecto,112433
9788.87,2,100,O,Endo,2.67005e+06
9788.87,2,1000,O,Endo,802161
9788.87,2,10000,O,Endo,97766.8
9788.87,2,100,C,Ecto,303.679
