Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
11551.2,1,10000,H,Ecto,61.053
11551.2,1,1000,H,Endo,5.5139e+06
11551.2,1,10000,H,Endo,3.56259e+07
11551.2,1,1000,O,Ecto,21532.7
11551.2,1,10000,O,Ecto,3247.11
11551.2,1,1000,O,Endo,127584
11551.2,1,10000,O,Endo,1.18416e+06
11551.2,1,1000,C,Ecto,4.28359e+06
11551.2,1,10000,C,Ecto,5.49742e+06
11551.2,1,10000,C,Endo,8.95122e+07
30291.5,1,100,H,Ecto,18.3988
30291.5,1,1000,H,Ecto,29479.4
30291.5,1,10000,H,Ecto,0.0107986
30291.5,1,100,H,Endo,2.98723
30291.5,1,1000,H,Endo,1.61364e+07
30291.5,1,10000,H,Endo,381731
30291.5,1,100,O,Ecto,45.7192
30291.5,1,1000,O,Ecto,13478.8
30291.5,1,10000,O,Ecto,4464.08
30291.5,1,1000,O,Endo,6.29885e+06
30291.5,1,10000,O,Endo,327396
30291.5,1,100,C,Ecto,0.00680177
30291.5,1,1000,C,Ecto,2.58634e+06
30291.5,1,10000,C,Ecto,1.26464e+06
30291.5,1,10000,C,Endo,5.56452e+07
28863.4,1,100,H,Ecto,109.303
28863.4,1,1000,H,Ecto,160375
28863.4,1,10000,H,Ecto,0.0318142
28863.4,1,100,H,Endo,89.9855
28863.4,1,1000,H,Endo,8.70139e+07
28863.4,1,10000,H,Endo,1.78718e+06
28863.4,1,100,O,Ecto,265.299
28863.4,1,1000,O,Ecto,57072.9
28863.4,1,10000,O,Ecto,24456.5
28863.4,1,1000,O,Endo,3.58247e+07
28863.4,1,10000,O,Endo,1.36213e+06
28863.4,1,100,C,Ecto,0.041369
28863.4,1,1000,C,Ecto,1.33424e+07
28863.4,1,10000,C,Ecto,6.39492e+06
28863.4,1,10000,C,Endo,3.06687e+08
12384,1,100,H,Ecto,578.737
12384,1,1000,H,Ecto,1.1496e+06
12384,1,100,H,Endo,150.785
12384,1,1000,H,Endo,3.57282e+08
12384,1,10000,H,Endo,1.08071e+06
12384,1,100,O,Ecto,4621.52
12384,1,1000,O,Ecto,187303
12384,1,10000,O,Ecto,146680
12384,1,100,O,Endo,1.10189e+07
12384,1,1000,O,Endo,2.38479e+08
12384,1,10000,O,Endo,3.67346e+06
12384,1,100,C,Ecto,6969.09
12384,1,1000,C,Ecto,6.71452e+07
12384,1,10000,C,Ecto,2.08575e+07
12384,1,10000,C,Endo,1.25115e+08
11844.8,1,100,H,Ecto,0.691518
11844.8,1,1000,H,Ecto,22561.1
11844.8,1,10000,H,Ecto,0.0213391
