Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
11551.2,1,1000,H,Endo,1.92968e+08
11551.2,1,10000,H,Endo,7.17216e+08
11551.2,1,1000,O,Ecto,87244.4
11551.2,1,10000,O,Ecto,14622.3
11551.2,1,1000,O,Endo,220816
11551.2,1,10000,O,Endo,4.87674e+06
11551.2,1,1000,C,Ecto,1.40293e+06
11551.2,1,10000,C,Ecto,7.6648e+06
11551.2,1,10000,C,Endo,2.75987e+09
30291.5,1,100,H,Ecto,15220.8
30291.5,1,100,H,Endo,3737.74
30291.5,1,1000,H,Endo,1.39182e+07
30291.5,1,10000,H,Endo,2.11183e+07
30291.5,1,100,O,Ecto,306.074
30291.5,1,1000,O,Ecto,384403
30291.5,1,10000,O,Ecto,27.4511
30291.5,1,1000,O,Endo,1.66684e+07
30291.5,1,10000,O,Endo,1.62703e+06
30291.5,1,100,C,Ecto,236.879
30291.5,1,1000,C,Ecto,1.54834e+07
30291.5,1,10000,C,Ecto,2.34643e+06
30291.5,1,10000,C,Endo,4.68772e+08
12784.4,1,100,H,Ecto,255073
12784.4,1,100,H,Endo,62538
12784.4,1,1000,H,Endo,1.04811e+09
12784.4,1,10000,H,Endo,1.73474e+09
12784.4,1,100,O,Ecto,11310.4
12784.4,1,1000,O,Ecto,6.81333e+06
12784.4,1,10000,O,Ecto,454.444
12784.4,1,1000,O,Endo,7.43288e+08
12784.4,1,10000,O,Endo,1.06362e+08
12784.4,1,100,C,Ecto,75963.9
12784.4,1,1000,C,Ecto,1.00115e+09
12784.4,1,10000,C,Ecto,7.3932e+07
12784.4,1,10000,C,Endo,1.6036e+09
28863.4,1,100,H,Ecto,2.4473e+07
28863.4,1,10,H,Endo,22.1183
28863.4,1,100,H,Endo,5.53247e+06
28863.4,1,1000,H,Endo,7.14725e+06
28863.4,1,10000,H,Endo,155510
28863.4,1,100,O,Ecto,1.70741e+07
28863.4,1,1000,O,Ecto,5.66815e+06
28863.4,1,10000,O,Ecto,27400.2
28863.4,1,100,O,Endo,1.17708e+06
28863.4,1,1000,O,Endo,1.11225e+07
28863.4,1,10000,O,Endo,5713.15
28863.4,1,100,C,Ecto,554642
28863.4,1,1000,C,Ecto,1.66323e+07
28863.4,1,10000,C,Ecto,376966
28863.4,1,10000,C,Endo,3.55068e+08
