Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
11551.2,1,1000,H,Endo,5.53011e+08
11551.2,1,10000,H,Endo,2.1367e+08
11551.2,1,1000,O,Ecto,178956
11551.2,1,10000,O,Ecto,16270.2
11551.2,1,10000,O,Endo,8.01701e+06
11551.2,1,1000,C,Ecto,3.63094e+06
11551.2,1,10000,C,Ecto,359461
11551.2,1,10000,C,Endo,3.91546e+09
30291.5,1,100,H,Ecto,1.88518e+06
30291.5,1,100,H,Endo,291084
30291.5,1,1000,H,Endo,5.98627e+07
30291.5,1,10000,H,Endo,2.15954e+08
30291.5,1,100,O,Ecto,32283.3
30291.5,1,1000,O,Ecto,618383
30291.5,1,10000,O,Ecto,30.2179
30291.5,1,1000,O,Endo,9.89616e+07
30291.5,1,10000,O,Endo,2.83913e+06
30291.5,1,100,C,Ecto,66458.9
30291.5,1,1000,C,Ecto,8.56477e+07
30291.5,1,10000,C,Ecto,6.73038e+06
30291.5,1,10000,C,Endo,3.31778e+08
12784.4,1,100,H,Ecto,1.63079e+08
12784.4,1,100,H,Endo,3.85686e+07
12784.4,1,1000,H,Endo,8.93448e+07
12784.4,1,10000,H,Endo,1.93432e+08
12784.4,1,100,O,Ecto,4.13885e+06
12784.4,1,1000,O,Ecto,1.77622e+08
12784.4,1,1000,O,Endo,1.33651e+09
12784.4,1,10000,O,Endo,5.9746e+07
12784.4,1,100,C,Ecto,1.3548e+07
12784.4,1,1000,C,Ecto,1.47192e+09
12784.4,1,10000,C,Ecto,1.13914e+08
12784.4,1,10000,C,Endo,7.70415e+08
28863.4,1,10,H,Ecto,17010.1
28863.4,1,100,H,Ecto,2.56315e+07
28863.4,1,10,H,Endo,3.04181e+06
28863.4,1,100,H,Endo,3.33694e+08
28863.4,1,1000,H,Endo,1.64589e+07
28863.4,1,10000,H,Endo,3693.36
28863.4,1,10,O,Ecto,3672.91
28863.4,1,100,O,Ecto,9.11394e+06
28863.4,1,1000,O,Ecto,2.63162e+06
28863.4,1,10000,O,Ecto,100505
28863.4,1,100,O,Endo,1.6735e+08
28863.4,1,1000,O,Endo,1.36393e+07
28863.4,1,100,C,Ecto,538917
28863.4,1,1000,C,Ecto,1.54863e+07
28863.4,1,10000,C,Ecto,280.82
28863.4,1,10000,C,Endo,3.92956e+07
12384,1,10,H,Ecto,111577
12384,1,100,H,Ecto,2.04388e+08
12384,1,10,H,Endo,4.14174e+07
12384,1,100,H,Endo,9.94436e+09
12384,1,1000,H,Endo,2.06652e+08
12384,1,10000,H,Endo,112279
12384,1,10,O,Ecto,1.32377e+06
12384,1,100,O,Ecto,1.53264e+08
12384,1,1000,O,Ecto,2.93397e+07
12384,1,10000,O,Ecto,1.71056e+06
12384,1,100,O,Endo,2.23023e+09
12384,1,1000,O,Endo,4.24684e+08
12384,1,10000,O,Endo,14809.7
12384,1,100,C,Ecto,1.90712e+07
12384,1,1000,C,Ecto,1.86156e+07
12384,1,10000,C,Ecto,6363.51
12384,1,10000,C,Endo,292051
31800,2,100,H,Ecto,85.0336
31800,2,100,H,Endo,14.1053
31800,2,1000,H,Endo,1347.13
31800,2,10000,H,Endo,5407.48
31800,2,100,O,Ecto,1.46454
31800,2,1000,O,Ecto,137.766
31800,2,10000,O,Ecto,0.000524497
31800,2,1000,O,Endo,4309.78
31800,2,10000,O,Endo,480.948
31800,2,100,C,Ecto,3.56554
31800,2,1000,C,Ecto,3072.44
31800,2,10000,C,Ecto,239.674
31800,2,10000,C,Endo,9461.67
16839.5,2,100,H,Ecto,30.1958
16839.5,2,100,H,Endo,2.975
16839.5,2,1000,H,Endo,69.5123
16839.5,2,10000,H,Endo,56.5596
16839.5,2,100,O,Ecto,6.62081
16839.5,2,1000,O,Ecto,174.535
16839.5,2,10000,O,Ecto,0.00249051
16839.5,2,1000,O,Endo,736.832
16839.5,2,10000,O,Endo,42.1657
16839.5,2,100,C,Ecto,4.01851
16839.5,2,1000,C,Ecto,444.718
16839.5,2,10000,C,Ecto,4.4409
16839.5,2,10000,C,Endo,2123.16
255.861,2,10,H,Ecto,2.394e+06
255.861,2,100,H,Ecto,2.93296e+06
255.861,2,10,H,Endo,16668.5
255.861,2,100,H,Endo,5.67035e+06
255.861,2,1000,H,Endo,272371
255.861,2,10000,H,Endo,1.16558
255.861,2,10,O,Ecto,9074.19
255.861,2,100,O,Ecto,954341
255.861,2,1000,O,Ecto,10102.9
255.861,2,100,O,Endo,1.36521e+08
255.861,2,1000,O,Endo,903.88
255.861,2,100,C,Ecto,5.20762e+06
255.861,2,1000,C,Ecto,887639
2040.29,2,10,H,Ecto,5591.23
2040.29,2,100,H,Ecto,3.93818e+06
2040.29,2,10,H,Endo,6.03855e+06
2040.29,2,100,H,Endo,6.19905e+07
2040.29,2,1000,H,Endo,580864
2040.29,2,10000,H,Endo,359.936
2040.29,2,10,O,Ecto,25806.5
2040.29,2,100,O,Ecto,1.2597e+06
2040.29,2,1000,O,Ecto,689042
2040.29,2,10000,O,Ecto,12384.9
2040.29,2,100,O,Endo,7.83859e+07
2040.29,2,1000,O,Endo,2.47264e+06
2040.29,2,100,C,Ecto,174061
2040.29,2,1000,C,Ecto,555580
2040.29,2,10000,C,Endo,4.32439e+06
1225.45,2,10,H,Ecto,1837.51
1225.45,2,100,H,Ecto,1.12113e+06
1225.45,2,10,H,Endo,190328
1225.45,2,100,H,Endo,1.42109e+07
1225.45,2,1000,H,Endo,137161
1225.45,2,10000,H,Endo,81.5535
1225.45,2,10,O,Ecto,810.842
1225.45,2,100,O,Ecto,633969
1225.45,2,1000,O,Ecto,292676
1225.45,2,10000,O,Ecto,25.816
1225.45,2,100,O,Endo,2.19684e+07
1225.45,2,1000,O,Endo,439366
1225.45,2,100,C,Ecto,28901.7
1225.45,2,1000,C,Ecto,1.31617e+06
1225.45,2,10000,C,Endo,364578
279.134,2,10,H,Ecto,264366
279.134,2,100,H,Ecto,1.30046e+06
279.134,2,100,H,Endo,8.23107e+07
279.134,2,10,O,Ecto,1.70677e+06
279.134,2,100,O,Ecto,1.16262e+06
279.134,2,100,O,Endo,9.55798e+07
279.134,2,100,C,Ecto,2.10088e+06
18095.6,2,10,H,Ecto,3598.86
18095.6,2,100,H,Ecto,386602
18095.6,2,10,H,Endo,146440
18095.6,2,100,H,Endo,7.61615e+06
18095.6,2,1000,H,Endo,716095
18095.6,2,10000,H,Endo,71.7335
18095.6,2,10,O,Ecto,18888.1
18095.6,2,100,O,Ecto,283247
18095.6,2,1000,O,Ecto,111772
18095.6,2,10000,O,Ecto,488.558
18095.6,2,100,O,Endo,4.70619e+07
18095.6,2,1000,O,Endo,175754
18095.6,2,100,C,Ecto,52594.9
18095.6,2,1000,C,Ecto,168888
18095.6,2,10000,C,Endo,527808
9926.73,2,10,H,Ecto,2.5527
9926.73,2,100,H,Ecto,2057.22
9926.73,2,10,H,Endo,399.603
9926.73,2,100,H,Endo,18115.9
9926.73,2,1000,H,Endo,175.449
9926.73,2,10000,H,Endo,0.107801
9926.73,2,10,O,Ecto,11.9514
9926.73,2,100,O,Ecto,872.633
9926.73,2,1000,O,Ecto,725.584
9926.73,2,10000,O,Ecto,0.112948
9926.73,2,100,O,Endo,24153.6
9926.73,2,1000,O,Endo,1003.55
9926.73,2,100,C,Ecto,19.8189
9926.73,2,1000,C,Ecto,2021.68
9926.73,2,10000,C,Endo,1352.29
13448.2,2,10,H,Ecto,13.5142
13448.2,2,100,H,Ecto,29655.2
13448.2,2,10,H,Endo,31949.4
13448.2,2,100,H,Endo,575418
13448.2,2,1000,H,Endo,33736.9
13448.2,2,10000,H,Endo,32.0781
13448.2,2,10,O,Ecto,0.956557
13448.2,2,100,O,Ecto,25287.4
13448.2,2,1000,O,Ecto,3608.84
13448.2,2,10000,O,Ecto,330.37
13448.2,2,100,O,Endo,100169
13448.2,2,1000,O,Endo,32085.6
13448.2,2,10000,O,Endo,9.7365
13448.2,2,100,C,Ecto,4198.53
13448.2,2,1000,C,Ecto,3127.74
13448.2,2,10000,C,Ecto,49.5141
13448.2,2,10000,C,Endo,365577
770.122,2,10,H,Ecto,660.291
770.122,2,100,H,Ecto,11956.6
770.122,2,100,H,Endo,5066.1
770.122,2,10,O,Ecto,10033.1
770.122,2,100,O,Ecto,1116.31
770.122,2,100,O,Endo,634867
770.122,2,100,C,Ecto,21599.3
251.733,2,10,H,Ecto,0.065799
251.733,2,10,O,Ecto,27.6758
1225.45,2,10,H,Ecto,4.14378e+06
1225.45,2,100,H,Ecto,1.4868e+07
1225.45,2,10,H,Endo,945.658
1225.45,2,100,H,Endo,8.26713e+07
1225.45,2,1000,H,Endo,25973.2
1225.45,2,10000,H,Endo,4.79755
1225.45,2,10,O,Ecto,28335.8
1225.45,2,100,O,Ecto,198812
1225.45,2,1000,O,Ecto,2.51078
1225.45,2,100,O,Endo,7.28748e+07
1225.45,2,100,C,Ecto,9.02275e+06
1225.45,2,1000,C,Ecto,75438.1
399.337,4,10,H,Ecto,5.55297e+06
399.337,4,100,H,Ecto,1.65305e+07
399.337,4,10,H,Endo,30739.8
399.337,4,100,H,Endo,5.20193e+07
399.337,4,1000,H,Endo,726462
399.337,4,10000,H,Endo,0.222994
399.337,4,10,O,Ecto,178640
399.337,4,100,O,Ecto,1.57426e+06
399.337,4,1000,O,Ecto,2515.52
399.337,4,100,O,Endo,1.29746e+08
399.337,4,100,C,Ecto,2.39805e+07
399.337,4,1000,C,Ecto,1.23159e+06
399.366,4,10,H,Ecto,5.82551e+07
399.366,4,100,H,Endo,7.8076e+07
399.366,4,10,O,Ecto,1.88558e+07
399.366,4,100,O,Ecto,1.00434e+06
399.366,4,100,O,Endo,1.92358e+07
399.366,4,100,C,Ecto,203237
373.462,5,10,H,Ecto,1.18336e+06
373.462,5,100,H,Ecto,1.43967e+06
373.462,5,10,H,Endo,8384.92
373.462,5,100,H,Endo,2.84861e+06
373.462,5,1000,H,Endo,136664
373.462,5,10000,H,Endo,0.590203
373.462,5,10,O,Ecto,4627.89
373.462,5,100,O,Ecto,476697
373.462,5,1000,O,Ecto,5099.59
373.462,5,100,O,Endo,7.12509e+07
373.462,5,1000,O,Endo,461.017
373.462,5,100,C,Ecto,2.58279e+06
373.462,5,1000,C,Ecto,442121
607.147,7,10,H,Ecto,97148.7
607.147,7,100,H,Ecto,9.32182e+06
607.147,7,10,H,Endo,556437
607.147,7,100,H,Endo,3.17317e+07
607.147,7,1000,H,Endo,4.13052e+06
607.147,7,10000,H,Endo,105.574
607.147,7,10,O,Ecto,96072.2
607.147,7,100,O,Ecto,4.4901e+06
607.147,7,1000,O,Ecto,323180
607.147,7,10000,O,Ecto,378.944
607.147,7,100,O,Endo,3.0924e+08
607.147,7,1000,O,Endo,296482
607.147,7,100,C,Ecto,1.23838e+06
607.147,7,1000,C,Ecto,5.36464e+06
607.147,7,10000,C,Endo,22787.9
4843.26,7,100,H,Ecto,3.22405e+06
4843.26,7,10,H,Endo,26793.9
4843.26,7,100,H,Endo,6.82072e+06
4843.26,7,1000,H,Endo,767876
4843.26,7,10000,H,Endo,11368.5
4843.26,7,100,O,Ecto,5.24945e+06
4843.26,7,1000,O,Ecto,1.79716e+06
4843.26,7,10000,O,Ecto,2507.37
4843.26,7,100,O,Endo,366273
4843.26,7,1000,O,Endo,2.83963e+06
4843.26,7,10000,O,Endo,64340
4843.26,7,100,C,Ecto,1.40966e+06
4843.26,7,1000,C,Ecto,1.87506e+06
4843.26,7,10000,C,Ecto,65222.6
4843.26,7,10000,C,Endo,1.35643e+08
24948.5,7,100,H,Ecto,586858
24948.5,7,100,H,Endo,74960.1
24948.5,7,1000,H,Endo,443489
24948.5,7,10000,H,Endo,2.48398e+06
24948.5,7,100,O,Ecto,17326.1
24948.5,7,1000,O,Ecto,733450
24948.5,7,10000,O,Ecto,0.0301672
24948.5,7,1000,O,Endo,7.43688e+06
24948.5,7,10000,O,Endo,365865
24948.5,7,100,C,Ecto,36034.9
24948.5,7,1000,C,Ecto,1.03348e+07
24948.5,7,10000,C,Ecto,791300
24948.5,7,10000,C,Endo,1.70391e+07
198.337,7,10,H,Ecto,527152
198.337,7,100,H,Ecto,1.65827e+06
198.337,7,10,H,Endo,3133.41
198.337,7,100,H,Endo,7.05515e+06
198.337,7,1000,H,Endo,60886.1
198.337,7,10000,H,Endo,0.119633
198.337,7,10,O,Ecto,7623.55
198.337,7,100,O,Ecto,245780
198.337,7,1000,O,Ecto,1294.21
198.337,7,100,O,Endo,2.72529e+07
198.337,7,1000,O,Endo,62.1467
198.337,7,100,C,Ecto,2.72815e+06
198.337,7,1000,C,Ecto,254184
4843.26,7,10,H,Ecto,232709
4843.26,7,100,H,Ecto,3.14461e+06
4843.26,7,10,H,Endo,647048
4843.26,7,100,H,Endo,1.06465e+09
4843.26,7,1000,H,Endo,3.47413e+06
4843.26,7,10000,H,Endo,50.342
4843.26,7,10,O,Ecto,13643.5
