Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
11551.2,1,1000,H,Endo,1.18303e+08
11551.2,1,10000,H,Endo,4.00698e+08
11551.2,1,1000,O,Ecto,1.2594e+07
11551.2,1,10000,O,Ecto,996683
11551.2,1,1000,O,Endo,1.62886e+07
11551.2,1,10000,O,Endo,2.10452e+09
11551.2,1,1000,C,Ecto,3.41422e+07
11551.2,1,10000,C,Ecto,9.59759e+06
11551.2,1,10000,C,Endo,7.26325e+08
12563.6,1,1000,H,Endo,5798.28
12563.6,1,10000,H,Endo,38195.4
12563.6,1,1000,O,Ecto,1604.28
12563.6,1,10000,O,Ecto,166.802
12563.6,1,1000,O,Endo,1762.62
12563.6,1,10000,O,Endo,21660.7
12563.6,1,1000,C,Ecto,2705.44
12563.6,1,10000,C,Ecto,2005.26
12563.6,1,10000,C,Endo,1.25064e+07
30291.5,1,100,H,Ecto,0.543588
30291.5,1,100,H,Endo,9.92548e+07
30291.5,1,1000,H,Endo,4.39164e+08
30291.5,1,10000,H,Endo,735918
30291.5,1,100,O,Ecto,13865.4
30291.5,1,1000,O,Ecto,5.09682e+06
30291.5,1,10000,O,Ecto,517.373
30291.5,1,1000,O,Endo,7.17439e+07
30291.5,1,10000,O,Endo,1.0234e+08
30291.5,1,100,C,Ecto,0.577466
30291.5,1,1000,C,Ecto,1.67003e+07
30291.5,1,10000,C,Ecto,667208
30291.5,1,10000,C,Endo,4.44462e+08
2008.3,2,10,H,Ecto,0.22363
2008.3,2,100,H,Ecto,454.301
2008.3,2,1000,H,Ecto,5.87917
2008.3,2,10,H,Endo,0.0727315
2008.3,2,100,H,Endo,6.73357
2008.3,2,10,O,Ecto,0.0511322
2008.3,2,100,O,Ecto,42.2731
2008.3,2,1000,O,Ecto,262.611
2008.3,2,100,O,Endo,2663.22
2008.3,2,1000,O,Endo,41.0939
2008.3,2,100,C,Ecto,25.4847
2008.3,2,1000,C,Ecto,292.128
2008.3,2,10000,C,Ecto,0.000331367
31800,2,100,H,Ecto,0.000842048
31800,2,100,H,Endo,47773.5
31800,2,1000,H,Endo,23091
31800,2,10000,H,Endo,47.3713
31800,2,100,O,Ecto,2.12748
31800,2,1000,O,Ecto,421.036
31800,2,10000,O,Ecto,0.0257998
31800,2,1000,O,Endo,10818.9
31800,2,10000,O,Endo,9371.04
31800,2,100,C,Ecto,0.00239115
31800,2,1000,C,Ecto,1582.25
31800,2,10000,C,Ecto,83.0212
31800,2,10000,C,Endo,28379.7
9788.87,2,100,H,Ecto,9.65987
