GridcellIndex,FunctionalGroupIndex,JuvenileMass,AdultMass,IndividualBodyMass,CohortAbundance,LogOptimalPreyBodySizeRatio,BirthTimeStep,ProportionTimeActive,TrophicIndex,IndividualReproductivePotentialMass,MaturityTimeStep,IsAdult,AgeMonths,TimeStepsJuviline,TimeStepsAdult
0,0,746.855,37743.9,37743.9,20.1998,-2.50065,51,0.5,2,6083.21,83,1,65,32,33
0,0,916.581,19926.1,19926.1,20043.7,-2.20265,87,0.5,2,10820.6,108,1,29,21,8
0,0,230.396,13652.5,13652.5,5919.28,-2.24328,69,0.5,2,5471.67,92,1,47,23,24
0,0,525.129,7991.54,6182.53,1968.31,-2.30151,99,0.5,2,0,4294967295,0,17,17,0
0,0,2348.1,114892,29171.3,309.416,-2.18799,99,0.5,2,0,4294967295,0,17,17,0
0,0,4143.31,71665.9,71665.9,18664.7,-2.46243,79,0.5,2,43860.3,103,1,37,24,13
0,0,193.01,110006,1508.83,506.142,-2.34468,101,0.5,2,0,4294967295,0,15,15,0
0,0,516.683,9016.11,1142.24,625.8,-2.30151,113,0.5,2,0,4294967295,0,3,3,0
0,0,199.024,103367,103367,286.133,-2.34468,79,0.5,2,12939.4,111,1,37,32,5
0,0,230.396,13652.5,381.29,1.59363e+06,-2.24328,114,0.5,2,0,4294967295,0,2,2,0
0,0,731.584,40402.5,971.178,1071.58,-2.50065,115,0.5,2,0,4294967295,0,1,1,0
0,0,199.024,103367,256.283,110782,-2.34468,115,0.5,2,0,4294967295,0,1,1,0
0,0,917.041,17562,10673.1,378857,-2.20265,102,0.5,2,1176.93,4294967295,0,14,14,0
0,2,517.23,12554.2,12061.8,296897,-2.30426,100,0.5,2.20215,10.022,4294967295,0,16,16,0
0,2,408.914,40737,10060,25218.7,-2.34468,103,0.5,2.68907,0,4294967295,0,13,13,0
0,3,4.45009,430.716,430.716,1.08885e+06,-2.34468,90,0.199678,2,378.804,114,1,26,24,2
0,3,0.176178,4.55732,3.17122,1.36005e+07,-2.35147,112,0.199678,2,0,4294967295,0,4,4,0
0,3,1.00811,58.804,2.32585,4.82644e+07,-2.71651,115,0.199678,2,0,4294967295,0,1,1,0
0,5,10.0001,720.111,339.031,1.77415e+06,-2.24328,100,0.199678,2.29099,0,4294967295,0,16,16,0
0,5,1.02899,100.554,4.67881,1.63307e+07,-2.35147,113,0.199678,2.01596,0,4294967295,0,3,3,0
0,6,8.38823,1343.66,1343.66,180851,-2.34468,65,0.199678,2,508.176,100,1,51,35,16
0,6,1,164.609,164.609,326037,-2.34468,75,0.199678,2,102.365,100,1,41,25,16
0,6,13.2697,921.832,921.832,40835.4,-2.34468,78,0.199678,2,382.892,103,1,38,25,13
0,6,182.202,20415.4,12610.4,4172.91,-2.24328,78,0.199678,2,0,4294967295,0,38,38,0
0,6,4.86481,104.887,104.887,400727,-2.20756,78,0.199678,2,70.3389,92,1,38,14,24
0,6,11.5914,255.117,255.117,350777,-2.18799,89,0.199678,2,142.486,104,1,27,15,12
0,6,85.6024,841.207,841.207,124973,-2.46243,89,0.199678,2,355.131,103,1,27,14,13
0,6,1.04964,40.3843,40.3843,86951,-2.34468,90,0.199678,2,32.7569,104,1,26,14,12
0,6,69.5212,10893.6,2806.87,16079.7,-2.34468,91,0.199678,2,0,4294967295,0,25,25,0
0,6,13.5882,951.298,655.635,1.92177e+06,-2.34468,100,0.199678,2,0,4294967295,0,16,16,0
0,6,1.01618,178.171,89.9368,452514,-2.34468,101,0.199678,2,0,4294967295,0,15,15,0
0,6,14.3052,1844.71,481.473,520013,-2.34468,101,0.199678,2,0,4294967295,0,15,15,0
0,6,7.55272,1347.27,238.565,1.66903e+06,-2.34468,102,0.199678,2,0,4294967295,0,14,14,0
0,6,1.93943,367.415,60.7377,545107,-2.34468,103,0.199678,2,0,4294967295,0,13,13,0
0,6,1.96088,471.724,363.365,2.0659e+06,-2.34468,91,0.199678,2,0,4294967295,0,25,25,0
0,6,16.5144,2366.45,2366.45,6750.48,-2.34468,79,0.199678,2,1055.5,115,1,37,36,1
0,6,7.87417,1306.29,90.1971,1.11903e+06,-2.34468,111,0.199678,2,0,4294967295,0,5,5,0
0,6,4.77883,108.654,60.3145,222694,-2.20756,111,0.199678,2,0,4294967295,0,5,5,0
0,6,1.01955,157.321,18.7155,1.67148e+06,-2.34468,111,0.199678,2,0,4294967295,0,5,5,0
0,6,282.17,8718.16,1064.07,15461.9,-2.30151,112,0.199678,2,0,4294967295,0,4,4,0
0,6,1.00471,169.392,7.04581,5.7413e+06,-2.34468,113,0.199678,2,0,4294967295,0,3,3,0
