GridcellIndex,FunctionalGroupIndex,JuvenileMass,AdultMass,IndividualBodyMass,CohortAbundance,LogOptimalPreyBodySizeRatio,BirthTimeStep,ProportionTimeActive,TrophicIndex,IndividualReproductivePotentialMass,MaturityTimeStep,IsAdult,AgeMonths,TimeStepsJuviline,TimeStepsAdult
0,0,746.855,37743.9,37743.9,78.1261,-2.50065,51,0.5,2,0,83,1,60,32,28
0,0,916.581,19926.1,19926.1,42107.8,-2.20265,87,0.5,2,4070.39,108,1,24,21,3
0,0,2068.44,118782,95616.8,196682,-2.18799,75,0.5,2,3.07106,4294967295,0,36,36,0
0,0,230.396,13652.5,13652.5,19238.5,-2.24328,69,0.5,2,0,92,1,42,23,19
0,0,516.683,9016.11,9016.11,80.6354,-2.30151,88,0.5,2,1887.42,107,1,23,19,4
0,0,525.129,7991.54,2166.4,2150.37,-2.30151,99,0.5,2,0,4294967295,0,12,12,0
0,0,2348.1,114892,12881,359.49,-2.18799,99,0.5,2,0,4294967295,0,12,12,0
0,0,4143.31,71665.9,71665.9,43653,-2.46243,79,0.5,2,0,103,1,32,24,8
0,0,257.207,32921.8,7553.44,1104.93,-2.34468,91,0.5,2,0,4294967295,0,20,20,0
0,0,193.01,110006,501.623,2889.69,-2.34468,101,0.5,2,0,4294967295,0,10,10,0
0,0,242.891,14047.5,242.891,1.0784e+06,-2.24328,111,0.5,2,0,4294967295,0,0,0,0
0,0,746.855,37743.9,746.855,4559.98,-2.50065,111,0.5,2,0,4294967295,0,0,0,0
0,0,7083.12,83660.1,7083.12,2052.06,-2.46243,111,0.5,2,0,4294967295,0,0,0,0
0,0,3966.11,65706.7,65706.7,11.0977,-2.46243,63,0.5,2,0,85,1,48,22,26
0,2,517.23,12554.2,9012.36,344986,-2.30426,100,0.5,2.29621,10.022,4294967295,0,11,11,0
0,2,408.914,40737,5020.42,29306.6,-2.34468,103,0.5,2.47909,0,4294967295,0,8,8,0
0,3,4.45009,430.716,173.586,2.26915e+06,-2.34468,90,0,2,0,4294967295,0,21,21,0
0,3,0.974905,56.6736,22.2251,2.24153e+06,-2.71651,99,0,2,0,4294967295,0,12,12,0
0,3,0.17154,4.58214,4.25654,1.65561e+06,-2.35147,99,0,2,1.01461,105,1,12,6,6
0,5,1.02899,100.554,85.3686,1.29603e+06,-2.35147,87,0,2,0,4294967295,0,24,24,0
0,5,10.0001,720.111,70.2274,2.51863e+06,-2.24328,100,0,2,0,4294967295,0,11,11,0
0,6,8.38823,1343.66,1326.97,78166.6,-2.34468,65,0,2,0,100,1,46,35,11
0,6,1,164.609,160.7,173685,-2.34468,75,0,2,0,100,1,36,25,11
0,6,13.2697,921.832,908.965,135076,-2.34468,78,0,2,0,103,1,33,25,8
0,6,182.202,20415.4,5402.34,4848.3,-2.24328,78,0,2,0,4294967295,0,33,33,0
0,6,4.86481,104.887,102.026,108141,-2.20756,78,0,2,0,92,1,33,14,19
0,6,1.9143,369.117,362.284,647733,-2.34468,79,0,2,77.4122,104,1,32,25,7
0,6,282.17,8718.16,8657.4,68.0768,-2.30151,44,0,2,3988.93,80,1,67,36,31
0,6,1.93277,438.694,140.95,1.37634e+06,-2.34468,89,0,2,0,4294967295,0,22,22,0
0,6,11.5914,255.117,249.824,172974,-2.18799,89,0,2,0,104,1,22,15,7
0,6,85.6024,841.207,829.129,25240.3,-2.46243,89,0,2,0,103,1,22,14,8
0,6,1.04964,40.3843,38.9077,619459,-2.34468,90,0,2,0,104,1,21,14,7
0,6,1,186.008,44.2237,1.12275e+06,-2.34468,91,0,2,0,4294967295,0,20,20,0
0,6,69.5212,10893.6,800.289,20445,-2.34468,91,0,2,0,4294967295,0,20,20,0
0,6,13.5882,951.298,118.626,3.49921e+06,-2.34468,100,0,2,0,4294967295,0,11,11,0
0,6,13.8597,286.789,74.3919,1.14223e+06,-2.18799,101,0,2,0,4294967295,0,10,10,0
0,6,1.01618,178.171,7.84647,3.39685e+06,-2.34468,101,0,2,0,4294967295,0,10,10,0
0,6,70.6602,11299.7,269.38,5890.27,-2.34468,101,0,2,0,4294967295,0,10,10,0
0,6,82.3023,903.267,303.87,549986,-2.46243,101,0,2,0,4294967295,0,10,10,0
0,6,14.3052,1844.71,76.1672,768799,-2.34468,101,0,2,0,4294967295,0,10,10,0
0,6,282.17,8718.16,638.933,6818.54,-2.30151,102,0,2,0,4294967295,0,9,9,0
0,6,7.55272,1347.27,29.345,3.42569e+06,-2.34468,102,0,2,0,4294967295,0,9,9,0
0,6,1,35.052,2.47563,1.01966e+07,-2.34468,103,0,2,0,4294967295,0,8,8,0
0,6,1.93943,367.415,4.78736,6.47773e+06,-2.34468,103,0,2,0,4294967295,0,8,8,0
0,6,4.86481,104.887,11.2268,3.14649e+06,-2.20756,103,0,2,0,4294967295,0,8,8,0
0,6,1.96088,471.724,53.0184,1.42482e+06,-2.34468,91,0,2,0,4294967295,0,20,20,0
0,6,16.5144,2366.45,1063.95,10078.4,-2.34468,79,0,2,0,4294967295,0,32,32,0
0,6,85.2156,817.387,85.2156,210914,-2.46243,111,0,2,0,4294967295,0,0,0,0
0,6,7.87417,1306.29,7.87417,1.17361e+07,-2.34468,111,0,2,0,4294967295,0,0,0,0
0,6,11.0085,257.035,11.0085,3.18888e+06,-2.18799,111,0,2,0,4294967295,0,0,0,0
0,6,4.77883,108.654,4.77883,2.86684e+06,-2.20756,111,0,2,0,4294967295,0,0,0,0
0,6,12.2247,925.344,12.2247,7.6298e+06,-2.34468,111,0,2,0,4294967295,0,0,0,0
0,6,1,41.6439,1,1.98511e+07,-2.34468,111,0,2,0,4294967295,0,0,0,0
0,6,1.01955,157.321,1.01955,5.2359e+07,-2.34468,111,0,2,0,4294967295,0,0,0,0
0,7,9.63822,1125.42,1110.65,16347.3,-2.18799,53,0,3,0,90,1,58,37,21
0,7,125.262,1947.95,1926.37,6101.58,-2.71651,53,0,3,0,89,1,58,36,22
0,7,412.553,4435.61,4397.51,18371.1,-2.30151,63,0,3,0,101,1,48,38,10
0,7,7.92512,93.1332,44.2644,367.378,-2.50065,79,0,3,0,4294967295,0,32,32,0
0,7,17.3832,458.529,103.295,469592,-2.24328,87,0,3,0,4294967295,0,24,24,0
0,7,67.5394,4155.31,2756.94,74581.2,-2.34468,90,0,3,0,4294967295,0,21,21,0
0,7,41.4861,321.955,95.0281,680855,-2.24328,99,0,3,0,4294967295,0,12,12,0
0,7,9.21274,1207.6,33.012,3.1633e+06,-2.18799,101,0,3,0,4294967295,0,10,10,0
0,7,125.93,1812.66,379.922,839291,-2.71651,101,0,3,0,4294967295,0,10,10,0
0,7,22.3558,670.398,26.8124,8867.91,-2.24328,103,0,3,0,4294967295,0,8,8,0
0,7,40.3107,301.134,56.3844,11.0592,-2.24328,103,0,3,0,4294967295,0,8,8,0
0,7,98.0444,3540.22,112.511,299.373,-2.71651,103,0,3,0,4294967295,0,8,8,0
0,7,9.20421,1186.73,13.5516,4.20923e+06,-2.18799,103,0,3,0,4294967295,0,8,8,0
0,7,647.89,6455.7,1584.23,6801.95,-2.30426,103,0,3,0,4294967295,0,8,8,0
0,7,3594.4,61626.6,26313.3,909.289,-2.30426,78,0,3,0,4294967295,0,33,33,0
0,7,634.264,33432.7,17926.4,192.105,-2.50065,76,0,3,0,4294967295,0,35,35,0
0,7,371.352,20945.4,11105.1,3291.77,-2.50065,89,0,3,178.124,4294967295,0,22,22,0
0,7,251.758,46700.1,12217.1,109844,-2.24328,77,0,3,0,4294967295,0,34,34,0
0,7,124.884,1833.36,124.884,383014,-2.71651,111,0,3,0,4294967295,0,0,0,0
0,7,415.313,4605.66,415.313,748921,-2.30151,111,0,3,0,4294967295,0,0,0,0
0,7,139.464,2813.5,2779.54,5.78597,-2.71651,53,0,3,0,76,1,58,23,35
0,8,26.0579,5847.55,5801.44,1295.01,-2.34468,31,0,2,0,78,1,80,47,33
0,8,6.01813,1829.43,1808.76,98183.9,-2.34468,67,0,2,0,104,1,44,37,7
0,8,1.55492,129.752,126.437,44.0996,-2.34468,42,0,2,0,67,1,69,25,44
0,8,19.2814,2201.74,2178.26,88797,-2.24328,76,0,2,1058.04,104,1,35,28,7
0,8,20.3954,627.46,617.598,70994.1,-2.24328,79,0,2,0,102,1,32,23,9
0,8,1.73455,63.1365,61.1238,491425,-2.34468,79,0,2,0,101,1,32,22,10
0,8,7.51526,1743.87,495.909,780399,-2.34468,87,0,2,0,4294967295,0,24,24,0
0,8,3.62796,328.041,247.538,1.86214e+06,-2.24328,87,0,2,-1.62608e-15,4294967295,0,24,24,0
0,8,7.92044,183.494,179.281,185148,-2.20756,89,0,2,60.169,104,1,22,15,7
0,8,3.50082,375.235,107.072,532127,-2.24328,89,0,2,0,4294967295,0,22,22,0
0,8,7.1096,1789.71,134.425,1.50594e+06,-2.34468,90,0,2,0,4294967295,0,21,21,0
0,8,1.51175,138.326,34.9128,19550.7,-2.34468,91,0,2,0,4294967295,0,20,20,0
0,8,83.4088,763.446,752.152,142586,-2.30426,91,0,2,0,104,1,20,13,7
0,8,1.99715,59.6695,26.9046,1.67751e+06,-2.34468,99,0,2,0,4294967295,0,12,12,0
0,8,23.0286,774.172,85.6247,3.28743e+06,-2.24328,101,0,2,0,4294967295,0,10,10,0
0,8,10.9033,134.772,51.9954,2.14589e+06,-2.20756,101,0,2,0,4294967295,0,10,10,0
0,8,26.0579,5847.55,108.434,7.69702e+06,-2.34468,101,0,2,0,4294967295,0,10,10,0
0,8,1.75045,63.1116,5.58206,3.14598e+06,-2.34468,102,0,2,0,4294967295,0,9,9,0
