GridcellIndex,IsMarine,GetRealm,GetLatitudeIndex,GetLongitudeIndex,GetCellArea,GetGridcellRealm,GetGridcellLandMask,AvailableWater,GetGridcellHanpp,TemperatureRange,Temp,GroundFrost,Precipitation,TerrestrialNPP,Get_Ecto_max,Get_Endo_C_max,Get_Endo_H_max,Get_Endo_O_max,TotalPrecip,Seasonality,BreedingSeason,AnnualTemperature,SDTemperature,ExpTDevWeight,AET,TotalAET,FractionMonthFrost,FractionYearFrost,FractionYearFire
21,0,2,1,7,2123.55,2,1,800,0.1,11.4443,16.1049,0.102295,65.8623,1.24409,50000,200000,1e+06,500000,733.841,0.0850148,0,11.1045,5.69824,0.00430029,69.468,669.108,0.00340984,0.300362,0
22,0,2,1,8,2123.55,2,1,800,0.148488,11.677,16.1934,0.112459,67.4213,2.07087,50000,200000,1e+06,500000,723.598,0.0950832,1,11.1601,5.7481,0.0041507,69.8319,672.092,0.00374863,0.368393,0
23,0,2,1,9,2123.55,2,1,800,0.178554,11.4918,15.9672,0.127377,70.4574,2.57283,50000,200000,1e+06,500000,756.367,0.0951653,1,10.8679,5.87207,0.00388028,69.7594,666.139,0.0042459,0.375101,0
24,0,2,1,10,2123.55,2,1,800,0.215472,10.7984,15.3492,0.179508,75.5426,2.30709,50000,200000,1e+06,500000,829.49,0.0884261,1,10.2085,6.05313,0.00357849,69.1622,648.01,0.00598361,0.389569,0
25,0,2,1,11,2123.55,2,1,800,0.1,10.541,16.123,0.044918,74.0705,1.18504,50000,200000,1e+06,500000,803.161,0.082477,0,10.8898,6.24702,0.00316733,70.7149,673.439,0.00149727,0.369016,0
26,0,2,1,12,2123.55,2,1,800,0.1,10.4869,16.423,0.0195082,74.8623,1.71653,50000,200000,1e+06,500000,824.925,0.0892163,1,11.1559,6.33262,0.00300494,71.8672,686.435,0.000650273,0.362662,0
27,0,2,1,13,2123.55,2,1,800,0.1652,10.182,14.7705,0.222951,90.6066,2.63189,50000,200000,1e+06,500000,1036.32,0.100082,1,9.55874,6.20389,0.00323099,68.3452,628.859,0.00743169,0.400413,0
28,0,2,2,0,2104.01,2,1,800,0.0295303,10.2902,16.4557,0.0154098,52.2492,0.889764,50000,200000,1e+06,500000,684.669,0.067322,0,11.6787,5.10968,0.00576292,64.8934,657.914,0.000513661,0,0
29,0,2,2,1,2104.01,2,1,800,0.0249216,10.6754,16.482,0.0218033,50.4672,1.18504,50000,200000,1e+06,500000,649.649,0.087896,0,11.7358,5.21029,0.00562013,63.9058,649.651,0.000726776,0,0
30,0,2,2,2,2104.01,2,1,800,0.1,10.8557,16.3934,0.0288525,50.6754,1.39173,50000,200000,1e+06,500000,656.769,0.0978682,1,11.6141,5.29833,0.00541106,64.6862,654.701,0.000961749,0,0
31,0,2,2,3,2104.01,2,1,800,0.1,10.8951,16.5197,0.0240984,52.1557,1.00787,50000,200000,1e+06,500000,655.975,0.07712,0,11.6195,5.38492,0.00500544,65.519,655.976,0.000803279,0,0
32,0,2,2,4,2104.01,2,1,800,0.1,10.9836,16.359,0.0403279,52.9705,1.42126,50000,200000,1e+06,500000,659.739,0.0971213,1,11.4908,5.46648,0.00489741,65.9235,658.586,0.00134426,0,0
33,0,2,2,5,2104.01,2,1,800,0.1,10.9721,16.477,0.0334426,53.8016,1.27362,50000,200000,1e+06,500000,665.941,0.0934431,1,11.4874,5.57262,0.00451718,67.0875,663.14,0.00111475,0.22867,0
34,0,2,2,6,2104.01,2,1,800,0.1,10.7918,16.4115,0.0367213,58.2672,2.01181,50000,200000,1e+06,500000,697.464,0.100551,1,11.4246,5.65117,0.00438345,68.3276,669.896,0.00122404,0.233165,0
35,0,2,2,7,2104.01,2,1,800,0.1,10.9,16.2016,0.057377,60.9869,0.889764,50000,200000,1e+06,500000,710.39,0.0687035,0,11.2119,5.70419,0.00427974,68.6108,668.002,0.00191257,0.243319,0
36,0,2,2,8,2104.01,2,1,800,0.1,11.0197,15.8787,0.0998361,63.8066,2.10039,50000,200000,1e+06,500000,731.492,0.0952764,1,10.8428,5.7482,0.00415355,68.4372,659.662,0.00332787,0.367075,0
37,0,2,2,9,2104.01,2,1,800,0.1835,10.9295,15.6393,0.127377,67.1459,2.36614,50000,200000,1e+06,500000,756.762,0.086856,1,10.5478,5.87718,0.00386881,68.1197,652.082,0.0042459,0.37706,0
38,0,2,2,10,2104.01,2,1,800,0.193895,10.4836,14.8213,0.255902,74.177,2.27756,50000,200000,1e+06,500000,842.341,0.0858372,1,9.73443,5.99273,0.00370978,67.2233,628.537,0.00853005,0.396864,0
39,0,2,2,11,2104.01,2,1,800,0.109353,10.3426,15.5918,0.0808197,70.8066,1.65748,50000,200000,1e+06,500000,788.831,0.0950446,1,10.4225,6.18091,0.0033105,68.4171,652.475,0.00269399,0.379248,0
40,0,2,2,12,2104.01,2,1,800,0.1,10.3098,16.0852,0.0293443,70.8066,1.09646,50000,200000,1e+06,500000,807.518,0.0758442,0,10.8351,6.28619,0.00306154,70.0031,670.617,0.000978142,0.368976,0
41,0,2,2,13,2104.01,2,1,800,0.1,10.0951,15.7443,0.047541,87.9688,1.48031,50000,200000,1e+06,500000,998.452,0.0905588,0,10.5071,6.20847,0.00315948,72.5429,667.79,0.0015847,0.375513,0
42,0,2,3,0,2084.32,2,1,300,0.00524451,10.4623,16.1836,0.0291803,51.982,1.12598,50000,200000,1e+06,500000,660.092,0.0800112,0,11.4936,5.01005,0.0061402,53.7042,606.99,0.000972678,0,0
43,0,2,3,1,2084.32,2,1,800,0.1,10.6607,16.2,0.0357377,51.3836,1.18504,50000,200000,1e+06,500000,648.316,0.0845624,0,11.4801,5.14809,0.00580336,64.0425,647.525,0.00119126,0,0
44,0,2,3,2,2084.32,2,1,800,0.1,10.7574,16.018,0.0511475,54.7754,1.68701,50000,200000,1e+06,500000,671.956,0.0959257,1,11.2689,5.25913,0.00551163,64.3769,647.557,0.00170492,0,0
45,0,2,3,3,2084.32,2,1,800,0.0926935,10.6426,16.0541,0.0465574,53.6344,1.12598,50000,200000,1e+06,500000,649.649,0.0806884,0,11.2149,5.33127,0.00520552,64.2119,643.462,0.00155191,0,0
46,0,2,3,4,2084.32,2,1,800,0.0745459,10.8541,16.0787,0.0544262,50.9836,0.712598,50000,200000,1e+06,500000,628.197,0.0610044,0,11.1973,5.41864,0.00495603,63.1484,628.203,0.00181421,0,0
47,0,2,3,5,2084.32,2,1,800,0.1,10.9475,16.2049,0.0542623,49.6885,1.71653,50000,200000,1e+06,500000,622.951,0.0964708,1,11.2589,5.52808,0.00463417,63.0416,622.961,0.00180874,0.232464,0
48,0,2,3,6,2084.32,2,1,800,0.1,10.6574,16.3361,0.0367213,52.1967,1.48031,50000,200000,1e+06,500000,643.249,0.0953831,1,11.3689,5.61697,0.00445077,65.4052,643.255,0.00122404,0.232233,0
49,0,2,3,7,2084.32,2,1,800,0.1,10.5705,16.3213,0.0352459,53.7771,1.27362,50000,200000,1e+06,500000,653.741,0.0906925,0,11.3995,5.67357,0.00441711,66.4823,653.745,0.00117486,0.231564,0
50,0,2,3,8,2084.32,2,1,800,0.1,10.5787,16.1836,0.0393443,55.8557,1.36221,50000,200000,1e+06,500000,664.762,0.093274,1,11.2299,5.72752,0.00427595,67.631,662.53,0.00131148,0.239492,0
51,0,2,3,9,2084.32,2,1,800,0.1,10.7443,16.0607,0.0540984,57.6557,0.889764,50000,200000,1e+06,500000,683.59,0.0755979,0,10.9673,5.83731,0.00390949,67.5656,657.85,0.00180328,0.299112,0
52,0,2,3,10,2084.32,2,1,800,0.1,10.5082,15.3295,0.13082,66.4279,1.0374,50000,200000,1e+06,500000,771.274,0.07661,0,10.2616,5.94365,0.00378006,67.1188,641.779,0.00436066,0.380304,0
53,0,2,3,11,2084.32,2,1,800,0.1,10.2639,15.1984,0.128361,70.1525,1.80512,50000,200000,1e+06,500000,817.289,0.0977195,1,10.0762,6.07304,0.00350255,67.4968,639.514,0.00427869,0.385174,0
54,0,2,3,12,2084.32,2,1,800,0.1,10.0344,15.0016,0.144098,73.3705,1.27362,50000,200000,1e+06,500000,893.88,0.0860144,0,9.84604,6.11576,0.00340392,68.3556,636.616,0.00480328,0.392574,0
55,0,2,3,13,2084.32,2,1,800,0.110951,10.1115,15.4311,0.0836066,80.4475,1.68701,50000,200000,1e+06,500000,938.93,0.0920615,1,10.2626,6.1443,0.00333961,70.6036,655.314,0.00278689,0.382575,0
56,0,2,4,0,2064.45,2,1,800,0.1,9.86066,15.4213,0.0581967,59.9475,1.48031,50000,200000,1e+06,500000,744.026,0.0908871,0,10.8224,4.88129,0.00661444,64.1549,639.085,0.00193989,0,0
57,0,2,4,1,2064.45,2,1,800,0.1,10.0689,15.2475,0.0968852,60.1574,1.27362,50000,200000,1e+06,500000,753.661,0.0815992,0,10.5801,4.98184,0.00623926,64.1624,633.702,0.00322951,0,0
58,0,2,4,2,2064.45,2,1,800,0.1,10.2787,15.6607,0.0647541,56.7049,0.948819,50000,200000,1e+06,500000,685.802,0.0724376,0,10.9755,5.11341,0.00591555,63.8862,639.962,0.00215847,0,0
59,0,2,4,3,2064.45,2,1,800,0.1,10.2934,15.3738,0.105574,58.6541,1.21457,50000,200000,1e+06,500000,690.592,0.0861251,0,10.5474,5.21079,0.00542927,63.6936,628.92,0.00351913,0.23523,0
60,0,2,4,4,2064.45,2,1,800,0.00863634,10.4164,15.5016,0.0922951,52.9328,0.830709,50000,200000,1e+06,500000,628.805,0.0657936,0,10.623,5.33546,0.00507623,63.1752,624.39,0.0030765,0.237119,0
61,0,2,4,5,2064.45,2,1,700,0.0431414,10.4279,15.923,0.052623,49.3967,0.801181,50000,200000,1e+06,500000,592.031,0.0703665,0,10.9847,5.45942,0.0047424,59.5746,592.037,0.0017541,0.231508,0
62,0,2,4,6,2064.45,2,1,700,0.0470615,9.86066,16.2557,0.0186885,51.1525,0.919291,50000,200000,1e+06,500000,619.402,0.0797064,0,11.3786,5.55776,0.00468423,62.224,619.405,0.000622951,0,0
63,0,2,4,7,2064.45,2,1,700,0.1,10.0705,16.5459,0.0121311,49.8115,1.21457,50000,200000,1e+06,500000,610.343,0.0828299,0,11.6687,5.64957,0.0045144,61.2263,610.347,0.000404372,0,0
64,0,2,4,8,2064.45,2,1,800,0.0217527,10.3197,16.3,0.0216393,52.8967,0.948819,50000,200000,1e+06,500000,629.731,0.0762176,0,11.3664,5.70753,0.00433155,64.0418,629.742,0.000721311,0.231721,0
65,0,2,4,9,2064.45,2,1,800,0.1,10.5607,15.9689,0.0518033,55.041,1.09646,50000,200000,1e+06,500000,656.064,0.0804449,0,11.0187,5.78317,0.00418063,66.3307,651.945,0.00172678,0.244798,0
66,0,2,4,10,2064.45,2,1,800,0.1,10.718,15.8328,0.0739344,60.3262,1.45079,50000,200000,1e+06,500000,698.798,0.0931261,1,10.8811,5.87246,0.00401414,66.7477,654.31,0.00246448,0.362625,0
67,0,2,4,11,2064.45,2,1,800,0.1,10.4902,15.4803,0.0988525,68.177,1.0374,50000,200000,1e+06,500000,783.889,0.0774545,0,10.5015,5.97013,0.00383762,67.4162,650.549,0.00329508,0.375549,0
68,0,2,4,12,2064.45,2,1,800,0.1,10.3525,15.1049,0.153607,73.1082,1.5689,50000,200000,1e+06,500000,871.313,0.0931184,1,10.0548,6.01586,0.00368862,67.864,640.482,0.00512022,0.386511,0
69,0,2,4,13,2064.45,2,1,800,0.102938,10.1311,14.8525,0.197541,74.1672,2.15945,50000,200000,1e+06,500000,894.297,0.0969167,1,9.84344,6.02797,0.00370287,67.8734,635.293,0.0065847,0.391046,0
70,0,2,5,0,2044.43,2,1,300,0.164018,8.96721,14.8557,0.0695082,68.9098,2.98622,50000,200000,1e+06,500000,833.056,0.0998749,1,10.2639,4.65919,0.00714603,60.3649,612.772,0.00231694,0,0
71,0,2,5,1,2044.43,2,1,800,0.1,9.37377,14.8803,0.0944262,65.1574,1.65748,50000,200000,1e+06,500000,790.415,0.0914819,1,10.2246,4.75571,0.00676209,64.102,624.554,0.00314754,0,0
72,0,2,5,2,2044.43,2,1,800,0.1,9.38689,14.9951,0.0847541,63.6066,2.04134,50000,200000,1e+06,500000,757.559,0.0968797,1,10.3325,4.89225,0.00642483,64.0764,626.678,0.00282514,0,0
73,0,2,5,3,2044.43,2,1,800,0.1,9.40164,15.0131,0.0895082,62.2574,1.0374,50000,200000,1e+06,500000,730.259,0.0749965,0,10.2686,5.03266,0.0059519,63.9384,623.887,0.00298361,0,0
74,0,2,5,4,2044.43,2,1,800,0.1,9.63443,15.5246,0.0508197,54.8738,0.919291,50000,200000,1e+06,500000,638.231,0.0749358,0,10.7299,5.16592,0.0055557,63.4984,628.145,0.00169399,0,0
75,0,2,5,5,2044.43,2,1,800,0,9.5,15.941,0.0263934,51.6361,1.95276,50000,200000,1e+06,500000,599.08,0.106221,1,11.1037,5.33137,0.00514638,60.6544,599.098,0.000879781,0,0
76,0,2,5,6,2044.43,2,1,800,0.0204604,8.76721,16.5705,0.00311475,50.9639,1.36221,50000,200000,1e+06,500000,612.52,0.0903512,0,11.7728,5.49338,0.00490858,61.6496,612.536,0.000103825,0,0
77,0,2,5,7,2044.43,2,1,700,0.1,9.32623,16.5787,0.00573771,51.4918,1.36221,50000,200000,1e+06,500000,621.656,0.0877727,0,11.7266,5.58545,0.00465224,62.3613,621.66,0.000191257,0,0
78,0,2,5,8,2044.43,2,1,800,0.0841467,9.95246,15.9033,0.0332787,53.3557,0.919291,50000,200000,1e+06,500000,647.5,0.0752983,0,11.0178,5.62742,0.004529,65.8452,647.5,0.00110929,0.234749,0
79,0,2,5,9,2044.43,2,1,700,0.0940483,10.382,15.559,0.0840984,55.7852,1.15551,50000,200000,1e+06,500000,661.957,0.0911208,0,10.7053,5.68774,0.00445687,64.5164,638.366,0.00280328,0.29693,0
80,0,2,5,10,2044.43,2,1,700,0.0868302,10.6393,15.318,0.141148,61.5525,1.06693,50000,200000,1e+06,500000,731.805,0.0882449,0,10.4515,5.76604,0.00430923,65.4992,640.307,0.00470492,0.37179,0
81,0,2,5,11,2044.43,2,1,800,0.1,10.8016,15.377,0.141639,70.3934,1.15551,50000,200000,1e+06,500000,808.026,0.085731,0,10.5149,5.85297,0.00417607,67.2076,650.233,0.00472131,0.372743,0
82,0,2,5,12,2044.43,2,1,800,0.1,10.3607,14.818,0.23082,77.9541,1.33268,50000,200000,1e+06,500000,915.229,0.0916475,1,9.89331,5.93768,0.00395439,67.3136,634.602,0.00769399,0.390113,0
83,0,2,5,13,2044.43,2,1,800,0.1,10.1344,14.6754,0.262131,74.1311,1.80512,50000,200000,1e+06,500000,883.949,0.10944,1,9.70861,5.98352,0.00382979,66.6511,627.569,0.00873771,0.392091,0
