GridcellIndex,FunctionalGroupIndex,TotalBiomass
0,0,8.10608e+11
0,1,4.79744e+12
1,0,8.04437e+11
1,1,4.36641e+12
2,0,7.71777e+11
2,1,3.36979e+12
3,0,7.52663e+11
3,1,3.798e+12
4,0,7.80703e+11
4,1,4.96055e+12
5,0,7.54608e+11
5,1,3.99679e+12
6,0,7.46778e+11
6,1,3.20093e+12
7,0,7.4524e+11
7,1,3.93308e+12
8,0,7.56005e+11
8,1,2.77941e+12
9,0,7.51015e+11
9,1,3.26235e+12
10,0,7.52676e+11
10,1,3.61365e+12
11,0,6.91063e+11
11,1,2.78048e+12
12,0,7.48704e+11
12,1,4.20574e+12
13,0,7.05263e+11
13,1,3.85369e+12
14,0,7.88593e+11
14,1,4.37823e+12
15,0,7.81952e+11
15,1,3.31084e+12
16,0,8.26577e+11
16,1,4.371e+12
17,0,7.10758e+11
17,1,2.60341e+12
18,0,7.33724e+11
18,1,4.26343e+12
19,0,7.51194e+11
19,1,4.18031e+12
20,0,7.70505e+11
20,1,5.07246e+12
21,0,7.547e+11
21,1,3.63103e+12
22,0,6.50847e+11
22,1,2.05195e+12
23,0,7.34012e+11
23,1,3.19284e+12
24,0,7.89832e+11
24,1,3.80979e+12
25,0,7.56051e+11
25,1,3.16056e+12
26,0,6.29318e+11
26,1,1.6797e+12
27,0,7.62876e+11
27,1,4.59741e+12
28,0,7.5713e+11
28,1,3.29473e+12
29,0,7.02113e+11
29,1,3.32151e+12
30,0,7.15704e+11
30,1,4.30232e+12
31,0,7.65818e+11
31,1,5.57837e+12
32,0,6.6146e+11
32,1,2.26389e+12
33,0,6.65769e+11
33,1,2.6236e+12
34,0,6.9722e+11
34,1,3.5359e+12
35,0,7.41186e+11
35,1,2.54237e+12
36,0,7.04145e+11
36,1,3.27433e+12
37,0,7.51248e+11
37,1,4.65656e+12
38,0,7.80788e+11
38,1,4.01555e+12
39,0,7.48298e+11
39,1,3.73342e+12
40,0,7.78196e+11
40,1,2.93384e+12
41,0,7.58523e+11
41,1,3.48935e+12
42,0,6.97939e+11
42,1,3.04852e+12
43,0,6.5678e+11
43,1,2.45706e+12
44,0,6.63485e+11
44,1,2.76072e+12
45,0,7.39655e+11
45,1,3.61617e+12
46,0,7.43629e+11
46,1,2.27068e+12
47,0,6.82477e+11
47,1,4.13748e+12
48,0,6.68822e+11
48,1,3.08446e+12
49,0,6.51783e+11
49,1,2.29121e+12
50,0,6.78486e+11
50,1,3.06597e+12
51,0,7.55203e+11
51,1,3.99705e+12
52,0,7.25542e+11
52,1,2.41808e+12
53,0,6.87788e+11
53,1,2.77498e+12
54,0,7.75275e+11
54,1,4.10252e+12
55,0,7.64346e+11
55,1,4.50623e+12
56,0,6.86447e+11
56,1,2.99378e+12
57,0,7.35021e+11
57,1,4.0338e+12
58,0,7.42295e+11
58,1,3.51477e+12
59,0,6.78443e+11
59,1,2.28283e+12
60,0,7.98613e+11
60,1,4.09621e+12
61,0,7.32232e+11
61,1,3.14348e+12
62,0,7.59444e+11
62,1,3.97106e+12
63,0,6.77683e+11
63,1,2.68681e+12
64,0,7.22049e+11
64,1,3.4381e+12
65,0,6.49673e+11
65,1,1.92552e+12
66,0,6.91607e+11
66,1,3.15526e+12
67,0,7.52111e+11
67,1,3.41108e+12
68,0,7.68331e+11
68,1,5.02441e+12
69,0,7.1741e+11
69,1,3.08715e+12
70,0,6.62761e+11
70,1,3.3571e+12
71,0,6.66099e+11
71,1,2.62797e+12
72,0,6.78067e+11
72,1,3.48109e+12
73,0,6.89121e+11
73,1,2.31538e+12
74,0,7.34838e+11
74,1,3.29478e+12
75,0,6.31691e+11
75,1,3.70797e+12
76,0,6.61065e+11
76,1,2.9992e+12
77,0,6.48312e+11
77,1,2.46834e+12
78,0,7.18001e+11
78,1,3.07353e+12
79,0,7.20484e+11
79,1,4.21856e+12
80,0,7.36304e+11
80,1,3.40927e+12
81,0,6.61821e+11
81,1,1.96747e+12
82,0,7.42026e+11
82,1,3.54452e+12
83,0,7.12289e+11
83,1,4.03819e+12
