GridcellIndex,FunctionalGroupIndex,TotalBiomass
0,0,2.56884e+11
0,1,3.17201e+12
1,0,2.6232e+11
1,1,4.2207e+12
2,0,2.36766e+11
2,1,2.61436e+12
3,0,2.46939e+11
3,1,3.23501e+12
4,0,2.63689e+11
4,1,4.28748e+12
5,0,2.47143e+11
5,1,3.15202e+12
6,0,2.2259e+11
6,1,2.3025e+12
7,0,2.44166e+11
7,1,3.56179e+12
8,0,2.18969e+11
8,1,2.24156e+12
9,0,2.19255e+11
9,1,2.60803e+12
10,0,2.22187e+11
10,1,2.97486e+12
11,0,2.17915e+11
11,1,2.92799e+12
12,0,2.24649e+11
12,1,3.57327e+12
13,0,2.19027e+11
13,1,2.99957e+12
14,0,2.56095e+11
14,1,3.19524e+12
15,0,2.28696e+11
15,1,2.28285e+12
16,0,2.27992e+11
16,1,2.74667e+12
17,0,2.08184e+11
17,1,1.75137e+12
18,0,2.39454e+11
18,1,3.17467e+12
19,0,2.40023e+11
19,1,3.49396e+12
20,0,2.47965e+11
20,1,4.31172e+12
21,0,2.23123e+11
21,1,2.80682e+12
22,0,2.06908e+11
22,1,2.06552e+12
23,0,2.27761e+11
23,1,3.36526e+12
24,0,2.27787e+11
24,1,3.77335e+12
25,0,1.86899e+11
25,1,2.17786e+12
26,0,1.688e+11
26,1,1.35045e+12
27,0,2.26979e+11
27,1,3.4633e+12
28,0,2.38318e+11
28,1,2.71302e+12
29,0,2.40465e+11
29,1,3.21318e+12
30,0,2.39224e+11
30,1,3.38426e+12
31,0,2.40001e+11
31,1,4.07872e+12
32,0,2.00571e+11
32,1,1.79195e+12
33,0,1.42148e+11
33,1,1.12502e+12
34,0,2.30199e+11
34,1,3.16028e+12
35,0,1.71449e+11
35,1,1.24143e+12
36,0,2.32529e+11
36,1,3.55616e+12
37,0,2.19378e+11
37,1,3.18742e+12
38,0,2.12248e+11
38,1,2.79524e+12
39,0,2.08964e+11
39,1,3.16502e+12
40,0,1.8462e+11
40,1,2.21837e+12
41,0,2.03896e+11
41,1,2.86167e+12
42,0,2.20062e+11
42,1,2.18734e+12
43,0,2.00338e+11
43,1,1.5794e+12
44,0,1.92991e+11
44,1,1.63757e+12
45,0,2.12915e+11
45,1,2.35366e+12
46,0,1.81363e+11
46,1,1.42453e+12
47,0,2.2173e+11
47,1,3.43153e+12
48,0,1.93455e+11
48,1,1.94079e+12
49,0,1.93664e+11
49,1,1.83952e+12
50,0,2.20237e+11
50,1,3.11218e+12
51,0,2.06655e+11
51,1,2.54354e+12
52,0,1.89811e+11
52,1,1.84485e+12
53,0,2.05956e+11
53,1,2.81164e+12
54,0,2.07512e+11
54,1,3.10214e+12
55,0,2.16951e+11
55,1,3.18908e+12
56,0,2.45377e+11
56,1,2.73345e+12
57,0,2.47173e+11
57,1,3.11994e+12
58,0,2.23904e+11
58,1,2.32623e+12
59,0,1.33243e+11
59,1,7.41035e+11
60,0,2.02607e+11
60,1,2.37869e+12
61,0,1.95394e+11
61,1,2.2341e+12
62,0,2.11982e+11
62,1,2.60367e+12
63,0,1.75933e+11
63,1,1.58281e+12
64,0,2.04651e+11
64,1,2.49308e+12
65,0,1.23678e+11
65,1,6.68146e+11
66,0,1.87053e+11
66,1,2.11951e+12
67,0,1.93647e+11
67,1,2.38788e+12
68,0,2.25431e+11
68,1,4.14648e+12
69,0,2.17638e+11
69,1,3.22608e+12
70,0,2.63787e+11
70,1,2.5457e+12
71,0,2.25628e+11
71,1,1.86703e+12
72,0,2.39128e+11
72,1,2.44743e+12
73,0,1.73003e+11
73,1,1.11721e+12
74,0,1.91222e+11
74,1,1.86971e+12
75,0,2.17292e+11
75,1,2.89512e+12
76,0,1.88418e+11
76,1,1.74703e+12
77,0,1.88124e+11
77,1,1.68978e+12
78,0,2.05544e+11
78,1,2.65934e+12
79,0,2.1159e+11
79,1,3.00951e+12
80,0,1.94554e+11
80,1,2.25862e+12
81,0,1.70708e+11
81,1,1.25416e+12
82,0,2.05836e+11
82,1,2.33354e+12
83,0,2.14117e+11
83,1,3.22829e+12
