GridcellIndex,FunctionalGroupIndex,TotalBiomass
0,0,2.14712e+11
0,1,3.24842e+12
1,0,2.31511e+11
1,1,4.11373e+12
2,0,2.03013e+11
2,1,2.37438e+12
3,0,2.13266e+11
3,1,3.23493e+12
4,0,2.28579e+11
4,1,4.29251e+12
5,0,2.04359e+11
5,1,2.9214e+12
6,0,1.8851e+11
6,1,2.28815e+12
7,0,1.94166e+11
7,1,3.20375e+12
8,0,1.77355e+11
8,1,1.90726e+12
9,0,1.94257e+11
9,1,2.43239e+12
10,0,1.95819e+11
10,1,2.69965e+12
11,0,1.6979e+11
11,1,2.32792e+12
12,0,1.89662e+11
12,1,3.41966e+12
13,0,1.45691e+11
13,1,2.70448e+12
14,0,2.24886e+11
14,1,3.21762e+12
15,0,2.15126e+11
15,1,2.32808e+12
16,0,1.99414e+11
16,1,2.80055e+12
17,0,1.84028e+11
17,1,1.49102e+12
18,0,1.99923e+11
18,1,3.13681e+12
19,0,1.9717e+11
19,1,3.31617e+12
20,0,2.06985e+11
20,1,4.22796e+12
21,0,1.95336e+11
21,1,2.73004e+12
22,0,1.827e+11
22,1,1.54127e+12
23,0,2.03878e+11
23,1,2.81287e+12
24,0,2.09006e+11
24,1,3.39381e+12
25,0,1.71864e+11
25,1,2.02907e+12
26,0,1.555e+11
26,1,8.40209e+11
27,0,1.78531e+11
27,1,3.35436e+12
28,0,2.22546e+11
28,1,2.57246e+12
29,0,1.91855e+11
29,1,2.94923e+12
30,0,1.93753e+11
30,1,3.21492e+12
31,0,1.9576e+11
31,1,4.11144e+12
32,0,1.68835e+11
32,1,1.47627e+12
33,0,1.49497e+11
33,1,1.2708e+12
34,0,1.99671e+11
34,1,2.972e+12
35,0,1.61725e+11
35,1,1.17247e+12
36,0,1.93223e+11
36,1,3.00755e+12
37,0,1.99163e+11
37,1,3.24444e+12
38,0,1.91426e+11
38,1,2.80911e+12
39,0,1.78304e+11
39,1,2.75089e+12
40,0,1.72212e+11
40,1,2.0264e+12
41,0,1.80532e+11
41,1,2.54798e+12
42,0,1.95226e+11
42,1,2.10355e+12
43,0,1.66243e+11
43,1,1.36868e+12
44,0,1.63992e+11
44,1,1.69754e+12
45,0,1.85636e+11
45,1,2.28134e+12
46,0,1.63239e+11
46,1,1.1177e+12
47,0,1.86888e+11
47,1,3.38614e+12
48,0,1.61421e+11
48,1,1.95909e+12
49,0,1.57814e+11
49,1,1.54415e+12
50,0,1.75171e+11
50,1,2.66022e+12
51,0,1.63595e+11
51,1,2.54667e+12
52,0,1.59964e+11
52,1,1.37427e+12
53,0,1.63814e+11
53,1,2.22415e+12
54,0,1.80422e+11
54,1,3.07843e+12
55,0,1.85356e+11
55,1,3.14477e+12
56,0,1.99338e+11
56,1,2.44816e+12
57,0,1.94954e+11
57,1,2.9215e+12
58,0,1.80156e+11
58,1,2.11489e+12
59,0,1.41249e+11
59,1,8.10201e+11
60,0,1.81732e+11
60,1,2.46152e+12
61,0,1.44676e+11
61,1,1.96096e+12
62,0,1.4848e+11
62,1,2.43094e+12
63,0,1.4903e+11
63,1,1.4463e+12
64,0,1.64576e+11
64,1,2.29869e+12
65,0,1.24807e+11
65,1,5.63915e+11
66,0,1.62201e+11
66,1,1.98298e+12
67,0,1.61361e+11
67,1,2.1967e+12
68,0,1.79816e+11
68,1,3.93921e+12
69,0,1.77885e+11
69,1,2.5192e+12
70,0,1.83223e+11
70,1,2.34883e+12
71,0,1.69765e+11
71,1,1.71362e+12
72,0,1.75527e+11
72,1,2.43346e+12
73,0,1.51692e+11
73,1,1.05886e+12
74,0,1.64588e+11
74,1,1.86277e+12
75,0,1.63405e+11
75,1,2.80141e+12
76,0,1.49725e+11
76,1,1.64497e+12
77,0,1.52781e+11
77,1,1.33022e+12
78,0,1.68318e+11
78,1,2.55843e+12
79,0,1.59955e+11
79,1,2.81185e+12
80,0,1.53415e+11
80,1,2.1236e+12
81,0,1.36346e+11
81,1,8.78439e+11
82,0,1.60758e+11
82,1,2.20389e+12
83,0,1.58948e+11
83,1,3.00434e+12
