GridcellIndex,FunctionalGroupIndex,TotalBiomass
0,0,1.13315e+12
0,1,5.27565e+12
1,0,9.82033e+11
1,1,3.21763e+12
2,0,1.05228e+12
2,1,3.49957e+12
3,0,1.02063e+12
3,1,3.66487e+12
4,0,1.034e+12
4,1,4.04017e+12
5,0,1.11189e+12
5,1,4.41251e+12
6,0,1.07793e+12
6,1,3.65313e+12
7,0,1.11424e+12
7,1,4.57007e+12
8,0,1.03086e+12
8,1,2.76864e+12
9,0,1.072e+12
9,1,3.53755e+12
10,0,1.13813e+12
10,1,3.95067e+12
11,0,1.04194e+12
11,1,2.82741e+12
12,0,1.15417e+12
12,1,4.39133e+12
13,0,1.09583e+12
13,1,3.79825e+12
14,0,1.08961e+12
14,1,4.64154e+12
15,0,1.00324e+12
15,1,3.20262e+12
16,0,1.11617e+12
16,1,4.64682e+12
17,0,1.00153e+12
17,1,3.00129e+12
18,0,1.04349e+12
18,1,4.70886e+12
19,0,1.04749e+12
19,1,4.19735e+12
20,0,1.06187e+12
20,1,4.96765e+12
21,0,1.05657e+12
21,1,3.91451e+12
22,0,9.17015e+11
22,1,2.45545e+12
23,0,1.01734e+12
23,1,3.31337e+12
24,0,1.0664e+12
24,1,3.60041e+12
25,0,1.10309e+12
25,1,3.56695e+12
26,0,9.72082e+11
26,1,2.35948e+12
27,0,1.18327e+12
27,1,5.09162e+12
28,0,1.00531e+12
28,1,3.51082e+12
29,0,9.80618e+11
29,1,3.38343e+12
30,0,1.00022e+12
30,1,4.29336e+12
31,0,1.07994e+12
31,1,6.02379e+12
32,0,9.10601e+11
32,1,2.51038e+12
33,0,9.69721e+11
33,1,3.08414e+12
34,0,9.50576e+11
34,1,3.27847e+12
35,0,1.01806e+12
35,1,2.98328e+12
36,0,9.25589e+11
36,1,2.76641e+12
37,0,1.09976e+12
37,1,5.24755e+12
38,0,1.10209e+12
38,1,4.08407e+12
39,0,1.10484e+12
39,1,4.20493e+12
40,0,1.03761e+12
40,1,2.87631e+12
41,0,1.05475e+12
41,1,3.01417e+12
42,0,9.8047e+11
42,1,3.39217e+12
43,0,9.73693e+11
43,1,3.11005e+12
44,0,9.76423e+11
44,1,3.1869e+12
45,0,1.01609e+12
45,1,3.87523e+12
46,0,9.18066e+11
46,1,2.3672e+12
47,0,9.76836e+11
47,1,4.31356e+12
48,0,9.80723e+11
48,1,3.57954e+12
49,0,9.41179e+11
49,1,2.68351e+12
50,0,8.78521e+11
50,1,2.47753e+12
51,0,1.06738e+12
51,1,4.35719e+12
52,0,1.01546e+12
52,1,2.87608e+12
53,0,9.94417e+11
53,1,2.83588e+12
54,0,1.10648e+12
54,1,3.91256e+12
55,0,1.18235e+12
55,1,5.21437e+12
56,0,9.63883e+11
56,1,3.02635e+12
57,0,1.0672e+12
57,1,4.4276e+12
58,0,1.06461e+12
58,1,4.10699e+12
59,0,9.73904e+11
59,1,2.85094e+12
60,0,1.00114e+12
60,1,3.89427e+12
61,0,9.81637e+11
61,1,3.26133e+12
62,0,1.03139e+12
62,1,4.22979e+12
63,0,9.33206e+11
63,1,2.89992e+12
64,0,9.91338e+11
64,1,3.61853e+12
65,0,9.07226e+11
65,1,2.41431e+12
66,0,1.01092e+12
66,1,3.58312e+12
67,0,1.09154e+12
67,1,3.95974e+12
68,0,1.11951e+12
68,1,5.11744e+12
69,0,1.05856e+12
69,1,3.29537e+12
70,0,1.02893e+12
70,1,3.70284e+12
71,0,9.61673e+11
71,1,2.73655e+12
72,0,1.02743e+12
72,1,3.91382e+12
73,0,9.47899e+11
73,1,2.54559e+12
74,0,9.89593e+11
74,1,3.60702e+12
75,0,9.29259e+11
75,1,3.82421e+12
76,0,9.6293e+11
76,1,3.54801e+12
77,0,9.13754e+11
77,1,2.79531e+12
78,0,9.43361e+11
78,1,2.9371e+12
79,0,1.01801e+12
79,1,4.61885e+12
80,0,1.02195e+12
80,1,3.59328e+12
81,0,1.01543e+12
81,1,2.77783e+12
82,0,1.11745e+12
82,1,4.03202e+12
83,0,1.08283e+12
83,1,4.44082e+12
