"var","x","y"
0.31540983915329,-0.75,46.25
0.792295098304749,-0.25,46.25
1.40393447875977,0.25,46.25
1.55196726322174,0.75,46.25
1.96442627906799,1.25,46.25
2.47819662094116,1.75,46.25
2.84852457046509,2.25,46.25
3.01590156555176,2.75,46.25
2.97393441200256,3.25,46.25
3.00967216491699,3.75,46.25
2.88803267478943,4.25,46.25
2.21295070648193,4.75,46.25
2.04786896705627,5.25,46.25
5.25360679626465,5.75,46.25
0.801803290843964,-0.75,46.75
1.10918033123016,-0.25,46.75
1.51737701892853,0.25,46.75
1.35098361968994,0.75,46.75
1.41278684139252,1.25,46.75
1.54836058616638,1.75,46.75
1.69295084476471,2.25,46.75
2.06344270706177,2.75,46.75
2.07295083999634,3.25,46.75
2.50229501724243,3.75,46.75
2.97262287139893,4.25,46.75
2.01278686523438,4.75,46.75
1.78475403785706,5.25,46.75
3.6227867603302,5.75,46.75
0.909344255924225,-0.75,47.25
1.01311469078064,-0.25,47.25
1.21081972122192,0.25,47.25
1.10852456092834,0.75,47.25
1.37918031215668,1.25,47.25
1.40770494937897,1.75,47.25
1.42557382583618,2.25,47.25
1.64688527584076,2.75,47.25
2.22262287139893,3.25,47.25
2.53721308708191,3.75,47.25
3.35573768615723,4.25,47.25
2.43081974983215,4.75,47.25
2.05590152740479,5.25,47.25
2.34721302986145,5.75,47.25
1.10737705230713,-0.75,47.75
1.31459021568298,-0.25,47.75
1.58180332183838,0.25,47.75
1.5172131061554,0.75,47.75
1.57918035984039,1.25,47.75
1.51098358631134,1.75,47.75
1.3873770236969,2.25,47.75
1.39163935184479,2.75,47.75
1.57081961631775,3.25,47.75
1.95868849754333,3.75,47.75
2.66081976890564,4.25,47.75
2.83114743232727,4.75,47.75
3.2278687953949,5.25,47.75
2.74147534370422,5.75,47.75
1.50606560707092,-0.75,48.25
1.87819671630859,-0.25,48.25
1.68278682231903,0.25,48.25
1.99229502677917,0.75,48.25
1.94377052783966,1.25,48.25
1.62655735015869,1.75,48.25
1.12163937091827,2.25,48.25
1.02836060523987,2.75,48.25
1.32081961631775,3.25,48.25
1.88098359107971,3.75,48.25
2.15475416183472,4.25,48.25
2.62606549263,4.75,48.25
3.14803290367126,5.25,48.25
3.42754101753235,5.75,48.25
1.61622953414917,-0.75,48.75
1.95196723937988,-0.25,48.75
1.82901632785797,0.25,48.75
1.89606559276581,0.75,48.75
1.48344266414642,1.25,48.75
1.15377044677734,1.75,48.75
0.571639358997345,2.25,48.75
0.734917998313904,2.75,48.75
1.5544261932373,3.25,48.75
2.23524594306946,3.75,48.75
2.72442626953125,4.25,48.75
2.98426222801208,4.75,48.75
3.65327858924866,5.25,48.75
3.79180335998535,5.75,48.75
