"var","x","y"
1.56889796257019,-0.75,46.25
1.53936994075775,-0.25,46.25
1.50984299182892,0.25,46.25
2.10039401054382,0.75,46.25
3.5767719745636,1.25,46.25
2.77952790260315,1.75,46.25
3.04527592658997,2.25,46.25
2.12992095947266,2.75,46.25
1.50984299182892,3.25,46.25
2.92716503143311,3.75,46.25
3.42913389205933,4.25,46.25
0.948818922042847,4.75,46.25
2.42519688606262,5.25,46.25
1.53936994075775,5.75,46.25
1.53936994075775,-0.75,46.75
1.53936994075775,-0.25,46.75
1.3326770067215,0.25,46.75
1.50984299182892,0.75,46.75
1.80511796474457,1.25,46.75
1.36220502853394,1.75,46.75
1.62795305252075,2.25,46.75
1.59842503070831,2.75,46.75
2.45472407341003,3.25,46.75
2.98621988296509,3.75,46.75
2.89763808250427,4.25,46.75
1.45078694820404,4.75,46.75
1.86417305469513,5.25,46.75
2.42519688606262,5.75,46.75
1.59842503070831,-0.75,47.25
1.48031497001648,-0.25,47.25
1.42125999927521,0.25,47.25
1.42125999927521,0.75,47.25
1.62795305252075,1.25,47.25
1.48031497001648,1.75,47.25
2.27755904197693,2.25,47.25
1.56889796257019,2.75,47.25
2.39566898345947,3.25,47.25
2.98621988296509,3.75,47.25
3.01574802398682,4.25,47.25
1.80511796474457,4.75,47.25
1.59842503070831,5.25,47.25
1.45078694820404,5.75,47.25
1.62795305252075,-0.75,47.75
1.56889796257019,-0.25,47.75
1.98228299617767,0.25,47.75
1.65748000144958,0.75,47.75
1.53936994075775,1.25,47.75
1.83464598655701,1.75,47.75
1.71653497219086,2.25,47.75
1.53936994075775,2.75,47.75
1.62795305252075,3.25,47.75
1.36220502853394,3.75,47.75
1.62795305252075,4.25,47.75
1.83464598655701,4.75,47.75
1.48031497001648,5.25,47.75
1.71653497219086,5.75,47.75
1.68700802326202,-0.75,48.25
1.77559101581573,-0.25,48.25
1.53936994075775,0.25,48.25
1.62795305252075,0.75,48.25
1.68700802326202,1.25,48.25
1.30315005779266,1.75,48.25
1.39173197746277,2.25,48.25
1.80511796474457,2.75,48.25
1.45078694820404,3.25,48.25
1.71653497219086,3.75,48.25
1.71653497219086,4.25,48.25
1.48031497001648,4.75,48.25
1.83464598655701,5.25,48.25
2.15944910049438,5.75,48.25
3.39960598945618,-0.75,48.75
1.95275604724884,-0.25,48.75
2.2480309009552,0.25,48.75
1.50984299182892,0.75,48.75
1.45078694820404,1.25,48.75
1.62795305252075,1.75,48.75
1.59842503070831,2.25,48.75
1.62795305252075,2.75,48.75
1.48031497001648,3.25,48.75
1.50984299182892,3.75,48.75
1.36220502853394,4.25,48.75
1.53936994075775,4.75,48.75
1.68700802326202,5.25,48.75
1.9232280254364,5.75,48.75
