"var","x","y"
90.2147521972656,-0.75,46.25
83.9852447509766,-0.25,46.25
80.3622970581055,0.25,46.25
79.2311477661133,0.75,46.25
80.5081939697266,1.25,46.25
78.3770523071289,1.75,46.25
72.8606567382812,2.25,46.25
64.9704895019531,2.75,46.25
61.9524574279785,3.25,46.25
67.7934417724609,3.75,46.25
76.2360687255859,4.25,46.25
81.8327865600586,4.75,46.25
82.0918045043945,5.25,46.25
98.7360687255859,5.75,46.25
85.2016372680664,-0.75,46.75
79.0918045043945,-0.25,46.75
74.381965637207,0.25,46.75
70.0163955688477,0.75,46.75
68.0672149658203,1.25,46.75
67.9967193603516,1.75,46.75
64.6311492919922,2.25,46.75
61.944263458252,2.75,46.75
58.4081954956055,3.25,46.75
62.4852447509766,3.75,46.75
72.4278717041016,4.25,46.75
74.4131164550781,4.75,46.75
77.0639343261719,5.25,46.75
96.1131134033203,5.75,46.75
74.1098327636719,-0.75,47.25
70.4180297851562,-0.25,47.25
68.3377075195312,0.25,47.25
64.7721328735352,0.75,47.25
62.5098342895508,1.25,47.25
61.3606567382812,1.75,47.25
62.0918045043945,2.25,47.25
60.5819664001465,2.75,47.25
59.5032806396484,3.25,47.25
63.7524604797363,3.75,47.25
73.3754119873047,4.25,47.25
72.1655731201172,4.75,47.25
75.3016357421875,5.25,47.25
92.5557403564453,5.75,47.25
71.2672119140625,-0.75,47.75
67.5852432250977,-0.25,47.75
67.2819671630859,0.25,47.75
63.4737701416016,0.75,47.75
59.9245910644531,1.25,47.75
56.3754081726074,1.75,47.75
56.3983612060547,2.25,47.75
56.0459022521973,2.75,47.75
55.5163917541504,3.25,47.75
57.7688522338867,3.75,47.75
65.7245864868164,4.25,47.75
72.7704925537109,4.75,47.75
82.0311508178711,5.25,47.75
85.595085144043,5.75,47.75
82.5524597167969,-0.75,48.25
80.4541015625,-0.25,48.25
71.4819641113281,0.25,48.25
68.7196731567383,0.75,48.25
58.944263458252,1.25,48.25
52.881965637207,1.75,48.25
54.6459007263184,2.25,48.25
52.4065589904785,2.75,48.25
52.0606536865234,3.25,48.25
55.7459030151367,3.75,48.25
61.5622940063477,4.25,48.25
70.1885223388672,4.75,48.25
80.8114776611328,5.25,48.25
81.4508209228516,5.75,48.25
97.2721328735352,-0.75,48.75
88.336067199707,-0.25,48.75
80.7426223754883,0.25,48.75
75.1508178710938,0.75,48.75
62.3295097351074,1.25,48.75
56.7049179077148,1.75,48.75
54.455738067627,2.25,48.75
54.6491813659668,2.75,48.75
55.6262283325195,3.25,48.75
57.0491790771484,3.75,48.75
65.7131118774414,4.25,48.75
77.7442626953125,4.75,48.75
86.8098373413086,5.25,48.75
82.1196746826172,5.75,48.75
