"var","x","y"
2.48425197601318,-0.75,46.25
2.33661389350891,-0.25,46.25
2.48425197601318,0.25,46.25
3.16338610649109,0.75,46.25
5.23031520843506,1.25,46.25
4.87598419189453,1.75,46.25
5.52558994293213,2.25,46.25
4.07874011993408,2.75,46.25
2.95669293403625,3.25,46.25
4.93503999710083,3.75,46.25
5.76181077957153,4.25,46.25
2.51378011703491,4.75,46.25
4.72834587097168,5.25,46.25
4.63976383209229,5.75,46.25
2.77952790260315,-0.75,46.75
2.33661389350891,-0.25,46.75
2.42519688606262,0.25,46.75
2.45472407341003,0.75,46.75
2.83858299255371,1.25,46.75
2.33661389350891,1.75,46.75
2.69094491004944,2.25,46.75
2.66141700744629,2.75,46.75
3.42913389205933,3.25,46.75
4.40354299545288,3.75,46.75
4.40354299545288,4.25,46.75
2.69094491004944,4.75,46.75
3.42913389205933,5.25,46.75
4.46259784698486,5.75,46.75
2.48425197601318,-0.75,47.25
2.60236191749573,-0.25,47.25
2.51378011703491,0.25,47.25
2.51378011703491,0.75,47.25
2.60236191749573,1.25,47.25
2.33661389350891,1.75,47.25
2.98621988296509,2.25,47.25
2.54330706596375,2.75,47.25
3.45866107940674,3.25,47.25
4.37401580810547,3.75,47.25
4.46259784698486,4.25,47.25
2.98621988296509,4.75,47.25
2.92716503143311,5.25,47.25
2.98621988296509,5.75,47.25
2.63189005851746,-0.75,47.75
2.57283496856689,-0.25,47.75
3.13385796546936,0.25,47.75
2.60236191749573,0.75,47.75
2.63189005851746,1.25,47.75
2.98621988296509,1.75,47.75
2.75,2.25,47.75
2.60236191749573,2.75,47.75
2.63189005851746,3.25,47.75
2.45472407341003,3.75,47.75
2.60236191749573,4.25,47.75
3.10433101654053,4.75,47.75
2.83858299255371,5.25,47.75
3.19291305541992,5.75,47.75
2.98621988296509,-0.75,48.25
2.86810994148254,-0.25,48.25
2.69094491004944,0.25,48.25
2.80905508995056,0.75,48.25
2.75,1.25,48.25
2.72047209739685,1.75,48.25
2.51378011703491,2.25,48.25
2.75,2.75,48.25
2.42519688606262,3.25,48.25
2.60236191749573,3.75,48.25
2.63189005851746,4.25,48.25
2.60236191749573,4.75,48.25
3.04527592658997,5.25,48.25
3.84251999855042,5.75,48.25
5.25984191894531,-0.75,48.75
3.28149604797363,-0.25,48.75
3.72440910339355,0.25,48.75
2.75,0.75,48.75
2.48425197601318,1.25,48.75
3.10433101654053,1.75,48.75
2.69094491004944,2.25,48.75
2.75,2.75,48.75
2.54330706596375,3.25,48.75
2.39566898345947,3.75,48.75
2.42519688606262,4.25,48.75
2.48425197601318,4.75,48.75
2.45472407341003,5.25,48.75
2.33661389350891,5.75,48.75
