"var","x","y"
7.89016389846802,-0.75,46.25
8.7409839630127,-0.25,46.25
9.29016399383545,0.25,46.25
9.40163898468018,0.75,46.25
9.43114757537842,1.25,46.25
9.46393489837646,1.75,46.25
9.57049179077148,2.25,46.25
9.87213134765625,2.75,46.25
10.3573770523071,3.25,46.25
10.1508197784424,3.75,46.25
9.35737705230713,4.25,46.25
8.97540950775146,4.75,46.25
9.11147499084473,5.25,46.25
8.5836067199707,5.75,46.25
8.11147499084473,-0.75,46.75
8.67049217224121,-0.25,46.75
9.2442626953125,0.25,46.75
9.27868843078613,0.75,46.75
9.39508247375488,1.25,46.75
9.41311454772949,1.75,46.75
9.50819683074951,2.25,46.75
9.59836101531982,2.75,46.75
9.98688507080078,3.25,46.75
9.78032779693604,3.75,46.75
9.28852462768555,4.25,46.75
9.21147537231445,4.75,46.75
9.2409839630127,5.25,46.75
8.78032779693604,5.75,46.75
8.42950820922852,-0.75,47.25
8.80000019073486,-0.25,47.25
9.01475429534912,0.25,47.25
8.89180374145508,0.75,47.25
9.078688621521,1.25,47.25
9.11475372314453,1.75,47.25
9.03770446777344,2.25,47.25
9.13278675079346,2.75,47.25
9.22131156921387,3.25,47.25
9.20327854156494,3.75,47.25
8.90491771697998,4.25,47.25
9.02950859069824,4.75,47.25
9.14098358154297,5.25,47.25
8.85737705230713,5.75,47.25
8.55573749542236,-0.75,47.75
8.82950782775879,-0.25,47.75
9.01803302764893,0.25,47.75
8.65409851074219,0.75,47.75
8.87049198150635,1.25,47.75
9.00983619689941,1.75,47.75
8.72950839996338,2.25,47.75
8.73770523071289,2.75,47.75
8.8377046585083,3.25,47.75
8.90655708312988,3.75,47.75
8.9147539138794,4.25,47.75
8.9196720123291,4.75,47.75
8.8245906829834,5.25,47.75
8.82950782775879,5.75,47.75
8.12622928619385,-0.75,48.25
8.39508152008057,-0.25,48.25
8.55737686157227,0.25,48.25
8.40163898468018,0.75,48.25
8.51639366149902,1.25,48.25
8.52131175994873,1.75,48.25
8.2459020614624,2.25,48.25
8.26229476928711,2.75,48.25
8.43606567382812,3.25,48.25
8.69672107696533,3.75,48.25
8.95901679992676,4.25,48.25
8.96557331085205,4.75,48.25
8.87541007995605,5.25,48.25
8.77704906463623,5.75,48.25
7.48032808303833,-0.75,48.75
7.75245904922485,-0.25,48.75
7.81311464309692,0.25,48.75
7.63770484924316,0.75,48.75
7.66721296310425,1.25,48.75
7.6229510307312,1.75,48.75
7.27704906463623,2.25,48.75
7.75245904922485,2.75,48.75
8.03114795684814,3.25,48.75
8.5852460861206,3.75,48.75
8.84590148925781,4.25,48.75
9.02622985839844,4.75,48.75
8.90655708312988,5.25,48.75
8.62295055389404,5.75,48.75
