"var","x","y"
6.72950839996338,-0.75,46.25
6.9983606338501,-0.25,46.25
7.26393461227417,0.25,46.25
7.25573778152466,0.75,46.25
7.28360652923584,1.25,46.25
7.20983600616455,1.75,46.25
7.43278694152832,2.25,46.25
7.6196722984314,2.75,46.25
8.09672164916992,3.25,46.25
7.59344244003296,3.75,46.25
6.69344282150269,4.25,46.25
6.07540988922119,4.75,46.25
6.15245914459229,5.25,46.25
5.6213116645813,5.75,46.25
6.65573787689209,-0.75,46.75
6.90819692611694,-0.25,46.75
7.0803279876709,0.25,46.75
7.07049179077148,0.75,46.75
6.98852443695068,1.25,46.75
7.01639366149902,1.75,46.75
7.01803302764893,2.25,46.75
7.21475410461426,2.75,46.75
7.50819683074951,3.25,46.75
7.20983600616455,3.75,46.75
6.51147556304932,4.25,46.75
6.17213106155396,4.75,46.75
6.14918041229248,5.25,46.75
5.921311378479,5.75,46.75
6.86393451690674,-0.75,47.25
6.92622947692871,-0.25,47.25
6.92459011077881,0.25,47.25
6.70983600616455,0.75,47.25
6.73278665542603,1.25,47.25
6.75245904922485,1.75,47.25
6.63442611694336,2.25,47.25
6.62786865234375,2.75,47.25
6.73114776611328,3.25,47.25
6.72295093536377,3.75,47.25
6.20327854156494,4.25,47.25
6.07540988922119,4.75,47.25
6.06557369232178,5.25,47.25
6.24590158462524,5.75,47.25
6.86721324920654,-0.75,47.75
6.85081958770752,-0.25,47.75
6.83442640304565,0.25,47.75
6.52622938156128,0.75,47.75
6.57049179077148,1.25,47.75
6.59180307388306,1.75,47.75
6.38852453231812,2.25,47.75
6.37049198150635,2.75,47.75
6.3393440246582,3.25,47.75
6.42295074462891,3.75,47.75
6.20491790771484,4.25,47.75
5.99180316925049,4.75,47.75
5.98032808303833,5.25,47.75
6.25409841537476,5.75,47.75
6.5,-0.75,48.25
6.47213125228882,-0.25,48.25
6.5409836769104,0.25,48.25
6.23934412002563,0.75,48.25
6.38196706771851,1.25,48.25
6.22459030151367,1.75,48.25
5.93606567382812,2.25,48.25
6.02131128311157,2.75,48.25
6.18032789230347,3.25,48.25
6.33934450149536,3.75,48.25
6.29672145843506,4.25,48.25
6.28688526153564,4.75,48.25
6.07377052307129,5.25,48.25
6.1590166091919,5.75,48.25
6.07213115692139,-0.75,48.75
6.14754104614258,-0.25,48.75
6.02950811386108,0.25,48.75
5.82950830459595,0.75,48.75
5.8754096031189,1.25,48.75
5.63278675079346,1.75,48.75
5.17704916000366,2.25,48.75
5.55573749542236,2.75,48.75
5.81803274154663,3.25,48.75
6.06721305847168,3.75,48.75
6.32295083999634,4.25,48.75
6.38852453231812,4.75,48.75
6.17213106155396,5.25,48.75
5.95409822463989,5.75,48.75
