"var","x","y"
9.18950843811035,-0.75,46.25
10.857705116272,-0.25,46.25
12.1296720504761,0.25,46.25
12.7949180603027,0.75,46.25
14.1406555175781,1.25,46.25
15.7188529968262,1.75,46.25
16.7054100036621,2.25,46.25
16.9677047729492,2.75,46.25
16.8726234436035,3.25,46.25
16.983606338501,3.75,46.25
16.9127864837646,4.25,46.25
15.5777053833008,4.75,46.25
15.3273773193359,5.25,46.25
20.2319679260254,5.75,46.25
10.9572134017944,-0.75,46.75
11.8675413131714,-0.25,46.75
12.6518030166626,0.25,46.75
12.5188522338867,0.75,46.75
12.8427867889404,1.25,46.75
13.6101636886597,1.75,46.75
14.1650819778442,2.25,46.75
14.906229019165,2.75,46.75
15.2103281021118,3.25,46.75
15.851803779602,3.75,46.75
16.7921314239502,4.25,46.75
15.4206552505493,4.75,46.75
15.1526231765747,5.25,46.75
18.4370498657227,5.75,46.75
11.1478691101074,-0.75,47.25
11.5596723556519,-0.25,47.25
11.983115196228,0.25,47.25
11.9452457427979,0.75,47.25
12.7168855667114,1.25,47.25
12.9701642990112,1.75,47.25
13.3724594116211,2.25,47.25
14.1736068725586,2.75,47.25
15.3296718597412,3.25,47.25
16.0452461242676,3.75,47.25
17.6796722412109,4.25,47.25
16.4416389465332,4.75,47.25
15.8040981292725,5.25,47.25
16.342622756958,5.75,47.25
11.483115196228,-0.75,47.75
12.0991802215576,-0.25,47.75
12.647705078125,0.25,47.75
12.493278503418,0.75,47.75
12.955738067627,1.25,47.75
13.412787437439,1.75,47.75
13.2895078659058,2.25,47.75
13.2834424972534,2.75,47.75
13.8121309280396,3.25,47.75
14.8465576171875,3.75,47.75
16.5052452087402,4.25,47.75
16.9990158081055,4.75,47.75
17.4339351654053,5.25,47.75
16.914098739624,5.75,47.75
12.5095081329346,-0.75,48.25
13.3718032836914,-0.25,48.25
12.6665573120117,0.25,48.25
13.776556968689,0.75,48.25
13.7634429931641,1.25,48.25
13.1868848800659,1.75,48.25
12.5304918289185,2.25,48.25
12.0722951889038,2.75,48.25
13.1783609390259,3.25,48.25
14.2814750671387,3.75,48.25
15.0886888504028,4.25,48.25
16.0449180603027,4.75,48.25
16.9801635742188,5.25,48.25
17.4124584197998,5.75,48.25
12.819016456604,-0.75,48.75
13.4008197784424,-0.25,48.75
13.3701639175415,0.25,48.75
13.7032785415649,0.75,48.75
12.6316394805908,1.25,48.75
12.0872135162354,1.75,48.75
10.7781963348389,2.25,48.75
11.4165573120117,2.75,48.75
13.4373769760132,3.25,48.75
14.7773771286011,3.75,48.75
15.8070487976074,4.25,48.75
16.1542625427246,4.75,48.75
17.4445896148682,5.25,48.75
17.5652465820312,5.75,48.75
