0,0,35414000000
0,1,159025000000
1,0,47707300000
1,1,286397000000
2,0,48852300000
2,1,332678000000
3,0,42015400000
3,1,200756000000
4,0,57858500000
4,1,270609000000
5,0,93196900000
5,1,428267000000
6,0,64118900000
6,1,218675000000
7,0,88668000000
7,1,372972000000
8,0,44996600000
8,1,175311000000
9,0,76108000000
9,1,316274000000
10,0,87199100000
10,1,349808000000
11,0,42140400000
11,1,183455000000
12,0,45313500000
12,1,211188000000
13,0,89937800000
13,1,469009000000
14,0,48828300000
14,1,285154000000
15,0,37013700000
15,1,175244000000
16,0,23180300000
16,1,122264000000
17,0,44348300000
17,1,234729000000
18,0,43039100000
18,1,223291000000
19,0,40998800000
19,1,181260000000
20,0,48367300000
20,1,294345000000
21,0,45691200000
21,1,236655000000
22,0,58908700000
22,1,246241000000
23,0,65710000000
23,1,252401000000
24,0,74944600000
24,1,275656000000
25,0,42639700000
25,1,196024000000
26,0,46810400000
26,1,247897000000
27,0,76370700000
27,1,334939000000
28,0,15012300000
28,1,151696000000
29,0,12772200000
29,1,146718000000
30,0,43404200000
30,1,229936000000
31,0,42413300000
31,1,213631000000
32,0,46457100000
32,1,308064000000
33,0,37074900000
33,1,155943000000
34,0,45237900000
34,1,251225000000
35,0,45509900000
35,1,244151000000
36,0,47905200000
36,1,283164000000
37,0,59334400000
37,1,197522000000
38,0,90275000000
38,1,473039000000
39,0,44453900000
39,1,182402000000
40,0,41650000000
40,1,184760000000
41,0,39410300000
41,1,156521000000
42,0,2670080000
42,1,36201100000
43,0,45332600000
43,1,284877000000
44,0,45164700000
44,1,268776000000
45,0,42851000000
45,1,316523000000
46,0,34579200000
46,1,250560000000
47,0,44138400000
47,1,249204000000
48,0,44959800000
48,1,269461000000
49,0,44413800000
49,1,237018000000
50,0,38692500000
50,1,166445000000
51,0,43499600000
51,1,230849000000
52,0,46866900000
52,1,269731000000
53,0,47991300000
53,1,274163000000
54,0,49122600000
54,1,276077000000
55,0,49471500000
55,1,224398000000
56,0,48024100000
56,1,260862000000
57,0,43263400000
57,1,197528000000
58,0,38619100000
58,1,160997000000
59,0,45112200000
59,1,249244000000
60,0,4183950000
60,1,50638600000
61,0,20236300000
61,1,210501000000
62,0,22905500000
62,1,187582000000
63,0,42144200000
63,1,232501000000
64,0,10335700000
64,1,92278100000
65,0,38978300000
65,1,175583000000
66,0,43887300000
66,1,231580000000
67,0,48997100000
67,1,277440000000
68,0,43821100000
68,1,200155000000
69,0,46289500000
69,1,209956000000
70,0,61524700000
70,1,202257000000
71,0,48963200000
71,1,282997000000
72,0,44779100000
72,1,207094000000
73,0,49382300000
73,1,310648000000
74,0,36543800000
74,1,148027000000
75,0,0.00000000000000000000000227975
75,1,3782.6
76,0,10000600000
76,1,133498000000
77,0,43813000000
77,1,257182000000
78,0,39296800000
78,1,267746000000
79,0,45234900000
79,1,317227000000
80,0,35265000000
80,1,159938000000
81,0,41950800000
81,1,175955000000
82,0,42680600000
82,1,169584000000
83,0,53827800000
83,1,339233000000
