GridcellIndex,FunctionalGroupIndex,JuvenileMass,AdultMass,IndividualBodyMass,CohortAbundance,LogOptimalPreyBodySizeRatio,BirthTimeStep,ProportionTimeActive,TrophicIndex,IndividualReproductivePotentialMass,MaturityTimeStep,IsAdult,AgeMonths,TimeStepsJuviline,TimeStepsAdult
0,0,1926.21,85947.5,85947.5,34349.3,-2.18799,64,0.5,2,59055.8,103,1,54,39,15
0,0,167.357,117291,31764.1,937.068,-2.34468,91,0.5,2,0,4294967295,0,27,27,0
0,0,244.504,74137.9,2977.34,28583.3,-2.34468,99,0.5,2,0,4294967295,0,19,19,0
0,0,234.37,12972.5,12972.5,220174,-2.24328,88,0.5,2,8536.34,103,1,30,15,15
0,0,815.697,14496.5,14496.5,11220,-2.20265,63,0.5,2,9474.57,88,1,55,25,30
0,0,527.254,50066.8,33797.7,4521.16,-2.50065,99,0.5,2,0,4294967295,0,19,19,0
0,0,1820.64,84028.9,5083.46,312658,-2.18799,111,0.5,2,0,4294967295,0,7,7,0
0,0,239.962,13564.2,640.379,218589,-2.24328,111,0.5,2,0,4294967295,0,7,7,0
0,0,247.828,82262.7,563.502,15589.5,-2.34468,111,0.5,2,0,4294967295,0,7,7,0
0,0,728.823,15129,1344.03,316717,-2.20265,114,0.5,2,0,4294967295,0,4,4,0
0,0,771.581,36408.4,1124.81,727076,-2.50065,115,0.5,2,0,4294967295,0,3,3,0
0,2,195.002,81677.5,81677.5,11.8223,-2.34468,52,0.5,2.287,55477.1,92,1,66,40,26
0,2,5580.18,46438.6,37175.2,10142.2,-2.20265,99,0.5,2.15882,0,4294967295,0,19,19,0
0,2,220.245,36331.3,36331.3,164274,-2.34468,75,0.5,2.14796,9116.28,112,1,43,37,6
0,2,1424.32,13366.5,9796.75,256206,-2.46243,104,0.5,2.50413,0,4294967295,0,14,14,0
0,2,216.483,85325.3,184.704,208.421,-2.34468,111,0.5,2.19889,0,4294967295,0,7,7,0
0,2,3962.72,93633.5,6254.57,1914.57,-2.20265,115,0.5,2.54176,0,4294967295,0,3,3,0
0,2,5352.68,50850.8,14431.2,2055.97,-2.20265,115,0.5,2.43146,0,4294967295,0,3,3,0
0,3,1.0494,65.5304,65.152,905596,-2.71651,101,0,2,25.4352,116,1,17,15,2
0,3,3.73388,377.186,45.9808,1.93916e+06,-2.34468,111,0,2,0,4294967295,0,7,7,0
0,3,0.178538,5.41374,2.58833,1.31956e+07,-2.35147,112,0,2,0,4294967295,0,6,6,0
0,4,36.8661,248.142,143.265,513932,-2.30426,99,0,3.24508,0,4294967295,0,19,19,0
0,5,0.867602,99.7157,29.6437,1.45018e+06,-2.35147,101,0,2.10358,0,4294967295,0,17,17,0
0,5,11.347,753.104,56.3725,1.72472e+06,-2.24328,112,0,2.13726,0,4294967295,0,6,6,0
0,6,8.22159,1266.35,1263.43,152943,-2.34468,78,0,2,861.107,113,1,40,35,5
0,6,1,183.948,183.176,2.42822,-2.34468,55,0,2,125.848,79,1,63,24,39
0,6,1.99462,498.164,496.63,5604.36,-2.34468,67,0,2,269.92,100,1,51,33,18
0,6,71.4354,448.067,446.641,235637,-2.46243,80,0,2,244.035,100,1,38,20,18
0,6,3.2906,151.669,150.993,42538.6,-2.20756,87,0,2,108.283,103,1,31,16,15
0,6,1.90627,380.867,371.179,746479,-2.34468,91,0,2,0,4294967295,0,27,27,0
0,6,12.2133,976.651,742.066,967824,-2.34468,99,0,2,2.17791,4294967295,0,19,19,0
0,6,1,183.948,83.4365,404998,-2.34468,101,0,2,0,4294967295,0,17,17,0
0,6,5.06976,105.115,104.59,126771,-2.20756,101,0,2,109.726,115,1,17,14,3
0,6,1.08561,42.0066,41.7281,228274,-2.34468,101,0,2,39.8135,115,1,17,14,3
0,6,11.3066,292.01,290.949,398003,-2.18799,101,0,2,96.1844,116,1,17,15,2
0,6,8.22374,1152.68,330.474,878273,-2.34468,101,0,2,0,4294967295,0,17,17,0
0,6,1.99462,498.164,90.7231,607619,-2.34468,102,0,2,0,4294967295,0,16,16,0
0,6,72.3157,11528.9,765.513,30641.9,-2.34468,103,0,2,0,4294967295,0,15,15,0
0,6,1.90423,544.105,27.3431,553554,-2.34468,111,0,2,0,4294967295,0,7,7,0
0,6,1.10764,40.653,18.2513,686968,-2.34468,111,0,2,0,4294967295,0,7,7,0
0,6,1,193.211,16.4356,83451.8,-2.34468,111,0,2,0,4294967295,0,7,7,0
0,6,11.0626,219.985,84.9955,1.33778e+06,-2.18799,112,0,2,0,4294967295,0,6,6,0
0,6,1,183.948,6.60116,4217.38,-2.34468,113,0,2,0,4294967295,0,5,5,0
0,6,1.1607,39.9854,6.9441,60886.1,-2.34468,113,0,2,0,4294967295,0,5,5,0
0,6,16.6909,2809.14,50.1732,3.00914e+06,-2.34468,114,0,2,0,4294967295,0,4,4,0
0,6,7.61364,1221.02,24.3344,3.69498e+06,-2.34468,114,0,2,0,4294967295,0,4,4,0
0,6,2.01197,493.053,4.65122,7.91293e+06,-2.34468,115,0,2,0,4294967295,0,3,3,0
0,6,1,183.948,2.47454,1631.28,-2.34468,115,0,2,0,4294967295,0,3,3,0
0,6,69.5359,438.095,127.621,213395,-2.46243,115,0,2,0,4294967295,0,3,3,0
0,6,3.32086,134.128,7.42372,6.01074e+06,-2.20756,115,0,2,0,4294967295,0,3,3,0
0,7,9.81607,851.533,849.312,3144.84,-2.18799,51,0,3.41457,618.226,89,1,67,38,29
0,7,8.31418,96.4193,20.1764,8.03197,-2.50065,55,0,3.00338,0,4294967295,0,63,63,0
0,7,5.80899,975.98,18.6479,718030,-2.18799,66,0,3.00569,0,4294967295,0,52,52,0
0,7,11.1212,1989.28,1985.29,1.86809,-2.34468,116,0,3.43332,879.728,66,1,122,70,52
0,7,28.9541,3241.22,3235.64,892.032,-2.24328,32,0,3.3278,2163.67,76,1,86,44,42
0,7,426.028,4432.86,4425.93,17565.5,-2.30151,78,0,3.34929,1928.38,101,1,40,23,17
0,7,14.905,489.949,189.65,295179,-2.24328,79,0,3.24582,0,4294967295,0,39,39,0
0,7,25.3353,542.675,541.047,136.335,-2.24328,75,0,3.2936,333.003,91,1,43,16,27
0,7,72.6585,17717.2,17699.2,325.619,-2.34468,54,0,3.18742,4235.57,91,1,64,37,27
0,7,10.108,1215.24,533.47,2686.99,-2.18799,77,0,3.27895,0,4294967295,0,41,41,0
0,7,43.1836,356.71,355.491,201938,-2.24328,99,0,3.22947,123.108,115,1,19,16,3
0,7,7.16152,4793.44,10.118,4499.35,-2.34468,99,0,3.00032,0,4294967295,0,19,19,0
0,7,73.4026,18014.9,999.69,248221,-2.34468,99,0,3.41022,0,4294967295,0,19,19,0
0,7,28.2212,10436.1,171.447,631788,-2.34468,99,0,3.25573,0,4294967295,0,19,19,0
0,7,39.1724,369.939,85.9442,1.34004e+06,-2.24328,103,0,3.14474,0,4294967295,0,15,15,0
0,7,55.7912,5110.36,106.022,48117.4,-2.34468,111,0,3.23055,0,4294967295,0,7,7,0
0,7,25.1205,558.643,36.1108,49813.3,-2.24328,111,0,3.0357,0,4294967295,0,7,7,0
0,7,152.813,24150.6,334.64,30678.7,-2.34468,112,0,3.22076,0,4294967295,0,6,6,0
0,7,102.578,2049.77,130.786,791109,-2.71651,113,0,3.15126,0,4294967295,0,5,5,0
0,7,9.92609,836.254,9.34494,1.41829e+06,-2.18799,113,0,3.00035,0,4294967295,0,5,5,0
0,7,729.056,6425.15,6416.2,3404.98,-2.30426,100,0,3.24822,3978.97,113,1,18,13,5
0,7,28.7013,3488.15,30.5733,2.20652e+06,-2.24328,114,0,3.01385,0,4294967295,0,4,4,0
0,7,69.9309,17589.1,101.894,113597,-2.34468,114,0,3.19043,0,4294967295,0,4,4,0
0,7,10.9855,2046.56,10.7884,390.887,-2.34468,115,0,3.00047,0,4294967295,0,3,3,0
0,7,421.274,4097.96,542.751,811981,-2.30151,115,0,3.25383,0,4294967295,0,3,3,0
0,8,25.0463,1902.48,1898.61,831.593,-2.24328,63,0,2.73455,1122.51,90,1,55,27,28
0,8,3.40429,369.796,368.547,18690.5,-2.24328,77,0,2.27038,174.678,104,1,41,27,14
0,8,109.377,554.035,552.384,77.3752,-2.20756,79,0,2.29491,238.668,91,1,39,12,27
0,8,6.34013,1539.86,1143.1,437697,-2.34468,87,0,2.38464,0,4294967295,0,31,31,0
0,8,7.49575,161.015,160.311,63613.3,-2.20756,87,0,2.20199,82.835,104,1,31,17,14
0,8,63.0433,13434.3,2998.09,179.457,-2.24328,89,0,2.67988,0,4294967295,0,29,29,0
0,8,88.7539,5396.97,3679.71,143103,-2.24328,89,0,2.63529,0,4294967295,0,29,29,0
0,8,19.9417,1052.24,1049.67,219235,-2.24328,89,0,2.41155,272.085,116,1,29,27,2
0,8,3.3468,376.637,206.319,450833,-2.24328,99,0,2.20153,0,4294967295,0,19,19,0
