GridcellIndex,FunctionalGroupIndex,JuvenileMass,AdultMass,IndividualBodyMass,CohortAbundance,LogOptimalPreyBodySizeRatio,BirthTimeStep,ProportionTimeActive,TrophicIndex,IndividualReproductivePotentialMass,MaturityTimeStep,IsAdult,AgeMonths,TimeStepsJuviline,TimeStepsAdult
0,0,739.318,39016,39016,4692.62,-2.50065,52,0.5,2,5201.17,76,1,60,24,36
0,0,1926.21,85947.5,85947.5,91442.5,-2.18799,64,0.5,2,6702.26,103,1,48,39,9
0,0,185.369,122296,78518.2,31951,-2.34468,68,0.5,2,0,4294967295,0,44,44,0
0,0,167.357,117291,13009.4,1122.13,-2.34468,91,0.5,2,0,4294967295,0,21,21,0
0,0,244.504,74137.9,953.929,37712,-2.34468,99,0.5,2,0,4294967295,0,13,13,0
0,0,1031.2,20385.7,6897.4,58076.6,-2.20265,100,0.5,2,0,4294967295,0,12,12,0
0,0,234.37,12972.5,12972.5,894263,-2.24328,88,0.5,2,313.5,103,1,24,15,9
0,0,815.697,14496.5,14496.5,4315.1,-2.20265,63,0.5,2,2278.89,88,1,49,25,24
0,0,527.254,50066.8,13804.8,3104.37,-2.50065,99,0.5,2,0,4294967295,0,13,13,0
0,0,815.697,14496.5,935.17,256771,-2.20265,111,0.5,2,0,4294967295,0,1,1,0
0,0,1820.64,84028.9,1987.05,1.57076e+06,-2.18799,111,0.5,2,0,4294967295,0,1,1,0
0,0,739.318,39016,827.247,717537,-2.50065,111,0.5,2,0,4294967295,0,1,1,0
0,0,239.962,13564.2,255.676,316455,-2.24328,111,0.5,2,0,4294967295,0,1,1,0
0,0,247.828,82262.7,242.55,20765.9,-2.34468,111,0.5,2,0,4294967295,0,1,1,0
0,2,195.002,81677.5,81677.5,36.9187,-2.34468,52,0.5,2.61674,11990.1,92,1,60,40,20
0,2,5580.18,46438.6,23300.6,12142.5,-2.20265,99,0.5,2.53218,0,4294967295,0,13,13,0
0,2,3892.13,95218.5,95218.5,18.1337,-2.20265,15,0.5,2.69087,16193,48,1,97,33,64
0,2,220.245,36331.3,36331.3,355752,-2.34468,75,0.5,2.78668,512.353,112,1,37,37,0
0,2,1424.32,13366.5,4779.94,441460,-2.46243,104,0.5,2.37196,0,4294967295,0,8,8,0
0,2,3892.13,95218.5,4153.15,1925.78,-2.20265,111,0.5,2.27454,0,4294967295,0,1,1,0
0,2,216.483,85325.3,220.724,22941.8,-2.34468,111,0.5,2.77982,0,4294967295,0,1,1,0
0,3,1.0494,65.5304,11.755,2.93725e+06,-2.71651,101,0.115391,2,0,4294967295,0,11,11,0
0,3,3.73388,377.186,5.11285,1.20762e+07,-2.34468,111,0.115391,2,0,4294967295,0,1,1,0
0,3,0.178538,5.41374,0.178538,3.02283e+07,-2.35147,112,0.115391,2,0,4294967295,0,0,0,0
0,4,36.8661,248.142,72.896,701475,-2.30426,99,0.115391,3.17336,0,4294967295,0,13,13,0
0,5,0.867602,99.7157,5.27185,4.39877e+06,-2.35147,101,0.115391,2.00065,0,4294967295,0,11,11,0
0,5,11.347,753.104,11.347,8.25511e+06,-2.24328,112,0.115391,2.5,0,4294967295,0,0,0,0
0,6,1.09638,42.2906,42.2906,3693.49,-2.34468,75,0.115391,2,11.601,89,1,37,14,23
0,6,70.7724,11866.2,3950.17,260555,-2.34468,77,0.115391,2,0,4294967295,0,35,35,0
0,6,8.22159,1266.35,1212.25,369685,-2.34468,78,0.115391,2,63.174,4294967295,0,34,34,0
0,6,1,183.948,183.948,45.264,-2.34468,55,0.115391,2,44.9212,79,1,57,24,33
0,6,1.99462,498.164,498.164,30693.8,-2.34468,67,0.115391,2,104.649,100,1,45,33,12
0,6,71.4354,448.067,448.067,33455.8,-2.46243,80,0.115391,2,91.4466,100,1,32,20,12
0,6,3.2906,151.669,151.669,211314,-2.20756,87,0.115391,2,34.1947,103,1,25,16,9
0,6,11.8583,241.087,241.087,272740,-2.18799,89,0.115391,2,1.42109e-14,104,1,23,15,8
0,6,13.3032,897.209,495.717,636653,-2.34468,89,0.115391,2,0,4294967295,0,23,23,0
0,6,1.90627,380.867,70.9791,1.558e+06,-2.34468,91,0.115391,2,0,4294967295,0,21,21,0
0,6,16.6395,2739.7,2739.7,24620.2,-2.34468,65,0.115391,2,0,101,1,47,36,11
0,6,12.2133,976.651,172.5,2.48791e+06,-2.34468,99,0.115391,2,0,4294967295,0,13,13,0
0,6,1,183.948,10.8645,2.05731e+06,-2.34468,101,0.115391,2,0,4294967295,0,11,11,0
0,6,5.06976,105.115,42.647,278403,-2.20756,101,0.115391,2,0,4294967295,0,11,11,0
0,6,1.08561,42.0066,11.8197,1.82313e+06,-2.34468,101,0.115391,2,0,4294967295,0,11,11,0
0,6,11.3066,292.01,77.9555,721991,-2.18799,101,0.115391,2,0,4294967295,0,11,11,0
0,6,8.22374,1152.68,61.6195,2.01455e+06,-2.34468,101,0.115391,2,0,4294967295,0,11,11,0
0,6,1.99462,498.164,12.1811,1.90612e+06,-2.34468,102,0.115391,2,0,4294967295,0,10,10,0
0,6,15.8933,2920.54,46.639,3.59403e+06,-2.34468,103,0.115391,2,0,4294967295,0,9,9,0
0,6,72.3157,11528.9,179.08,91031.1,-2.34468,103,0.115391,2,0,4294967295,0,9,9,0
0,6,73.3672,447.145,96.7224,1.99005e+06,-2.46243,111,0.115391,2,0,4294967295,0,1,1,0
0,6,1.90423,544.105,2.79476,6.46334e+06,-2.34468,111,0.115391,2,0,4294967295,0,1,1,0
0,6,1.10764,40.653,1.63082,1.01018e+07,-2.34468,111,0.115391,2,0,4294967295,0,1,1,0
0,6,1,193.211,1.46392,401946,-2.34468,111,0.115391,2,0,4294967295,0,1,1,0
0,6,3.26506,150.231,4.58542,8.0483e+06,-2.20756,111,0.115391,2,0,4294967295,0,1,1,0
0,6,11.0626,219.985,11.0626,5.02419e+06,-2.18799,112,0.115391,2,0,4294967295,0,0,0,0
0,6,16.6395,2739.7,16.6395,2.61766e+06,-2.34468,112,0.115391,2,0,4294967295,0,0,0,0
0,6,63.1999,7899.81,3351.94,2262.33,-2.34468,78,0,2,0,4294967295,0,34,34,0
0,7,9.81607,851.533,851.533,12746.2,-2.18799,51,0.115391,3.44017,269.495,89,1,61,38,23
0,7,8.31418,96.4193,20.6711,14.3154,-2.50065,55,0.115391,3.01321,0,4294967295,0,57,57,0
0,7,102.578,2049.77,2049.77,1.11431,-2.71651,42,0.115391,3.29811,491.716,67,1,70,25,45
0,7,5.80899,975.98,19.2923,1.40298e+06,-2.18799,66,0.115391,3.0192,0,4294967295,0,46,46,0
