GridcellIndex,FunctionalGroupIndex,JuvenileMass,AdultMass,IndividualBodyMass,CohortAbundance,LogOptimalPreyBodySizeRatio,BirthTimeStep,ProportionTimeActive,TrophicIndex,IndividualReproductivePotentialMass,MaturityTimeStep,IsAdult,AgeMonths,TimeStepsJuviline,TimeStepsAdult
0,0,1926.21,85947.5,85947.5,48200.4,-2.18799,64,0.5,2,41864.7,103,1,52,39,13
0,0,167.357,117291,24541.8,995.014,-2.34468,91,0.5,2,0,4294967295,0,25,25,0
0,0,244.504,74137.9,2232.96,30832.1,-2.34468,99,0.5,2,0,4294967295,0,17,17,0
0,0,234.37,12972.5,12972.5,367261,-2.24328,88,0.5,2,5478.74,103,1,28,15,13
0,0,815.697,14496.5,14496.5,21288.7,-2.20265,63,0.5,2,5154.57,88,1,53,25,28
0,0,527.254,50066.8,25896.2,4800.74,-2.50065,99,0.5,2,0,4294967295,0,17,17,0
0,0,1820.64,84028.9,3885.56,422190,-2.18799,111,0.5,2,0,4294967295,0,5,5,0
0,0,239.962,13564.2,524.366,246328,-2.24328,111,0.5,2,0,4294967295,0,5,5,0
0,0,247.828,82262.7,446.754,17530.9,-2.34468,111,0.5,2,0,4294967295,0,5,5,0
0,0,728.823,15129,1046.85,371232,-2.20265,114,0.5,2,0,4294967295,0,2,2,0
0,0,771.581,36408.4,927.241,948393,-2.50065,115,0.5,2,0,4294967295,0,1,1,0
0,2,195.002,81677.5,81677.5,17.5539,-2.34468,52,0.5,2.3026,43884.1,92,1,64,40,24
0,2,5580.18,46438.6,33046.2,10769.4,-2.20265,99,0.5,2.1453,0,4294967295,0,17,17,0
0,2,3892.13,95218.5,95218.5,1.26003,-2.20265,15,0.5,2.38657,9124.39,48,1,101,33,68
0,2,220.245,36331.3,36331.3,214774,-2.34468,75,0.5,2.17183,7021.3,112,1,41,37,4
0,2,1424.32,13366.5,7712.53,281942,-2.46243,104,0.5,2.58363,0,4294967295,0,12,12,0
0,2,216.483,85325.3,267.699,19816.7,-2.34468,111,0.5,2.28216,0,4294967295,0,5,5,0
0,2,3962.72,93633.5,4681.48,2034.97,-2.20265,115,0.5,2.59512,0,4294967295,0,1,1,0
0,3,1.0494,65.5304,65.5304,1.24228e+06,-2.71651,101,0.199678,2,13.7703,116,1,15,15,0
0,3,3.73388,377.186,39.3594,2.31272e+06,-2.34468,111,0.199678,2,0,4294967295,0,5,5,0
0,3,0.178538,5.41374,2.12198,1.57371e+07,-2.35147,112,0.199678,2,0,4294967295,0,4,4,0
0,4,36.8661,248.142,141.207,557782,-2.30426,99,0.199678,3.19314,0,4294967295,0,17,17,0
0,5,0.867602,99.7157,26.2006,1.6657e+06,-2.35147,101,0.199678,2.07981,0,4294967295,0,15,15,0
0,5,11.347,753.104,50.1317,2.02625e+06,-2.24328,112,0.199678,2.12647,0,4294967295,0,4,4,0
0,6,8.22159,1266.35,1266.35,208921,-2.34468,78,0.199678,2,734.955,113,1,38,35,3
0,6,1,183.948,183.948,6.03906,-2.34468,55,0.199678,2,99.0424,79,1,61,24,37
0,6,1.99462,498.164,498.164,8531.98,-2.34468,67,0.199678,2,209.192,100,1,49,33,16
0,6,71.4354,448.067,448.067,492928,-2.46243,80,0.199678,2,187.996,100,1,36,20,16
0,6,3.2906,151.669,151.669,70482.7,-2.20756,87,0.199678,2,84.6528,103,1,29,16,13
0,6,1.90627,380.867,329.84,1.01402e+06,-2.34468,91,0.199678,2,0,4294967295,0,25,25,0
0,6,12.2133,976.651,665.709,1.45573e+06,-2.34468,99,0.199678,2,2.17791,4294967295,0,17,17,0
0,6,1,183.948,71.9628,471524,-2.34468,101,0.199678,2,0,4294967295,0,15,15,0
0,6,5.06976,105.115,105.115,172058,-2.20756,101,0.199678,2,92.3273,115,1,15,14,1
0,6,1.08561,42.0066,42.0066,363689,-2.34468,101,0.199678,2,32.4709,115,1,15,14,1
0,6,11.3066,292.01,292.01,564477,-2.18799,101,0.199678,2,58.0563,116,1,15,15,0
0,6,8.22374,1152.68,291.868,1.15718e+06,-2.34468,101,0.199678,2,0,4294967295,0,15,15,0
0,6,1.99462,498.164,77.7119,684959,-2.34468,102,0.199678,2,0,4294967295,0,14,14,0
0,6,72.3157,11528.9,690.612,39254.2,-2.34468,103,0.199678,2,0,4294967295,0,13,13,0
0,6,1.90423,544.105,23.14,672203,-2.34468,111,0.199678,2,0,4294967295,0,5,5,0
0,6,1.10764,40.653,15.2469,799018,-2.34468,111,0.199678,2,0,4294967295,0,5,5,0
0,6,1,193.211,13.7983,93994,-2.34468,111,0.199678,2,0,4294967295,0,5,5,0
0,6,11.0626,219.985,73.5241,1.56627e+06,-2.18799,112,0.199678,2,0,4294967295,0,4,4,0
0,6,1,183.948,5.49947,5174.85,-2.34468,113,0.199678,2,0,4294967295,0,3,3,0
0,6,1.1607,39.9854,5.67817,71927.2,-2.34468,113,0.199678,2,0,4294967295,0,3,3,0
0,6,16.6909,2809.14,42.9018,3.87006e+06,-2.34468,114,0.199678,2,0,4294967295,0,2,2,0
0,6,7.61364,1221.02,20.6243,4.7845e+06,-2.34468,114,0.199678,2,0,4294967295,0,2,2,0
0,6,2.01197,493.053,3.80939,9.69313e+06,-2.34468,115,0.199678,2,0,4294967295,0,1,1,0
0,6,1,183.948,2.03952,1756.27,-2.34468,115,0.199678,2,0,4294967295,0,1,1,0
0,6,69.5359,438.095,111.018,233556,-2.46243,115,0.199678,2,0,4294967295,0,1,1,0
0,6,3.32086,134.128,6.17001,7.51197e+06,-2.20756,115,0.199678,2,0,4294967295,0,1,1,0
0,7,9.81607,851.533,851.533,5146.52,-2.18799,51,0.199678,3.38927,563.49,89,1,65,38,27
0,7,8.31418,96.4193,20.4604,9.06947,-2.50065,55,0.199678,3.00231,0,4294967295,0,61,61,0
0,7,5.80899,975.98,18.7181,815422,-2.18799,66,0.199678,3.00504,0,4294967295,0,50,50,0
0,7,11.1212,1989.28,1989.28,2.93657,-2.34468,116,0.199678,3.44339,648.238,66,1,120,70,50
0,7,28.9541,3241.22,3241.22,1521.54,-2.24328,32,0.199678,3.38452,1825.84,76,1,84,44,40
0,7,426.028,4432.86,4432.86,27285.5,-2.30151,78,0.199678,3.36754,1477.43,101,1,38,23,15
0,7,14.905,489.949,185.917,321072,-2.24328,79,0.199678,3.21515,0,4294967295,0,37,37,0
0,7,25.3353,542.675,542.675,431.093,-2.24328,75,0.199678,3.36078,308.32,91,1,41,16,25
0,7,72.6585,17717.2,17717.2,501.474,-2.34468,54,0.199678,3.18669,3576.3,91,1,62,37,25
0,7,10.108,1215.24,510.293,3596.63,-2.18799,77,0.199678,3.34903,0,4294967295,0,39,39,0
0,7,43.1836,356.71,356.71,274877,-2.24328,99,0.199678,3.29166,107.285,115,1,17,16,1
0,7,7.16152,4793.44,10.3842,11120.8,-2.34468,99,0.199678,3.00067,0,4294967295,0,17,17,0
0,7,73.4026,18014.9,947.852,283396,-2.34468,99,0.199678,3.29508,0,4294967295,0,17,17,0
0,7,28.2212,10436.1,168.279,693038,-2.34468,99,0.199678,3.30089,0,4294967295,0,17,17,0
0,7,39.1724,369.939,85.6031,1.52185e+06,-2.24328,103,0.199678,3.23085,0,4294967295,0,13,13,0
0,7,55.7912,5110.36,105.081,52898,-2.34468,111,0.199678,3.17412,0,4294967295,0,5,5,0
0,7,25.1205,558.643,35.9692,58242.8,-2.24328,111,0.199678,3.15891,0,4294967295,0,5,5,0
0,7,152.813,24150.6,322.758,33384.4,-2.34468,112,0.199678,3.20237,0,4294967295,0,4,4,0
0,7,102.578,2049.77,129.217,871316,-2.71651,113,0.199678,3.21008,0,4294967295,0,3,3,0
0,7,9.92609,836.254,9.61852,1.66311e+06,-2.18799,113,0.199678,3.0033,0,4294967295,0,3,3,0
0,7,729.056,6425.15,6425.15,4689.61,-2.30426,100,0.199678,3.28859,3326.33,113,1,16,13,3
0,7,28.7013,3488.15,30.1407,2.64579e+06,-2.24328,114,0.199678,3.08561,0,4294967295,0,2,2,0
0,7,69.9309,17589.1,100.934,125805,-2.34468,114,0.199678,3.17574,0,4294967295,0,2,2,0
0,7,10.9855,2046.56,11.0643,440.948,-2.34468,115,0.199678,3.00022,0,4294967295,0,1,1,0
0,7,421.274,4097.96,517.925,1.09177e+06,-2.30151,115,0.199678,3.29562,0,4294967295,0,1,1,0
0,8,25.0463,1902.48,1902.48,1458.25,-2.24328,63,0.199678,2.61868,946.31,90,1,53,27,26
0,8,3.40429,369.796,369.796,33989,-2.24328,77,0.199678,2.29959,137.129,104,1,39,27,12
0,8,109.377,554.035,554.035,332.999,-2.20756,79,0.199678,2.31577,186.292,91,1,37,12,25
0,8,6.34013,1539.86,1056.23,542442,-2.34468,87,0.199678,2.37711,0,4294967295,0,29,29,0
0,8,7.49575,161.015,161.015,102981,-2.20756,87,0.199678,2.17303,63.9762,104,1,29,17,12
0,8,63.0433,13434.3,2770.54,202.646,-2.24328,89,0.199678,2.59136,0,4294967295,0,27,27,0
0,8,88.7539,5396.97,3424.73,171326,-2.24328,89,0.199678,2.69136,0,4294967295,0,27,27,0
0,8,19.9417,1052.24,1052.24,320596,-2.24328,89,0.199678,2.409,181.442,116,1,27,27,0
0,8,3.3468,376.637,186.588,507846,-2.24328,99,0.199678,2.18139,0,4294967295,0,17,17,0
0,8,6.50267,1907.99,212.068,1.06679e+06,-2.34468,100,0.199678,2.13961,0,4294967295,0,16,16,0
0,8,24.7062,896.294,428.45,1.85693e+06,-2.24328,101,0.199678,2.28625,0,4294967295,0,15,15,0
0,8,1.69136,77.2903,22.6343,1.51909e+06,-2.34468,103,0.199678,2.06097,0,4294967295,0,13,13,0
0,8,6.51525,1901.51,66.8611,1.48335e+06,-2.34468,103,0.199678,2.06866,0,4294967295,0,13,13,0
0,8,3.40429,369.796,40.2153,8200.41,-2.24328,103,0.199678,2.09357,0,4294967295,0,13,13,0
0,8,37.0262,422.75,187.42,878954,-2.30151,111,0.199678,2.23817,0,4294967295,0,5,5,0
0,8,23.4412,870.982,123.303,1.87222e+06,-2.24328,111,0.199678,2.14634,0,4294967295,0,5,5,0
0,8,110.087,502.143,268.812,2.27571e+06,-2.20756,113,0.199678,2.26028,0,4294967295,0,3,3,0
0,8,3.42744,367.837,10.8706,2.1907e+06,-2.24328,113,0.199678,2.03568,0,4294967295,0,3,3,0
0,8,91.5358,5716.57,477.761,39252.5,-2.24328,103,0.199678,2.28568,0,4294967295,0,13,13,0
0,8,25.0463,1902.48,51.5134,155257,-2.24328,114,0.199678,2.06933,0,4294967295,0,2,2,0
0,8,232.812,34018.9,14376.6,45.9587,-2.71651,77,0.199678,2.54455,0,4294967295,0,39,39,0
0,8,7.49575,161.015,11.5947,2.48996e+06,-2.20756,115,0.199678,2.01391,0,4294967295,0,1,1,0
0,8,103.274,513.248,145.314,3026.49,-2.20756,115,0.199678,2.11458,0,4294967295,0,1,1,0
0,8,3.40429,369.796,5.68889,3.08426e+06,-2.24328,115,0.199678,2.00397,0,4294967295,0,1,1,0
1,0,151.5,23370,6448.72,69149.8,-2.34468,102,0.5,2,0,4294967295,0,14,14,0
1,0,833.536,15004.8,14356,1.0107e+06,-2.20265,102,0.5,2,0,4294967295,0,14,14,0
