GridcellIndex,FunctionalGroupIndex,TotalBiomass
0,0,4.45004e+10
0,1,2.17917e+11
1,0,5.96814e+10
1,1,3.95634e+11
2,0,5.54496e+10
2,1,3.3684e+11
3,0,5.26633e+10
3,1,2.43168e+11
4,0,7.00183e+10
4,1,3.22307e+11
5,0,9.89493e+10
5,1,3.82649e+11
6,0,8.62049e+10
6,1,3.64801e+11
7,0,9.88036e+10
7,1,3.57472e+11
8,0,5.76788e+10
8,1,2.48025e+11
9,0,8.6647e+10
9,1,3.17954e+11
10,0,9.91347e+10
10,1,3.07383e+11
11,0,4.42373e+10
11,1,2.03906e+11
12,0,4.94581e+10
12,1,2.52223e+11
13,0,7.93414e+10
13,1,6.06794e+11
14,0,5.3166e+10
14,1,2.74851e+11
15,0,5.0898e+10
15,1,2.77513e+11
16,0,3.07881e+10
16,1,1.73111e+11
17,0,5.1334e+10
17,1,2.47988e+11
18,0,5.14211e+10
18,1,2.82184e+11
19,0,5.0776e+10
19,1,2.49135e+11
20,0,5.28335e+10
20,1,3.11889e+11
21,0,5.11445e+10
21,1,2.29537e+11
22,0,7.59748e+10
22,1,3.54388e+11
23,0,8.66759e+10
23,1,2.92496e+11
24,0,1.0917e+11
24,1,3.47657e+11
25,0,5.24323e+10
25,1,3.02698e+11
26,0,4.93166e+10
26,1,2.35994e+11
27,0,7.87798e+10
27,1,3.08434e+11
28,0,1.65607e+10
28,1,1.57431e+11
29,0,1.24758e+10
29,1,1.39531e+11
30,0,4.91865e+10
30,1,2.94601e+11
31,0,5.04802e+10
31,1,2.57415e+11
32,0,5.06006e+10
32,1,3.47691e+11
33,0,4.7367e+10
33,1,2.24019e+11
34,0,5.06878e+10
34,1,2.57606e+11
35,0,5.45885e+10
35,1,2.9408e+11
36,0,5.06273e+10
36,1,2.37473e+11
37,0,8.87706e+10
37,1,3.16658e+11
38,0,9.99824e+10
38,1,3.86632e+11
39,0,5.42809e+10
39,1,2.33382e+11
40,0,5.26911e+10
40,1,2.07692e+11
41,0,5.03193e+10
41,1,2.45092e+11
42,0,2.67851e+09
42,1,3.64204e+10
43,0,4.75187e+10
43,1,3.35891e+11
44,0,4.71874e+10
44,1,2.87455e+11
45,0,4.88762e+10
45,1,3.60425e+11
46,0,4.12462e+10
46,1,2.08936e+11
47,0,4.62594e+10
47,1,2.07241e+11
48,0,4.74779e+10
48,1,3.00464e+11
49,0,4.61199e+10
49,1,2.07342e+11
50,0,4.52382e+10
50,1,1.96796e+11
51,0,4.86142e+10
51,1,2.51711e+11
52,0,5.39012e+10
52,1,3.26951e+11
53,0,4.75075e+10
53,1,2.40422e+11
54,0,5.03193e+10
54,1,2.57165e+11
55,0,5.60447e+10
55,1,2.96278e+11
56,0,4.65308e+10
56,1,2.38445e+11
57,0,4.91621e+10
57,1,2.68333e+11
58,0,4.83986e+10
58,1,2.47522e+11
59,0,4.58197e+10
59,1,1.82995e+11
60,0,4.8116e+09
60,1,5.26087e+10
61,0,2.11459e+10
61,1,2.22407e+11
62,0,2.38101e+10
62,1,1.56455e+11
63,0,4.68539e+10
63,1,2.16871e+11
64,0,1.1131e+10
64,1,1.06977e+11
65,0,4.81797e+10
65,1,2.13686e+11
66,0,4.70934e+10
66,1,2.03691e+11
67,0,4.95709e+10
67,1,2.10978e+11
68,0,4.97942e+10
68,1,2.38932e+11
69,0,5.04392e+10
69,1,2.47319e+11
70,0,6.99346e+10
70,1,3.44045e+11
71,0,4.77604e+10
71,1,3.67734e+11
72,0,4.45825e+10
72,1,2.14631e+11
73,0,5.04031e+10
73,1,3.12342e+11
74,0,4.96701e+10
74,1,2.30715e+11
75,0,5.80531e-24
75,1,5268.07
76,0,9.89287e+09
76,1,1.34693e+11
77,0,4.67284e+10
77,1,2.72064e+11
78,0,4.24777e+10
78,1,2.67915e+11
79,0,4.5435e+10
79,1,2.53597e+11
80,0,4.1968e+10
80,1,2.10886e+11
81,0,4.98165e+10
81,1,2.75414e+11
82,0,4.92131e+10
82,1,2.08838e+11
83,0,4.92826e+10
83,1,2.09713e+11
