GridcellIndex,FunctionalGroupIndex,TotalBiomass
0,0,6.23395e+10
0,1,2.45387e+11
1,0,8.17807e+10
1,1,4.29901e+11
2,0,7.81208e+10
2,1,3.71767e+11
3,0,7.24422e+10
3,1,2.70916e+11
4,0,9.63721e+10
4,1,3.63528e+11
5,0,1.43288e+11
5,1,4.88463e+11
6,0,1.25356e+11
6,1,4.32837e+11
7,0,1.46275e+11
7,1,4.57814e+11
8,0,8.51622e+10
8,1,2.98298e+11
9,0,1.2564e+11
9,1,4.08226e+11
10,0,1.42511e+11
10,1,3.956e+11
11,0,6.92138e+10
11,1,2.52792e+11
12,0,7.18589e+10
12,1,2.82577e+11
13,0,1.23613e+11
13,1,6.79633e+11
14,0,7.65067e+10
14,1,3.22888e+11
15,0,6.90575e+10
15,1,2.99044e+11
16,0,4.40888e+10
16,1,1.90727e+11
17,0,7.2141e+10
17,1,2.88674e+11
18,0,7.08534e+10
18,1,3.09033e+11
19,0,7.17363e+10
19,1,2.79768e+11
20,0,7.49861e+10
20,1,3.4727e+11
21,0,7.26566e+10
21,1,2.65034e+11
22,0,1.03891e+11
22,1,3.99772e+11
23,0,1.18285e+11
23,1,3.40474e+11
24,0,1.50389e+11
24,1,4.1702e+11
25,0,7.57043e+10
25,1,3.25842e+11
26,0,7.23029e+10
26,1,2.81474e+11
27,0,1.16656e+11
27,1,3.94604e+11
28,0,2.33931e+10
28,1,1.72641e+11
29,0,1.82843e+10
29,1,1.51222e+11
30,0,6.97336e+10
30,1,3.28763e+11
31,0,7.23445e+10
31,1,2.9427e+11
32,0,7.17013e+10
32,1,3.82075e+11
33,0,6.59433e+10
33,1,2.43586e+11
34,0,6.80745e+10
34,1,2.81956e+11
35,0,7.83685e+10
35,1,3.37776e+11
36,0,6.93428e+10
36,1,2.68268e+11
37,0,1.21562e+11
37,1,3.68113e+11
38,0,1.40339e+11
38,1,4.62366e+11
39,0,7.7551e+10
39,1,2.7906e+11
40,0,7.66773e+10
40,1,2.4818e+11
41,0,7.37822e+10
41,1,2.74167e+11
42,0,3.85765e+09
42,1,3.85414e+10
43,0,6.84962e+10
43,1,3.60944e+11
44,0,6.78155e+10
44,1,3.17263e+11
45,0,6.9285e+10
45,1,3.98142e+11
46,0,6.08647e+10
46,1,2.59499e+11
47,0,6.49574e+10
47,1,2.45556e+11
48,0,6.81098e+10
48,1,3.37622e+11
49,0,6.67102e+10
49,1,2.43489e+11
50,0,6.53152e+10
50,1,2.32253e+11
51,0,7.28337e+10
51,1,2.92092e+11
52,0,7.86832e+10
52,1,3.81738e+11
53,0,6.87985e+10
53,1,2.78536e+11
54,0,7.56182e+10
54,1,3.07732e+11
55,0,8.10195e+10
55,1,3.29117e+11
56,0,6.89362e+10
56,1,2.9325e+11
57,0,7.08471e+10
57,1,3.00489e+11
58,0,7.15396e+10
58,1,2.83605e+11
59,0,6.90391e+10
59,1,2.39818e+11
60,0,7.01221e+09
60,1,5.58008e+10
61,0,3.29254e+10
61,1,2.45517e+11
62,0,3.57082e+10
62,1,1.85438e+11
63,0,6.73866e+10
63,1,2.59198e+11
64,0,1.60845e+10
64,1,1.15039e+11
65,0,6.92058e+10
65,1,2.4947e+11
66,0,6.67704e+10
66,1,2.43547e+11
67,0,7.43528e+10
67,1,2.75551e+11
68,0,7.11629e+10
68,1,2.58994e+11
69,0,7.3182e+10
69,1,2.86973e+11
70,0,1.03465e+11
70,1,3.92347e+11
71,0,7.00293e+10
71,1,3.99234e+11
72,0,6.46922e+10
72,1,2.44184e+11
73,0,7.44418e+10
73,1,3.61858e+11
74,0,7.14407e+10
74,1,2.67933e+11
75,0,5.74473e-24
75,1,5024.58
76,0,1.40767e+10
76,1,1.41431e+11
77,0,6.63349e+10
77,1,3.06017e+11
78,0,6.28497e+10
78,1,3.10925e+11
79,0,6.61498e+10
79,1,2.96854e+11
80,0,6.20584e+10
80,1,2.41505e+11
81,0,7.19807e+10
81,1,3.01132e+11
82,0,6.98847e+10
82,1,2.42447e+11
83,0,6.72323e+10
83,1,2.45367e+11
