GridcellIndex,FunctionalGroupIndex,TotalBiomass
0,0,2.02225e+10
0,1,2.0117e+11
1,0,2.46871e+10
1,1,2.98689e+11
2,0,2.40722e+10
2,1,2.80498e+11
3,0,1.98801e+10
3,1,1.55656e+11
4,0,2.7311e+10
4,1,2.28258e+11
5,0,3.30037e+10
5,1,1.74982e+11
6,0,3.42072e+10
6,1,2.58254e+11
7,0,2.9857e+10
7,1,1.67954e+11
8,0,2.28123e+10
8,1,1.98675e+11
9,0,2.47654e+10
9,1,1.27404e+11
10,0,3.0803e+10
10,1,1.59445e+11
11,0,1.85364e+10
11,1,1.70638e+11
12,0,2.12401e+10
12,1,2.74946e+11
13,0,3.88675e+10
13,1,5.40833e+11
14,0,2.2339e+10
14,1,1.81335e+11
15,0,2.04988e+10
15,1,2.03427e+11
16,0,1.28597e+10
16,1,1.6497e+11
17,0,2.03417e+10
17,1,1.75106e+11
18,0,2.1708e+10
18,1,2.20143e+11
19,0,2.11004e+10
19,1,1.98959e+11
20,0,2.25314e+10
20,1,2.5535e+11
21,0,2.04705e+10
21,1,1.80346e+11
22,0,2.95754e+10
22,1,2.84934e+11
23,0,2.81295e+10
23,1,1.73182e+11
24,0,3.44898e+10
24,1,2.21204e+11
25,0,2.06003e+10
25,1,2.74804e+11
26,0,1.75489e+10
26,1,1.67777e+11
27,0,2.589e+10
27,1,1.69399e+11
28,0,7.41749e+09
28,1,1.23526e+11
29,0,6.17499e+09
29,1,1.28838e+11
30,0,2.21171e+10
30,1,2.38475e+11
31,0,2.0692e+10
31,1,1.97523e+11
32,0,2.23736e+10
32,1,2.83713e+11
33,0,1.88751e+10
33,1,1.70503e+11
34,0,1.98412e+10
34,1,1.76051e+11
35,0,2.06832e+10
35,1,2.07756e+11
36,0,2.07349e+10
36,1,2.02567e+11
37,0,2.92471e+10
37,1,1.8945e+11
38,0,3.0668e+10
38,1,2.25761e+11
39,0,1.80278e+10
39,1,1.58509e+11
40,0,1.79503e+10
40,1,1.78507e+11
41,0,1.91516e+10
41,1,2.07498e+11
42,0,1.34208e+09
42,1,3.48192e+10
43,0,2.35276e+10
43,1,3.0888e+11
44,0,2.24354e+10
44,1,2.52834e+11
45,0,2.06042e+10
45,1,2.69777e+11
46,0,1.31227e+10
46,1,1.08674e+11
47,0,1.7648e+10
47,1,1.3889e+11
48,0,2.12201e+10
48,1,2.44437e+11
49,0,1.95487e+10
49,1,1.846e+11
50,0,1.69505e+10
50,1,1.27852e+11
51,0,2.00284e+10
51,1,2.15248e+11
52,0,1.98241e+10
52,1,2.27197e+11
53,0,1.77994e+10
53,1,1.83055e+11
54,0,1.78643e+10
54,1,1.76005e+11
55,0,2.29048e+10
55,1,2.83924e+11
56,0,1.98572e+10
56,1,1.36662e+11
57,0,2.17872e+10
57,1,1.83017e+11
58,0,2.12851e+10
58,1,1.98226e+11
59,0,1.71687e+10
59,1,1.14144e+11
60,0,1.95967e+09
60,1,4.78753e+10
61,0,9.26396e+09
61,1,1.90861e+11
62,0,9.67494e+09
62,1,1.18633e+11
63,0,1.67054e+10
63,1,1.35625e+11
64,0,4.84004e+09
64,1,1.01851e+11
65,0,1.81439e+10
65,1,1.72674e+11
66,0,1.65385e+10
66,1,1.36408e+11
67,0,1.76461e+10
67,1,1.41838e+11
68,0,2.05565e+10
68,1,2.39926e+11
69,0,1.99323e+10
69,1,2.06587e+11
70,0,4.21157e+10
70,1,3.65503e+11
71,0,2.61834e+10
71,1,3.14266e+11
72,0,2.26118e+10
72,1,1.86839e+11
73,0,2.32625e+10
73,1,2.36154e+11
74,0,1.96968e+10
74,1,1.73642e+11
75,0,1.4806e-23
75,1,6365.86
76,0,4.73646e+09
76,1,1.26853e+11
77,0,1.97408e+10
77,1,2.0954e+11
78,0,1.68414e+10
78,1,1.97828e+11
79,0,1.85522e+10
79,1,2.10796e+11
80,0,1.71102e+10
80,1,1.75438e+11
81,0,2.17078e+10
81,1,2.85891e+11
82,0,1.90002e+10
82,1,1.77108e+11
83,0,1.44021e+10
83,1,9.54561e+10
