GridcellIndex,FunctionalGroupIndex,TotalBiomass
0,0,8.62644e+10
0,1,2.31264e+11
1,0,1.11499e+11
1,1,3.75197e+11
2,0,1.16105e+11
2,1,3.98143e+11
3,0,1.02138e+11
3,1,2.57856e+11
4,0,1.42752e+11
4,1,3.77028e+11
5,0,2.29958e+11
5,1,6.07689e+11
6,0,1.79046e+11
6,1,4.20116e+11
7,0,2.24554e+11
7,1,5.27537e+11
8,0,1.22589e+11
8,1,3.02583e+11
9,0,1.92775e+11
9,1,4.80985e+11
10,0,2.28064e+11
10,1,5.12361e+11
11,0,1.16085e+11
11,1,2.90508e+11
12,0,1.15947e+11
12,1,3.06375e+11
13,0,2.22331e+11
13,1,7.59238e+11
14,0,1.10649e+11
14,1,3.40972e+11
15,0,9.01531e+10
15,1,2.53131e+11
16,0,5.89984e+10
16,1,1.69597e+11
17,0,1.07345e+11
17,1,3.07762e+11
18,0,1.04272e+11
18,1,2.95981e+11
19,0,1.05272e+11
19,1,2.79002e+11
20,0,1.12111e+11
20,1,3.62591e+11
21,0,1.06903e+11
21,1,2.88403e+11
22,0,1.51839e+11
22,1,3.92553e+11
23,0,1.67959e+11
23,1,3.67035e+11
24,0,2.03162e+11
24,1,4.21229e+11
25,0,1.12151e+11
25,1,3.06198e+11
26,0,1.16459e+11
26,1,3.2308e+11
27,0,1.93537e+11
27,1,4.92099e+11
28,0,3.33203e+10
28,1,1.75576e+11
29,0,2.85366e+10
29,1,1.59936e+11
30,0,1.04858e+11
30,1,3.31202e+11
31,0,1.03948e+11
31,1,2.95747e+11
32,0,1.08997e+11
32,1,3.87494e+11
33,0,9.49189e+10
33,1,2.29783e+11
34,0,1.03803e+11
34,1,3.00739e+11
35,0,1.08992e+11
35,1,3.22927e+11
36,0,1.08298e+11
36,1,3.1415e+11
37,0,1.72863e+11
37,1,3.81768e+11
38,0,2.15159e+11
38,1,5.57443e+11
39,0,1.19371e+11
39,1,3.06486e+11
40,0,1.08293e+11
40,1,2.59384e+11
41,0,1.11636e+11
41,1,2.64648e+11
42,0,5.91565e+09
42,1,4.02092e+10
43,0,1.05246e+11
43,1,3.62465e+11
44,0,1.06824e+11
44,1,3.36978e+11
45,0,1.01359e+11
45,1,3.92361e+11
46,0,8.08618e+10
46,1,2.71976e+11
47,0,1.01197e+11
47,1,2.91274e+11
48,0,1.06156e+11
48,1,3.51914e+11
49,0,1.03356e+11
49,1,2.83329e+11
50,0,9.72475e+10
50,1,2.45461e+11
51,0,1.03961e+11
51,1,2.82348e+11
52,0,1.13838e+11
52,1,3.65913e+11
53,0,1.11604e+11
53,1,3.13565e+11
54,0,1.1866e+11
54,1,3.43455e+11
55,0,1.2752e+11
55,1,3.37066e+11
56,0,1.09043e+11
56,1,3.51994e+11
57,0,1.03999e+11
57,1,2.90086e+11
58,0,9.90389e+10
58,1,2.55187e+11
59,0,1.04474e+11
59,1,2.87282e+11
60,0,9.59992e+09
60,1,5.54615e+10
61,0,4.78168e+10
61,1,2.44653e+11
62,0,5.23885e+10
62,1,2.04031e+11
63,0,9.87053e+10
63,1,2.76106e+11
64,0,2.40939e+10
64,1,1.19925e+11
65,0,9.71535e+10
65,1,2.51204e+11
66,0,1.04116e+11
66,1,2.82807e+11
67,0,1.15454e+11
67,1,3.42273e+11
68,0,1.06268e+11
68,1,2.6534e+11
69,0,1.15756e+11
69,1,3.07807e+11
70,0,1.59836e+11
70,1,3.85628e+11
71,0,1.11911e+11
71,1,3.97529e+11
72,0,1.03816e+11
72,1,2.82749e+11
73,0,1.11334e+11
73,1,3.82365e+11
74,0,9.52094e+10
74,1,2.47725e+11
75,0,5.60475e-24
75,1,4359.58
76,0,2.23518e+10
76,1,1.45944e+11
77,0,1.00799e+11
77,1,3.20945e+11
78,0,9.03656e+10
78,1,3.14131e+11
79,0,1.0095e+11
79,1,3.34187e+11
80,0,8.65246e+10
80,1,2.22659e+11
81,0,1.06314e+11
81,1,2.7881e+11
82,0,1.07709e+11
82,1,2.64687e+11
83,0,1.17665e+11
83,1,3.53292e+11
