GridcellIndex,FunctionalGroupIndex,JuvenileMass,AdultMass,IndividualBodyMass,CohortAbundance,LogOptimalPreyBodySizeRatio,BirthTimeStep,ProportionTimeActive,TrophicIndex,IndividualReproductivePotentialMass,MaturityTimeStep,IsAdult,AgeMonths,TimeStepsJuviline,TimeStepsAdult
0,0,253.549,80391.8,80391.8,62.6467,-2.34468,27,0.5,2,54443.3,67,1,81,40,41
0,0,41.4336,12061.6,12061.6,7.05375,-2.34468,30,0.5,2,15568.9,67,1,78,37,41
0,0,444.319,12295.7,12295.7,2.73804,-2.30151,63,0.5,2,15738.4,90,1,45,27,18
0,0,2348.22,163944,163944,17.911,-2.71651,51,0.5,2,166667,76,1,57,25,32
0,0,2348.22,163944,60399.4,74148.8,-2.71651,87,0.5,2,0,4294967295,0,21,21,0
0,0,438.292,11473.9,11473.9,116.819,-2.30151,87,0.5,2,8476.31,105,1,21,18,3
0,0,270.952,74093.5,9056.09,260244,-2.34468,87,0.5,2,0,4294967295,0,21,21,0
0,0,202.997,3311.39,3311.39,141284,-2.34468,91,0.5,2,5193.89,103,1,17,12,5
0,0,449.509,11800.6,5313.82,445.843,-2.30151,99,0.5,2,0,4294967295,0,9,9,0
0,0,247.612,74022.8,3218.75,201457,-2.34468,99,0.5,2,0,4294967295,0,9,9,0
0,0,41.0741,13136.6,509.1,31677.6,-2.34468,99,0.5,2,0,4294967295,0,9,9,0
0,0,42.3708,12228.1,260.506,5899.91,-2.34468,102,0.5,2,0,4294967295,0,6,6,0
0,0,1078.49,18325.6,5100.01,165674,-2.20265,102,0.5,2,0,4294967295,0,6,6,0
0,0,424.445,12133.6,2461.12,151.861,-2.30151,102,0.5,2,0,4294967295,0,6,6,0
0,0,251.715,80330.9,1127.55,44988.7,-2.34468,103,0.5,2,0,4294967295,0,5,5,0
0,0,519.204,12402.4,2184.91,2.36522e+06,-2.30151,103,0.5,2,0,4294967295,0,5,5,0
0,0,13.0663,19241.2,1590.07,90874.4,-2.34468,100,0.5,2,0,4294967295,0,8,8,0
0,0,69.8504,5786.91,199.233,1.26498e+06,-2.34468,105,0.5,2,0,4294967295,0,3,3,0
0,1,399.896,53600,53600,234.826,-2.18799,87,0.5,3.21492,110841,93,1,21,6,15
0,2,235.504,84591.6,84591.6,1433.54,-2.34468,52,0.5,2.15658,45366.4,84,1,56,32,24
0,2,250.605,83298.3,605.432,916443,-2.34468,99,0.5,2.17004,0,4294967295,0,9,9,0
0,2,148.344,43978.7,389.84,58378.6,-2.34468,103,0.5,2.23044,0,4294967295,0,5,5,0
0,2,48.5252,5531.11,2592.36,1.06714e+06,-2.18799,100,0.5,2.26378,0,4294967295,0,8,8,0
0,2,42.9441,23794.9,3061.99,337363,-2.34468,100,0.5,2.28402,0,4294967295,0,8,8,0
0,3,5.51471,352.003,349.023,139828,-2.34468,88,0,2,190.523,104,1,20,16,4
0,3,14.0566,275.717,273.2,404812,-2.71651,91,0,2,91.3086,104,1,17,13,4
0,3,1.16543,41.9647,41.279,947112,-2.71651,99,0,2,3.16196,105,1,9,6,3
0,3,0.255852,4.86363,4.70918,5.11868e+06,-2.35147,99,0,2,8.77527,103,1,9,4,5
0,3,0.210794,5.2226,0.87988,1.04213e+08,-2.35147,103,0,2,0,4294967295,0,5,5,0
0,5,11.2163,727.56,722.64,395262,-2.24328,77,0,2,277.881,104,1,31,27,4
0,6,8.06029,959.877,953.919,39952.5,-2.34468,43,0,2,547.435,67,1,65,24,41
0,6,2.48267,471.669,468.021,359846,-2.34468,76,0,2,320.373,101,1,32,25,7
0,6,67.6781,13447.8,4551.62,114940,-2.34468,77,0,2,0,4294967295,0,31,31,0
0,6,45.5938,2839.3,2826.71,9701.2,-2.24328,78,0,2,524.991,104,1,30,26,4
0,6,15.6074,1816.95,1807.69,89713.8,-2.34468,75,0,2,1694.05,102,1,33,27,6
0,6,4.38195,591.015,586.753,87648.3,-2.34468,87,0,2,0.2101,105,1,21,18,3
0,6,7.07583,133.772,132.244,76631.2,-2.50065,87,0,2,123.766,101,1,21,14,7
0,6,8.06029,959.877,655.999,50655.5,-2.34468,88,0,2,0,4294967295,0,20,20,0
0,6,3.83955,154.848,153.158,311924,-2.20756,89,0,2,166.888,103,1,19,14,5
0,6,4.42029,576.595,343.092,111828,-2.34468,89,0,2,0,4294967295,0,19,19,0
0,6,8.06029,959.877,359.685,28168.7,-2.34468,90,0,2,0,4294967295,0,18,18,0
0,6,1.11112,39.2596,38.6048,380833,-2.34468,90,0,2,58.9374,103,1,18,13,5
0,6,4.28915,295.568,292.926,24913.8,-2.34468,77,0,2,225.098,100,1,31,23,8
0,6,4.24426,585.222,179.937,29383.4,-2.34468,91,0,2,0,4294967295,0,17,17,0
0,6,3.94235,148.878,147.233,227353,-2.20756,91,0,2,23.2143,105,1,17,14,3
0,6,1.735,482.7,105.84,1.09538e+06,-2.34468,91,0,2,0,4294967295,0,17,17,0
0,6,116.011,1038.53,1032.24,177892,-2.46243,91,0,2,382.548,104,1,17,13,4
0,6,370.781,5845.09,1913.7,22.7074,-2.30151,92,0,2,0,4294967295,0,16,16,0
0,6,1.75559,36.2352,35.6157,684376,-2.34468,99,0,2,19.6872,104,1,9,5,4
0,6,4.40685,597.599,104.204,4712.75,-2.34468,99,0,2,0,4294967295,0,9,9,0
0,6,9.02704,174.092,166.619,668031,-2.50065,99,0,2,0,4294967295,0,9,9,0
0,6,8.06029,959.877,153.224,3626.31,-2.34468,99,0,2,0,4294967295,0,9,9,0
0,6,3.93098,150.607,69.3881,919690,-2.20756,100,0,2,0,4294967295,0,8,8,0
0,6,1.88489,400.034,21.1435,6.68655e+06,-2.34468,101,0,2,0,4294967295,0,7,7,0
