0,0,3.06437,50.0039,3.06437,5454680000,-2.35147,0,0.5,2,0,4294967295,0,0,0,0
0,0,20.9616,183.958,20.9616,520503000,-2.46243,0,0.5,2,0,4294967295,0,0,0,0
0,0,1497.56,88889.6,1497.56,2825970,-2.71651,0,0.5,2,0,4294967295,0,0,0,0
0,0,71.0692,4695.03,71.0692,117093000,-2.34468,0,0.5,2,0,4294967295,0,0,0,0
0,0,598.886,9781.78,598.886,8659860,-2.30426,0,0.5,2,0,4294967295,0,0,0,0
0,0,38.4123,437.24,38.4123,248326000,-2.20265,0,0.5,2,0,4294967295,0,0,0,0
0,0,2.38207,79.6728,2.38207,7420340000,-2.24328,0,0.5,2,0,4294967295,0,0,0,0
0,0,860.608,41570.7,860.608,5560540,-2.18799,0,0.5,2,0,4294967295,0,0,0,0
0,0,870.014,41748.8,870.014,5487180,-2.20756,0,0.5,2,0,4294967295,0,0,0,0
0,0,22853,523736,22853,101166,-2.30151,0,0.5,2,0,4294967295,0,0,0,0
0,0,78.2516,2230.61,78.2516,104098000,-2.50065,0,0.5,2,0,4294967295,0,0,0,0
0,1,262.64,8051.05,262.64,23708900,-2.35147,0,0.5,3,0,4294967295,0,0,0,0
0,1,3658.58,64611.1,3658.58,948802,-0.0148822,0,0.5,3,0,4294967295,0,0,0,0
0,1,10.8533,314.997,10.8533,1163340000,-2.71651,0,0.5,3,0,4294967295,0,0,0,0
0,1,7.51597,357.391,7.51597,1822570000,-2.34468,0,0.5,3,0,4294967295,0,0,0,0
0,1,536.176,8623.97,536.176,9912990,-2.30426,0,0.5,3,0,4294967295,0,0,0,0
0,1,1213.1,22199.7,1213.1,3655540,0.0104548,0,0.5,3,0,4294967295,0,0,0,0
0,1,6.76609,263.202,6.76609,2072330000,-2.24328,0,0.5,3,0,4294967295,0,0,0,0
0,1,92.7974,3243.62,92.7974,84522900,-2.18799,0,0.5,3,0,4294967295,0,0,0,0
0,1,14.6927,390.831,14.6927,803498000,-2.20756,0,0.5,3,0,4294967295,0,0,0,0
0,1,321.808,4073.23,321.808,18497000,-2.30151,0,0.5,3,0,4294967295,0,0,0,0
0,1,638.634,24643.5,638.634,8005930,-0.0181313,0,0.5,3,0,4294967295,0,0,0,0
0,2,631.968,21987.2,631.968,8109220,-2.35147,0,0.5,2.5,0,4294967295,0,0,0,0
0,2,13838.7,294672,13838.7,186729,-2.46243,0,0.5,2.5,0,4294967295,0,0,0,0
0,2,2436.16,155297,2436.16,1559420,-2.71651,0,0.5,2.5,0,4294967295,0,0,0,0
0,2,181.011,13719.8,181.011,37362100,-2.34468,0,0.5,2.5,0,4294967295,0,0,0,0
0,2,44.0211,502.943,44.0211,210233000,-2.30426,0,0.5,2.5,0,4294967295,0,0,0,0
0,2,1854.46,36020.2,1854.46,2176390,-2.20265,0,0.5,2.5,0,4294967295,0,0,0,0
0,2,102.172,5904.27,102.172,75146200,-2.24328,0,0.5,2.5,0,4294967295,0,0,0,0
0,2,1039.11,51593,1039.11,4416710,-2.18799,0,0.5,2.5,0,4294967295,0,0,0,0
0,2,4188.07,252893,4188.07,804363,-2.20756,0,0.5,2.5,0,4294967295,0,0,0,0
0,2,4501.36,82031.1,4501.36,736498,-2.30151,0,0.5,2.5,0,4294967295,0,0,0,0
0,2,66.0574,1837.83,66.0574,128037000,-2.50065,0,0.5,2.5,0,4294967295,0,0,0,0
0,3,0.227438,2.59949,0.227438,130865000000,-2.35147,0,0.5,2,0,4294967295,0,0,0,0
0,3,14.0017,116.614,14.0017,852207000,-2.46243,0,0.5,2,0,4294967295,0,0,0,0
0,3,0.632639,12.2575,0.632639,37494100000,-2.71651,0,0.5,2,0,4294967295,0,0,0,0
0,3,1.71672,65.858,1.71672,11072300000,-2.34468,0,0.5,2,0,4294967295,0,0,0,0
0,3,13.3847,130.471,13.3847,900453000,-2.30426,0,0.5,2,0,4294967295,0,0,0,0
0,3,41.4597,476.802,41.4597,226210000,-2.20265,0,0.5,2,0,4294967295,0,0,0,0
0,3,0.554662,15.0455,0.554662,44031500000,-2.24328,0,0.5,2,0,4294967295,0,0,0,0
0,3,0.474098,7.8276,0.474098,53339100000,-2.18799,0,0.5,2,0,4294967295,0,0,0,0
0,3,16.7815,454.966,16.7815,683040000,-2.20756,0,0.5,2,0,4294967295,0,0,0,0
0,3,13.0862,108.281,13.0862,925606000,-2.30151,0,0.5,2,0,4294967295,0,0,0,0
0,3,6.4223,128.288,6.4223,2208660000,-2.50065,0,0.5,2,0,4294967295,0,0,0,0
0,4,11.6618,229.42,11.6618,1065560000,-2.35147,0,0.5,3,0,4294967295,0,0,0,0
0,4,1.04508,6.28424,1.04508,20305200000,-2.46243,0,0.5,3,0,4294967295,0,0,0,0
0,4,7.38258,202.75,7.38258,1862890000,-2.71651,0,0.5,3,0,4294967295,0,0,0,0
0,4,18.0807,977.35,18.0807,623561000,-2.34468,0,0.5,3,0,4294967295,0,0,0,0
0,4,2.74655,21.7849,2.74655,6235520000,-2.30426,0,0.5,3,0,4294967295,0,0,0,0
0,4,6.6771,60.2582,6.6771,2106120000,-2.20265,0,0.5,3,0,4294967295,0,0,0,0
0,4,11.2006,468.784,11.2006,1119420000,-2.24328,0,0.5,3,0,4294967295,0,0,0,0
0,4,3.55552,77.9018,3.55552,4548670000,-2.18799,0,0.5,3,0,4294967295,0,0,0,0
0,4,0.96869,17.5331,0.96869,22278400000,-2.20756,0,0.5,3,0,4294967295,0,0,0,0
0,4,3.19316,22.0844,3.19316,5187080000,-2.30151,0,0.5,3,0,4294967295,0,0,0,0
0,4,2.17395,37.3064,2.17395,8297300000,-2.50065,0,0.5,3,0,4294967295,0,0,0,0
0,5,0.497261,6.31812,0.497261,50319200000,-2.35147,0,0.5,2.5,0,4294967295,0,0,0,0
0,5,7.4978,57.6352,7.4978,1827970000,-2.46243,0,0.5,2.5,0,4294967295,0,0,0,0
0,5,29.4477,986.72,29.4477,343595000,-2.71651,0,0.5,2.5,0,4294967295,0,0,0,0
0,5,19.5463,1068.69,19.5463,566917000,-2.34468,0,0.5,2.5,0,4294967295,0,0,0,0
0,5,0.477399,3.03904,0.477399,52888800000,-2.30426,0,0.5,2.5,0,4294967295,0,0,0,0
0,5,82.0957,1035.58,82.0957,98173800,-2.20265,0,0.5,2.5,0,4294967295,0,0,0,0
0,5,2.0011,65.2692,2.0011,9181190000,-2.24328,0,0.5,2.5,0,4294967295,0,0,0,0
0,5,3.26983,70.7975,3.26983,5038870000,-2.18799,0,0.5,2.5,0,4294967295,0,0,0,0
0,5,0.997158,18.1217,0.997158,21503800000,-2.20756,0,0.5,2.5,0,4294967295,0,0,0,0
0,5,158.638,1824.61,158.638,43897400,-2.30151,0,0.5,2.5,0,4294967295,0,0,0,0
