Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
33736.4,2,100,H,Ecto,459083
33736.4,2,1000,H,Ecto,2.70517e+06
33736.4,2,10000,H,Ecto,1.92978e-05
33736.4,2,1000,H,Endo,7.61002e+06
33736.4,2,10000,H,Endo,1.85295e+08
33736.4,2,100000,H,Endo,803023
33736.4,2,100,O,Ecto,1.40877e+06
33736.4,2,1000,O,Ecto,1.37992e+06
33736.4,2,10000,O,Endo,8356.33
33736.4,2,1000,C,Ecto,5.59709e+07
33736.4,2,10000,C,Ecto,2.88655e+06
75491.6,2,100,H,Ecto,918963
75491.6,2,1000,H,Ecto,31184.1
75491.6,2,1000,H,Endo,523.264
75491.6,2,10000,H,Endo,151486
75491.6,2,100000,H,Endo,43.0027
75491.6,2,100,O,Ecto,1.79163e+06
75491.6,2,1000,O,Ecto,709962
75491.6,2,10000,O,Endo,0.206144
75491.6,2,100,C,Ecto,114678
75491.6,2,1000,C,Ecto,1.84138e+06
75491.6,2,10000,C,Ecto,2493.17
40245.4,2,100,H,Ecto,2.31329e+06
40245.4,2,1000,H,Ecto,4.11908e+06
40245.4,2,10000,H,Ecto,4.24597e-06
40245.4,2,1000,H,Endo,6.10646e+06
40245.4,2,10000,H,Endo,1.4726e+08
40245.4,2,100000,H,Endo,34427.6
40245.4,2,100,O,Ecto,6.80862e+06
40245.4,2,1000,O,Ecto,3.03795e+06
40245.4,2,10000,O,Endo,51.8167
40245.4,2,100,C,Ecto,113854
40245.4,2,1000,C,Ecto,7.83526e+07
40245.4,2,10000,C,Ecto,2.7007e+06
51961.7,2,10,H,Ecto,798.208
51961.7,2,100,H,Ecto,51211.9
51961.7,2,1000,H,Ecto,4481.58
51961.7,2,1000,H,Endo,46.5603
51961.7,2,10000,H,Endo,0.168255
51961.7,2,10,O,Ecto,91.3079
51961.7,2,100,O,Ecto,46598.1
51961.7,2,1000,O,Ecto,23302.2
51961.7,2,10,C,Ecto,0.00124571
51961.7,2,100,C,Ecto,575.577
51961.7,2,1000,C,Ecto,18611.9
51961.7,2,10000,C,Ecto,0.360348
695.239,5,10,H,Ecto,1.0859e+06
695.239,5,100,H,Ecto,1.28968e+07
695.239,5,1000,H,Ecto,5.16202e+06
695.239,5,1000,H,Endo,1422.17
695.239,5,10000,H,Endo,19.7049
695.239,5,10,O,Ecto,96246.1
695.239,5,100,O,Ecto,1.05922e+07
695.239,5,1000,O,Ecto,4.97147e+06
695.239,5,10,C,Ecto,0.304402
695.239,5,100,C,Ecto,30775.8
