GridcellIndex,Cohort_FunctionalGroupIndex,Cohort_AdultMass,Cohort_Consumed_Autotroph,Cohort_Consumed_Herbivore,Cohort_Consumed_Omnivore,Cohort_Consumed_Carnivore
0,0,13943.9,2.16882e+06,0,0,0
0,0,47427.3,1.57229e+06,0,0,0
0,0,3930.78,350581,0,0,0
0,0,5663.83,571706,0,0,0
0,0,52777.1,6.44182e+08,0,0,0
0,0,14163,2.57904e+08,0,0,0
0,0,15540.4,6.4255e+08,0,0,0
0,0,114892,1.37999e+09,0,0,0
0,0,7560.08,2.99748e+06,0,0,0
0,0,32189.7,2.92793e+09,0,0,0
0,0,8269.19,1.17018e+08,0,0,0
0,0,7327.32,9.85484e+08,0,0,0
0,0,29106.1,1.61487e+07,0,0,0
0,0,43476.7,0,0,0,0
0,0,29106.1,0,0,0,0
0,0,12965.6,0,0,0,0
0,0,3662.79,0,0,0,0
0,0,116215,3.57053e+07,0,0,0
0,0,2841.28,296012,0,0,0
0,2,33736.4,7.617e+08,6.70993e+07,4.22815e+06,1.67882e+07
0,2,75491.6,6.41433e+06,1.94468e+06,890712,1.03756e+06
0,2,40245.4,6.20303e+08,4.81979e+07,6.87639e+06,4.14992e+07
0,2,51961.7,90640.3,26022.8,663.902,392.15
0,2,51961.7,0,0,0,0
0,3,45.6791,0,0,0,0
0,3,401.125,0,0,0,0
0,3,4.52671,0,0,0,0
0,5,695.239,0,0,0,0
0,5,101.363,0,0,0,0
0,6,638.6,0,0,0,0
0,6,141.444,0,0,0,0
0,6,369.68,0,0,0,0
0,6,191.848,0,0,0,0
0,6,1799.38,0,0,0,0
0,6,253.651,0,0,0,0
0,6,9466.73,0,0,0,0
0,6,763.972,0,0,0,0
0,6,42.2529,0,0,0,0
0,6,626.399,0,0,0,0
0,6,274.636,0,0,0,0
0,6,389.943,0,0,0,0
0,6,177.224,0,0,0,0
0,6,893.832,0,0,0,0
0,6,242.462,0,0,0,0
0,6,633.466,0,0,0,0
0,6,921.832,0,0,0,0
0,6,151.834,0,0,0,0
0,6,169.603,0,0,0,0
0,6,42.4923,0,0,0,0
0,6,654.452,0,0,0,0
0,6,771.524,0,0,0,0
0,6,132.847,0,0,0,0
0,6,42.0157,0,0,0,0
0,6,370.408,0,0,0,0
0,6,228.648,0,0,0,0
0,6,663.107,0,0,0,0
0,6,137.644,0,0,0,0
0,6,158.318,0,0,0,0
0,7,3119.02,0,0,0,0
0,7,93.2779,0,0,0,0
0,7,3353.51,0,0,0,0
0,7,5743.31,0,0,0,0
0,7,1088.38,0,0,0,0
0,7,5991.57,0,0,0,0
0,7,4347.55,0,0,0,0
0,7,482.525,0,0,0,0
0,7,1230.55,0,0,0,0
0,7,21556,0,0,0,0
0,7,108.657,0,0,0,0
0,7,6545.78,0,0,0,0
0,7,1096.35,0,0,0,0
0,7,108.657,0,0,0,0
0,7,18118.7,0,0,0,0
0,7,335.771,0,0,0,0
0,7,6592.92,0,0,0,0
0,7,3265.4,0,0,0,0
0,7,5743.31,0,0,0,0
0,7,462.143,0,0,0,0
0,7,4339.51,0,0,0,0
0,7,3274.09,0,0,0,0
0,7,12213.6,0,0,0,0
0,8,101.151,0,0,0,0
0,8,1603.65,0,0,0,0
0,8,5883.77,0,0,0,0
0,8,2140.9,0,0,0,0
0,8,368.079,0,0,0,0
0,8,6182.5,0,0,0,0
0,8,1622.39,0,0,0,0
0,8,744.718,0,0,0,0
0,8,51.8969,0,0,0,0
0,8,384.776,0,0,0,0
0,8,784.611,0,0,0,0
0,8,98.6932,0,0,0,0
0,8,450.657,0,0,0,0
0,8,5710.18,0,0,0,0
0,8,422.206,0,0,0,0
0,8,183.388,0,0,0,0
0,8,784.611,0,0,0,0
0,8,98.8087,0,0,0,0
0,8,51.8969,0,0,0,0
0,8,2140.9,0,0,0,0
0,8,1638.82,0,0,0,0
1,0,56551.7,4.63976e+09,0,0,0
1,0,8089.27,7.9111e+08,0,0,0
1,0,17989.2,1.29328e+09,0,0,0
1,0,15568.6,2.71849e+06,0,0,0
1,0,16911.8,0,0,0,0
1,0,7907.01,0,0,0,0
1,0,16847,9.50612e+08,0,0,0
1,2,51104.4,3.25242e+07,4.69644e+06,1.54975e+06,1.16028e+06
1,3,6.1821,0,0,0,0
1,6,1800.07,0,0,0,0
1,6,748.028,0,0,0,0
1,6,58.2777,0,0,0,0
1,6,1893.88,0,0,0,0
1,6,702.745,0,0,0,0
1,6,274.144,0,0,0,0
1,6,591.707,0,0,0,0
1,6,7451.58,0,0,0,0
1,6,58.2777,0,0,0,0
1,6,9829.06,0,0,0,0
1,6,562.709,0,0,0,0
1,6,2984.62,0,0,0,0
1,6,768.178,0,0,0,0
1,6,58.2777,0,0,0,0
1,6,592.629,0,0,0,0
1,6,3642.45,0,0,0,0
1,6,58.5694,0,0,0,0
1,6,26709.3,0,0,0,0
1,6,313.38,0,0,0,0
1,6,1789.82,0,0,0,0
1,6,2984.62,0,0,0,0
1,6,748.028,0,0,0,0
1,6,58.7148,0,0,0,0
1,6,581.042,0,0,0,0
1,7,15945.7,0,0,0,0
1,7,3113.32,0,0,0,0
1,7,22864.2,0,0,0,0
1,7,5855.35,0,0,0,0
1,7,382.877,0,0,0,0
1,7,4121.7,0,0,0,0
1,7,16259.3,0,0,0,0
1,7,4565.95,0,0,0,0
1,7,15470,0,0,0,0
1,7,12213.6,0,0,0,0
1,7,3610.32,0,0,0,0
1,7,374.855,0,0,0,0
1,7,10791.3,0,0,0,0
1,7,3119.66,0,0,0,0
1,7,34604.9,0,0,0,0
1,7,5889.68,0,0,0,0
1,7,5172.39,0,0,0,0
1,7,4437.88,0,0,0,0
1,7,17848.8,0,0,0,0
1,7,3163.91,0,0,0,0
1,7,4455.98,0,0,0,0
1,7,10791.3,0,0,0,0
1,7,5939.43,0,0,0,0
1,7,17848.8,0,0,0,0
1,7,14346,0,0,0,0
1,7,12213.6,0,0,0,0
1,7,23145.9,0,0,0,0
1,8,10130.3,0,0,0,0
1,8,10034.3,0,0,0,0
1,8,1177.23,0,0,0,0
1,8,169.479,0,0,0,0
1,8,5289.04,0,0,0,0
1,8,1827.05,0,0,0,0
1,8,1554.87,0,0,0,0
1,8,285.98,0,0,0,0
1,8,1699.18,0,0,0,0
1,8,463.37,0,0,0,0
1,8,10086.7,0,0,0,0
1,8,9871.85,0,0,0,0
1,8,37.0569,0,0,0,0
1,8,5191.12,0,0,0,0
1,8,1932.62,0,0,0,0
1,8,24.4787,0,0,0,0
1,8,754.049,0,0,0,0
1,8,90.4465,0,0,0,0
1,8,5190.63,0,0,0,0
1,8,9975.1,0,0,0,0
1,8,37.6883,0,0,0,0
1,8,305.311,0,0,0,0
1,8,1436.08,0,0,0,0
1,8,1171.37,0,0,0,0
1,8,1177.23,0,0,0,0
1,8,771.882,0,0,0,0
1,8,39.4097,0,0,0,0
1,8,1536.07,0,0,0,0
1,8,177.326,0,0,0,0
1,8,273.635,0,0,0,0
1,8,92.4624,0,0,0,0
1,8,333.333,0,0,0,0
1,8,36.2302,0,0,0,0
1,8,10448.4,0,0,0,0
1,8,176.152,0,0,0,0
1,8,25.0702,0,0,0,0
1,8,95.1269,0,0,0,0
1,8,288.737,0,0,0,0
2,0,2173.49,1.2747e+06,0,0,0
2,0,31220.4,380230,0,0,0
2,0,5132.57,5.99053e+08,0,0,0
2,0,2173.49,4.47961e+08,0,0,0
2,0,20519.2,9.56591e+07,0,0,0
2,0,113559,1.61764e+08,0,0,0
2,0,3470.37,4.67605e+09,0,0,0
2,0,55017.8,1.2267e+09,0,0,0
2,0,111159,6.67931e+06,0,0,0
2,0,41316.5,1.56392e+09,0,0,0
2,0,30497.5,0,0,0,0
2,0,49594.6,0,0,0,0
2,0,2025.31,0,0,0,0
2,0,113597,0,0,0,0
2,0,18618.9,0,0,0,0
2,2,43836.1,7.14696e+07,871325,46871.7,3.76869e+06
2,2,12927.2,67395,231815,3387.85,56989.2
2,2,42658.6,0,0,0,0
2,2,12094.4,0,0,0,0
2,3,114.383,0,0,0,0
2,3,4.34541,0,0,0,0
2,3,15.1756,0,0,0,0
2,6,741.139,0,0,0,0
2,6,2682.98,0,0,0,0
2,6,15843.3,0,0,0,0
2,6,452.198,0,0,0,0
2,6,320.107,0,0,0,0
2,6,789.752,0,0,0,0
2,6,3765.65,0,0,0,0
2,6,98.5863,0,0,0,0
2,6,741.139,0,0,0,0
2,6,431.998,0,0,0,0
2,6,57.3465,0,0,0,0
2,6,56.4083,0,0,0,0
2,6,728.962,0,0,0,0
2,6,81.9434,0,0,0,0
2,6,202.958,0,0,0,0
2,6,54.6758,0,0,0,0
2,6,1957.84,0,0,0,0
2,6,445.249,0,0,0,0
2,6,2781.83,0,0,0,0
2,6,307.027,0,0,0,0
2,6,1800.07,0,0,0,0
2,6,583.489,0,0,0,0
2,6,2358.55,0,0,0,0
2,6,439.874,0,0,0,0
2,6,2478.11,0,0,0,0
2,6,56.4083,0,0,0,0
2,6,741.139,0,0,0,0
2,6,3765.65,0,0,0,0
2,6,748.028,0,0,0,0
2,7,959.906,0,0,0,0
2,7,238.422,0,0,0,0
2,7,79.3526,0,0,0,0
2,7,3909.24,0,0,0,0
2,7,4525.6,0,0,0,0
2,7,333.214,0,0,0,0
2,7,4565.95,0,0,0,0
2,7,3069.66,0,0,0,0
2,7,988.722,0,0,0,0
2,7,18019.4,0,0,0,0
2,7,955.654,0,0,0,0
2,7,4437.88,0,0,0,0
2,7,4470.12,0,0,0,0
2,7,20603.3,0,0,0,0
2,7,18268,0,0,0,0
2,7,4445.98,0,0,0,0
2,7,958.132,0,0,0,0
2,7,79.3526,0,0,0,0
2,7,250.276,0,0,0,0
2,7,2840.35,0,0,0,0
2,7,5168.14,0,0,0,0
2,8,5146.26,0,0,0,0
2,8,1189.16,0,0,0,0
2,8,520.056,0,0,0,0
2,8,943.805,0,0,0,0
2,8,1634.08,0,0,0,0
2,8,348.032,0,0,0,0
2,8,53.601,0,0,0,0
2,8,979.506,0,0,0,0
2,8,144.66,0,0,0,0
2,8,29.2747,0,0,0,0
2,8,132.468,0,0,0,0
2,8,7183.74,0,0,0,0
2,8,1648.21,0,0,0,0
2,8,92.8481,0,0,0,0
2,8,570.3,0,0,0,0
2,8,7241.37,0,0,0,0
2,8,1189.16,0,0,0,0
2,8,53.601,0,0,0,0
2,8,29.3805,0,0,0,0
2,8,5421.87,0,0,0,0
2,8,514.975,0,0,0,0
2,8,144.66,0,0,0,0
2,8,89.0665,0,0,0,0
2,8,363.485,0,0,0,0
