GridcellIndex,Cohort_FunctionalGroupIndex,Cohort_AdultMass,Cohort_Consumed_Autotroph,Cohort_Consumed_Herbivore,Cohort_Consumed_Omnivore,Cohort_Consumed_Carnivore
0,0,13943.9,265475,0,0,0
0,0,47427.3,1.38739e+06,0,0,0
0,0,5663.83,450557,0,0,0
0,0,52777.1,1.06434e+09,0,0,0
0,0,14163,3.83516e+08,0,0,0
0,0,15540.4,7.08897e+09,0,0,0
0,0,114892,1.99497e+09,0,0,0
0,0,7560.08,5.70933e+06,0,0,0
0,0,8269.19,1.1109e+09,0,0,0
0,0,29106.1,1.01316e+09,0,0,0
0,0,43476.7,5.37279e+06,0,0,0
0,0,12965.6,1.50824e+07,0,0,0
0,0,116215,6.43574e+07,0,0,0
0,0,2841.28,130171,0,0,0
0,0,3854.37,4.99444e+07,0,0,0
0,0,29106.1,1.91925e+09,0,0,0
0,0,5586.64,886467,0,0,0
0,0,18275.3,2.94048e+06,0,0,0
0,2,33736.4,7.44588e+08,2.54336e+08,2.17474e+06,4.06809e+07
0,2,75491.6,1.04272e+07,820431,1.74534e+06,1.58954e+06
0,2,40245.4,7.06706e+08,1.31889e+08,7.86475e+06,6.93433e+07
0,2,51961.7,256268,56101.7,62343.4,14328.5
0,3,401.125,9.5953e+07,0,0,0
0,3,4.52671,3.41701e+07,0,0,0
0,3,45.9163,4.66889e+07,0,0,0
0,5,695.239,3.00123e+08,5.958e+07,3.03255e+07,1.30474e+07
0,5,101.363,2.19612e+07,5.05455e+07,3.53826e+07,146769
0,6,638.6,8.38175e+07,0,0,0
0,6,369.68,3.38187e+08,0,0,0
0,6,1799.38,8.21258e+07,0,0,0
0,6,389.943,9.23009e+07,0,0,0
0,6,177.224,7.59709e+07,0,0,0
0,6,242.462,8.32121e+07,0,0,0
0,6,633.466,3.24806e+07,0,0,0
0,6,921.832,1.07047e+08,0,0,0
0,6,169.603,2.47286e+07,0,0,0
0,6,42.4923,2.61219e+07,0,0,0
0,6,771.524,1.58207e+08,0,0,0
0,6,42.0157,4.51943e+06,0,0,0
0,6,370.408,3.69028e+07,0,0,0
0,6,228.648,5.33048e+07,0,0,0
0,6,137.644,1.11781e+08,0,0,0
0,6,158.318,1.48047e+07,0,0,0
0,6,4828.62,5.11093e+07,0,0,0
0,6,42.2529,2.85922e+07,0,0,0
0,6,668.543,4.79033e+07,0,0,0
0,6,142.027,1.08119e+07,0,0,0
0,6,253.651,2.56434e+07,0,0,0
0,6,1773.82,9.78269e+07,0,0,0
0,6,763.972,4.15422e+07,0,0,0
0,6,15843.3,4669.3,0,0,0
0,6,637.338,8.19946e+07,0,0,0
0,6,369.68,1.47945e+08,0,0,0
0,7,93.2779,0,37185.1,15485,259.054
0,7,3353.51,0,17248.1,13315.3,6947.95
0,7,5743.31,0,1.12765e+07,1.19343e+07,4.71782e+06
0,7,1088.38,0,132913,199675,52685.4
0,7,5991.57,0,1.7715e+06,2.21216e+06,466644
0,7,4347.55,0,8.70298e+06,6.02707e+06,3.08758e+06
0,7,482.525,0,1.19804e+08,1.99062e+07,9.40696e+06
0,7,1230.55,0,2.12136e+07,1.48595e+07,377233
0,7,21556,0,19197.5,1858.05,12784
0,7,6545.78,0,496208,601375,278861
0,7,18118.7,0,1.28256e+07,8.56392e+06,3.84103e+06
0,7,335.771,0,25140,12882.4,2346.97
0,7,6592.92,0,1.786e+08,1.58164e+08,7.58454e+07
0,7,3265.4,0,25678.8,0.0622273,0
0,7,462.143,0,5.40781e+06,4.42081e+06,126312
0,7,4339.51,0,1.35456e+08,9.31392e+07,8.35935e+07
0,7,12213.6,0,3633.78,4563.26,7176.36
0,7,19814,0,141913,44898.4,5928.62
0,7,1024.32,0,8.12182e+07,188508,10.3798
0,7,3119.02,0,9.98735e+07,1.60138e+08,2.20921e+06
0,7,92.1524,0,3557.2,19.0342,0
0,7,5038.16,0,6.45681e+07,1.32686e+07,18038.1
0,8,101.151,81.7492,44.8995,17.4774,0.0873194
0,8,1603.65,9.81278e+06,2.36247e+06,2.11893e+06,647823
0,8,5883.77,4.00543e+07,1.30034e+07,1.41471e+07,5.6229e+06
0,8,368.079,1.03894e+08,2.80702e+07,1.1221e+07,3.36353e+06
0,8,6182.5,1.80104e+07,2.75009e+06,3.89277e+06,1.12192e+06
0,8,1622.39,1.54654e+08,5.42171e+07,1.16516e+07,5.27631e+06
0,8,744.718,2.16502e+07,3.76198e+06,2.1224e+06,872789
0,8,51.8969,7.94939e+06,8.78311e+06,476666,588.133
0,8,384.776,3.97029e+07,8.12215e+06,1.06755e+07,724236
0,8,784.611,1.99367e+07,4.30005e+06,3.36727e+06,1.01925e+06
0,8,450.657,1.81404e+07,1.51411e+07,2.383e+06,1778.15
0,8,5710.18,3.35951e+07,1.09458e+07,8.55402e+06,447987
0,8,183.388,5.41663e+07,1.07487e+07,1.79955e+07,875122
0,8,51.8969,1.24783e+07,4.2644e+06,29248.4,0.723321
0,8,2140.9,3.28301e+07,8.72832e+06,1.38718e+07,111495
0,8,1638.82,2.43342e+07,6.35405e+07,1.3848e+06,1097.31
0,8,784.611,4.09647e+07,1.33746e+08,1.00268e+07,2832.07
0,8,417.065,1.32573e+07,3.47944e+06,3916.81,1.39608
0,8,674.547,4.08956e+07,1.96201e+07,6.21546e+06,257048
0,8,1603.65,2.19128e+07,1.50091e+07,182978,11.728
0,8,46.9451,2.17102e+07,762.217,0.218872,0
0,8,183.388,7.21891e+07,5.49009e+07,227210,6.13326
0,8,94.9583,227372,0,0,0
0,8,5360.5,5.68687e+06,1.12877e+06,1.47317e+06,526202
0,8,131.707,1.78093e+07,9.21823e+06,6.89427e+06,321.002
1,0,56551.7,6.49587e+09,0,0,0
1,0,8089.27,3.77177e+08,0,0,0
1,0,16911.8,8.24555e+07,0,0,0
1,0,16847,8.86881e+08,0,0,0
1,0,16847,1.46675e+09,0,0,0
1,0,32189.7,3.38312e+09,0,0,0
1,0,111159,2.5407e+06,0,0,0
1,0,8131.27,2.60709e+09,0,0,0
1,2,51104.4,5.01856e+07,1.44017e+07,2.3135e+06,1.32785e+06
1,3,6.10501,1.1245e+08,0,0,0
1,6,1800.07,1.58091e+08,0,0,0
1,6,748.028,3680.84,0,0,0
1,6,702.745,3.32122e+08,0,0,0
1,6,274.144,36643.9,0,0,0
1,6,7451.58,1.39617e+07,0,0,0
1,6,9829.06,5.08849e+08,0,0,0
1,6,562.709,2.08447e+08,0,0,0
1,6,768.178,6.50396e+07,0,0,0
1,6,592.629,1.25655e+08,0,0,0
1,6,3642.45,1.08958e+08,0,0,0
1,6,58.5694,1.27889e+08,0,0,0
1,6,313.38,840356,0,0,0
1,6,2984.62,2.08353e+08,0,0,0
1,6,58.7148,3.80357e+07,0,0,0
1,6,581.042,1.50162e+08,0,0,0
1,6,2984.62,6.9566e+07,0,0,0
1,6,1800.07,8.758e+06,0,0,0
1,6,15692.2,17574.2,0,0,0
1,6,704,80834.4,0,0,0
1,6,58.2777,7.63366e+07,0,0,0
1,6,7474.69,7.52771e+07,0,0,0
1,6,51.9887,8.2386e+07,0,0,0
1,6,702.745,8.06515e+07,0,0,0
1,6,67.9294,1.19275e+07,0,0,0
1,7,15945.7,0,1.22422e+06,187012,145192
1,7,3113.32,0,460492,112047,213208
1,7,22864.2,0,4.60176e+07,1.00052e+07,8.02106e+06
1,7,5855.35,0,2.85589e+06,350951,277818
1,7,382.877,0,1.03292e+07,1.63383e+07,1.40228e+06
1,7,16259.3,0,4.5402e+08,1.75203e+08,1.51478e+08
1,7,4565.95,0,4.59146e+07,9.81079e+06,2.40855e+07
1,7,12213.6,0,1.89633e+08,2.0042e+07,1.78036e+07
1,7,374.855,0,2.583e+07,8.11124e+06,112288
1,7,10791.3,0,533168,65457,27481.5
