Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
33736.4,2,100,H,Ecto,85349.3
33736.4,2,1000,H,Ecto,3.08097e+06
33736.4,2,10000,H,Ecto,1.33075e-05
33736.4,2,1000,H,Endo,2.00973e+07
33736.4,2,10000,H,Endo,2.71226e+08
33736.4,2,100000,H,Endo,154188
33736.4,2,100,O,Ecto,1.89676e+06
33736.4,2,1000,O,Ecto,708073
33736.4,2,10000,O,Endo,8153.54
33736.4,2,1000,C,Ecto,3.0727e+07
33736.4,2,10000,C,Ecto,125566
75491.6,2,100,H,Ecto,1.18612e+06
75491.6,2,1000,H,Ecto,12479.5
75491.6,2,1000,H,Endo,500.337
75491.6,2,10000,H,Endo,96131.1
75491.6,2,100000,H,Endo,4.37265
75491.6,2,100,O,Ecto,1.66852e+06
75491.6,2,1000,O,Ecto,373150
75491.6,2,10000,O,Endo,0.120772
75491.6,2,100,C,Ecto,143846
75491.6,2,1000,C,Ecto,1.29876e+06
75491.6,2,10000,C,Ecto,140.458
40245.4,2,100,H,Ecto,415324
40245.4,2,1000,H,Ecto,3.42912e+06
40245.4,2,10000,H,Ecto,8.87142e-07
40245.4,2,1000,H,Endo,3.86473e+06
40245.4,2,10000,H,Endo,1.73606e+08
40245.4,2,100000,H,Endo,72904.8
40245.4,2,100,O,Ecto,2.73483e+06
40245.4,2,1000,O,Ecto,836865
40245.4,2,10000,O,Endo,88.4199
40245.4,2,1000,C,Ecto,3.99526e+07
40245.4,2,10000,C,Ecto,105280
51961.7,2,10,H,Ecto,104.083
51961.7,2,100,H,Ecto,38013.6
51961.7,2,1000,H,Ecto,311.426
51961.7,2,1000,H,Endo,40.3922
51961.7,2,10000,H,Endo,0.116506
51961.7,2,10,O,Ecto,227.184
51961.7,2,100,O,Ecto,16203.9
51961.7,2,1000,O,Ecto,6615.47
51961.7,2,10,C,Ecto,0.222408
51961.7,2,100,C,Ecto,209.244
51961.7,2,1000,C,Ecto,30593.2
51961.7,2,10000,C,Ecto,0.00217736
695.239,5,10,H,Ecto,354405
695.239,5,100,H,Ecto,2.54744e+07
695.239,5,1000,H,Ecto,2.56026e+06
695.239,5,1000,H,Endo,5417.72
695.239,5,10000,H,Endo,1.34704
695.239,5,10,O,Ecto,1.09507e+06
695.239,5,100,O,Ecto,9.58375e+06
695.239,5,1000,O,Ecto,1.969e+06
695.239,5,10,C,Ecto,424.625
695.239,5,100,C,Ecto,304199
695.239,5,1000,C,Ecto,1.38893e+07
695.239,5,10000,C,Ecto,0.0552055
101.363,5,1,H,Ecto,1.10106e+06
101.363,5,10,H,Ecto,2.06972e+06
101.363,5,100,H,Ecto,1.30889e+06
101.363,5,1000,H,Ecto,11549.4
101.363,5,1000,H,Endo,0.62349
101.363,5,10,O,Ecto,787983
101.363,5,100,O,Ecto,983976
101.363,5,1000,O,Ecto,83451.5
101.363,5,10,C,Ecto,59.5595
101.363,5,1000,C,Ecto,85054.1
93.2779,7,1,H,Ecto,1277.58
93.2779,7,10,H,Ecto,1642.92
93.2779,7,100,H,Ecto,14782.1
93.2779,7,1000,H,Ecto,2224.05
93.2779,7,1000,H,Endo,0.00420381
93.2779,7,10,O,Ecto,322.773
93.2779,7,100,O,Ecto,5682.9
93.2779,7,1000,O,Ecto,565.723
93.2779,7,10,C,Ecto,0.00503471
93.2779,7,1000,C,Ecto,400.707
3353.51,7,100,H,Ecto,12602.8
3353.51,7,1000,H,Ecto,0.510433
3353.51,7,1000,H,Endo,27.8123
3353.51,7,10000,H,Endo,3.44292
3353.51,7,100,O,Ecto,7913.76
3353.51,7,1000,O,Ecto,3859.35
3353.51,7,10000,O,Endo,3.25006e-05
3353.51,7,10,C,Ecto,8.02511e-06
3353.51,7,100,C,Ecto,1383.61
3353.51,7,1000,C,Ecto,2714.84
3353.51,7,10000,C,Ecto,0.0373341
5743.31,7,100,H,Ecto,1.07014e+07
5743.31,7,1000,H,Ecto,8944.44
5743.31,7,1000,H,Endo,2520.56
5743.31,7,10000,H,Endo,111682
5743.31,7,100,O,Ecto,7.345e+06
5743.31,7,1000,O,Ecto,2.53372e+06
5743.31,7,10000,O,Endo,0.231137
5743.31,7,100,C,Ecto,675278
5743.31,7,1000,C,Ecto,3.08658e+06
5743.31,7,10000,C,Ecto,3105.89
1088.38,7,10,H,Ecto,158.888
1088.38,7,100,H,Ecto,142897
1088.38,7,1000,H,Ecto,2203.14
1088.38,7,1000,H,Endo,303.787
1088.38,7,10000,H,Endo,2.14951
1088.38,7,10,O,Ecto,1086.09
1088.38,7,100,O,Ecto,54861.9
1088.38,7,1000,O,Ecto,17296.3
1088.38,7,10,C,Ecto,3.61748
1088.38,7,100,C,Ecto,2046.97
1088.38,7,1000,C,Ecto,80514.4
1088.38,7,10000,C,Ecto,0.00718505
5991.57,7,10,H,Ecto,3802.3
5991.57,7,100,H,Ecto,1.24476e+06
