Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
33736.4,2,100,H,Ecto,5.09918e+06
33736.4,2,1000,H,Ecto,1.49498e+07
33736.4,2,1000,H,Endo,1.25509e+07
33736.4,2,10000,H,Endo,3.44994e+07
33736.4,2,100,O,Ecto,1.24149e+06
33736.4,2,1000,O,Ecto,2.95579e+06
33736.4,2,10000,O,Endo,30871.8
33736.4,2,100,C,Ecto,1.17064e-06
33736.4,2,1000,C,Ecto,1.59842e+07
33736.4,2,10000,C,Ecto,803975
75491.6,2,100,H,Ecto,1.76526e+06
75491.6,2,1000,H,Ecto,8728.25
75491.6,2,1000,H,Endo,77173.3
75491.6,2,10000,H,Endo,93517.1
75491.6,2,100,O,Ecto,798474
75491.6,2,1000,O,Ecto,92238.3
75491.6,2,100,C,Ecto,54047.1
75491.6,2,1000,C,Ecto,962335
75491.6,2,10000,C,Ecto,21181.1
40245.4,2,100,H,Ecto,1.54458e+07
40245.4,2,1000,H,Ecto,1.65892e+07
40245.4,2,1000,H,Endo,2.65135e+06
40245.4,2,10000,H,Endo,1.35114e+07
40245.4,2,100,O,Ecto,4.68636e+06
40245.4,2,1000,O,Ecto,2.18949e+06
40245.4,2,10000,O,Endo,541.515
40245.4,2,100,C,Ecto,1.31228e-06
40245.4,2,1000,C,Ecto,3.9663e+07
40245.4,2,10000,C,Ecto,1.83619e+06
51961.7,2,1000,H,Ecto,236.08
51961.7,2,1000,H,Endo,10702.6
51961.7,2,10000,H,Endo,14605.1
51961.7,2,100000,H,Endo,479.09
51961.7,2,1000,O,Ecto,395.184
51961.7,2,10000,O,Endo,268.718
51961.7,2,1000,C,Ecto,387.033
51961.7,2,10000,C,Ecto,5.11657
51104.4,2,10,H,Ecto,124.696
51104.4,2,100,H,Ecto,436680
51104.4,2,1000,H,Ecto,177322
51104.4,2,10000,H,Endo,4.08231e+06
51104.4,2,10,O,Ecto,3505.6
51104.4,2,100,O,Ecto,506117
51104.4,2,1000,O,Ecto,1.03889e+06
51104.4,2,10000,O,Ecto,1237.97
51104.4,2,100,C,Ecto,62396.1
51104.4,2,1000,C,Ecto,621472
51104.4,2,10000,C,Ecto,476408
43836.1,2,1000,H,Ecto,980.926
43836.1,2,10000,H,Ecto,4.9012e-05
43836.1,2,1000,H,Endo,857627
43836.1,2,10000,H,Endo,2701.56
43836.1,2,100000,H,Endo,10015.6
43836.1,2,100,O,Ecto,1.17308e-05
43836.1,2,1000,O,Ecto,46859.4
43836.1,2,10000,O,Endo,12.3068
43836.1,2,100,C,Ecto,8.63616e-06
43836.1,2,1000,C,Ecto,3.68064e+06
43836.1,2,10000,C,Ecto,88051.9
12927.2,2,100,H,Ecto,5752.84
12927.2,2,1000,H,Ecto,26420.8
12927.2,2,1000,H,Endo,199641
12927.2,2,100000,H,Endo,0.000595355
12927.2,2,100,O,Ecto,1819.33
12927.2,2,1000,O,Ecto,1568.52
12927.2,2,100,C,Ecto,1285.4
12927.2,2,1000,C,Ecto,44000.2
12927.2,2,10000,C,Ecto,11703.5
7457.79,2,100,H,Ecto,4.44816e+07
7457.79,2,1000,H,Ecto,1.27522e+07
7457.79,2,10000,H,Ecto,9441.2
7457.79,2,1000,H,Endo,3.90063e+06
7457.79,2,10000,H,Endo,2.168e+06
7457.79,2,100000,H,Endo,9988.47
