Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
33736.4,2,100,H,Ecto,7.67516e+06
33736.4,2,1000,H,Ecto,2.34029e+07
33736.4,2,1000,H,Endo,1.74454e+07
33736.4,2,10000,H,Endo,5.52838e+07
33736.4,2,100,O,Ecto,2.89164e+06
33736.4,2,1000,O,Ecto,4.56307e+06
33736.4,2,10000,O,Endo,41183.3
33736.4,2,100,C,Ecto,1.7544e-06
33736.4,2,1000,C,Ecto,2.42776e+07
33736.4,2,10000,C,Ecto,1.23912e+06
75491.6,2,100,H,Ecto,2.20067e+06
75491.6,2,1000,H,Ecto,5689.89
75491.6,2,1000,H,Endo,471750
75491.6,2,10000,H,Endo,535676
75491.6,2,100,O,Ecto,1.53112e+06
75491.6,2,1000,O,Ecto,204809
75491.6,2,100,C,Ecto,97566.8
75491.6,2,1000,C,Ecto,641538
75491.6,2,10000,C,Ecto,12580.5
40245.4,2,100,H,Ecto,3.11882e+07
40245.4,2,1000,H,Ecto,2.56614e+07
40245.4,2,1000,H,Endo,1.53638e+07
40245.4,2,10000,H,Endo,5.35812e+07
40245.4,2,100,O,Ecto,1.19914e+07
40245.4,2,1000,O,Ecto,3.26527e+06
40245.4,2,10000,O,Endo,481.761
40245.4,2,100,C,Ecto,0.10443
40245.4,2,1000,C,Ecto,1.29362e+08
40245.4,2,10000,C,Ecto,5.49731e+06
51961.7,2,1000,H,Ecto,428.913
51961.7,2,1000,H,Endo,18928
51961.7,2,10000,H,Endo,25507.2
51961.7,2,100000,H,Endo,675.595
51961.7,2,1000,O,Ecto,683.493
51961.7,2,10000,O,Endo,386.842
51961.7,2,1000,C,Ecto,571.257
51961.7,2,10000,C,Ecto,8.74882
51104.4,2,10,H,Ecto,403.826
51104.4,2,100,H,Ecto,1.05944e+06
51104.4,2,1000,H,Ecto,135613
51104.4,2,10000,H,Endo,5.00117e+06
51104.4,2,10,O,Ecto,7474.57
51104.4,2,100,O,Ecto,590949
51104.4,2,1000,O,Ecto,802778
51104.4,2,10000,O,Ecto,539.469
51104.4,2,100,C,Ecto,211136
51104.4,2,1000,C,Ecto,951093
51104.4,2,10000,C,Ecto,482934
43836.1,2,1000,H,Ecto,3491.08
43836.1,2,10000,H,Ecto,9.77032e-05
43836.1,2,1000,H,Endo,569611
43836.1,2,10000,H,Endo,7541.16
43836.1,2,100000,H,Endo,31643.5
43836.1,2,100,O,Ecto,0.515308
43836.1,2,1000,O,Ecto,100101
43836.1,2,10000,O,Endo,21.2184
43836.1,2,100,C,Ecto,5.51004e-05
43836.1,2,1000,C,Ecto,6.23556e+06
43836.1,2,10000,C,Ecto,142676
11603.8,2,100,H,Ecto,33196.7
11603.8,2,1000,H,Ecto,269467
11603.8,2,10000,H,Ecto,0.0265482
11603.8,2,1000,H,Endo,4.35612e+06
11603.8,2,100000,H,Endo,60.7576
11603.8,2,100,O,Ecto,13477.8
11603.8,2,1000,O,Ecto,51418.8
11603.8,2,100,C,Ecto,2810.57
11603.8,2,1000,C,Ecto,690090
11603.8,2,10000,C,Ecto,182026
12927.2,2,100,H,Ecto,1556.64
12927.2,2,1000,H,Ecto,4957.06
12927.2,2,10000,H,Endo,16272.6
12927.2,2,100,O,Ecto,2349.3
12927.2,2,1000,O,Ecto,4438.77
12927.2,2,10000,O,Ecto,468.464
12927.2,2,10000,O,Endo,0.0964073
12927.2,2,100,C,Ecto,228.434
12927.2,2,1000,C,Ecto,1678.17
12927.2,2,10000,C,Ecto,6652.51
7457.79,2,100,H,Ecto,8.79323e+07
7457.79,2,1000,H,Ecto,2.3938e+07
7457.79,2,10000,H,Ecto,16287
7457.79,2,1000,H,Endo,1.38973e+07
7457.79,2,10000,H,Endo,6.47985e+06
7457.79,2,100000,H,Endo,28658.8
7457.79,2,100,O,Ecto,505527
7457.79,2,1000,O,Ecto,12.0934
7457.79,2,1000,O,Endo,0.000225156
7457.79,2,100,C,Ecto,950002
7457.79,2,1000,C,Ecto,2.9825e+06
12361.4,2,100,H,Ecto,8.45816e+07
12361.4,2,1000,H,Ecto,5.78858e+07
12361.4,2,10000,H,Ecto,2701.26
12361.4,2,1000,H,Endo,7.53384e+07
12361.4,2,10000,H,Endo,2.96763e+07
12361.4,2,100000,H,Endo,137233
12361.4,2,1000,O,Ecto,3.52973e+06
12361.4,2,1000,O,Endo,3250.92
12361.4,2,1000,C,Ecto,3.55694e+06
26291.9,2,100,H,Ecto,1.76159e+06
26291.9,2,1000,H,Ecto,3.07127e+06
26291.9,2,10000,H,Ecto,2497.59
26291.9,2,1000,H,Endo,3.76651e+07
26291.9,2,10000,H,Endo,9.61582e+06
26291.9,2,100000,H,Endo,53647.1
26291.9,2,1000,O,Ecto,4.23808e+07
26291.9,2,10000,O,Ecto,829.318
26291.9,2,1000,O,Endo,77783.4
26291.9,2,10000,O,Endo,12370.7
26291.9,2,1000,C,Ecto,110071
26291.9,2,10000,C,Ecto,122.738
3908.04,2,100,H,Ecto,19209.7
3908.04,2,1000,H,Ecto,9982.62
3908.04,2,10000,H,Ecto,113.551
3908.04,2,1000,H,Endo,147.179
3908.04,2,10000,H,Endo,130.794
3908.04,2,100000,H,Endo,0.331149
3908.04,2,100,O,Ecto,4347.64
3908.04,2,1000,O,Ecto,0.0187917
3908.04,2,100,C,Ecto,5317.77
3908.04,2,1000,C,Ecto,297.833
38776.6,2,100,H,Ecto,0.00138291
38776.6,2,1000,H,Ecto,1239.34
38776.6,2,10000,H,Ecto,8.19939e-09
38776.6,2,1000,H,Endo,12759.7
38776.6,2,10000,H,Endo,41993.1
38776.6,2,1000,O,Ecto,251.23
38776.6,2,10000,O,Ecto,12.973
38776.6,2,1000,O,Endo,6677.78
38776.6,2,10000,O,Endo,42.0903
38776.6,2,1000,C,Ecto,993.341
38776.6,2,10000,C,Ecto,2.28412
11104.8,2,100,H,Ecto,62127.1
11104.8,2,1000,H,Ecto,2.63504e+06
11104.8,2,10000,H,Ecto,2.23246
11104.8,2,1000,H,Endo,3.64466e+06
11104.8,2,10000,H,Endo,1.67336e+07
11104.8,2,100,O,Ecto,1.79924e+06
11104.8,2,1000,O,Ecto,1.70879e+06
11104.8,2,10000,O,Ecto,7515.67
11104.8,2,1000,O,Endo,533215
11104.8,2,10000,O,Endo,243.47
11104.8,2,100,C,Ecto,3660.98
11104.8,2,1000,C,Ecto,7.99276e+06
11104.8,2,10000,C,Ecto,1100.51
6258.35,2,100,H,Ecto,64672.5
6258.35,2,1000,H,Ecto,400945
6258.35,2,10000,H,Ecto,4.86106
6258.35,2,1000,H,Endo,495497
6258.35,2,10000,H,Endo,513430
6258.35,2,100,O,Ecto,611534
6258.35,2,1000,O,Ecto,48803.8
6258.35,2,10000,O,Ecto,50.8173
6258.35,2,1000,O,Endo,759.852
6258.35,2,100,C,Ecto,6273.24
6258.35,2,1000,C,Ecto,654080
6258.35,2,10000,C,Ecto,6.67602
41165.9,2,100,H,Ecto,17417
41165.9,2,1000,H,Ecto,1.9474e+06
41165.9,2,10000,H,Ecto,1.73805
41165.9,2,1000,H,Endo,3.34272e+06
41165.9,2,10000,H,Endo,1.72114e+07
41165.9,2,100,O,Ecto,644096
41165.9,2,1000,O,Ecto,2.15341e+06
41165.9,2,10000,O,Ecto,13205
41165.9,2,1000,O,Endo,1.10903e+06
41165.9,2,10000,O,Endo,686.94
41165.9,2,1000,C,Ecto,5.95828e+06
41165.9,2,10000,C,Ecto,2002.6
3848.3,2,100,H,Ecto,3.05281e+06
3848.3,2,1000,H,Ecto,1.07719e+07
3848.3,2,10000,H,Ecto,62.3974
3848.3,2,1000,H,Endo,1.53601e+07
3848.3,2,10000,H,Endo,2.6e+06
3848.3,2,100,O,Ecto,1.33161e+07
3848.3,2,1000,O,Ecto,45123.6
3848.3,2,10000,O,Ecto,10.1726
3848.3,2,100,C,Ecto,267039
3848.3,2,1000,C,Ecto,4.25659e+06
3848.3,2,10000,C,Ecto,1.20368
6586.82,2,100,H,Ecto,4.17441e+06
6586.82,2,1000,H,Ecto,3.16181e+07
6586.82,2,10000,H,Ecto,382.035
6586.82,2,1000,H,Endo,5.47927e+07
6586.82,2,10000,H,Endo,4.67717e+07
6586.82,2,100,O,Ecto,6.23604e+07
6586.82,2,1000,O,Ecto,4.22924e+06
6586.82,2,10000,O,Ecto,5937.04
6586.82,2,1000,O,Endo,155588
6586.82,2,100,C,Ecto,383848
6586.82,2,1000,C,Ecto,6.6299e+07
6586.82,2,10000,C,Ecto,644.417
38776.6,2,100,H,Ecto,488758
38776.6,2,1000,H,Ecto,1.02543e+06
38776.6,2,10000,H,Ecto,44.4973
38776.6,2,1000,H,Endo,1.59236e+06
38776.6,2,10000,H,Endo,1.06564e+06
38776.6,2,100,O,Ecto,1.7191e+06
38776.6,2,1000,O,Ecto,98726.4
38776.6,2,10000,O,Ecto,99.7129
38776.6,2,1000,O,Endo,2647.27
38776.6,2,100,C,Ecto,14617.9
38776.6,2,1000,C,Ecto,1.61166e+06
38776.6,2,10000,C,Ecto,13.0703
6257.22,2,100,H,Ecto,2.83012e+07
6257.22,2,1000,H,Ecto,9.84247e+07
6257.22,2,10000,H,Ecto,631.475
6257.22,2,1000,H,Endo,1.1024e+08
6257.22,2,10000,H,Endo,9.69687e+06
6257.22,2,100,O,Ecto,1.23214e+08
6257.22,2,1000,O,Ecto,524996
6257.22,2,10000,O,Ecto,144.421
6257.22,2,100,C,Ecto,2.63997e+06
6257.22,2,1000,C,Ecto,4.22734e+07
6257.22,2,10000,C,Ecto,17.2375
92442.5,2,1000,H,Ecto,1.30004e+07
92442.5,2,10000,H,Ecto,0.000492821
92442.5,2,1000,H,Endo,2.35974e+08
92442.5,2,10000,H,Endo,1.04648e+09
92442.5,2,1000,O,Ecto,2.10016e+06
92442.5,2,10000,O,Ecto,133065
92442.5,2,1000,O,Endo,1.0622e+08
92442.5,2,10000,O,Endo,219805
92442.5,2,1000,C,Ecto,1.33247e+07
92442.5,2,10000,C,Ecto,29048
85041.8,2,1000,H,Ecto,121.609
85041.8,2,10000,H,Ecto,18268.6
85041.8,2,1000,H,Endo,438681
85041.8,2,10000,H,Endo,1.22074e+07
85041.8,2,1000,O,Ecto,98146.9
85041.8,2,1000,O,Endo,6.29834
85041.8,2,10000,O,Endo,6067.85
85041.8,2,1000,C,Ecto,7574.19
85041.8,2,10000,C,Ecto,875.253
1618.33,2,100,H,Ecto,27893.5
1618.33,2,1000,H,Ecto,55782.9
1618.33,2,10000,H,Ecto,181.259
1618.33,2,1000,H,Endo,310.276
1618.33,2,10,O,Ecto,658.587
1618.33,2,100,O,Ecto,5532.81
1618.33,2,1000,O,Ecto,3517.93
1618.33,2,1000,O,Endo,2.72263e-08
1618.33,2,100,C,Ecto,281.137
1618.33,2,1000,C,Ecto,15565.3
1618.33,2,10000,C,Ecto,11660.7
85170.1,2,100,H,Ecto,6.28108e+07
85170.1,2,1000,H,Ecto,1.15983e+08
85170.1,2,10000,H,Ecto,385752
85170.1,2,1000,H,Endo,606520
85170.1,2,10,O,Ecto,1.07161e+06
85170.1,2,100,O,Ecto,1.49913e+07
85170.1,2,1000,O,Ecto,8.20352e+06
85170.1,2,1000,O,Endo,5.08611e-05
85170.1,2,100,C,Ecto,581057
85170.1,2,1000,C,Ecto,3.29095e+07
85170.1,2,10000,C,Ecto,2.34862e+07
1621.3,2,10,H,Ecto,72261.8
1621.3,2,100,H,Ecto,3.94353e+06
1621.3,2,1000,H,Ecto,1.99196e+06
1621.3,2,10000,H,Ecto,1123.23
1621.3,2,1000,H,Endo,0.00194293
1621.3,2,10,O,Ecto,190891
1621.3,2,100,O,Ecto,1.1671e+06
1621.3,2,1000,O,Ecto,76675.6
1621.3,2,100,C,Ecto,7203.31
1621.3,2,1000,C,Ecto,1.22299e+06
1621.3,2,10000,C,Ecto,239973
43253,2,100,H,Ecto,134652
43253,2,1000,H,Ecto,273275
43253,2,10000,H,Ecto,159883
43253,2,1000,H,Endo,127412
43253,2,10000,H,Endo,132727
43253,2,100,O,Ecto,1929.83
43253,2,1000,O,Ecto,79218.5
43253,2,1000,O,Endo,590.025
43253,2,10000,O,Endo,265498
43253,2,1000,C,Ecto,2773.84
43253,2,10000,C,Ecto,5403.1
21392.1,2,100,H,Ecto,21727.1
21392.1,2,1000,H,Ecto,51648.4
21392.1,2,10000,H,Ecto,184314
21392.1,2,1000,H,Endo,86273.1
21392.1,2,10000,H,Endo,635050
21392.1,2,100,O,Ecto,215.92
21392.1,2,1000,O,Ecto,37039.1
21392.1,2,1000,O,Endo,724.911
21392.1,2,10000,O,Endo,469020
21392.1,2,1000,C,Ecto,14069.8
21392.1,2,10000,C,Ecto,4332.87
7217.46,2,100,H,Ecto,3.31828e+07
7217.46,2,1000,H,Ecto,5.06497e+07
7217.46,2,10000,H,Ecto,2.33725e+06
7217.46,2,1000,H,Endo,2.79573e+08
7217.46,2,10000,H,Endo,4.34004e+08
7217.46,2,100,O,Ecto,5.60103e+07
7217.46,2,1000,O,Ecto,5.63172e+07
7217.46,2,10000,O,Ecto,77902.6
7217.46,2,1000,O,Endo,2.34451e+08
7217.46,2,10000,O,Endo,1407.13
7217.46,2,100,C,Ecto,2.41275e+07
7217.46,2,1000,C,Ecto,1.18277e+06
7217.46,2,10000,C,Ecto,22852.3
6567.74,2,100,H,Ecto,2431.36
6567.74,2,1000,H,Ecto,3686.29
6567.74,2,10000,H,Ecto,161.268
6567.74,2,1000,H,Endo,22459.1
6567.74,2,10000,H,Endo,35619.4
6567.74,2,100,O,Ecto,4219.84
6567.74,2,1000,O,Ecto,4372.17
6567.74,2,10000,O,Ecto,6.9792
6567.74,2,1000,O,Endo,18973.8
6567.74,2,10000,O,Endo,0.115389
6567.74,2,100,C,Ecto,1684.21
6567.74,2,1000,C,Ecto,89.6646
6567.74,2,10000,C,Ecto,2.52018
43403.4,2,10,H,Ecto,2548.09
43403.4,2,100,H,Ecto,733797
43403.4,2,1000,H,Ecto,3.23472e+06
43403.4,2,10000,H,Ecto,414057
43403.4,2,1000,H,Endo,1.37664e+06
43403.4,2,10000,H,Endo,1.28146e+06
43403.4,2,100,O,Ecto,834258
43403.4,2,1000,O,Ecto,514394
43403.4,2,1000,O,Endo,66467
43403.4,2,100,C,Ecto,2.10537e+06
43403.4,2,1000,C,Ecto,34021.9
43715,2,1000,H,Ecto,2.31223e+07
43715,2,1000,H,Endo,8.04174e+06
43715,2,10000,H,Endo,5.86686e+07
43715,2,100000,H,Endo,8.73648e+06
43715,2,1000,O,Ecto,2.68053e+07
43715,2,10000,O,Ecto,5416.34
43715,2,10000,O,Endo,3061.9
43715,2,1000,C,Ecto,131268
43715,2,10000,C,Ecto,2.09617e+07
44922.6,2,1000,H,Ecto,2.78824e+06
44922.6,2,1000,H,Endo,934552
44922.6,2,10000,H,Endo,1.56728e+07
44922.6,2,100000,H,Endo,975970
44922.6,2,1000,O,Ecto,3.82062e+06
44922.6,2,10000,O,Ecto,724.02
44922.6,2,10000,O,Endo,362.599
44922.6,2,1000,C,Ecto,24732.1
