GridcellIndex,Cohort_FunctionalGroupIndex,Cohort_AdultMass,Cohort_Consumed_Autotroph,Cohort_Consumed_Herbivore,Cohort_Consumed_Omnivore,Cohort_Consumed_Carnivore
0,0,13943.9,154591,0,0,0
0,0,47427.3,1.17916e+06,0,0,0
0,0,5663.83,374543,0,0,0
0,0,52777.1,1.11256e+09,0,0,0
0,0,14163,3.64774e+08,0,0,0
0,0,15540.4,6.12466e+09,0,0,0
0,0,114892,2.07429e+09,0,0,0
0,0,7560.08,6.05108e+06,0,0,0
0,0,8269.19,1.0759e+09,0,0,0
0,0,29106.1,6.57154e+08,0,0,0
0,0,43476.7,5.37413e+06,0,0,0
0,0,12965.6,1.4924e+07,0,0,0
0,0,116215,6.77486e+07,0,0,0
0,0,2841.28,103748,0,0,0
0,0,3854.37,5.13085e+07,0,0,0
0,0,29106.1,1.5786e+09,0,0,0
0,0,5586.64,682287,0,0,0
0,0,18275.3,2.73286e+06,0,0,0
0,0,32946.9,1.16313e+08,0,0,0
0,0,19256.9,5.5877e+07,0,0,0
0,2,33736.4,6.47445e+08,1.96873e+08,2.79705e+06,5.88575e+07
0,2,75491.6,1.04309e+07,1.1022e+06,2.50159e+06,1.95856e+06
0,2,40245.4,6.87093e+08,1.59833e+08,9.84663e+06,8.11672e+07
0,2,51961.7,261750,56538.4,69991.6,19187.9
0,3,401.125,3.17911e+07,0,0,0
0,3,4.52671,5.85739e+06,0,0,0
0,3,45.9163,2.01464e+07,0,0,0
0,5,695.239,6.79926e+07,1.91461e+07,1.56599e+07,2.87882e+06
0,5,101.363,7.86148e+06,1.93723e+07,1.50113e+06,7543.17
0,6,638.6,1.75991e+07,0,0,0
0,6,369.68,7.0621e+07,0,0,0
0,6,1799.38,1.95649e+07,0,0,0
0,6,389.943,3.10174e+07,0,0,0
0,6,177.224,2.53814e+07,0,0,0
0,6,242.462,2.16323e+07,0,0,0
0,6,633.466,1.04374e+07,0,0,0
0,6,921.832,3.60015e+07,0,0,0
0,6,169.603,7.40613e+06,0,0,0
0,6,42.4923,5.45114e+06,0,0,0
0,6,771.524,5.30355e+07,0,0,0
0,6,42.0157,1.86373e+06,0,0,0
0,6,370.408,1.58316e+07,0,0,0
0,6,228.648,2.12125e+07,0,0,0
0,6,137.644,3.1908e+07,0,0,0
0,6,158.318,5.2652e+06,0,0,0
0,6,4828.62,1.83529e+07,0,0,0
0,6,42.2529,6.86823e+06,0,0,0
0,6,668.543,1.39041e+07,0,0,0
0,6,142.027,3.70278e+06,0,0,0
0,6,253.651,6.134e+06,0,0,0
0,6,1773.82,2.62085e+07,0,0,0
