Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
33736.4,2,100,H,Ecto,452724
33736.4,2,1000,H,Ecto,1.10819e+07
33736.4,2,1000,H,Endo,1.10079e+07
33736.4,2,10000,H,Endo,1.76392e+07
33736.4,2,100000,H,Endo,116280
33736.4,2,100,O,Ecto,322430
33736.4,2,1000,O,Ecto,927364
33736.4,2,10000,O,Endo,12536
33736.4,2,1000,C,Ecto,2.91268e+07
33736.4,2,10000,C,Ecto,40506.3
75491.6,2,100,H,Ecto,2.13294e+06
75491.6,2,1000,H,Ecto,9832.25
75491.6,2,1000,H,Endo,251.235
75491.6,2,10000,H,Endo,55437.8
75491.6,2,100000,H,Endo,7.60884
75491.6,2,100,O,Ecto,532970
75491.6,2,1000,O,Ecto,72352.9
75491.6,2,10000,O,Endo,0.0959334
75491.6,2,100,C,Ecto,29768.1
75491.6,2,1000,C,Ecto,934354
75491.6,2,10000,C,Ecto,7227.23
40245.4,2,100,H,Ecto,3.05024e+06
40245.4,2,1000,H,Ecto,1.2309e+07
40245.4,2,1000,H,Endo,1.7946e+06
40245.4,2,10000,H,Endo,5.25435e+06
40245.4,2,100000,H,Endo,124446
40245.4,2,100,O,Ecto,1.82091e+06
40245.4,2,1000,O,Ecto,718226
40245.4,2,10000,O,Endo,181.636
40245.4,2,1000,C,Ecto,2.28293e+07
40245.4,2,10000,C,Ecto,1.43254e+06
51961.7,2,10,H,Ecto,3358.1
51961.7,2,100,H,Ecto,29941.8
51961.7,2,1000,H,Endo,9.01298
51961.7,2,10000,H,Endo,0.378728
51961.7,2,10,O,Ecto,642.729
51961.7,2,100,O,Ecto,11804
51961.7,2,1000,O,Ecto,5776.19
51961.7,2,10,C,Ecto,3.68571
51961.7,2,100,C,Ecto,317.093
51961.7,2,1000,C,Ecto,48941.6
695.239,5,10,H,Ecto,4.52001e+06
695.239,5,100,H,Ecto,2.67262e+07
695.239,5,1000,H,Endo,53.6717
695.239,5,10000,H,Endo,4.80559
695.239,5,10,O,Ecto,2.25102e+06
695.239,5,100,O,Ecto,1.12275e+07
695.239,5,1000,O,Ecto,6.86271e+06
695.239,5,10,C,Ecto,327.882
695.239,5,100,C,Ecto,40325.3
695.239,5,1000,C,Ecto,6.96788e+06
101.363,5,1,H,Ecto,294743
101.363,5,10,H,Ecto,2.49441e+06
101.363,5,100,H,Ecto,6.22316e+06
101.363,5,10,O,Ecto,561730
101.363,5,1000,O,Ecto,1970.1
101.363,5,100,C,Ecto,0.0551627
101.363,5,1000,C,Ecto,233.838
3119.02,7,10,H,Ecto,234.48
3119.02,7,100,H,Ecto,399607
3119.02,7,1000,H,Endo,592.865
3119.02,7,10000,H,Endo,203.551
3119.02,7,10,O,Ecto,535.414
3119.02,7,100,O,Ecto,269039
3119.02,7,1000,O,Ecto,143974
3119.02,7,10000,O,Endo,0.000327599
3119.02,7,10,C,Ecto,4.01946
3119.02,7,100,C,Ecto,36209.7
3119.02,7,1000,C,Ecto,111987
3119.02,7,10000,C,Ecto,3.62736
93.2779,7,1,H,Ecto,202.359
93.2779,7,10,H,Ecto,2178.39
93.2779,7,100,H,Ecto,7443.04
93.2779,7,10,O,Ecto,1716.56
93.2779,7,100,O,Ecto,131.048
93.2779,7,1000,O,Ecto,673.328
93.2779,7,100,C,Ecto,0.0151035
93.2779,7,1000,C,Ecto,109.446
3353.51,7,100,H,Ecto,40393.8
3353.51,7,1000,H,Ecto,3.43293
3353.51,7,1000,H,Endo,38.2069
3353.51,7,10000,H,Endo,62.4405
3353.51,7,100,O,Ecto,17941.3
3353.51,7,1000,O,Ecto,8139.35
3353.51,7,10000,O,Endo,0.000170156
3353.51,7,10,C,Ecto,0.0323442
3353.51,7,100,C,Ecto,2434.46
3353.51,7,1000,C,Ecto,4859.57
3353.51,7,10000,C,Ecto,1.06939
5743.31,7,100,H,Ecto,2.89326e+07
5743.31,7,1000,H,Ecto,70599.9
5743.31,7,1000,H,Endo,4322.82
5743.31,7,10000,H,Endo,394327
5743.31,7,100000,H,Endo,26.9523
5743.31,7,100,O,Ecto,5.85889e+06
5743.31,7,1000,O,Ecto,728045
5743.31,7,10000,O,Endo,0.691651
5743.31,7,100,C,Ecto,442031
5743.31,7,1000,C,Ecto,7.78219e+06
5743.31,7,10000,C,Ecto,2041.37
1088.38,7,10,H,Ecto,5768.57
1088.38,7,100,H,Ecto,207598
1088.38,7,1000,H,Endo,429.478
1088.38,7,10000,H,Endo,47.8871
1088.38,7,10,O,Ecto,10920.1
1088.38,7,100,O,Ecto,259649
1088.38,7,1000,O,Ecto,150779
1088.38,7,10000,O,Endo,9.83547e-06
1088.38,7,10,C,Ecto,45.5927
1088.38,7,100,C,Ecto,17115
1088.38,7,1000,C,Ecto,268445
5991.57,7,10,H,Ecto,225951
5991.57,7,100,H,Ecto,1.11092e+06
5991.57,7,1000,H,Endo,51.0333
5991.57,7,10000,H,Endo,5.04728
5991.57,7,10,O,Ecto,97721.1
5991.57,7,100,O,Ecto,303849
5991.57,7,1000,O,Ecto,132309
5991.57,7,10,C,Ecto,65.217
5991.57,7,100,C,Ecto,2071.89
5991.57,7,1000,C,Ecto,874792
4347.55,7,100,H,Ecto,2.39716e+07
4347.55,7,1000,H,Ecto,14621.7
4347.55,7,1000,H,Endo,10819.8
4347.55,7,10000,H,Endo,101643
4347.55,7,100000,H,Endo,3.39329
4347.55,7,100,O,Ecto,1.0061e+07
4347.55,7,1000,O,Ecto,1.39955e+06
4347.55,7,10000,O,Endo,0.291091
4347.55,7,10,C,Ecto,3.47658
4347.55,7,100,C,Ecto,1.09293e+06
4347.55,7,1000,C,Ecto,4.40057e+06
4347.55,7,10000,C,Ecto,4126.38
482.525,7,10,H,Ecto,4.24758e+06
482.525,7,100,H,Ecto,2.8476e+07
482.525,7,10,O,Ecto,1.31394e+06
482.525,7,100,O,Ecto,1.54416e+07
482.525,7,1000,O,Ecto,1.55233e+07
482.525,7,10,C,Ecto,94.9067
482.525,7,100,C,Ecto,25535.1
482.525,7,1000,C,Ecto,4.91715e+06
1230.55,7,1,H,Ecto,44761.1
1230.55,7,10,H,Ecto,1.04531e+06
1230.55,7,100,H,Ecto,7.24719e+06
1230.55,7,10,O,Ecto,696093
1230.55,7,100,O,Ecto,91278.1
1230.55,7,1000,O,Ecto,665773
1230.55,7,100,C,Ecto,63.437
1230.55,7,1000,C,Ecto,210831
21556,7,100,H,Ecto,740.934
21556,7,1000,H,Ecto,4413.77
21556,7,1000,H,Endo,999.948
21556,7,10000,H,Endo,2424.91
21556,7,100000,H,Endo,54.4959
21556,7,100,O,Ecto,391.778
21556,7,1000,O,Ecto,385.288
21556,7,10000,O,Endo,0.0601075
21556,7,1000,C,Ecto,13977.2
21556,7,10000,C,Ecto,23.3534
6545.78,7,100,H,Ecto,1.47919e+06
6545.78,7,1000,H,Ecto,14264.6
6545.78,7,1000,H,Endo,176.396
6545.78,7,10000,H,Endo,47986.2
6545.78,7,100000,H,Endo,7.82073
6545.78,7,100,O,Ecto,412543
6545.78,7,1000,O,Ecto,49544.9
6545.78,7,10000,O,Endo,0.0834379
6545.78,7,100,C,Ecto,21646.5
6545.78,7,1000,C,Ecto,760777
6545.78,7,10000,C,Ecto,349.589
108.657,7,1,H,Ecto,3561.49
108.657,7,10,H,Ecto,47.4231
108.657,7,100,H,Ecto,789.478
108.657,7,10,O,Ecto,102.604
108.657,7,1000,C,Ecto,0.0019459
18118.7,7,10,H,Ecto,128942
18118.7,7,100,H,Ecto,4.28814e+06
18118.7,7,1000,H,Endo,4639.04
18118.7,7,10000,H,Endo,546.346
18118.7,7,10,O,Ecto,308898
18118.7,7,100,O,Ecto,2.67311e+06
18118.7,7,1000,O,Ecto,2.00474e+06
18118.7,7,10000,O,Endo,6.55995e-05
18118.7,7,10,C,Ecto,338.06
18118.7,7,100,C,Ecto,227729
18118.7,7,1000,C,Ecto,4.54987e+06
335.771,7,10,H,Ecto,585.574
335.771,7,100,H,Ecto,3666.71
335.771,7,10,O,Ecto,119.577
335.771,7,100,O,Ecto,939.685
335.771,7,1000,O,Ecto,2000.01
335.771,7,10,C,Ecto,4.35137e-07
335.771,7,100,C,Ecto,0.632838
335.771,7,1000,C,Ecto,468.911
6592.92,7,10,H,Ecto,1.29682e+06
6592.92,7,100,H,Ecto,7.51799e+07
6592.92,7,1000,H,Endo,129879
6592.92,7,10000,H,Endo,15026.9
6592.92,7,10,O,Ecto,1.12416e+06
6592.92,7,100,O,Ecto,5.78576e+07
6592.92,7,1000,O,Ecto,3.25691e+07
6592.92,7,10000,O,Endo,0.0024183
6592.92,7,10,C,Ecto,24777.3
6592.92,7,100,C,Ecto,5.22711e+06
6592.92,7,1000,C,Ecto,1.38143e+08
3265.4,7,1,H,Ecto,92955.2
3265.4,7,10,H,Ecto,24711
3265.4,7,100,H,Ecto,60455.3
3265.4,7,10,O,Ecto,473.631
5743.31,7,1,H,Ecto,638611
5743.31,7,10,H,Ecto,3.2299e+06
5743.31,7,100,H,Ecto,1.69585e+07
5743.31,7,10,O,Ecto,3.58281e+06
5743.31,7,100,O,Ecto,90231.8
5743.31,7,1000,O,Ecto,495266
5743.31,7,100,C,Ecto,17.5525
5743.31,7,1000,C,Ecto,114038
462.143,7,1,H,Ecto,3761.74
462.143,7,10,H,Ecto,976855
462.143,7,100,H,Ecto,1.52326e+06
462.143,7,10,O,Ecto,123125
462.143,7,100,O,Ecto,583.322
462.143,7,1000,O,Ecto,34107.7
462.143,7,100,C,Ecto,0.236665
462.143,7,1000,C,Ecto,1125.56
4339.51,7,10,H,Ecto,1.56567e+07
