GridcellIndex,Cohort_FunctionalGroupIndex,Cohort_AdultMass,Cohort_Consumed_Autotroph,Cohort_Consumed_Herbivore,Cohort_Consumed_Omnivore,Cohort_Consumed_Carnivore
0,0,13943.9,43728.4,0,0,0
0,0,47427.3,803913,0,0,0
0,0,5663.83,192542,0,0,0
0,0,52777.1,1.02572e+09,0,0,0
0,0,14163,3.35317e+08,0,0,0
0,0,15540.4,3.99136e+09,0,0,0
0,0,114892,1.89819e+09,0,0,0
0,0,7560.08,5.71953e+06,0,0,0
0,0,8269.19,6.62655e+08,0,0,0
0,0,29106.1,2.58074e+08,0,0,0
0,0,43476.7,4.49805e+06,0,0,0
0,0,12965.6,1.31423e+07,0,0,0
0,0,116215,6.95246e+07,0,0,0
0,0,2841.28,48955,0,0,0
0,0,29106.1,1.24146e+09,0,0,0
0,0,18275.3,1.85751e+06,0,0,0
0,0,32946.9,1.04077e+08,0,0,0
0,0,13881.1,3.54466e+09,0,0,0
0,0,12952.1,5.56896e+07,0,0,0
0,2,33736.4,4.25112e+08,1.55977e+08,2.67956e+06,6.03412e+07
0,2,75491.6,9.48434e+06,772222,2.12862e+06,2.65567e+06
0,2,40245.4,6.33427e+08,1.85199e+08,6.73907e+06,9.35812e+07
0,2,51961.7,215092,75023.7,64677.5,28760.8
0,3,401.125,0,0,0,0
0,3,4.52671,0,0,0,0
0,3,45.9163,0,0,0,0
0,5,695.239,0,0,0,0
0,5,101.363,0,0,0,0
0,6,638.6,0,0,0,0
0,6,369.68,0,0,0,0
0,6,1799.38,0,0,0,0
0,6,389.943,0,0,0,0
0,6,177.224,0,0,0,0
0,6,242.462,0,0,0,0
0,6,633.466,0,0,0,0
0,6,921.832,0,0,0,0
0,6,169.603,0,0,0,0
0,6,42.4923,0,0,0,0
0,6,771.524,0,0,0,0
0,6,42.0157,0,0,0,0
0,6,370.408,0,0,0,0
0,6,228.648,0,0,0,0
0,6,137.644,0,0,0,0
0,6,158.318,0,0,0,0
0,6,42.2529,0,0,0,0
0,6,668.543,0,0,0,0
0,6,142.027,0,0,0,0
0,6,253.651,0,0,0,0
0,6,1773.82,0,0,0,0
0,6,763.972,0,0,0,0
0,6,637.338,0,0,0,0
0,6,369.68,0,0,0,0
0,6,259.596,0,0,0,0
0,7,93.2779,0,0,0,0
0,7,3353.51,0,0,0,0
0,7,5743.31,0,0,0,0
0,7,1088.38,0,0,0,0
0,7,5991.57,0,0,0,0
0,7,4347.55,0,0,0,0
0,7,482.525,0,0,0,0
0,7,1230.55,0,0,0,0
0,7,21556,0,0,0,0
0,7,6545.78,0,0,0,0
0,7,18118.7,0,0,0,0
0,7,335.771,0,0,0,0
0,7,6592.92,0,0,0,0
0,7,3265.4,0,0,0,0
0,7,462.143,0,0,0,0
0,7,4339.51,0,0,0,0
0,7,12213.6,0,0,0,0
0,7,19814,0,0,0,0
0,7,1024.32,0,0,0,0
0,7,3119.02,0,0,0,0
0,7,92.1524,0,0,0,0
0,7,5038.16,0,0,0,0
0,8,1603.65,0,0,0,0
0,8,5883.77,0,0,0,0
0,8,368.079,0,0,0,0
0,8,6182.5,0,0,0,0
0,8,1622.39,0,0,0,0
0,8,744.718,0,0,0,0
0,8,51.8969,0,0,0,0
0,8,384.776,0,0,0,0
0,8,784.611,0,0,0,0
0,8,450.657,0,0,0,0
0,8,5710.18,0,0,0,0
0,8,183.388,0,0,0,0
0,8,51.8969,0,0,0,0
0,8,2140.9,0,0,0,0
0,8,1638.82,0,0,0,0
0,8,784.611,0,0,0,0
0,8,417.065,0,0,0,0
0,8,674.547,0,0,0,0
0,8,1603.65,0,0,0,0
0,8,46.9451,0,0,0,0
0,8,183.388,0,0,0,0
