GridcellIndex,Cohort_FunctionalGroupIndex,Cohort_AdultMass,Cohort_Consumed_Autotroph,Cohort_Consumed_Herbivore,Cohort_Consumed_Omnivore,Cohort_Consumed_Carnivore
0,0,75868.4,636649,0,0,0
0,0,39016,2.14621e+08,0,0,0
0,0,111811,8.23275e+07,0,0,0
0,0,85947.5,2.81854e+09,0,0,0
0,0,122296,3.16412e+08,0,0,0
0,0,117291,5.7329e+06,0,0,0
0,0,74137.9,3.96313e+07,0,0,0
0,0,20385.7,1.91305e+08,0,0,0
0,0,14530.3,6.32936e+06,0,0,0
0,0,12972.5,3.08833e+07,0,0,0
0,0,78965,7.88155e+06,0,0,0
0,0,14496.5,6.22396e+07,0,0,0
0,0,8789.38,9.47785e+08,0,0,0
0,0,30626.5,5.27496e+09,0,0,0
0,0,35724.6,2.56423e+08,0,0,0
0,0,50066.8,1.80167e+07,0,0,0
0,0,8840.89,1.84702e+09,0,0,0
0,2,81677.5,722552,1.85044e+06,27299.8,6704.94
0,2,46438.6,7.10734e+07,1.93649e+07,1.30735e+06,379591
0,2,95218.5,1.20401e+06,4.70277e+06,188300,6560.01
0,2,36331.3,2.5818e+09,1.4339e+09,1.4325e+07,3.93806e+07
0,2,13366.5,1.14211e+09,5.20069e+08,4.72128e+08,6.40799e+07
0,3,391.67,0,0,0,0
0,3,5.40825,0,0,0,0
0,3,65.5304,0,0,0,0
0,4,248.142,0,0,0,0
0,5,741.513,0,0,0,0
0,5,99.7157,0,0,0,0
0,6,42.2906,0,0,0,0
0,6,11866.2,0,0,0,0
0,6,1266.35,0,0,0,0
0,6,183.948,0,0,0,0
0,6,498.164,0,0,0,0
0,6,448.067,0,0,0,0
0,6,151.669,0,0,0,0
0,6,241.087,0,0,0,0
0,6,897.209,0,0,0,0
0,6,380.867,0,0,0,0
0,6,2739.7,0,0,0,0
0,6,976.651,0,0,0,0
0,6,3060.77,0,0,0,0
0,6,11732.9,0,0,0,0
0,6,183.948,0,0,0,0
0,6,105.115,0,0,0,0
0,6,42.0066,0,0,0,0
0,6,292.01,0,0,0,0
0,6,1152.68,0,0,0,0
0,6,498.164,0,0,0,0
0,6,197.552,0,0,0,0
0,6,448.298,0,0,0,0
0,6,41.8636,0,0,0,0
0,6,2920.54,0,0,0,0
0,6,11528.9,0,0,0,0
0,7,851.533,0,0,0,0
0,7,96.4193,0,0,0,0
0,7,2049.77,0,0,0,0
0,7,975.98,0,0,0,0
0,7,1989.28,0,0,0,0
0,7,3241.22,0,0,0,0
0,7,4432.86,0,0,0,0
0,7,489.949,0,0,0,0
0,7,542.675,0,0,0,0
0,7,17717.2,0,0,0,0
0,7,1215.24,0,0,0,0
0,7,4991.79,0,0,0,0
0,7,4495.46,0,0,0,0
0,7,361.967,0,0,0,0
0,7,356.71,0,0,0,0
0,7,4793.44,0,0,0,0
0,7,18014.9,0,0,0,0
0,7,10436.1,0,0,0,0
0,7,4852.88,0,0,0,0
0,7,3018.83,0,0,0,0
0,7,17894.9,0,0,0,0
0,7,920.829,0,0,0,0
0,7,2020.77,0,0,0,0
0,7,369.939,0,0,0,0
0,7,1972.62,0,0,0,0
0,7,23793.9,0,0,0,0
0,7,3527.96,0,0,0,0
0,8,1902.48,0,0,0,0
0,8,870.982,0,0,0,0
0,8,1993.74,0,0,0,0
0,8,369.796,0,0,0,0
0,8,554.035,0,0,0,0
0,8,408.102,0,0,0,0
0,8,1539.86,0,0,0,0
0,8,161.015,0,0,0,0
0,8,13434.3,0,0,0,0
0,8,5396.97,0,0,0,0
0,8,1052.24,0,0,0,0
0,8,1300.03,0,0,0,0
0,8,1971.59,0,0,0,0
0,8,376.637,0,0,0,0
0,8,1907.99,0,0,0,0
0,8,896.294,0,0,0,0
0,8,187.964,0,0,0,0
0,8,418.057,0,0,0,0
0,8,1875.34,0,0,0,0
0,8,77.2903,0,0,0,0
0,8,1901.51,0,0,0,0
0,8,408.102,0,0,0,0
0,8,554.035,0,0,0,0
0,8,369.796,0,0,0,0
1,0,12221.7,5.50096e+07,0,0,0
1,0,26700.7,4.35951e+09,0,0,0
1,0,13309.5,3.30284e+09,0,0,0
1,0,12298.2,4.07461e+09,0,0,0
1,0,23370,1.00946e+08,0,0,0
1,0,15004.8,6.30533e+08,0,0,0
1,0,12167.2,2.28869e+09,0,0,0
1,0,107259,5.22657e+06,0,0,0
1,2,26760.3,4.69866e+06,1.46179e+07,105981,4177.22
1,2,13726.8,3.04857e+07,4.27764e+07,2.24144e+06,170997
1,2,86412.5,9.78135e+07,2.77206e+07,3.52369e+07,231436
1,3,8.35744,0,0,0,0
1,6,822.46,0,0,0,0
1,6,1926.8,0,0,0,0
1,6,104.914,0,0,0,0
1,6,892.379,0,0,0,0
1,6,797.338,0,0,0,0
1,6,250.307,0,0,0,0
1,6,54.61,0,0,0,0
1,6,830.065,0,0,0,0
1,6,3984.29,0,0,0,0
1,6,50.9854,0,0,0,0
1,6,93.6641,0,0,0,0
1,6,803.917,0,0,0,0
1,6,971.48,0,0,0,0
1,6,270.009,0,0,0,0
1,6,40.5023,0,0,0,0
1,6,822.46,0,0,0,0
1,6,40.5023,0,0,0,0
1,6,252.119,0,0,0,0
1,6,971.48,0,0,0,0
1,6,53.4362,0,0,0,0
1,6,2888.5,0,0,0,0
1,6,111.235,0,0,0,0
1,6,9351.74,0,0,0,0
1,7,375.583,0,0,0,0
1,7,15184.7,0,0,0,0
1,7,17974.5,0,0,0,0
1,7,1384.92,0,0,0,0
1,7,4548.13,0,0,0,0
1,7,375.583,0,0,0,0
1,7,2514.93,0,0,0,0
1,7,3073.21,0,0,0,0
1,7,13856.6,0,0,0,0
1,7,380.487,0,0,0,0
1,7,2538.77,0,0,0,0
1,7,18898.2,0,0,0,0
1,7,1662.75,0,0,0,0
1,7,14141,0,0,0,0
1,7,375.583,0,0,0,0
1,7,2680.08,0,0,0,0
1,7,55032.7,0,0,0,0
1,7,40058.4,0,0,0,0
1,7,4073.89,0,0,0,0
1,8,1562.9,0,0,0,0
1,8,5548.48,0,0,0,0
1,8,523.377,0,0,0,0
1,8,1906.76,0,0,0,0
1,8,159.888,0,0,0,0
1,8,5263.57,0,0,0,0
1,8,106.758,0,0,0,0
1,8,3524.7,0,0,0,0
1,8,38.0769,0,0,0,0
1,8,1600.63,0,0,0,0
1,8,262.482,0,0,0,0
1,8,653.601,0,0,0,0
1,8,108.092,0,0,0,0
1,8,724.205,0,0,0,0
1,8,805.012,0,0,0,0
1,8,1588.39,0,0,0,0
1,8,36.1531,0,0,0,0
1,8,98.0961,0,0,0,0
1,8,238.569,0,0,0,0
1,8,159.888,0,0,0,0
1,8,523.216,0,0,0,0
1,8,93.2882,0,0,0,0
1,8,1789.26,0,0,0,0
1,8,36.6953,0,0,0,0
1,8,159.888,0,0,0,0
1,8,259.685,0,0,0,0
1,8,805.012,0,0,0,0
1,8,1752.51,0,0,0,0
1,8,34.2433,0,0,0,0
1,8,1306.03,0,0,0,0
2,0,20329.3,1.99616e+08,0,0,0
2,0,5945.79,64990.2,0,0,0
2,0,112985,1.6216e+08,0,0,0
2,0,34740.1,2.15488e+06,0,0,0
2,0,4721.45,1.31255e+06,0,0,0
2,0,20675.6,1.92625e+09,0,0,0
2,0,13669.6,2.10708e+06,0,0,0
2,0,2362.82,1.57585e+09,0,0,0
2,0,37617.3,2.39294e+09,0,0,0
2,0,11494.2,94035,0,0,0
2,0,75226.9,49837.4,0,0,0
2,0,19396,2.42612e+09,0,0,0
2,0,120059,3.2522e+07,0,0,0
2,0,112985,212615,0,0,0
2,0,36739.7,3.06335e+09,0,0,0
2,2,11768.1,14652.3,67258.4,882.969,334.191
2,2,13726.8,12776,58405.4,752.966,364.31
2,2,11768.1,4.61679e+06,900100,1.261e+06,2760.69
2,2,13804.9,7.0269e+07,3.9666e+08,1.53936e+06,2.08069e+06
2,2,14188,833527,606169,106367,69774.5
2,3,4.6352,0,0,0,0
2,3,17.8285,0,0,0,0
2,3,4.31805,0,0,0,0
2,6,806.291,0,0,0,0
2,6,46.6428,0,0,0,0
2,6,1967.92,0,0,0,0
2,6,9700.03,0,0,0,0
2,6,477.055,0,0,0,0
2,6,326.935,0,0,0,0
2,6,2763.66,0,0,0,0
2,6,1998.25,0,0,0,0
2,6,472.051,0,0,0,0
2,6,794.968,0,0,0,0
2,6,2001.12,0,0,0,0
2,6,50.8768,0,0,0,0
2,6,9120.31,0,0,0,0
2,6,9897.01,0,0,0,0
2,6,48.0019,0,0,0,0
2,6,222.829,0,0,0,0
2,6,447.842,0,0,0,0
2,6,806.291,0,0,0,0
2,6,45.6081,0,0,0,0
2,6,415.873,0,0,0,0
2,6,196.234,0,0,0,0
2,6,43.4206,0,0,0,0
2,6,70.5943,0,0,0,0
2,6,19905.7,0,0,0,0
2,6,108.557,0,0,0,0
2,6,40.7692,0,0,0,0
2,6,3984.29,0,0,0,0
2,6,68.4982,0,0,0,0
2,6,112.633,0,0,0,0
2,7,4244.96,0,0,0,0
2,7,1797.9,0,0,0,0
2,7,235.166,0,0,0,0
2,7,386.212,0,0,0,0
2,7,5960.39,0,0,0,0
2,7,4251.86,0,0,0,0
2,7,1333.15,0,0,0,0
2,7,236.737,0,0,0,0
2,7,4244.96,0,0,0,0
2,7,1700.31,0,0,0,0
2,7,76.8831,0,0,0,0
2,7,159.93,0,0,0,0
2,7,19604.7,0,0,0,0
2,7,17974.5,0,0,0,0
2,7,18027.3,0,0,0,0
2,8,511.048,0,0,0,0
2,8,1797.44,0,0,0,0
2,8,5290.98,0,0,0,0
2,8,93.0004,0,0,0,0
2,8,1777.77,0,0,0,0
2,8,482.385,0,0,0,0
2,8,29.401,0,0,0,0
2,8,3626.82,0,0,0,0
2,8,486.649,0,0,0,0
2,8,5233.21,0,0,0,0
2,8,359.337,0,0,0,0
2,8,158.441,0,0,0,0
2,8,1865.64,0,0,0,0
2,8,4902.9,0,0,0,0
2,8,28.959,0,0,0,0
2,8,511.048,0,0,0,0
2,8,387.621,0,0,0,0
2,8,93.0004,0,0,0,0
2,8,152.407,0,0,0,0
2,8,2314.87,0,0,0,0
2,8,2890.11,0,0,0,0
2,8,3540.3,0,0,0,0
3,0,99761.4,8.37342e+06,0,0,0
3,0,4697.91,3.63633e+07,0,0,0
3,0,6326.87,6.59069e+07,0,0,0
3,0,26235.4,3.00869e+09,0,0,0
3,0,6087.66,5.3098e+07,0,0,0
3,0,23539.7,7.15278e+08,0,0,0
3,0,25904.7,4.78348e+07,0,0,0
3,0,5945.79,1.14192e+09,0,0,0
3,0,5601.98,5.36645e+07,0,0,0
3,0,74260.7,2.50554e+08,0,0,0
3,0,96860.3,5.88103e+08,0,0,0
3,0,35135,8.70758e+07,0,0,0
3,0,11728.8,2.40933e+07,0,0,0
3,2,11629.8,650279,203831,27894.5,179206
3,2,42122.5,74005.3,32655.5,3.25072,141456
3,3,63.1201,0,0,0,0
