GridcellIndex,Cohort_FunctionalGroupIndex,Cohort_AdultMass,Cohort_Consumed_Autotroph,Cohort_Consumed_Herbivore,Cohort_Consumed_Omnivore,Cohort_Consumed_Carnivore
0,0,75868.4,1.09929e+06,0,0,0
0,0,39016,4.6858e+08,0,0,0
0,0,111811,8.23479e+07,0,0,0
0,0,85947.5,1.35319e+09,0,0,0
0,0,122296,3.18456e+08,0,0,0
0,0,117291,5.57743e+06,0,0,0
0,0,74137.9,5.55817e+07,0,0,0
0,0,20385.7,2.73362e+08,0,0,0
0,0,14530.3,7.57564e+06,0,0,0
0,0,12972.5,4.42912e+07,0,0,0
0,0,78965,1.03095e+07,0,0,0
0,0,14496.5,4.79206e+07,0,0,0
0,0,8789.38,1.13636e+09,0,0,0
0,0,30626.5,6.40212e+09,0,0,0
0,0,35724.6,2.43805e+08,0,0,0
0,2,81677.5,990552,2.80426e+06,222.409,16266.2
0,2,46438.6,6.44294e+07,4.24587e+07,2.5942e+06,288928
0,2,95218.5,3.71162e+06,1.54091e+07,1669.66,25586.2
0,2,36331.3,2.26153e+09,1.07791e+09,2.77857e+09,2.52604e+07
0,2,28096.9,7.32751e+08,2.98493e+07,1.72294e+07,1.00433e+06
0,3,391.67,0,0,0,0
0,3,5.40825,0,0,0,0
0,3,65.5304,0,0,0,0
0,4,248.142,0,0,0,0
0,5,741.513,0,0,0,0
0,5,99.7157,0,0,0,0
0,6,42.2906,0,0,0,0
0,6,11866.2,0,0,0,0
0,6,1266.35,0,0,0,0
0,6,183.948,0,0,0,0
0,6,498.164,0,0,0,0
0,6,448.067,0,0,0,0
0,6,151.669,0,0,0,0
0,6,241.087,0,0,0,0
0,6,897.209,0,0,0,0
0,6,3951.81,0,0,0,0
0,6,380.867,0,0,0,0
0,6,2739.7,0,0,0,0
0,6,976.651,0,0,0,0
0,6,3060.77,0,0,0,0
0,6,11732.9,0,0,0,0
0,6,183.948,0,0,0,0
0,6,105.115,0,0,0,0
0,6,42.0066,0,0,0,0
0,6,292.01,0,0,0,0
0,6,1152.68,0,0,0,0
0,6,498.164,0,0,0,0
0,6,197.552,0,0,0,0
0,6,448.298,0,0,0,0
0,6,41.8636,0,0,0,0
0,6,2920.54,0,0,0,0
0,6,11528.9,0,0,0,0
0,7,851.533,0,0,0,0
0,7,96.4193,0,0,0,0
0,7,2049.77,0,0,0,0
0,7,975.98,0,0,0,0
0,7,1989.28,0,0,0,0
0,7,3241.22,0,0,0,0
0,7,4432.86,0,0,0,0
0,7,489.949,0,0,0,0
0,7,542.675,0,0,0,0
0,7,17717.2,0,0,0,0
0,7,1215.24,0,0,0,0
0,7,4991.79,0,0,0,0
0,7,4495.46,0,0,0,0
0,7,361.967,0,0,0,0
