Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
81677.5,2,10000,H,Endo,33879.7
81677.5,2,100000,H,Endo,0.0783467
81677.5,2,1000,O,Ecto,1015.16
81677.5,2,10000,O,Ecto,0.532653
81677.5,2,10000,O,Endo,27496.2
81677.5,2,1000,C,Ecto,35.1362
81677.5,2,10000,C,Ecto,0.0285026
46438.6,2,100,H,Ecto,41879.5
46438.6,2,1000,H,Ecto,48942.1
46438.6,2,10000,H,Ecto,1690.39
46438.6,2,10000,H,Endo,1.13865e+07
46438.6,2,1000,O,Ecto,1.87001e+06
46438.6,2,10000,O,Ecto,1322.95
46438.6,2,10000,O,Endo,3.11577e+06
46438.6,2,100,C,Ecto,130.229
46438.6,2,1000,C,Ecto,29827.2
46438.6,2,10000,C,Ecto,24198.3
36331.3,2,100,H,Ecto,1.9068e+06
36331.3,2,1000,H,Ecto,2.12127e+06
36331.3,2,10000,H,Ecto,75395.9
36331.3,2,10000,H,Endo,1.58596e+08
36331.3,2,1000,O,Ecto,3.80647e+07
36331.3,2,10000,O,Ecto,32.3396
36331.3,2,10000,O,Endo,2.52199e+07
36331.3,2,100,C,Ecto,87.0317
36331.3,2,1000,C,Ecto,628821
36331.3,2,10000,C,Ecto,893172
13366.5,2,100,H,Ecto,1.45947e+08
13366.5,2,1000,H,Ecto,1.90335e+07
13366.5,2,10000,H,Ecto,3.87498e+06
13366.5,2,10000,H,Endo,1.066e+08
13366.5,2,100,O,Ecto,9.63385e+07
13366.5,2,1000,O,Ecto,8.03727e+07
13366.5,2,10000,O,Ecto,0.616527
13366.5,2,10000,O,Endo,1.13458
13366.5,2,100,C,Ecto,1.00668e+06
13366.5,2,1000,C,Ecto,4.16806e+07
13366.5,2,10000,C,Ecto,1.03124e+07
93633.5,2,100,H,Ecto,740418
93633.5,2,1000,H,Ecto,125257
93633.5,2,10000,H,Ecto,16259.8
93633.5,2,10000,H,Endo,361946
93633.5,2,100,O,Ecto,696554
93633.5,2,1000,O,Ecto,283800
93633.5,2,10000,O,Ecto,0.910702
93633.5,2,100,C,Ecto,8118.69
93633.5,2,1000,C,Ecto,259652
93633.5,2,10000,C,Ecto,44563.3
50850.8,2,100,H,Ecto,492618
50850.8,2,1000,H,Ecto,103732
50850.8,2,10000,H,Ecto,16879.1
50850.8,2,10000,H,Endo,2.34901e+06
50850.8,2,100,O,Ecto,88954
50850.8,2,1000,O,Ecto,500216
50850.8,2,10000,O,Ecto,0.093212
50850.8,2,10000,O,Endo,1648.12
50850.8,2,100,C,Ecto,1623.87
50850.8,2,1000,C,Ecto,73625.9
50850.8,2,10000,C,Ecto,86411
16970,2,100,H,Ecto,11.8881
16970,2,1000,H,Ecto,4308.92
16970,2,10000,H,Ecto,2.03883e-06
16970,2,1000,H,Endo,230773
16970,2,10000,H,Endo,198667
16970,2,100000,H,Endo,1.30795
16970,2,100,O,Ecto,158.492
16970,2,1000,O,Ecto,3367.59
16970,2,10000,O,Ecto,0.421014
