Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
81677.5,2,1000,H,Ecto,55.4925
81677.5,2,10000,H,Ecto,13600.5
81677.5,2,1000,H,Endo,48022.4
81677.5,2,10000,H,Endo,1.22046e+06
81677.5,2,100000,H,Endo,1694.52
81677.5,2,1000,O,Ecto,0.384847
81677.5,2,10000,O,Endo,127101
81677.5,2,1000,C,Ecto,2126.43
81677.5,2,10000,C,Ecto,1.02091
46438.6,2,100,H,Ecto,46861.1
46438.6,2,1000,H,Ecto,1.05542e+06
46438.6,2,10000,H,Ecto,3.53091e+06
46438.6,2,1000,H,Endo,4.54627e+07
46438.6,2,10000,H,Endo,283881
46438.6,2,100000,H,Endo,2.69623
46438.6,2,100,O,Ecto,151122
46438.6,2,1000,O,Ecto,556818
46438.6,2,10000,O,Ecto,103.862
46438.6,2,10000,O,Endo,7.42546e+06
46438.6,2,100,C,Ecto,2770.6
46438.6,2,1000,C,Ecto,214995
95218.5,2,1000,H,Ecto,145.996
95218.5,2,10000,H,Ecto,4534.94
95218.5,2,1000,H,Endo,29387.2
95218.5,2,10000,H,Endo,2.3938e+06
95218.5,2,100000,H,Endo,7.66814
95218.5,2,1000,O,Ecto,0.0568722
95218.5,2,10000,O,Endo,121430
95218.5,2,1000,C,Ecto,872.029
95218.5,2,10000,C,Ecto,2.4536
36331.3,2,1000,H,Ecto,1.62721e+07
36331.3,2,10000,H,Ecto,2.76778e+08
36331.3,2,1000,H,Endo,1.30585e+09
36331.3,2,10000,H,Endo,9.87722e+07
36331.3,2,100000,H,Endo,1270.63
36331.3,2,100,O,Ecto,1.39294e+06
36331.3,2,1000,O,Ecto,7.67817e+06
36331.3,2,10000,O,Ecto,1099.68
36331.3,2,10000,O,Endo,7.41628e+08
36331.3,2,100,C,Ecto,6267.04
36331.3,2,1000,C,Ecto,2.70193e+07
36331.3,2,10000,C,Ecto,16.0454
13366.5,2,100,H,Ecto,1.83986e+08
13366.5,2,1000,H,Ecto,7.9599e+07
13366.5,2,10000,H,Ecto,4.94854e+06
13366.5,2,1000,H,Endo,3.54046e+06
13366.5,2,10000,H,Endo,174016
13366.5,2,100,O,Ecto,1.66352e+08
13366.5,2,1000,O,Ecto,1.80503e+08
13366.5,2,10000,O,Ecto,1911.84
13366.5,2,100,C,Ecto,2.73726e+07
13366.5,2,1000,C,Ecto,1.59303e+07
13366.5,2,10000,C,Ecto,2.24887e+07
26760.3,2,100,H,Ecto,7195.25
26760.3,2,1000,H,Ecto,109536
26760.3,2,10000,H,Endo,1.07149e+07
26760.3,2,100,O,Ecto,756.919
26760.3,2,1000,O,Ecto,37156.2
26760.3,2,10000,O,Endo,8659.55
26760.3,2,1000,C,Ecto,2340.47
26760.3,2,10000,C,Ecto,30.5404
13726.8,2,100,H,Ecto,1.32745e+06
13726.8,2,1000,H,Ecto,157060
13726.8,2,10000,H,Endo,2.63458e+07
13726.8,2,100,O,Ecto,240390
13726.8,2,1000,O,Ecto,497872
13726.8,2,10000,O,Endo,8414.44
13726.8,2,100,C,Ecto,6.53477
13726.8,2,1000,C,Ecto,116282
13726.8,2,10000,C,Ecto,357.913
86412.5,2,10,H,Ecto,214466
86412.5,2,100,H,Ecto,2.50946e+07
86412.5,2,1000,H,Ecto,20805.5
86412.5,2,10000,H,Endo,80427.9
86412.5,2,100,O,Ecto,1.81294e+07
86412.5,2,1000,O,Ecto,1.32529e+07
86412.5,2,100,C,Ecto,1.41296e+06
86412.5,2,1000,C,Ecto,1.06673e+07
86412.5,2,10000,C,Ecto,24.3751
11768.1,2,100,H,Ecto,155.337
11768.1,2,1000,H,Ecto,7781.92
11768.1,2,1000,H,Endo,8374.46
11768.1,2,10000,H,Endo,14290.9
11768.1,2,100,O,Ecto,5.86944
11768.1,2,1000,O,Ecto,386.812
11768.1,2,10000,O,Endo,0.000114652
11768.1,2,100,C,Ecto,5.2698
11768.1,2,1000,C,Ecto,158.595
11768.1,2,10000,C,Ecto,0.0245618
13804.9,2,100,H,Ecto,3.96859e+06
13804.9,2,1000,H,Ecto,8.36714e+07
13804.9,2,1000,H,Endo,9.15905e+07
13804.9,2,10000,H,Endo,1.55009e+08
13804.9,2,100,O,Ecto,67874.5
13804.9,2,1000,O,Ecto,4.08006e+06
13804.9,2,10000,O,Endo,1.18201
13804.9,2,100,C,Ecto,59020.5
13804.9,2,1000,C,Ecto,1.63556e+06
13804.9,2,10000,C,Ecto,275.72
14188,2,100,H,Ecto,249689
14188,2,1000,H,Ecto,143115
14188,2,1000,H,Endo,11150.8
14188,2,10000,H,Endo,21825.1
14188,2,10,O,Ecto,1.64098
14188,2,100,O,Ecto,61183.4
14188,2,1000,O,Ecto,11.7171
14188,2,10000,O,Endo,0.00368343
14188,2,100,C,Ecto,11498.1
14188,2,1000,C,Ecto,34596.2
14188,2,10000,C,Ecto,11.8214
11629.8,2,100,H,Ecto,16105.8
11629.8,2,1000,H,Ecto,29417.5
11629.8,2,1000,H,Endo,5941.14
11629.8,2,10000,H,Endo,0.0608671
11629.8,2,100,O,Ecto,15660
11629.8,2,1000,O,Ecto,10.5089
11629.8,2,100,C,Ecto,0.496966
11629.8,2,1000,C,Ecto,108698
11629.8,2,10000,C,Ecto,2851.32
42122.5,2,100,H,Ecto,1.3343
42122.5,2,1000,H,Ecto,1240.28
42122.5,2,10000,H,Ecto,108.28
42122.5,2,1000,H,Endo,694.917
42122.5,2,10000,H,Endo,14488.5
42122.5,2,100,O,Ecto,0.363817
42122.5,2,1000,O,Ecto,0.268616
42122.5,2,10000,O,Endo,0.000466854
42122.5,2,1000,C,Ecto,30337.9
42122.5,2,10000,C,Ecto,82015.5
20481.9,2,100,H,Ecto,39922.1
20481.9,2,1000,H,Ecto,3.91494e+06
20481.9,2,10000,H,Ecto,3.50119
20481.9,2,1000,H,Endo,21930.9
20481.9,2,10000,H,Endo,13.3831
20481.9,2,100,O,Ecto,566865
20481.9,2,1000,O,Ecto,8.21179e+06
20481.9,2,10000,O,Ecto,32034.6
20481.9,2,100,C,Ecto,1.40323e-08
20481.9,2,1000,C,Ecto,226656
20481.9,2,10000,C,Ecto,3.53736e+06
20336.3,2,100,H,Ecto,417.83
20336.3,2,1000,H,Ecto,1219.16
20336.3,2,10000,H,Ecto,244.141
20336.3,2,1000,H,Endo,1828.44
20336.3,2,10000,H,Endo,6.44202
20336.3,2,100,O,Ecto,22.335
20336.3,2,1000,O,Ecto,4092.21
20336.3,2,10000,O,Ecto,4198.6
20336.3,2,10000,O,Endo,3.25753
20336.3,2,1000,C,Ecto,3089.33
20336.3,2,10000,C,Ecto,3892.05
11851.3,2,100,H,Ecto,42363.6
11851.3,2,1000,H,Ecto,1.64106e+06
11851.3,2,10000,H,Ecto,16.9213
11851.3,2,1000,H,Endo,29373.9
11851.3,2,10000,H,Endo,0.0504517
11851.3,2,100,O,Ecto,25451.8
11851.3,2,1000,O,Ecto,2.98793e+06
11851.3,2,10000,O,Ecto,20834.7
11851.3,2,1000,C,Ecto,151017
11851.3,2,10000,C,Ecto,1.60946e+06
21353.5,2,100,H,Ecto,10783
21353.5,2,1000,H,Ecto,1.89957e+06
21353.5,2,10000,H,Ecto,41556.3
21353.5,2,1000,H,Endo,466603
21353.5,2,10000,H,Endo,1622.79
21353.5,2,100,O,Ecto,4627.96
21353.5,2,1000,O,Ecto,450777
21353.5,2,10000,O,Ecto,14992.4
21353.5,2,10000,O,Endo,241487
21353.5,2,1000,C,Ecto,767007
21353.5,2,10000,C,Ecto,461473
21491.4,2,100,H,Ecto,265120
21491.4,2,1000,H,Ecto,1.37831e+06
21491.4,2,10000,H,Ecto,226632
21491.4,2,1000,H,Endo,139900
21491.4,2,10000,H,Endo,218.657
21491.4,2,100,O,Ecto,65149.6
21491.4,2,1000,O,Ecto,346192
21491.4,2,10000,O,Ecto,1488.61
21491.4,2,10000,O,Endo,22204.7
21491.4,2,100,C,Ecto,8854.35
21491.4,2,1000,C,Ecto,1.12541e+06
21491.4,2,10000,C,Ecto,52195.7
21353.5,2,100,H,Ecto,5.58057e+06
21353.5,2,1000,H,Ecto,6.40055e+06
21353.5,2,1000,H,Endo,1604.84
21353.5,2,10000,H,Endo,0.0189332
21353.5,2,100,O,Ecto,855036
21353.5,2,1000,O,Ecto,1.49571e+06
21353.5,2,100,C,Ecto,186771
21353.5,2,1000,C,Ecto,245717
21353.5,2,10000,C,Ecto,2.3555
39066.7,2,100,H,Ecto,4.04639e+06
39066.7,2,1000,H,Ecto,4.67868e+08
39066.7,2,10000,H,Ecto,7.00283e+06
39066.7,2,1000,H,Endo,7.79517e+07
39066.7,2,10000,H,Endo,5599.84
39066.7,2,100,O,Ecto,767812
39066.7,2,1000,O,Ecto,9.10498e+07
39066.7,2,10000,O,Ecto,2.33649e+06
39066.7,2,10000,O,Endo,3.59001e+07
39066.7,2,1000,C,Ecto,1.73879e+08
39066.7,2,10000,C,Ecto,7.45526e+07
6180.41,2,100,H,Ecto,1.0596e+06
6180.41,2,1000,H,Ecto,8.09412e+06
6180.41,2,10000,H,Ecto,2.75355
6180.41,2,1000,H,Endo,7.49992e+06
6180.41,2,10000,H,Endo,26.9409
6180.41,2,100,O,Ecto,2.05199e+06
6180.41,2,1000,O,Ecto,2.03595e+06
6180.41,2,100,C,Ecto,4.48987e+06
6180.41,2,1000,C,Ecto,5.30014e+06
6180.41,2,10000,C,Ecto,1914.91
50055.7,2,1000,H,Ecto,7.9294e+06
50055.7,2,10000,H,Ecto,4002.73
50055.7,2,1000,H,Endo,2.048e+07
50055.7,2,10000,H,Endo,7.70454e+07
50055.7,2,1000,O,Ecto,134154
50055.7,2,1000,O,Endo,222079
50055.7,2,10000,O,Endo,4265.5
50055.7,2,1000,C,Ecto,1.46918e+06
50055.7,2,10000,C,Ecto,71483.8
36541.3,2,100,H,Ecto,26705.1
36541.3,2,1000,H,Ecto,8.40749e+06
36541.3,2,10000,H,Ecto,75.4879
36541.3,2,1000,H,Endo,1.14327e+08
36541.3,2,10000,H,Endo,2.52849e+06
36541.3,2,1000,O,Ecto,173337
36541.3,2,1000,O,Endo,21230.9
36541.3,2,10000,O,Endo,0.0330948
36541.3,2,1000,C,Ecto,3.49628e+06
36541.3,2,10000,C,Ecto,2343.4
16467.6,2,100,H,Ecto,4654.94
16467.6,2,1000,H,Ecto,85689.8
16467.6,2,10000,H,Ecto,0.000107752
16467.6,2,1000,H,Endo,839420
16467.6,2,100,O,Ecto,1312.75
16467.6,2,1000,O,Ecto,6201.36
16467.6,2,1000,O,Endo,17.3812
16467.6,2,100,C,Ecto,8449.47
16467.6,2,1000,C,Ecto,27599.9
16467.6,2,10000,C,Ecto,11.1385
10913,2,100,H,Ecto,150368
10913,2,1000,H,Ecto,93921.1
10913,2,10000,H,Ecto,38.6852
10913,2,1000,H,Endo,564.23
10913,2,10000,H,Endo,1052.33
10913,2,100,O,Ecto,50145.4
10913,2,1000,O,Ecto,32327.6
10913,2,100,C,Ecto,22773.5
10913,2,1000,C,Ecto,19840.3
10913,2,10000,C,Ecto,6594.97
52842.6,2,100,H,Ecto,0.170668
52842.6,2,1000,H,Ecto,1521.22
52842.6,2,1000,H,Endo,78046.9
52842.6,2,10000,H,Endo,265068
52842.6,2,1000,O,Ecto,8764.91
52842.6,2,10000,O,Endo,0.00150217
52842.6,2,1000,C,Ecto,9372.25
16467.6,2,100,H,Ecto,685654
16467.6,2,1000,H,Ecto,3.75135e+07
16467.6,2,10000,H,Ecto,2.36846e+06
16467.6,2,1000,H,Endo,1.32542e+08
16467.6,2,10000,H,Endo,4.249e+07
16467.6,2,100,O,Ecto,9.6857e+06
16467.6,2,1000,O,Ecto,4.35929e+06
16467.6,2,100,C,Ecto,212596
16467.6,2,1000,C,Ecto,2.85329e+06
31195.6,2,100,H,Ecto,135818
31195.6,2,1000,H,Ecto,2.02774e+06
31195.6,2,10000,H,Ecto,281.186
31195.6,2,10000,H,Endo,1.17282e+06
31195.6,2,100000,H,Endo,0.0515895
31195.6,2,100,O,Ecto,154006
31195.6,2,1000,O,Ecto,500382
31195.6,2,10000,O,Ecto,8219.1
31195.6,2,10000,O,Endo,14185.3
31195.6,2,1000,C,Ecto,1.08015e+06
31195.6,2,10000,C,Ecto,1.34114e+06
16383.2,2,100,H,Ecto,543597
16383.2,2,1000,H,Ecto,1.03034e+06
16383.2,2,10000,H,Ecto,3181.24
16383.2,2,10000,H,Endo,79.3923
16383.2,2,10,O,Ecto,22.8211
16383.2,2,100,O,Ecto,35956.6
16383.2,2,1000,O,Ecto,148782
16383.2,2,1000,C,Ecto,372652
16383.2,2,10000,C,Ecto,620.96
57930.7,2,100,H,Ecto,1.7821e+06
57930.7,2,1000,H,Ecto,2.20502e+07
57930.7,2,10000,H,Ecto,8813.39
57930.7,2,10000,H,Endo,6.51703e+06
57930.7,2,100,O,Ecto,3.19816e+06
57930.7,2,1000,O,Ecto,5.49034e+06
57930.7,2,10000,O,Ecto,15986.4
57930.7,2,10000,O,Endo,2062.41
57930.7,2,1000,C,Ecto,1.53011e+07
57930.7,2,10000,C,Ecto,4.25278e+06
14969,2,100,H,Ecto,3355.16
14969,2,1000,H,Ecto,31617.8
14969,2,10000,H,Ecto,13.3914
14969,2,10000,H,Endo,2082.94
14969,2,100,O,Ecto,2743.61
14969,2,1000,O,Ecto,5176.64
14969,2,10000,O,Ecto,2.00344
14969,2,10000,O,Endo,0.23644
14969,2,1000,C,Ecto,11586.3
14969,2,10000,C,Ecto,1798.26
14701.7,2,100,H,Ecto,373178
14701.7,2,1000,H,Ecto,779927
14701.7,2,10000,H,Ecto,7470.02
14701.7,2,10000,H,Endo,740.28
14701.7,2,10,O,Ecto,1.5105
14701.7,2,100,O,Ecto,35886
14701.7,2,1000,O,Ecto,229466
14701.7,2,10000,O,Endo,0.00583993
14701.7,2,1000,C,Ecto,282436
14701.7,2,10000,C,Ecto,2092.55
10304.4,2,100,H,Ecto,292618
10304.4,2,1000,H,Ecto,1.20044e+06
10304.4,2,10000,H,Ecto,358.188
10304.4,2,10000,H,Endo,1513.62
10304.4,2,100,O,Ecto,39681.7
10304.4,2,1000,O,Ecto,211605
10304.4,2,10000,O,Ecto,0.140468
10304.4,2,10000,O,Endo,0.0164699
10304.4,2,1000,C,Ecto,232054
10304.4,2,10000,C,Ecto,5459.11
39617.1,2,100,H,Ecto,10.7968
39617.1,2,1000,H,Ecto,210.7
39617.1,2,10000,H,Endo,1232.27
39617.1,2,100000,H,Endo,0.0046034
39617.1,2,100,O,Ecto,17.417
39617.1,2,1000,O,Ecto,959.75
39617.1,2,10000,O,Ecto,33.4525
39617.1,2,10000,O,Endo,1270.91
39617.1,2,1000,C,Ecto,177.511
39617.1,2,10000,C,Ecto,7968.51
40748.5,2,100,H,Ecto,1.5874e+06
40748.5,2,1000,H,Ecto,3.86629e+07
40748.5,2,10000,H,Ecto,1.3083e+06
40748.5,2,1000,H,Endo,8.04696e+07
40748.5,2,10000,H,Endo,1.47931e+07
40748.5,2,100,O,Ecto,1.46655e+07
